search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga,Peso
860, Afeitadora Emjoi Rotoshave Ap-3rs ,699,NA,0,10,18 meses,38.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TAKUSRL,https://articulo.mercadolibre.com.mx/MLM-624930930-afeitadora-emjoi-rotoshave-ap-3rs-_JM,NA,NA,NA,NA,NA,#624930930,Emjoi,RotoShave,ROTOSHAVE,Giratorios,1,Rotativo,Eléctrica,NA,1 h,NA
861, Rasuradora Recortadora Electrica Philips 12 En1 Resiste Agua ,"1,599",NA,1,3,18 meses,88.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GLOBALAZTECA,https://articulo.mercadolibre.com.mx/MLM-631829701-rasuradora-recortadora-electrica-philips-12-en1-resiste-agua-_JM,NA,NA,NA,NA,NA,#631829701,Philips,Series 9000,MG7710/20,dualcut,NA,NA,Recargable,NA,5 m,0.55 kg
862," Braun, Rasuradora Eléctrica, Uso En Seco O Bajo La Ducha ","2,199",NA,0,2,12 meses,217.24,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ALBA+HERNANZ,https://articulo.mercadolibre.com.mx/MLM-588225938-braun-rasuradora-electrica-uso-en-seco-o-bajo-la-ducha-_JM,NA,NA,NA,NA,NA,#588225938,Braun,NA,5416,Planos,1,Láminas,NA,2,15 m,NA
863, Navaja Rasuradora Touch 'n Brow ,215,NA,0,9,12 meses,21.30,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MUNDONAIL,https://articulo.mercadolibre.com.mx/MLM-599414213-navaja-rasuradora-touch-n-brow-_JM,NA,NA,NA,NA,NA,#599414213,TOUCH BROW,TOUCH BROW,TOUCH BROW,NA,NA,Lift&Cut,Eléctrica,NA,NA,NA
864, Afeitadora Eléctrica Para Hombres Ss1138 ,"1,069",NA,0,3,18 meses,59.44,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-620885277-afeitadora-electrica-para-hombres-ss1138-_JM,NA,NA,NA,NA,NA,#620885277,Ideas In Life,NA,SS1138,NA,NA,NA,NA,NA,NA,NA
864, Afeitadora Eléctrica Para Hombres Ss1138 ,"1,069",NA,0,3,18 meses,59.44,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-620885277-afeitadora-electrica-para-hombres-ss1138-_JM,NA,NA,NA,NA,NA,#620885277,Ideas In Life,NA,SS1138,NA,NA,NA,NA,NA,NA,NA
865, Rasuradora De Barba Y Bigote Wahl 99186171 ,479,NA,0,2,18 meses,26.61,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TATRIC+MEXICO,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=OHZ3KIn6ltz8zP4h%2BUAqx%2Bc26IaDoK1P0J1lX0J56QAR2ZRwSHn%2Bo0qaTAij0frz8igZwKM0sPPnNo72Vk0Viv0o9hCQz1UJOIR5X6E%2Bz3ff6dkwzec0upiC5yXNbA1bsYxnxryVsqt7Wk9SfP7n5K04h9kff%2FgYBfTiulkI4bFq63W0E7BiFaa%2FxiKw9oRozS6GsR%2BB9BC2Zmb2B%2BKRw09kVKmjm5E9K37Fj4dXVTNcJ4KX85IVauF98kcGimfg3qQrdYcC1LYHo8axlC4Nyrwx4L1vDuVH2S2eUD%2B%2BZSqee19px%2Fga%2F3fe7xuq2LsF0ptaVCgJTFQSVQnw%2FirheAJuNXkVZtZva4plhQ%2BUEvJanwvjVf3rHmh56cot6Ik1C9NVMHuB9koxVR1mD4TKxZUsKXQJ9pFxSOWnUNBqfK1%2BcfkYu9n3xypIqOAWjCV4X%2B2NXxhvl4b%2FxxwQ7CiI7V0HcmmY681v3855oMlt829ELDOyrSWiQ9B%2Bcx%2BENKDi%2BAU6cqzPzCaXZHlR5vXme5pLeXSPLL1f7npigEBIUeUphBPGPpnqni3ERjXYXYHf40s%2BYiTTuV7BESu2mLytp2NAPrd6iCqyzcYLkSBXy0m5xTsjQjSOeejD%2BKczaPpyzhDzJtPFwYiE0khmzY5wGa6zmqfJSgRFiCkFCKBUD9xQg5evI4mNZws6lKEx3izhaDRaJ5pfsuPXqiU6oTjltWp%2BMGi2AHZL%2BnHkorqa1lS2vzpMUfbEtEJGoY1wApLYVOxCZMAOkkG8tgkKJ4VasuERWe7px1UjTei3nOyXtvOk3U99sJ5%2BNnFM%2FPh2%2B6CUlAbnjgxh0kMncOrCr0SXpyAXNOEbV5zCsOj9XOGkGITTY7jX1%2BaGq7pnQv5HxJ5En3pANXgaDVSW9atZ88TYWV6%2Bn3X78FalIkfRBpBMcBatKiiwICWu4kIoUiALRcy6BA8kyNM2j3creDf25E8yBu%2BjUjMdj7EAE9acvp5kC4uatQ9ULiIrd0LsaYGWGcM%2BDBe7zAg549q3wBAomDIYz0RF%2BjJIqgp8Q8yVnzKVuWY07%2BQ6L2dNWHFdYDjW%2Fiu8FJUpj0IAy7MgU6VDzLmAELAtuCQgsKIaB8Cwq6Qp0v7BoIsG4GyaQkvGlxGiGb%2BAcghDZ6yDvp02ACAIHoPotar5FRi1ag1KGlt1kJ6Q5%2BJFJiXu0ICYs3mLDoy8xl87KTON36EtajEoHglK7c5p3UcDNgzsvCTIqTwOjrS3XYHvWwwiYIQWKuTRG%2B3STZTgVoGqzlxWsPUyuzCu7l%2F7Wj06aiNv41gUu7TmOgQaCXYPxQq9pnWQ1LREJuWqsczrztUuFQND97KfpR%2FZlCuBmTiPAhaxfWL9Nie21tp%2FOSSSWc2gkwYdinmcfBrBqQ9D4RKAIRM0p2xv9JACVXrFaStQNtx5CsC4Bz0X2amF5PVIVdEY1lh9hjdsCeFkpN4wXd4C4ewUKvNCKHzeYCd0zwFsij%2BjkHyuqa1ZCnB%2FQb54sWg6DQ9xlYBX9WcLInmPjgtUnRbT4gYznv0%2FOqwKb4DOLfL%2Fd1RQUs5gF49BppPeg4zFZlKxcGrpkdzTRxPT63kgO4A6eYo9tesSPILxQ1IG4XcaNdxJeCQbVrTXRyK5W8fn6IyC50mn5M63kbySbHjk6iaiXU86ZTm%2FBYbBVkEXxdx3CtEyhcTMTp3KH%2Bb2675UGLQct7uTpa7UvRbIOm0c7jAz7WkmoczwnEKwPHSOlZhytVBxWaDMQaY2HZUz9UOrD5%2BzzjxlOCpEWo6EhCgrXwUgMA46PDnW1ojtfxRuAW6EsYsd8nEqCfAcPRKlkblYt%2FBQFMw%2FRu5ugqJO,NA,NA,NA,NA,NA,#686013760,Wahl,99186171,99186171,Planos,NA,NA,Recargable,NA,NA,NA
866, Afeitadora Eléctrica Philips Norelco S3310/813100 Con ,"3,605",NA,0,3,18 meses,200.32,NA,NA,NA,NA,5,1,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622731305-afeitadora-electrica-philips-norelco-s3310813100-con-_JM,1,0,0,0,0,#622731305,Philips Norelco,Series 3000,S3310/81,NA,NA,NA,NA,NA,NA,NA
866, Afeitadora Eléctrica Philips Norelco S3310/813100 Con ,"3,605",NA,0,3,18 meses,200.32,NA,NA,NA,NA,5,1,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622731305-afeitadora-electrica-philips-norelco-s3310813100-con-_JM,1,0,0,0,0,#622731305,Philips Norelco,Series 3000,S3310/81,NA,NA,NA,NA,NA,NA,NA
867," Maquina Afeitadora Npet Ttus-eces8109 Eléctrica, Usb De ","2,357",NA,0,3,18 meses,130.99,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622757098-maquina-afeitadora-npet-ttus-eces8109-electrica-usb-de-_JM,NA,NA,NA,NA,NA,#622757098,NPET,NA,NA,NA,NA,NA,NA,NA,NA,NA
867," Maquina Afeitadora Npet Ttus-eces8109 Eléctrica, Usb De ","2,357",NA,0,3,18 meses,130.99,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622757098-maquina-afeitadora-npet-ttus-eces8109-electrica-usb-de-_JM,NA,NA,NA,NA,NA,#622757098,NPET,NA,NA,NA,NA,NA,NA,NA,NA,NA
868, Afeitadora Eléctrica Philips Satinshave Brl140/50 ,"2,064",NA,0,3,18 meses,114.70,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-635283512-afeitadora-electrica-philips-satinshave-brl14050-_JM,NA,NA,NA,NA,NA,#635283512,Philips,Wet&Dry,BRL140,NA,NA,NA,NA,NA,NA,NA
868, Afeitadora Eléctrica Philips Satinshave Brl140/50 ,"2,064",NA,0,3,18 meses,114.70,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-635283512-afeitadora-electrica-philips-satinshave-brl14050-_JM,NA,NA,NA,NA,NA,#635283512,Philips,Wet&Dry,BRL140,NA,NA,NA,NA,NA,NA,NA
868, Afeitadora Eléctrica Philips Satinshave Brl140/50 ,"2,064",NA,0,3,18 meses,114.70,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-635283512-afeitadora-electrica-philips-satinshave-brl14050-_JM,NA,NA,NA,NA,NA,#635283512,Philips,Wet&Dry,BRL140,NA,NA,NA,NA,NA,NA,NA
869, Afeitadora Elctrica Flyco Fs360eu Que Afeita Los ,362,NA,0,913,18 meses,20.16,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMPRATECHMX,https://articulo.mercadolibre.com.mx/MLM-658539621-afeitadora-elctrica-flyco-fs360eu-que-afeita-los-_JM,NA,NA,NA,NA,NA,#658539621,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
870, Afeitadora Eléctrico Flyco Música Pop -up Trimmer Eléctri ,404,NA,0,976,18 meses,22.46,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMPRATECHMX,https://articulo.mercadolibre.com.mx/MLM-658539661-afeitadora-electrico-flyco-musica-pop-up-trimmer-electri-_JM,NA,NA,NA,NA,NA,#658539661,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
871, 3*afeitadora Elctrica Flyco Fs377eu Recortadora De Barba ,"1,642",NA,0,200,18 meses,91.25,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOMTOPWHOLESALEMX,https://articulo.mercadolibre.com.mx/MLM-658545174-3afeitadora-elctrica-flyco-fs377eu-recortadora-de-barba-_JM,NA,NA,NA,NA,NA,#658545174,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
871, 3*afeitadora Elctrica Flyco Fs377eu Recortadora De Barba ,"1,642",NA,0,200,18 meses,91.25,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOMTOPWHOLESALEMX,https://articulo.mercadolibre.com.mx/MLM-658545174-3afeitadora-elctrica-flyco-fs377eu-recortadora-de-barba-_JM,NA,NA,NA,NA,NA,#658545174,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
872, Philips Rasuradora Eléctrica Series 1000 S1520/04 ,"1,307",NA,0,10,18 meses,72.61,NA,Entrega a acordar con el vendedor,NA,NA,5,7,https://perfil.mercadolibre.com.mx/GJ926447,https://articulo.mercadolibre.com.mx/MLM-688211850-philips-rasuradora-electrica-series-1000-s152004-_JM,6,0,0,0,0,#688211850,Philips,Series 1000,S1520/04,NA,NA,NA,NA,NA,NA,NA
873, Hombres Porttil Afeitadora De Afeitadora Elctrica Caja ,233,NA,0,200,18 meses,12.99,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CASAFELIZMX,https://articulo.mercadolibre.com.mx/MLM-690443931-hombres-porttil-afeitadora-de-afeitadora-elctrica-caja-_JM,NA,NA,NA,NA,NA,#690443931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874, Recortadora Y Afeitadora Eléctrica Híbrida Oneblade Cara Cue ,"2,308",NA,0,3,18 meses,128.24,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/QUEENBEEUSMX,https://articulo.mercadolibre.com.mx/MLM-691597313-recortadora-y-afeitadora-electrica-hibrida-oneblade-cara-cue-_JM,NA,NA,NA,NA,NA,#691597313,Philips Norelco,NA,QP2630/70,NA,NA,NA,NA,NA,NA,NA
874, Recortadora Y Afeitadora Eléctrica Híbrida Oneblade Cara Cue ,"2,308",NA,0,3,18 meses,128.24,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/QUEENBEEUSMX,https://articulo.mercadolibre.com.mx/MLM-691597313-recortadora-y-afeitadora-electrica-hibrida-oneblade-cara-cue-_JM,NA,NA,NA,NA,NA,#691597313,Philips Norelco,NA,QP2630/70,NA,NA,NA,NA,NA,NA,NA
875, Afeitadora Elctrica Flyco Fs377us Recortadora De Barba Con ,758,NA,0,500,18 meses,42.13,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOMTOPWHOLESALEMX,https://articulo.mercadolibre.com.mx/MLM-692493054-afeitadora-elctrica-flyco-fs377us-recortadora-de-barba-con-_JM,NA,NA,NA,NA,NA,#692493054,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
876, Usb Recargable De Seguridad Eléctrico Adulto Nariz De Afeita ,209,NA,0,200,18 meses,11.63,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CASATECNICAMX,https://articulo.mercadolibre.com.mx/MLM-693047151-usb-recargable-de-seguridad-electrico-adulto-nariz-de-afeita-_JM,NA,NA,NA,NA,NA,#693047151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877, Rasuradora Electrica Vicco Wet & Dry Recargable ,599,NA,0,NA,12 meses,59.18,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GENGARSA,https://articulo.mercadolibre.com.mx/MLM-697175935-rasuradora-electrica-vicco-wet-dry-recargable-_JM,NA,NA,NA,NA,NA,#697175935,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
878, Rasuradora Electrica Rca Rc-pm19 Recargable/ 3w /navaja... ,399,NA,0,80,12 meses,39.42,NA,Envío,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/AUDIOMUNDODEMEXICO,https://articulo.mercadolibre.com.mx/MLM-705985582-rasuradora-electrica-rca-rc-pm19-recargable-3w-navaja-_JM,NA,NA,NA,NA,NA,#705985582,RCA,NA,RC-PM19,Giratorios,NA,NA,Batería,NA,NA,NA
879, Rasuradora Eléctrica ,350,NA,0,NA,12 meses,34.58,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MALVOGALEANA,https://articulo.mercadolibre.com.mx/MLM-587262580-rasuradora-electrica-_JM,NA,NA,NA,NA,NA,#587262580,BeautyKo,NA,Rosa,Giratorios,NA,Rotativo,NA,NA,NA,NA
880, Afeitadora Eléctrica Panasonic Es-lf51-a Arc4 Premium ,"4,944",NA,0,3,18 meses,274.69,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-596042356-afeitadora-electrica-panasonic-es-lf51-a-arc4-premium-_JM,NA,NA,NA,NA,NA,#596042356,Panasonic,Arc 4,ES-LF51-A,NA,NA,NA,NA,NA,NA,NA
880, Afeitadora Eléctrica Panasonic Es-lf51-a Arc4 Premium ,"4,944",NA,0,3,18 meses,274.69,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-596042356-afeitadora-electrica-panasonic-es-lf51-a-arc4-premium-_JM,NA,NA,NA,NA,NA,#596042356,Panasonic,Arc 4,ES-LF51-A,NA,NA,NA,NA,NA,NA,NA
881," Afeitadora Eléctrica Philips Norelco Aquatech 4100, ","3,392",NA,0,3,18 meses,188.46,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-621149310-afeitadora-electrica-philips-norelco-aquatech-4100-_JM,NA,NA,NA,NA,NA,#621149310,Philips Norelco,AquaTech 4100,AT810/81,NA,NA,NA,NA,NA,NA,NA
881," Afeitadora Eléctrica Philips Norelco Aquatech 4100, ","3,392",NA,0,3,18 meses,188.46,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-621149310-afeitadora-electrica-philips-norelco-aquatech-4100-_JM,NA,NA,NA,NA,NA,#621149310,Philips Norelco,AquaTech 4100,AT810/81,NA,NA,NA,NA,NA,NA,NA
882, Maquina Afeitadora Eléctrica Remington B01n74pthfPara ,"2,888",NA,0,3,18 meses,160.48,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622834680-maquina-afeitadora-electrica-remington-b01n74pthfpara-_JM,NA,NA,NA,NA,NA,#622834680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882, Maquina Afeitadora Eléctrica Remington B01n74pthfPara ,"2,888",NA,0,3,18 meses,160.48,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622834680-maquina-afeitadora-electrica-remington-b01n74pthfpara-_JM,NA,NA,NA,NA,NA,#622834680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883, Afeitadora El¿ctrica Philips Norelco Oneblade Qp2520/70 ,"1,801",NA,0,3,18 meses,100.07,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-632509474-afeitadora-elctrica-philips-norelco-oneblade-qp252070-_JM,NA,NA,NA,NA,NA,#632509474,Philips,OneBlade,NA,NA,NA,NA,NA,NA,NA,NA
883, Afeitadora El¿ctrica Philips Norelco Oneblade Qp2520/70 ,"1,801",NA,0,3,18 meses,100.07,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-632509474-afeitadora-elctrica-philips-norelco-oneblade-qp252070-_JM,NA,NA,NA,NA,NA,#632509474,Philips,OneBlade,NA,NA,NA,NA,NA,NA,NA,NA
883, Afeitadora El¿ctrica Philips Norelco Oneblade Qp2520/70 ,"1,801",NA,0,3,18 meses,100.07,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-632509474-afeitadora-elctrica-philips-norelco-oneblade-qp252070-_JM,NA,NA,NA,NA,NA,#632509474,Philips,OneBlade,NA,NA,NA,NA,NA,NA,NA,NA
884, Rasuradora Electrica - Philips Norelco 4100 - Azul / Negro ,"3,699",NA,0,2,12 meses,365.53,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CALIFORNIATOOLS,https://articulo.mercadolibre.com.mx/MLM-637683988-rasuradora-electrica-philips-norelco-4100-azul-negro-_JM,NA,NA,NA,NA,NA,#637683988,Philips,4100,AT810/41,Pivotantes,0,Rotativo,Recargable,50 minutos,1 h,NA
885," Philips, Aquatouch, Rasuradora Con Estuche ","1,899",NA,1,4,12 meses,187.61,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ALBA+HERNANZ,https://articulo.mercadolibre.com.mx/MLM-649111060-philips-aquatouch-rasuradora-con-estuche-_JM,NA,NA,NA,NA,NA,#649111060,Philips,Philips,NA,Planos,NA,NA,Eléctrica,10,NA,NA
886, Rasuradora Philips Axe Norelco Xa504 Recargable 2 Cabezas ,999,NA,0,347,18 meses,55.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-656591379-rasuradora-philips-axe-norelco-xa504-recargable-2-cabezas-_JM,NA,NA,NA,NA,NA,#656591379,Philips,Home,Xa504,Giratorios,2,Láminas,Eléctrica,NA,0 m,NA
887, Afeitadora Eléctrico Flyco Música Pop -up Trimmer Eléctri ,433,NA,0,200,18 meses,24.10,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DRESSTOPMX,https://articulo.mercadolibre.com.mx/MLM-663209220-afeitadora-electrico-flyco-musica-pop-up-trimmer-electri-_JM,NA,NA,NA,NA,NA,#663209220,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
888, Protector Para Afeitadora Eléctrico Para Braun Shaver Eva Re ,286,NA,0,200,18 meses,15.93,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FASHIONSHOWMX,https://articulo.mercadolibre.com.mx/MLM-677379058-protector-para-afeitadora-electrico-para-braun-shaver-eva-re-_JM,NA,NA,NA,NA,NA,#677379058,Braun,NA,NA,NA,NA,NA,NA,NA,NA,NA
889, Afeitadora Elctrica Flyco Fs360eu Que Afeita Los ,367,NA,0,200,18 meses,20.44,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SUNMUSICMX,https://articulo.mercadolibre.com.mx/MLM-680493053-afeitadora-elctrica-flyco-fs360eu-que-afeita-los-_JM,NA,NA,NA,NA,NA,#680493053,Flyco,NA,NA,NA,NA,NA,NA,NA,NA,NA
890, Usb Recargable De Seguridad Eléctrico Adulto Nariz De Afeita ,193,NA,0,200,18 meses,10.77,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GLOBALBUYMX,https://articulo.mercadolibre.com.mx/MLM-680597306-usb-recargable-de-seguridad-electrico-adulto-nariz-de-afeita-_JM,NA,NA,NA,NA,NA,#680597306,No Brand,NA,no model,NA,NA,NA,NA,NA,NA,120 g
891, Afeitadora Eléctrica Xiaomi Con Cabezal De Corte Doble Girat ,631,NA,0,58,18 meses,35.06,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MXTIENDAESQUISITA,https://articulo.mercadolibre.com.mx/MLM-689883966-afeitadora-electrica-xiaomi-con-cabezal-de-corte-doble-girat-_JM,NA,NA,NA,NA,NA,#689883966,Xiaomi,NA,NA,NA,NA,NA,NA,NA,NA,NA
892, Protector De Afeitadora Elctrica Para Afeitadora Braun Eva ,181,NA,0,200,18 meses,10.10,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CASAFELIZMX,https://articulo.mercadolibre.com.mx/MLM-690446069-protector-de-afeitadora-elctrica-para-afeitadora-braun-eva-_JM,NA,NA,NA,NA,NA,#690446069,Braun,NA,NA,NA,NA,NA,NA,NA,NA,NA
893, Rasuradora Eléctrica Recargable Timco ,750,NA,0,5,12 meses,74.09,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.com.mx/OH+BELLEZA,https://articulo.mercadolibre.com.mx/MLM-694878165-rasuradora-electrica-recargable-timco-_JM,1,1,0,0,0,#694878165,Timco,TIMCO,BSK-9300,Giratorios,NA,NA,Batería,NA,NA,NA
894, Braun Series 8 Rasuradora Electrica 100% Nueva Caja Sellada ,"5,399",NA,0,NA,12 meses,533.38,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MAAR3857679,https://articulo.mercadolibre.com.mx/MLM-705214226-braun-series-8-rasuradora-electrica-100-nueva-caja-sellada-_JM,NA,NA,NA,NA,NA,#705214226,Braun,Series 8,8370cc,NA,NA,NA,NA,NA,NA,NA
895, Rasuradora Eléctrica Braun 7002000 Lubricador Aceite Aprox. ,"1,111",NA,0,2,18 meses,61.77,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SPICEIMPORTSMX,https://articulo.mercadolibre.com.mx/MLM-634986672-rasuradora-electrica-braun-7002000-lubricador-aceite-aprox-_JM,NA,NA,NA,NA,NA,#634986672,Braun,NA,NA,NA,NA,NA,NA,NA,NA,NA
895, Rasuradora Eléctrica Braun 7002000 Lubricador Aceite Aprox. ,"1,111",NA,0,2,18 meses,61.77,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SPICEIMPORTSMX,https://articulo.mercadolibre.com.mx/MLM-634986672-rasuradora-electrica-braun-7002000-lubricador-aceite-aprox-_JM,NA,NA,NA,NA,NA,#634986672,Braun,NA,NA,NA,NA,NA,NA,NA,NA,NA
896, Terminadora Y Rasuradora Wahl Detailer Rotary Motor Trimmer ,"1,340",NA,0,1,18 meses,74.44,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ALANVELAZQUEZ0,https://articulo.mercadolibre.com.mx/MLM-642897615-terminadora-y-rasuradora-wahl-detailer-rotary-motor-trimmer-_JM,NA,NA,NA,NA,NA,#642897615,Wahl,Trimmer,Detailer,Planos,1,Láminas,Eléctrica,NA,NA,NA
897, Afeitadora Eléctrico Recargable Kemei 100-240v ,453,NA,0,999,18 meses,25.22,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MCONSHIPMX,https://articulo.mercadolibre.com.mx/MLM-672648560-afeitadora-electrico-recargable-kemei-100-240v-_JM,NA,NA,NA,NA,NA,#672648560,Kemei,NA,NA,NA,NA,NA,NA,NA,NA,216 g
898, Afeitadora Rotativa Remington Comfort Series Flex Foil ,500,NA,0,2,18 meses,27.78,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OUTLET_NORTE85,https://articulo.mercadolibre.com.mx/MLM-702203543-afeitadora-rotativa-remington-comfort-series-flex-foil-_JM,NA,NA,NA,NA,NA,#702203543,Remington,Comfort,PF7200 (BV) F,Flexibles,NA,NA,Eléctrica,NA,NA,NA
899, Remington Rasuradora 3 Cabezas Electrica Cortador De Patilla ,649,NA,2,1,12 meses,64.12,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RAC-09+SHOP,https://articulo.mercadolibre.com.mx/MLM-562148509-remington-rasuradora-3-cabezas-electrica-cortador-de-patilla-_JM,NA,NA,NA,NA,NA,#562148509,Remington,Personal,405,Giratorios,1,Rotativo,Eléctrica,CONEXION A LUZ,0 h,NA
900, Afeitadora Eléctrica Para Hombres Pcrs2645 ,"1,020",NA,1,3,18 meses,56.67,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-608807735-afeitadora-electrica-para-hombres-pcrs2645-_JM,NA,NA,NA,NA,NA,#608807735,Perfect Life Ideas,NA,PCRS2645,NA,NA,NA,NA,NA,NA,NA
900, Afeitadora Eléctrica Para Hombres Pcrs2645 ,"1,020",NA,1,3,18 meses,56.67,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-608807735-afeitadora-electrica-para-hombres-pcrs2645-_JM,NA,NA,NA,NA,NA,#608807735,Perfect Life Ideas,NA,PCRS2645,NA,NA,NA,NA,NA,NA,NA
