search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato
1016, Tebaurry Auriculares Inalámbricos Bluetooth Led (a Pedido) ,185,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JACKJIMNEZVIAS,https://articulo.mercadolibre.com.pe/MPE-437412851-tebaurry-auriculares-inalambricos-bluetooth-led-a-pedido-_JM,NA,NA,NA,NA,NA,#437412851,NA,NA,NA,NA
1017, Audifono Bluetooth Samsung U Flex Earphones Original Sellado ,259,NA,0,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/NOTEPHONE_2013,https://articulo.mercadolibre.com.pe/MPE-434211879-audifono-bluetooth-samsung-u-flex-earphones-original-sellado-_JM,1,0,0,0,0,#434211879,Samsung,NA,U Flex,Neckband
1018, Mini Audifonos Bluetooh Llamada Musica Colores Auricular ,39,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LATINO+ESPIA,https://articulo.mercadolibre.com.pe/MPE-431638702-mini-audifonos-bluetooh-llamada-musica-colores-auricular-_JM,NA,NA,NA,NA,NA,#431638702,NA,NA,NA,NA
1019, Skullcandy Audifonos Riff Wireless Bold Sound Bluetooh ,249,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436398632-skullcandy-audifonos-riff-wireless-bold-sound-bluetooh-_JM,NA,NA,NA,NA,NA,#436398632,Skullcandy Riff,NA,NA,NA
1020, Audífonos Bluetooth AirPods I9s iPhone Android Original ,100,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,40,http://perfil.mercadolibre.com.pe/BREMOTT,https://articulo.mercadolibre.com.pe/MPE-436211140-audifonos-bluetooth-airpods-i9s-iphone-android-original-_JM,38,2,0,0,0,#436211140,Apple,NA,AirPods,NA
1021, Audifonos Deportivo Xo Bluetooth Bs5 ,70,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMQU8972250,https://articulo.mercadolibre.com.pe/MPE-434209397-audifonos-deportivo-xo-bluetooth-bs5-_JM,NA,NA,NA,NA,NA,#434209397,NA,NA,NA,NA
1022, Auricular Mini Bluetooth - Conecta 2 Celulares A La Vez ,10,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PACATELLA,https://articulo.mercadolibre.com.pe/MPE-436604845-auricular-mini-bluetooth-conecta-2-celulares-a-la-vez-_JM,NA,NA,NA,NA,NA,#436604845,NA,NA,NA,NA
1023, Audifonos Bluetooth Marshall Major Ii Aptx Sellados ,479,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/XBITIMPORT2,https://articulo.mercadolibre.com.pe/MPE-436467959-audifonos-bluetooth-marshall-major-ii-aptx-sellados-_JM,NA,NA,NA,NA,NA,#436467959,Marshall,NA,Major II Bluetooth,NA
1024, Nuevos Audífonos I9s Tws Bluetooth Tipo Airpods ,110,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TOPECELPERU,https://articulo.mercadolibre.com.pe/MPE-435805509-nuevos-audifonos-i9s-tws-bluetooth-tipo-airpods-_JM,NA,NA,NA,NA,NA,#435805509,NA,NA,NA,NA
1025, Audífonos Meizu Ep51 Bluetooth Deportivo Ipx5 Envío Gratis! ,119,NA,0,1,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PKIMPORTS+TIENDAVIRTUAL,https://articulo.mercadolibre.com.pe/MPE-435840723-audifonos-meizu-ep51-bluetooth-deportivo-ipx5-envio-gratis-_JM,NA,NA,NA,NA,NA,#435840723,Meizu,Pro HD,EP51,In-ear
1026," Audífonos Con Bluetooth, Ultima Versión Alta Calidad ",65,NA,1,6,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-433421376-audifonos-con-bluetooth-ultima-version-alta-calidad-_JM,NA,NA,NA,NA,NA,#433421376,NA,NA,NA,NA
1027, Audífonos Bluetooth Plextone Handsfree 2018 Samsung Sony ,89,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DADACOOLOFICIAL,https://articulo.mercadolibre.com.pe/MPE-435943956-audifonos-bluetooth-plextone-handsfree-2018-samsung-sony-_JM,NA,NA,NA,NA,NA,#435943956,NA,NA,NA,NA
1028," Audifono Bluetooth Handsfree, Auricular, Microusb Y Control ",24,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FENIXIMPORTPERUX,https://articulo.mercadolibre.com.pe/MPE-436633088-audifono-bluetooth-handsfree-auricular-microusb-y-control-_JM,NA,NA,NA,NA,NA,#436633088,NA,NA,NA,NA
1029, Audifonos Handsfree Bluetooth Inalambrico Recargable Earphon ,89,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-433696625-audifonos-handsfree-bluetooth-inalambrico-recargable-earphon-_JM,NA,NA,NA,NA,NA,#433696625,GN,NA,ISC,NA
1030, Audifonos Bluetooth Deportivos Headset Inalambrico Gift ,34,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSRA6692680,https://articulo.mercadolibre.com.pe/MPE-436755038-audifonos-bluetooth-deportivos-headset-inalambrico-gift-_JM,NA,NA,NA,NA,NA,#436755038,Skill,NA,ISC,NA
1031, Audifono Bluetooth Y Cable 30 Horas Plexton Deportivo Radio ,179,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DADACOOLOFICIAL,https://articulo.mercadolibre.com.pe/MPE-435950528-audifono-bluetooth-y-cable-30-horas-plexton-deportivo-radio-_JM,NA,NA,NA,NA,NA,#435950528,NA,NA,NA,NA
1032, Audífonos Bluetooth Motorola Stream / Tienda / Mercadopago ,289,NA,0,1000,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-435440683-audifonos-bluetooth-motorola-stream-tienda-mercadopago-_JM,1,0,0,0,0,#435440683,Motorola,Stream,Stream,In-ear
1033, Audifonos Inalambrios Bluetooth Imantados Deportivos 2018 ,27,NA,0,54,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONATECPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-437057284-audifonos-inalambrios-bluetooth-imantados-deportivos-2018-_JM,NA,NA,NA,NA,NA,#437057284,NA,NA,NA,NA
1034, Auricular Motorola Pulse Escape + ,149,NA,2,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.7,13,http://perfil.mercadolibre.com.pe/ROJASTONDERJOHANANDERSON,https://articulo.mercadolibre.com.pe/MPE-433134129-auricular-motorola-pulse-escape--_JM,9,4,0,0,0,#433134129,Motorola,NA,Pulse Escape+,Over-ear
1035, Nuevos Auriculares Bluetooth Inalámbricos ,60,NA,1,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-428241890-nuevos-auriculares-bluetooth-inalambricos-_JM,NA,NA,NA,NA,NA,#428241890,NA,NA,NA,NA
1036, Audifonos Bluetooth 4.1 Color Negro Y Color Blanco ,35,NA,1,11,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALEXANDERSOTOGUZMAN,https://articulo.mercadolibre.com.pe/MPE-431695312-audifonos-bluetooth-41-color-negro-y-color-blanco-_JM,NA,NA,NA,NA,NA,#431695312,NA,NA,NA,NA
1037, Gratis!!! Audífono Bluetooth Razer Hammerhead Bt Nuevo ,399,NA,0,2,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-433961292-gratis-audifono-bluetooth-razer-hammerhead-bt-nuevo-_JM,NA,NA,NA,NA,NA,#433961292,Razer,Hammerhead,Hammerhead BT,In-ear
1038, Audifono Sony Mdr Zx220bt P/smartphon Android Bluetooth Nfc ,249,NA,2,27,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ARPJUMPI,https://articulo.mercadolibre.com.pe/MPE-425716457-audifono-sony-mdr-zx220bt-psmartphon-android-bluetooth-nfc-_JM,NA,NA,NA,NA,NA,#425716457,Sony,NA,MDR-ZX220BT,NA
1039, Audifonos Bluetooth Deportivos Wireless Metal Remax S18 ,69,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436321935-audifonos-bluetooth-deportivos-wireless-metal-remax-s18-_JM,NA,NA,NA,NA,NA,#436321935,Remax,NA,NA,NA
1040, Audífonos Celulares Bluetooth Tipo AirPods + Cargador ,30,NA,2,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-433343618-audifonos-celulares-bluetooth-tipo-airpods-cargador-_JM,NA,NA,NA,NA,NA,#433343618,NA,NA,NA,NA
1041, Audifonos Bluetooth Inalambrico I7 ,40,NA,1,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434040576-audifonos-bluetooth-inalambrico-i7-_JM,NA,NA,NA,NA,NA,#434040576,NA,NA,NA,NA
1042," Transmisor Bluetooth Para Musica, Pc,tv,audifono,laptop ",37,NA,0,125,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WITROXPERU,https://articulo.mercadolibre.com.pe/MPE-436419262-transmisor-bluetooth-para-musica-pctvaudifonolaptop-_JM,NA,NA,NA,NA,NA,#436419262,NA,NA,NA,NA
1043, Auriculares De Alta Calidad Y Duracion Sanlepus M11 Bluetoot ,80,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALEXANDERCENTENOGUTIERREZ,https://articulo.mercadolibre.com.pe/MPE-437412687-auriculares-de-alta-calidad-y-duracion-sanlepus-m11-bluetoot-_JM,NA,NA,NA,NA,NA,#437412687,NA,NA,NA,NA
1044, Audifonos Bluetooth Motorola Hk255 Musica Llamadas Original ,99,NA,21,183,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,5,http://perfil.mercadolibre.com.pe/ACCESORIESSTORE+PER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-426601474-audifonos-bluetooth-motorola-hk255-musica-llamadas-original-_JM,5,0,0,0,0,#426601474,Motorola,NA,HK255,Clip-ear
1045, Audifono Bluetooth Stereo Sh16 Flexible + Fm + Mp3 Microsd ,65,NA,0,25,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FENIX_IMPORT_PERU,https://articulo.mercadolibre.com.pe/MPE-434782188-audifono-bluetooth-stereo-sh16-flexible-fm-mp3-microsd-_JM,NA,NA,NA,NA,NA,#434782188,NA,NA,NA,NA
1046," Audifonos, Wireless, Bluetooth, Sound One, Stereo ",44,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EL+RINCONDELCOCO,https://articulo.mercadolibre.com.pe/MPE-432588290-audifonos-wireless-bluetooth-sound-one-stereo-_JM,NA,NA,NA,NA,NA,#432588290,NA,NA,NA,NA
1047, Audifonos Inalambricos Bluetooth X Mayor (docena) ,11,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOMEZLOPEZGILVER,https://articulo.mercadolibre.com.pe/MPE-437583900-audifonos-inalambricos-bluetooth-x-mayor-docena-_JM,NA,NA,NA,NA,NA,#437583900,NA,NA,NA,NA
1048, Audifono I7s Bluetooth Aleashmobiles ,89,NA,2,98,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALEASHMOBILES,https://articulo.mercadolibre.com.pe/MPE-430173203-audifono-i7s-bluetooth-aleashmobiles-_JM,NA,NA,NA,NA,NA,#430173203,Generica,NA,Varios,NA
1049, Audifono Bluetooth Meerveil ,70,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SANDROAMOROS,https://articulo.mercadolibre.com.pe/MPE-432778958-audifono-bluetooth-meerveil-_JM,NA,NA,NA,NA,NA,#432778958,NA,NA,NA,NA
1050, Auriculares Bluetooth Hoco Es20 Con Control Táctil ,260,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUCIANATZ,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=TrG9zmoQq6CdbtGlGbJhwyaz6xeUvSWJDbpHD%2FlFeAWTq2zbdul10DaG%2Bn99bQcEyXLpVowKwsz0SxjOSRxnzG3dWOSyBusZtUXV6CufgMEPpS4f%2BuhhkMLdqTO2%2BlkSsw%2F3iqybh0yjPFC%2FtR3kL3ua%2BGf%2F8Dmo8NRZ86BODnHL730HeUUBY4VqVIpppmVnqJRlN7ZsYnInLf115uEBWqihqMc4WNBV5IDGe%2BWXHT%2BKKbRdD9XDZcbtEWU23NEF1n1UYTVzf0ujwK584%2BWi4wPsGplOc5rsbOYS1bqGnRAbOnN9o6sxtAH%2BBQCfjjuLCXZQB4LZbvOjGsyrUqq%2F%2FRa7oqLpUnfrMSQl2P5%2F1bRZ0YYUYpQ1KgMRzOsLJJivpUZ1EJCr31cXezU5JFXqRDHE7hU8RH59HCILVKWOo3q4D1yHNdc0LiBVM9QiqlZd0DyThvVId1sSb7r%2BnVzV4SsuZHlznvXVjJqbSj0umngW59GXmDtiwoq5YAr0jOLk4kkjNZeIE6uKdKPJ3vXv0kxqFyFlYbALW37ycugtlaBUW6%2BfV4%2FOvzOxHoBWSBbJEua36b7lKiBJtmHtbgC31OR1F8uUbEX93CHXCBB5HNjIzh7yybHYvxZQ1FBAKuj1pIpY6QxbqiDNMArNThKuax5tuY%2F1JHbK7zxJ50X%2FAIUfOJTWjZxTBJCmsdigWKsyrpZNnlqhU7aWvMAdSKFYiy2skq3eCAwK5uwv6UiqH0LgdwnBb7hkPxnO38cel2HEdM6%2Fpt88I2iMHKG%2BWZ5wKGrm2JqZMhzXvlyqNS8SjEh%2F9kTFYXh1XxUVv4phyZamql9P4Ktn%2BXctG0Q60wE%2F4jB79yaukPAjhmDVtmPauAs9m9ybK0ZXmKXvLmpCi0PQRTAgWMBLrfKnD4gSI5t7waxHJBHxAiZJd0UlcgEgkJA3mXLres%2B6cLAUfx%2B%2FjZ3ok1XW9uAE3wuFuZ4O71fQ72hpeocVqXYBZBckr2xYoHTdGpnK1QcyphZLGXW03MLxxfm0GcgF0sQP06ofmC4wKtEP0x7UeerFreBwwBjOhWJ6YctGIsyQaypmZcbPHjJUc%2B77HzOnE7wOoCryAdk8cFJY4gwxw8AaAIZ2jTtK543drnvwqueaukmKIZnJwFuLM5YsexQv2cPYLnvo36xw1I2ySsOhbmbxn%2Fy55nL6sjw%2Bqciv7KXi%2B5UsTWzqiNjOlnDAF8gCg1sCyS5WjkIGp%2BI3wti%2FWIGxccVF2rZqR%2BxLQcTPT8hvj509bYPfxYDGz1QiIxDWHXJ7G%2Bqn4a%2BC5Kxa6frNupL9ztsAm5AcaBdDHl8QzsbRf%2BkS63SYEbjtjlBlJ0YnbNv6REmYlZWgJ%2BlM0cgiCdN0XQeSprGJVWJLO6WNRtj0gimPlPJCF9LxwXqIYXxKGuVnuOmtpFtkQ3iwsaEjosf5YZ5aszA27j4lpu6mUKt9Qj2UAPjotkQWewQdCTFL2mwtBRZdJDkeUOBPzmfnqOul64qzro9hLDrf2VSEMkcjlTZgTyiHXzYtqwblMRcPfBLYXZ7%2F6uz3AXIKxea9l4w8TCOXglF0D5jOWDubW3bLxdIZDS%2FsWHKgDYbfqobHdMOcyrtlnOLsRbODiJS3Vm41FLswhYOXbmz14w%3D%3D,NA,NA,NA,NA,NA,#437431728,NA,NA,NA,NA
1051, Audifonos Edifier W800bt Bluetooth / 35 Horas ,180,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JCESARCS10,https://articulo.mercadolibre.com.pe/MPE-430604350-audifonos-edifier-w800bt-bluetooth-35-horas-_JM,NA,NA,NA,NA,NA,#430604350,Edifier,NA,W800BT,NA
1052, Audifono Xiaomi Redmi Airdots Original Stock Disponible ,88,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,90,http://perfil.mercadolibre.com.pe/TECMI.STORE,https://articulo.mercadolibre.com.pe/MPE-437382351-audifono-xiaomi-redmi-airdots-original-stock-disponible-_JM,62,23,5,0,0,#437382351,Xiaomi,Audifonos Bluetooth,Redmi AirDots,Headset
1053," Auriculares Inalambricos Con Bluetooth 4.1, Con Diseño De D ",225,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436364413-auriculares-inalambricos-con-bluetooth-41-con-diseno-de-d-_JM,NA,NA,NA,NA,NA,#436364413,EGRD,NA,NA,NA
1054, Audifonos Bluetooth AirPods I12 Tws ,96,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CTPPERU,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=P8MeaInkT1fRdwwJZwem6Kk5SBuWyBuWLDceomSln5BRdFzH7lfC2OirP%2FB03Wu2aGwfpxvFW%2FLXIJ9wjh7K%2F3EKHdDe2c78MYS8v6ZT781b1vAXRCvNkDk%2FoETwu%2F1%2BQBIXe3tRxwasbDZxj5i8pv9SUsQtONxsLRxuEJjlXap4LtsQcmCALGtTjH84B7BZPbg0lz4NwGxCNpm2%2BeNAozoUu5fQ%2Bm8Q1i%2BKC3Zad2lNQw9wvpGmdasvN28L1KuZGyYcNnWBb4BOygutPjXqdIYzaPBrmBQy17WW9dwyhitP9qc6fwpGCvESoOqvjaY6g1cO9r8UDkOS1uHAk8B%2FMwgwgjqjiRh7TckRI%2FFbgk8t6yAwSJea7sBDI6Y084YfVSl0xtohcN92gshnyhzyk3uC%2FOyM5AG%2F%2Fr%2F1xS11GDz6CsF5CxcOlkoSnq1XxB4VINFoJhzjCu%2FrhmbaX4X75SM6JEmpmUnrNtE%2Bqtw4vUs7UFBlMVBGKDcwQLgZQr0U6mx8lChoaLwgJdLIQbVci4u55YVf41ud7DjPo5XUlE3nEjULU11BmHktuZyDwg4RTx3pyXqQ30tt5QWa036G03XOzopXVUyygdQaok6jMVN%2FOc0Qg3k4sevwvlEhkgB%2BrRIww1oVH%2BJgSPqAmoVZUURNT0q%2BTErPrBnwCkeHq8k%2F8gt6UxsFZfqUNqmrE4wqOX30pjw3mu6nOZ5RAZFUZ9iqvAqDtsDWmGi%2BPAQVVr4bJWsCc%2F8DIB8r1UuAvJlm2h0eTkGR07ynNd2QvGaSPf59r2DVSUMXf%2FN99z5WN6LNtpvpISnaC%2FcUpeMtWUxJN6wHGb8%2Bx4kbgRuh%2B2ZJFCmRO%2FBQioEIy9qOJqreE%2FWfpF%2B4yB12mlinzw8fKHp8CkPnwlFTPRaKveStjNuFhV93PhBSoz3xsnHV7c6c2DUsAU4r8UGc4c252jAgD1Fh8Fl%2FLwagTX4eNrn6APWh28RzH2MJoj8r3SjFpXbnumLU7gnzwc%2F0m1UFD%2FVGVY6Gzg6rRLlDTL9Jgwp4r0H6XKYcxhEAAmXv9IscSivesoUX35RwSnW%2F1k6VJ2Ui3LS8PLuks9P91RXv7p8QGu3cMdrAiJNfVtScra4dHEcY0kyySW40h86EItYH6RKwlaX4z%2FgtT6nynEn8s7X%2FmsfKjZoKlsy%2FPS3S8cyePbMulI0NaFIRCnOgTmDhqPmnshmshCCeAS3aAgzy1TDZtSQL%2FcR%2F1eAIdzqmrLNNtUU2NglQwmuAo9BVUQtx4561iBu%2BkL25J%2Bs8aHKbhaPUIjgeGg6HSnmkZMXfqida2hLH7EjWSXsntdWdj3LnV4%2BiLrAgK8MvX10RPSiO7CAQK7nPK96%2B5Rrw1YCh4GcdjWvn6SA70vBUASLOohHAPL92MKXvepqpNHSNNem5a3WWewcPe44bhOWayU0mpWK6ZmlCtiSPlwuxglxzUBYRveOOsSWBJBfqZmZUz%2BQWbVopTpzL37zai3Vgs1Uf4oyXevDLhbz8fPXUiXZqrGszd%2Bnk1KXTkg%2F166qs2PTcT0xcQW3MfqpLRSmm5KIWOrtC0lK9IIhAcJpcZeiqnd4Id8UW9DAuq%2F1MYjE%2FbvH0xUOI9wJU69DiNw%3D%3D,NA,NA,NA,NA,NA,#437623040,NA,NA,NA,NA
1055, Audifono Hbs730 Wireless Bluetooth Deportes Rg ,39,NA,36,66,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REGALITOSPERU,https://articulo.mercadolibre.com.pe/MPE-429318979-audifono-hbs730-wireless-bluetooth-deportes-rg-_JM,NA,NA,NA,NA,NA,#429318979,LG,NA,NA,NA
1056, Mini Receptor Bluetooth Convierte Tu Audifonos A Bluetooth ,34,NA,9,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MULT_IMPORT,https://articulo.mercadolibre.com.pe/MPE-427571794-mini-receptor-bluetooth-convierte-tu-audifonos-a-bluetooth-_JM,NA,NA,NA,NA,NA,#427571794,NA,NA,NA,NA
1057, Auriculares Inalambricos Bluetooth Con Microfono De Pop Desi ,249,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365218-auriculares-inalambricos-bluetooth-con-microfono-de-pop-desi-_JM,NA,NA,NA,NA,NA,#436365218,Pop,NA,POP-BTIP7X,NA
1058, Audifonos Originales I13 ,150,NA,0,1,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROSE_2019,https://articulo.mercadolibre.com.pe/MPE-436790755-audifonos-originales-i13-_JM,NA,NA,NA,NA,NA,#436790755,i13,NA,DS-i13-TWS,NA
1059, Audífonos Aiwa Bluetooth Aw4 Turbo ,235,NA,1,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MYJ+C%C3%81NEPANEGOCIOS,https://articulo.mercadolibre.com.pe/MPE-433183038-audifonos-aiwa-bluetooth-aw4-turbo-_JM,NA,NA,NA,NA,NA,#433183038,NA,NA,NA,NA
1060, Audifono Bluetooth Samsung Level U Pro Reducción Original ,285,NA,1,28,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NABYSSHOPPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-426790386-audifono-bluetooth-samsung-level-u-pro-reduccion-original-_JM,NA,NA,NA,NA,NA,#426790386,Samsung,Level,NA,NA
1061, Zerwey Auriculares Bluetooth Mejor Auriculares Deportivos In ,262,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365348-zerwey-auriculares-bluetooth-mejor-auriculares-deportivos-in-_JM,NA,NA,NA,NA,NA,#436365348,ZERWEY,NA,BT100,NA
1062, Gratis!!! Audífono Philips Shb4305 Bass+ Bluetooth 4.1 ,149,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-435618234-gratis-audifono-philips-shb4305-bass-bluetooth-41-_JM,NA,NA,NA,NA,NA,#435618234,Philips,BASS+,NA,NA
1063, Audifono Bluetooth Anker Soundbuds Rise - 12 Horas ,145,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AMORETTISTORE,https://articulo.mercadolibre.com.pe/MPE-437452559-audifono-bluetooth-anker-soundbuds-rise-12-horas-_JM,NA,NA,NA,NA,NA,#437452559,Anker,NA,NA,NA
1064, Audífonos Level Samsung - Al Por Mayor ,25,NA,1,11,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FORTEMMARKET,https://articulo.mercadolibre.com.pe/MPE-432160886-audifonos-level-samsung-al-por-mayor-_JM,NA,NA,NA,NA,NA,#432160886,Samsung,Level,NA,NA
1065, Audífono Inalámbrico Bluetooth ,35,NA,3,47,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427743169-audifono-inalambrico-bluetooth-_JM,NA,NA,NA,NA,NA,#427743169,NA,NA,NA,NA
1066, Audifonos Bluetooth ,150,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HEJO7469676,https://articulo.mercadolibre.com.pe/MPE-435427612-audifonos-bluetooth-_JM,NA,NA,NA,NA,NA,#435427612,NA,NA,NA,NA
1067, P Audífono Motorola Pulse Escape Bluetooth 4.1 New ,139,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,18,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-432627431-p-audifono-motorola-pulse-escape-bluetooth-41-new-_JM,15,3,0,0,0,#432627431,Motorola,NA,Pulse Escape,Over-ear
1068, Panasonic Audifonos Bluetooth Nfs 40hrs De Bateria Rp-btd5 ,199,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436061150-panasonic-audifonos-bluetooth-nfs-40hrs-de-bateria-rp-btd5-_JM,NA,NA,NA,NA,NA,#436061150,Panasonic,NA,RP-BTD5,NA
1069, Auriculares Bluetooth Inalambrico ,233,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365729-auriculares-bluetooth-inalambrico-_JM,NA,NA,NA,NA,NA,#436365729,PILLARSON,NA,NA,NA
