search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
11, Capinha iPhone 7 8 X Xr Xs Max Case Ultra-fina Transparente ,16,NA,274,20,3x,5.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828676463,3,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone
12, Capa Case Capinha Silicone Aveludado iPhone 8 Preto ,49,NA,136,27661,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,8,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210095124-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=35219107399,7,0,1,0,0,#1210095124,Apple,IPHONE,JK CAPAS,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato
13, Capa Capinha Ultra Fina Fosca iPhone 6s Plus 7 8 Plus Novo ,54,NA,306,7593,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,10,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213994623-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=38590025464,10,0,0,0,0,#1213994623,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro
14, Capinha Capa Case Silicone iPhone 7 / 8 Lacrada Original ,31,32,95,917,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=d11f%2BEyDFS6n1SS0YwAepZ15v3D%2B%2FX1FGPGoJyme9j%2FAwSoARYW4yXa5Vr11DbIxpRht2hD7gHzIvnar4DvrYtGFTTO2lFFQPFoWlKbgrNWiA3%2BGVulIDwxtESZgkvALkZA4e3vGLrTI23NhjOhoTx5ytdy7W2gVLAPy3MeR5iiQBJywWRHzZwrswPCsepxCNJ420wd6KyDa5Rc3gtLSUVy2ilqnua7irPZX70dlnQlEYREuAk7nA1Hiy79yZL0vz0XUWOxBFDpyO2qwr4RphR2PGhp%2BGU9DbamhY21BWLj6RNEzRD5O7CXRoi%2BD38LFOrTBNkQjc1XGqRL%2FxA7a5PB8humMzvCQ%2FXxd%2F%2BjBBJHKBvZRBomKLJouPpZmePa65zay5BZkTAtqRvAJ6MPvD1doBEdPBlt772FjhsTMG2ngukfR1JWEKQTVfOmB7j0xP6HhsjtbyqXu530aV4JGPUnnpWx0WsCTVTh1%2FCp1Wn2P7R%2BtCbeZSA9Mmiy7YHWYl7h5xl76XNUKCx28omxtZiiPNivLPwYvwqtAo8bLJi9wgcN5LL69p41IaIN4oLE9%2FF%2Fkk4q721MK%2BxgytUZkdWbTZjJZ9H2blKTX4xZu5oA15qbBYVzqlZjvk5Qe0JPAmQuBJFHlVb3UHVVQb3a5YYES4DY6OirmL5fCiIG1GqLCJniYhqi0Zfi%2B%2FKNJXJZ6K6pSbqBQPrHpoWqeX8%2BHxsTHxI5iwQmPiEH371LrA8RlvcjQqOGZ0lsOkqTUT7yOXagfXEEkIeN4wg8jaFz1yL0oRiqg4r2ztRP2tLFiW9d2PubJaCp7fG0LT%2FojTqQx%2FO6JVJRRvVg6hpG%2FCZa2w1Xl23ZIw3xNMCUZRItJyFsl8hdHGylgtjUqe5E%2BvIf7kb%2FhSG%2BE%2FgLHPGKjvjrC%2BpGBq5OlSxTrau78v5Sfb%2BvK%2B4e8gix2xJOnycFm5Hxd3IttrdV9fFfQ1Sv9u%2BZZXfOlgUHWAXUDmRtEm6gS5pSWHLEwz7OHdt2PzoKm2VYsutyMLXwLKYUBUrMUUdZmrth1v%2BFnYb36M%2FfWq7nY1sEiQ4cFpnJVk35I1mNRqsarScw%2BxWWvV5K4pIJKwlp9ivFbWr%2FXMAzRjAqCITn75l05wqKjv%2BFVOTQhFiovxYBqTX3SEv5GCWdo6a5u17j1IzC9OYEr45Ebm2w5SPGH8pVb2RG1K%2BoTyzaTKC2RXPL6vJQBA45Zsb7rUjx%2B%2F2ydTadLvVMN569i3PRUgLwwGMSi5zdzLauXIseu9Lq%2BML9ZGNYZXFCdjl%2FErChpWc1YxGRu64hd6O8u3jxAEZBQtFBVLMw92LIV766zuPUcOa3SrZ53l4IOU8tLM2FryM%2BXUQyGE4mwIeqn3TblRYCf5%2BIGAcV42sDo6Fl0beQ0T4p9eMrUW6cuwB4Up1Wjqn7AuvGcT0kK8ykM13qsfD1hwibfY8YDiSg5sLD7AULuMQ%3D%3D,2,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
15, Capa Capinha Magnetica Luxo iPhone 7 8 Plus X Xs Xr Xs Max ,29,NA,119,381,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165543047-capa-case-capinha-silicone-aveludado-iphone-8-preto-_JM,3,0,0,0,0,#1165543047,Apple,Iphone 8,Apple,iPhone 8,Silicone,Silicone
16, Capinha Silicone Aveludado iPhone 8 Plus Verde Agua ,19,NA,671,942,3x,6.66,NA,Envio para todo o país,NA,NA,4.1,28,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-709855452-capinha-case-capa-iphone-4-5-5s-se-6-6s-7-8-7-plus-coracoes-_JM?searchVariation=20025292856,18,3,2,2,3,#709855452,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
17, Capinha Maxima Proteção 3 Em 1 iPhone 5_5s_se_6_7_8_plus ,34,NA,5548,20817,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,496,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-682539065-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=22563854146,397,60,25,11,3,#682539065,Apple,IPHONE,JK CAPAS,ULTRA FINA,CAPA PROTETOR,TPU
18, Capinha Ultra Fina Fosca iPhone 6 6s Plus 7 Plus 8 Luxo Capa ,22,NA,147,58,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,7,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-926275689-capa-capinha-ultra-fina-fosca-iphone-7-tpu-case-varias-cores-_JM?searchVariation=33828300676,3,1,2,0,1,#926275689,Apple,Iphone,Bumper,Silicone,Silicone,Silicone
19, Capinha Case Silicone Para iPhone 8 Lacrada - Original Logo ,34,NA,313,470,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148604,10,1,1,0,4,#835972839,Apple,7,Apple,"7""",Silicone,Silicone
20, Capinha Maxima Proteção 3 Em 1 iPhone 5_5s_se_6_7_8_plus ,31,32,69,953,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=9nXlMh8LcYAb0W27DF2qJzApeCmsP%2Fz3g8Ivv7AGShuySnCrPsXfwTqMl5%2BRlZse2l9lvdFkPKV0qUsczFCNVZp5BRWOF6RXoPE9pDK%2Fl8te%2FkwR897oNHAiWrmyMQ8JNHGdVHlTvhzMbWwfxm%2BeSDYLApkLXUj2cVoRUt9dkbaq9DFPCrTrKVC1iVUhx%2FoYPNiIprKTEgmcuarB6gKFHUbVqjCfcFI7jBMkcIzyicVqGF62MtWVBhnCttrncUensGBJZ82M9KmHQ2QO1vSvUt5PmEMil2bAOJ0qgRD0AYBfH2nGSIsJlaWOTVhAmdaJ4fSHgd1kS%2FzWFOXkbqa8HvT%2BTGM2SEs0bmOn4LFhnytlCCl6Rkk4cv%2BTlEKnRhhU0dTQPE5YGXYESmZVvcNumTdjBjgZDzGlFZFVbCDx34%2BSb84Nnc0arredeIfwNY0h64kvo6os696DZGWNS7om1KxgB1ayBlOtPtzBPWKO7FjSSKQbQCdLSmBBlFjW%2F9QC%2FJmWCn2DXboWysS2hYXjBCTxZWNQOfcEWZqBifneSooegZgl1416sKd3z7mUud9ClYGDQxrGd3ay7AxaD7OPqKkRO171RGM%2Bb5urzBmdlwoKEBRzCffKt0mJaQ9OumQ2EDrbXtCNq3p5v3ZNXsVManHbkmom1A3gwYnSEtI%2F3IR81VpbTggUJkhhmnPYi7UXAVc3fQRJfglrV4w2VObsl4PiWPh5TAbvkvHc9%2F1DE13prCUKuWgP9ueguZAfRI31naklZ8woKl2nO9lRDpiSCIO%2FcpfHhUOS%2BfuSiCBJmvrllXJht6477Zohh1M7HISxnfyqNFLsXo3%2Bb4fwBmZppK6IcM4MaCsRc11Ip7vYcuOx3UtB4moHDBOI6nnKWz2EtT2t5M3pGH80sp6fIW8ypPrCT5Lu3vwKGiZcECf1zjA9mGKRzwMAIoBitFMwtKVhLGnBTnGGBWJWldW7uGmldtHxs1VVpRWcOvq4%2FkzGYrSnmFVM1n4vN7duFTHoEuKhjn59RGFS3KETck1PFeo5jeMDzgaiEoyzZ1KIvEKLEGWzdchnrWjJePDypKy9PeUWZJAu%2FLh88tvRyOay6RMoZP48Toi20CpDaMpSdxhs2TsQc%2BbiwPGAxjBh2foNQVsVbEW5kdhZsVrHQey6WkhL3jz%2B1YjGDOGuL0SzRuqD6oprmQVDLRPg2ptDn94nLYGaIy%2BdOBcp9fWq4HXhmW5Q8ZSDBv6uyewQSOY602pEVzg3%2B0HdAdEwrqddl0MaT81InSbtt97tt0mGPUeHYvpdWd%2BMeqhmPrI9HmLIyA%2FyNu4mNwRrOsSoFC386n%2FibExR5qs7OEXUxA8g6FGs75LfEMQu9rJCsO76%2FYlulxMPJPDlry3jHEWEDJTE0J9ttFZRc9Aec1E4HJv%2BpQxRrIzScP7xB%2FJeCjEUdty0Jd9GPnQ3HGM3gHkE8qSZMLiP,NA,NA,NA,NA,NA,#1246926811,Apple,iphone7 iphone 8,Apple,iPhone,Apple Original,Silicone- Aveludada
21, Capinha Capa Case iPhone 4 5 6 6s 7 8 X Plus +pelicula Vidro ,17,NA,1164,817,3x,6.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,33,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-689234987-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-se-6s-7-8-p-_JM?searchVariation=21674208434,25,4,2,1,1,#689234987,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone
22, Capa Capinha Case Flip Magnética iPhone 8 Plus ,34,NA,108,488,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://produto.mercadolivre.com.br/MLB-1234100623-capinha-maxima-proteco-3-em-1-iphone-55sse678plus-_JM?searchVariation=37645887057,NA,NA,NA,NA,NA,#1234100623,Apple,Iphone 5_Se_6_6+_7_7+_8_8+,ADS,Capa Fina 3 em 1,Case cabido,TPU/Policarbonato
23, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,57,NA,579,1283,10x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,25,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-687097200-capa-capinha-case-magnetica-iphone-6-7-8-7-plus-8-plus-x-xs-_JM?searchVariation=27812486572,14,3,3,2,3,#687097200,Apple,Iphone,Marketmix1,Magnetica,Silicone,Emborrachada
24, Capinha Capa iPhone 5s Se 6 6s 7 8 Plus X Frente Verso 360 ,54,NA,191,7654,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,5,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002,3,0,0,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro
25, Capinha Silicone Aveludado iPhone 8 Plus Rosa ,6,NA,245,5,1x,6.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,6,https://perfil.mercadolivre.com.br/FULLCELL_ML,https://produto.mercadolivre.com.br/MLB-1137858506-capinha-capa-anti-impacto-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=30114741385,4,2,0,0,0,#1137858506,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
26, Capa Capinha Case Flip Magnética iPhone 8 Plus ,29,NA,499,290,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,23,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-908246136-capinha-capa-iphone-5s-se-6-6s-7-8-plus-x-frente-verso-360-_JM?searchVariation=31530913328,20,2,0,1,0,#908246136,Apple,iPhone,Protect 360° Case,360°,Frente e Verso,Acrílico
27, Capinha Com Foto Personalizada iPhone 8 Plus ,20,NA,185,66,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828466878-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=39632722834,2,0,0,0,0,#828466878,Apple,iPhone 7 Plus,Apple,iPhone,traseira,TPU
28, Capinha Silicone Aveludado iPhone 8 Plus Amarelo ,7,NA,125,16,1x,7.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1056948426-capinha-capa-fina-p-iphone-5-6-7-8-plus-10-x-_JM?searchVariation=25316698501,NA,NA,NA,NA,NA,#1056948426,Apple,Escolha antes de comprar o Iphone 5 5s 6 6s 7 8 10 X,H+,TPU SILICONE Transparente,capinha de silicone,Silicone
29, Capa Capinha iPhone 8/7 Caseology Skyfall Case Transparente ,29,NA,52,448,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,2,0,0,0,0,#1165536357,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
30, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,48,NA,66,840,6x,8.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510,1,0,0,0,0,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato
31, Capa Capinha Personalizada iPhone 8 Com A Sua Foto ,49,NA,36,8869,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-360-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-_JM?searchVariation=34758789532,NA,NA,NA,NA,NA,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato
32, Capa Capinha 360 Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs ,29,NA,51,449,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM,NA,NA,NA,NA,NA,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
33, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,29,NA,48,452,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536360,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
34, Capa Capinha iPhone 7plus/8 Plus Anti Impacto +película Full ,14,NA,68,13,2x,7.60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205102371-capinha-casca-de-ovo-ultra-fina-iphone-7-8-plus-x-pelicula-_JM?searchVariation=34807626240,1,0,0,0,0,#1205102371,Apple,"Iphone 7, 8, 7Plus, 8Plus e X",Ipremium,Slim Transparente,Slim Transparente,TPU/Policarbonato
35, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,9,NA,1059,2,1x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,58,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1046394380-capinha-capa-anti-impacto-iphone-5-se-6-7-8-plus-x-10-xs-xr-_JM?searchVariation=26819105297,45,6,4,1,2,#1046394380,Apple,Escolha o modelo no anúncio,H+,"6, 7, 8 ou 10",Capinha,Silicone
36, Capa Capinha iPhone 8/8 Plus/7/7 Plus Caseology Parallax ,94,NA,6,1,12x,7.91,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1136029586-capa-capinha-case-nillkin-luxo-iphone-8-plus-eton-case-_JM,NA,NA,NA,NA,NA,#1136029586,Apple,iPhone 8 Plus,Nillkin,Eton Case,Back Cover,TPU/Policarbonato
37, Capa Capinha Ultra Fina Luxo Fosca Premium iPhone 8 Tela 4.7 ,29,NA,7,3,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1226176353-capa-capinha-anti-impacto-shock-borda-reforcada-iphone-8-_JM,NA,NA,NA,NA,NA,#1226176353,Apple,iPhone 8,HRBO,Anti-impacto,Bumper,Silicone TPU
38, Capa Case Capinha iPhone 6s 6 Plus Glitter Rosa Luxo Premiun ,34,NA,163,87737,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,6,https://perfil.mercadolivre.com.br/IREXMOBILE+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1028382701-capinha-case-silicone-para-iphone-8-lacrada-original-logo-_JM,6,0,0,0,0,#1028382701,Apple,Iphone 8 e 7,Apple,iPhone,Silicone,Silicone
39, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Preto ,31,32,95,917,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246923437-capinha-capa-case-silicone-iphone-7-plus-8-plus-lacrada-_JM,2,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
40, Capa Capinha Case Rosa De iPhone 7 - Feminina ,69,NA,5,6,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132492183-capa-capinha-case-iphone-8-nillkin-nature-tpu-original-_JM,NA,NA,NA,NA,NA,#1132492183,Apple,iPhone 8,Nillkin,Nature TPU,Emborrachada,Silicone
41, Capa Case Capinha Silicone Aveludado iPhone 8 Branco ,15,NA,1095,14630,3x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,40,https://perfil.mercadolivre.com.br/UNICOFAST,https://produto.mercadolivre.com.br/MLB-835682036-capinha-capa-case-iphone-4-5-6-6s-7-8-x-plus-pelicula-vidro-_JM?searchVariation=22841688614,35,2,2,1,0,#835682036,Apple,Iphone,Unico Fast,Silicone,Silicone,Silicone
42, Capinha Capa Fina P/ iPhone 5 6 7 8 Plus 10 X ,12,NA,4379,4636,2x,6.29,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,181,https://perfil.mercadolivre.com.br/CORONITASCOMERCIOLTDA,https://produto.mercadolivre.com.br/MLB-734551043-capinha-case-ultra-fina-transp-tpu-iphone-6-7-8-plus-x-xr-_JM?searchVariation=25221217939,150,22,9,0,0,#734551043,Apple,iPhone,Apple,Silicone,Lisa,Silicone
43, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Skyfall Case ,9,NA,71,9,1x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1222747558-capa-capinha-anti-impacto-iphone-5-6-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=36252714242,NA,NA,NA,NA,NA,#1222747558,iPhone,Escolher no anúncio.,HR,TPU,Capinha,Silicone
44, Capinha Silicone Aveludado iPhone 8 Plus Azul Marinho ,25,NA,650,35673,5x,5.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,72,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-684761484-capa-capinha-unicornios-iphone-4s-5-5s-se-5c-6-6s-7-8-7-plus-_JM?searchVariation=18043675713,68,2,2,0,0,#684761484,Apple,iPhone,Extreme.Deal,Emborrachada,Emborrachada,Silicone
45, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,139,NA,6,3,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1145765448-capa-capinha-case-iphone-8-plus-spigen-rugged-armor-original-_JM,NA,NA,NA,NA,NA,#1145765448,Apple,iPhone 8 Plus,Spigen,Rugged Armor,Emborrachada,Emborrachada
46, Capa Capinha Ultra Fina Fosca Slim iPhone 7 8 / 7 8 Plus ,129,NA,3,6,12x,10.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1136045957-capa-capinha-case-celular-couro-premium-iphone-8-nillkin-_JM,NA,NA,NA,NA,NA,#1136045957,Apple,iPhone 8,Nillkin,Englon,Back Cover,Couro Sintético
47, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 6 7 8 Plus ,159,NA,1,2,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132829728-capa-case-iphone-8-capinha-nillkin-de-fibra-de-carbono-tpu-_JM,NA,NA,NA,NA,NA,#1132829728,Apple,iPhone 8,Nillkin,Fibra de Carbono,Fibra de Carbono,Silicone
48, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,159,NA,1,3,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132808261-capa-iphone-8-plus-capinha-nillkin-de-fibra-de-carbono-tpu-_JM,NA,NA,NA,NA,NA,#1132808261,Apple,iPhone 8 Plus,Nillkin,Fibra de carbono,Fibra de Carbono,Silicone
49, Capa Case Capinha Silicone Aveludado iPhone 8 Verde Agua ,47,NA,48,5,6x,7.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANTONIOROBERTOA2005,https://produto.mercadolivre.com.br/MLB-1172587102-capinha-magnetica-case-top-para-iphone-7-plus-8-plus-_JM?searchVariation=34456796516,NA,NA,NA,NA,NA,#1172587102,Apple,IPhone 7 PLUS e IPhone 8 PLUS,Chapolin Store,Case Magnética,Magnética,Alumínio
50, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,20,NA,355,78,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,11,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828661397-capa-capinha-tpu-ultra-fina-iphone77plus5se5s6-8-barata-_JM?searchVariation=39632579726,7,2,1,0,1,#828661397,Apple,Iphone 7 plus/ 8plus,Importado,Flexível,traseira,TPU
51, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Vermelho ,14,NA,27,497,2x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-1130081482-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=29616456884,2,0,0,0,0,#1130081482,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone
52, Capa Capinha Case A Prova De Agua Areia iPhone 6 7 8 X 10 ,64,NA,NA,3,12x,5.41,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132500213-capinha-ultra-fina-iphone-8-plus-nillkin-nature-tpu-original-_JM,NA,NA,NA,NA,NA,#1132500213,Apple,iPhone 8 Plus,Nillkin,Nature TPU,Emborrachada,Silicone
53, Capinha Case iPhone 5s Se 6 6s 7 8 Plus X Frente Verso 360 ,29,NA,92,396,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,4,https://perfil.mercadolivre.com.br/EMR.VARIEDADE-ONLINE,https://produto.mercadolivre.com.br/MLB-1107863226-capinha-dissipaco-de-calor-respiravel-iphone-5-6-7-8-plus-x-_JM?searchVariation=27895861910,2,0,2,0,0,#1107863226,Apple,Todos os modelos Apple Iphone,Apple,DISSIPAÇÃO CREATE,Dissipação de Calor,Silicone
