search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
1244, Fone Ouvido Original Awei Bluetooth Nfc Qualidade C/ Charge ,259,NA,30,2,12x,21.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PEREGRINUS_OFICIAL,https://produto.mercadolivre.com.br/MLB-894179667-fone-ouvido-original-awei-bluetooth-nfc-qualidade-c-charge-_JM,NA,NA,NA,NA,NA,#894179667,Samsung,T85,T85,In-ear,T85
1245, Fone De Ouvido Headphone Com Bluetooth Branco Ph242 - Pulse ,239,NA,11,52,12x,20.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PIU+SHOP?brandId=1849,https://produto.mercadolivre.com.br/MLB-1100690064-fone-de-ouvido-headphone-com-bluetooth-branco-ph242-pulse-_JM,NA,NA,NA,NA,NA,#1100690064,Pulse,FONE BLUETOOTH,PH242,Over-ear,NA
1246, Fone Ouvido Bluetooth 4.1 Sport Sem Fio Stereo Bm11 Jwcom ,34,NA,15,5,6x,6.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BILAN+LI48,https://produto.mercadolivre.com.br/MLB-1176719494-fone-ouvido-bluetooth-41-sport-sem-fio-stereo-bm11-jwcom-_JM,NA,NA,NA,NA,NA,#1176719494,JWCOM,cliper,Bm11,NA,NA
1247, Fone De Ouvido Xiaomi Sem Fio Bluetooth Redmi Air Dots ,199,NA,1,4,12x,16.65,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,604,https://perfil.mercadolivre.com.br/STYLUSINFCELL,https://produto.mercadolivre.com.br/MLB-1287285580-fone-de-ouvido-xiaomi-sem-fio-bluetooth-redmi-air-dots-_JM,498,76,19,2,9,#1287285580,Xiaomi,redmi,AirDots,In-ear,zbw446cn
1248, Headset Fone Bluetooth Jb950 Everest Super Bass ,54,NA,27,8,10x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2428,https://perfil.mercadolivre.com.br/FIORELLAFASHION1,https://produto.mercadolivre.com.br/MLB-1281822415-headset-fone-bluetooth-jb950-everest-super-bass-_JM,1747,414,148,50,69,#1281822415,JBL,Everest Series,Everest Series JB 950,Over-ear,950
1249, Fone De Ouvido Bluetooth Headphone Sem Fio Micro Sd Usb Fm ,44,NA,24,12,6x,8.14,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/MAGAZINESHOP10,https://produto.mercadolivre.com.br/MLB-1051760028-fone-de-ouvido-bluetooth-headphone-sem-fio-micro-sd-usb-fm-_JM,0,1,0,0,0,#1051760028,Universal,P15,Beats,Over-ear,NA
1250, Awei T85 Sem Fio Bluetooth V5.0 Fone De Ouvido E Power Bank ,249,NA,7,58,12x,20.81,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KING+LEHMOX,https://produto.mercadolivre.com.br/MLB-1160472686-awei-t85-sem-fio-bluetooth-v50-fone-de-ouvido-e-power-bank-_JM,NA,NA,NA,NA,NA,#1160472686,Awei,NA,T85,Esterio,NA
1251, Fone De Ouvido Esportivo Jbl Inspire 500 Sem Fio Bluetooth ,195,NA,48,2,12x,18.71,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,140,https://perfil.mercadolivre.com.br/OLCR8048247,https://produto.mercadolivre.com.br/MLB-1073288310-fone-de-ouvido-esportivo-jbl-inspire-500-sem-fio-bluetooth-_JM,86,33,16,3,2,#1073288310,JBL,Inspire,500,Ear-Buds,NA
1252, Fone Ouvido Sem Fio Favix B05 Primeira Linha Fm Bluetooth Tf ,59,NA,127,97,10x,6.77,NA,Envio para todo o país,NA,NA,4.5,1402,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-800921584-fone-ouvido-sem-fio-favix-b05-primeira-linha-fm-bluetooth-tf-_JM,899,333,111,23,36,#800921584,HTC,Fone Ouvido Sem Fio,FX-B05,Headset,Favix Fx-b05
1253, Fone Ouvido Blitzwolf Bw Fye5 Bluetooth 5.0 Musica Promoção ,235,NA,8,7,12x,19.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,56,https://perfil.mercadolivre.com.br/REG_GIOV,https://produto.mercadolivre.com.br/MLB-1248954792-fone-ouvido-blitzwolf-bw-fye5-bluetooth-50-musica-promoco-_JM,44,6,4,1,1,#1248954792,BlitzWolf,Earbuds,BW-FYE5,Ear-Buds,BW-FYE5
1254, Fone De Ouvido Sem Fio Pulse Escape Sh012 ,189,NA,19,1,12x,15.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MULTCLICK+SHOP,https://produto.mercadolivre.com.br/MLB-1164663570-fone-de-ouvido-sem-fio-pulse-escape-sh012-_JM,1,0,0,0,0,#1164663570,mMOTOROLA,NA,Pulse Escape+,Over-ear,SH012
1255, Fone De Ouvido Arco Sport Multilaser Bluetooth Preto Ph181 ,169,NA,20,2,12x,14.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/DRONE_DJI?brandId=867,https://produto.mercadolivre.com.br/MLB-1116274944-fone-de-ouvido-arco-sport-multilaser-bluetooth-preto-ph181-_JM,1,0,0,0,0,#1116274944,Multilaser,Sport,Arco Sport,Headset,PH181
1256, Fone De Ouvido Esportivo Jbl Reflect Mini Bt 2 Bluetooth ,347,NA,10,7,12x,28.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,170,https://perfil.mercadolivre.com.br/ELETROPRINTER,https://produto.mercadolivre.com.br/MLB-1198105918-fone-de-ouvido-esportivo-jbl-reflect-mini-bt-2-bluetooth-_JM,118,34,8,4,6,#1198105918,JBL,Reflect,Mini BT,Ear-Buds,JBLREFMINI2
1257, Fone De Ouvido Sem Fio Xiaomi M1 Airdots - Pronta Entrega ,289,NA,4,996,12x,24.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,604,https://perfil.mercadolivre.com.br/INVICTAABR,https://produto.mercadolivre.com.br/MLB-1268504164-fone-de-ouvido-sem-fio-xiaomi-m1-airdots-pronta-entrega-_JM,498,76,19,2,9,#1268504164,Xiaomi,Mi,TWSEJ02LM,In-ear,TWSEJ02LM
1258, Kit Combo 6 Fones De Ouvido Sem Fio Bluetooth Xt11 P/atacado ,120,NA,8,5,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RT+ACESS%C3%93RIOSETECNOLOGIA,https://produto.mercadolivre.com.br/MLB-1227122186-kit-combo-6-fones-de-ouvido-sem-fio-bluetooth-xt11-patacado-_JM,NA,NA,NA,NA,NA,#1227122186,Universal,1+,Sem Fio,Intra Auricular,Não Tem
1259, Espumas Monster Beats Studio 2.0 E 3.0 - Bo500/bo501 Cola 3m ,48,NA,103,1,6x,8.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/VENDASMLBH,https://produto.mercadolivre.com.br/MLB-902223710-espumas-monster-beats-studio-20-e-30-bo500bo501-cola-3m-_JM,3,0,0,0,0,#902223710,Beats by Dr. Dre,Beats by Dr. Dre,Studio 2.0,Over-ear,B0500 e B0501
1260, Fone Ouvido Bluetooth Stereo Sem Fio Wireless D900 Mini ,145,NA,63,6,12x,12.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,28,https://perfil.mercadolivre.com.br/MERCANCIA+MEI,https://produto.mercadolivre.com.br/MLB-992296011-fone-ouvido-bluetooth-stereo-sem-fio-wireless-d900-mini-_JM,21,5,0,1,1,#992296011,Syllable,EAR FONE,TWS D900 MINI,In-ear,NA
1261, Fone Ouvido Mp3 Player Cartão Sd Fm Headfone Bluetooth ,57,NA,23,27,10x,6.59,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,1,https://perfil.mercadolivre.com.br/COMPRAS+MTGM,https://produto.mercadolivre.com.br/MLB-1073903686-fone-ouvido-mp3-player-carto-sd-fm-headfone-bluetooth-_JM,0,0,1,0,0,#1073903686,Universal,Fone,N65,Over-ear,NA
1262, Fone Headphone S/ Fio Bluetooth +5 Horas Autonomia Garantido ,71,NA,79,10,12x,6.88,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,4,https://perfil.mercadolivre.com.br/EASTSHOP_ELETR%C3%94NICOS,https://produto.mercadolivre.com.br/MLB-1039500352-fone-headphone-s-fio-bluetooth-5-horas-autonomia-garantido-_JM,3,1,0,0,0,#1039500352,B-Max,Wireless / Sem Fio,EG-211,Over-ear,NA
1263, Fones De Ouvido AirPods Bluetooth I9s Mini iPhone Android ,269,NA,5,4,12x,22.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1196,https://perfil.mercadolivre.com.br/MARIA+TIE,https://produto.mercadolivre.com.br/MLB-1160969209-fones-de-ouvido-airpods-bluetooth-i9s-mini-iphone-android-_JM,990,97,41,27,41,#1160969209,Apple,Airpods,i9S Mini,Ear-Buds,i9
1264, Fone Ouvido Sem Fio Bluetooth Samsung iPhone Lg Moto Zenfone ,49,NA,6,61,6x,8.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINEGYN,https://produto.mercadolivre.com.br/MLB-1091391165-fone-ouvido-sem-fio-bluetooth-samsung-iphone-lg-moto-zenfone-_JM,NA,NA,NA,NA,NA,#1091391165,Universal,NA,Bluetooth,In-ear,NA
1265, Fone De Ouvido Headphone Sem Fio Micro Sd Usb Fm Blueto ,59,NA,26,8,10x,5.90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAYKS,https://produto.mercadolivre.com.br/MLB-1085625021-fone-de-ouvido-headphone-sem-fio-micro-sd-usb-fm-blueto-_JM,NA,NA,NA,NA,NA,#1085625021,NIA,Premium,X5SP,Over-ear,NA
1266, Fone Ouvido Bluetooth Academia Microfone Esporte Corrida ,40,NA,19,11,6x,7.58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MPLSHOP,https://produto.mercadolivre.com.br/MLB-1182652921-fone-ouvido-bluetooth-academia-microfone-esporte-corrida-_JM,NA,NA,NA,NA,NA,#1182652921,MPL SHOP,XY-05,XY-05,BLUETOOTH,05
1267, Favix Fx-b01 Fone Headset Sem Fio P/ iPhone Samsung Motorola ,88,NA,223,9967,12x,8.41,NA,Frete grátis,NA,NA,4.5,348,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-764418181-favix-fx-b01-fone-headset-sem-fio-p-iphone-samsung-motorola-_JM,234,65,29,14,6,#764418181,Samsung,Fone Sem fio,FAVIX B01FX,Over-ear,FAVIX B01FX
1268, Fone De Ouvido Bluetooth Sem Sport Plus Celular Phone ,74,NA,9,1,12x,6.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DSSHOPONLINE,https://produto.mercadolivre.com.br/MLB-1210103541-fone-de-ouvido-bluetooth-sem-sport-plus-celular-phone-_JM,NA,NA,NA,NA,NA,#1210103541,Importado,Earphones,Earphones,Earphones,Earphones
1269, Fone De Ouvido Bluetooth Sem Fio Sport Bass Com Micro Sd ,65,NA,149,23,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAMARGO+ELETRO,https://produto.mercadolivre.com.br/MLB-872115966-fone-de-ouvido-bluetooth-sem-fio-sport-bass-com-micro-sd-_JM,NA,NA,NA,NA,NA,#872115966,Universal,NA,T4 Bluetooth e Micro SD,NA,NA
1270, Headphone Bluetooth Fone Edifier W800bt Alta Performance ,233,NA,15,98,12x,22.36,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,1017,https://perfil.mercadolivre.com.br/SANBOX-BR,https://produto.mercadolivre.com.br/MLB-1150601341-headphone-bluetooth-fone-edifier-w800bt-alta-performance-_JM,853,129,29,3,3,#1150601341,NA,NA,NA,NA,NA
1271, Fone De Ouvido Bluetooth 4.1 Mini Portátil Chamada Música ,52,NA,15,100,10x,5.96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/WOLF+TECH,https://produto.mercadolivre.com.br/MLB-1023277392-fone-de-ouvido-bluetooth-41-mini-portatil-chamada-musica-_JM,NA,NA,NA,NA,NA,#1023277392,Universal,NA,Wolf Tech,NA,NA
1272, Fone De Ouvido Bluetooth Sem Fio Hbq Q18 Tws Original ,139,NA,4,3,12x,11.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,25,https://perfil.mercadolivre.com.br/LIFE+SHAPER,https://produto.mercadolivre.com.br/MLB-1248881299-fone-de-ouvido-bluetooth-sem-fio-hbq-q18-tws-original-_JM,12,5,4,2,2,#1248881299,TWS,Linha,HBQ-Q18,Headset,1452
1273, Fone De Ouvido Sem Fio Moto Viva Voz Capacete Bluetooth Bt8 ,75,NA,16,14,12x,7.26,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HAMYPRESENTES,https://produto.mercadolivre.com.br/MLB-1240879098-fone-de-ouvido-sem-fio-moto-viva-voz-capacete-bluetooth-bt8-_JM,NA,NA,NA,NA,NA,#1240879098,Hamy,NA,BT8,NA,NA
1274, Fone De Ouvido Kz As06 3ba Drive In Ear Bag Retorno De Palc ,189,NA,21,13,12x,15.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JHONATAM.MARTINS,https://produto.mercadolivre.com.br/MLB-790301890-fone-de-ouvido-kz-as06-3ba-drive-in-ear-bag-retorno-de-palc-_JM,NA,NA,NA,NA,NA,#790301890,Universal,kz As06,As06,In-ear,Kz As06
1275, Adaptador Bluetooth Universal Fone De Ouvido ,29,NA,25,30,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,1,https://perfil.mercadolivre.com.br/LOJAVITS,https://produto.mercadolivre.com.br/MLB-1052005615-adaptador-bluetooth-universal-fone-de-ouvido-_JM,0,0,1,0,0,#1052005615,Universal,BLUETOOH,i8,Over-ear,NA
1276, Fone De Ouvido Bluetooth Rádio Cartão Memoria Corrida Stéreo ,31,NA,32,1168,6x,5.90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LMF+MAGAZINE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=mJ8CfDhEfePPhNId%2Fy1yDESznyToyqR%2FRQGDHJSAqrR5EbPNJR1pY2qrwM92Wah5NTRJnPNNv3ky16urfSfucBG6u6ynMzr%2FxHxEw%2B%2B3vP5VIwE1HbaWpdAWyuAykf1LS1%2BBAwN5EHNQQRBHP9v4hFz5AFkF9GrQUWN58TpxUhyOSYGYcqEWQaK8wS9ay6vRIpH8XztnD1Vg7APfPNEiZPoX3MXfXBhurMG0V7v0oiUKhyLd0WMp3DLrPjix%2FqvTLQ35YvetV42OzsWxvIDX6A3mip30RzHySROHIgzvqym%2B%2F8LGPw%2By3WdhNnm%2BwtyKygvMQhMi6aLRuWDRij9hKQ3VPbnDV2dIDBgadOXwBZDfiVN2jFXi5cVC%2Fk%2F%2FsqugAvO8PeulTz4V6pHSiri%2BBXDCKvYZFsyb7br4JmgbMxVd0x%2Fiy0EARdgzL1JgeZgHxdafMoH%2F2sfRcZtsZ0wIsMT1qnJ07cshOf3swlJ8wnsxu63ihIq8721vxCJvNVkrmJZSgSUkQN4lz2HkslJe9KcmyK%2BOto7TggxPYahCpfbZIhVzrSjDq4sX%2FAuDiCHqudyfvlJf2%2B4iQXA%2FXeKrdUJ3jq%2BGu3kbzDUhSw1VEPQsBEEzUduqn3z7JzdvZEBpIu8dfVG7nnVJJOrvElPIkQbrouDVltGeq3MnXyB5n%2FOWCPvTJ2U9Iu%2BhzVtqhBxvGNFAd4Xt2fkhLjnlfiB1Nsx5QyLl7TL5yrPhpzVKWKi9drUYVUXyKbsZFAllv3lCDxu%2BXCFJ5FluhsZQI2TpmNNcwQ5S6hCpqsPqWyWgfpKyTk9qdn2Sg4qPiyND7zDXX%2B3uc89mgHtVLVTcfKWTjl0L%2FXXZabo3Xl5z1aHYcuj1gEv0670IUopTdMe5wypwn4kfIqmv4gTQgIYOb8YEgnSfUO%2FddVeDP99Ji9DU2hTPaqCo5snFvsVoa9noC%2B4pxoeREXGlqB2uLhd35ElFV6dIcBpLCNa4UIZVIvVdmDQCKBdnZrpKsntxcpNcgAo%2Br%2FN9qel8%2BHLikrge%2B7vkr4RnH1uMdhAg2F3%2FiR7%2FOtULjCacN7HNV8codJAqOuIftJLHVHdp68ZKZEZchZKQw5If9X%2F5c87TcNAy8RMiiVbcRRN0EQOvUoFutbZeBVD8QTeEiofG0ifXZNSrrouPwDh5aCxOfO3QZ8YT9fukm%2B5hoWVU0csyayKlMZiFhej3LtbfLIuyPuAV2saIDY5IQG7F2HPMS5HVHqmHjga9j61VcOIdhmfDUvICLXcOr4qb03WaxvFdBfzVQJvIHAnUZbDZ8XNdLjy9RYYouFTPKp2UpScJKVoanDIJE%2FPQoFf9cmsY8%2BwAKqc2D8MevUgy9FDEgaM3zSaFs6ZZ2vn7DLGjJ731Aq%2F03v%2B71tnv8JvU1KLA5FrBtKlT%2FN5gk3EuMzL4hDWjeTdCUZYM2OkcoqzMLpAWbQ4VFQxiKczxwVlXYsFH4c7uST8gNVFCjXnpwtfoU8uEwbnHJEYuJABZgdn%2FphMtOoGRuWQYx36GA2N41sj3j%2Bfq1Yz%2Fd0vGdJwp9eWKsJKdf95ei92GESBrDTSge3irzekEcTBaDqI2O8%2BwQrxmKVgYnNiUMyZoFfRy636eH%2BvAGd9%2FVoeRX50jUm8gPbPo3UVyTxE16VJ8%2FJ%2BNx2AeTDimmrMeh3EuarydYKGlP%2FhOL7zgTvYH2zBTuJeCeeU2td94%2F43nQJL%2BxXLi%2FDaedWJrkK5TIHjaF06X,NA,NA,NA,NA,NA,#1239285825,Bluetooth,Bluetooth,Stereo,Headset,BH-503
1277, Fone De Ouvido Bluetooth Sem Fio Mp3 Fm Microsd Altomex A839 ,49,NA,34,13,6x,8.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAZAHI,https://produto.mercadolivre.com.br/MLB-1185310356-fone-de-ouvido-bluetooth-sem-fio-mp3-fm-microsd-altomex-a839-_JM,NA,NA,NA,NA,NA,#1185310356,Altomex,Fone Bluetooth A839,A839,Over-ear,A8396
1278, Fone De Ouvido Bluetooth Meizu Ep52 Original Pronta Entrega ,238,NA,49,28,12x,22.84,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,132,https://perfil.mercadolivre.com.br/ELIFE-BRASIL,https://produto.mercadolivre.com.br/MLB-1008852831-fone-de-ouvido-bluetooth-meizu-ep52-original-pronta-entrega-_JM,99,16,4,5,8,#1008852831,Meizu,NA,EP52,Neckband,NA
1279, Fone De Ouvido Bluetooth Jbl E45 Bt Original C Garantia E Nf ,349,NA,12,5,12x,29.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,176,https://perfil.mercadolivre.com.br/CITRON+INSTRUMENTOSMUSICAIS,https://produto.mercadolivre.com.br/MLB-1143593820-fone-de-ouvido-bluetooth-jbl-e45-bt-original-c-garantia-e-nf-_JM,139,27,6,0,4,#1143593820,JBL,E-Series,E45BT,Over-ear,NA
1280, Kit Fone Ouvido Bluetooth Sport + Braçadeira Armband Corrida ,38,NA,23,35,6x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLASSIC+VENDAS,https://produto.mercadolivre.com.br/MLB-1173605425-kit-fone-ouvido-bluetooth-sport-bracadeira-armband-corrida-_JM,NA,NA,NA,NA,NA,#1173605425,Universal,Sport,Bluetooth,In-ear,NA
1281, Fone De Ouvido Par AirPods I9s Tws iPhone 6 7 8 Barato ,120,NA,9,991,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GOER1330211,https://produto.mercadolivre.com.br/MLB-1207853886-fone-de-ouvido-par-airpods-i9s-tws-iphone-6-7-8-barato-_JM,NA,NA,NA,NA,NA,#1207853886,Afans,NA,Airpods i9S,Headset,MMEF2
1282, Headset Fone Bluetooth Jb950 Everest Super Bass ,54,NA,27,8,10x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2428,https://perfil.mercadolivre.com.br/FIORELLAFASHION1,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=QTkC1UA9KNahQU4Viz6fekmEXlT5tR7XLCeFdFvdlOKKppsGxF92pqW20UnpXURpP2sQDh1i7%2BcTMr2JKhZp02z7DO5OtLNLl9ZVhsiMXwu0RyjcBC2BEQGm%2F4BUElYQnoygEEDj4KyKcuGlmdZwsKmf%2FjLC4ML74yQNX3WbObjJRCEk9Z4cVsFLwOnx11QYoVfMRXZOAxd%2FDGVVSJFUB17Y9skJFZty2bbrESfnCmGVmgtiItazQ5Ti7BK2zCkNwwLNwkmbWozdTjBKduwkG7Bm9aiQKR%2FbEMhBu4r%2B1E9lFOVjzBYXh%2FW6h%2BwCJFoD8r3ovVg9tZIa1CnkoHt5rtruit9YBp3%2BBvANQB0ll961bsmqKfy1SdEiowKCePYWqhbYehdSxKHiUwG%2B4lFwIvGYGWv4QJAW0A5zv5H8B5AHHTLaA4mQnVDTb6sYSvdU3W2j9Yv3PmA8tOZrgs%2F3cwuYNnX4Gwb3UUNdMUku6H8sVVeWui31UoUHNwUy8KayLvPZpJm%2FwBZrhEeos9J3%2ByCJjW%2F%2B%2FDpfasf1%2BKQ8A3JVDEACfG%2Fxlt0LDcGmUPZWcnDswhYdZweLqwxFOnr58Qi26BPgAFz67gjcfH8wI0PKW646XFm3Gz7UTHR%2F1udtPNJBB5aTleaPKjR2QaUwEIvTI3XLif4Yd7Qk0m0m08mIUSbXngKYjntm8XLP%2FvnVkdA7z6rC297YfT71n6dcH61D%2BNqJyy998ZvE3jI4C68WpgPvFDz26jPVK94Aj3B48NUjTfv4%2FEAvWqlyyptOCwzFTt4crLzyZG3PCpdovkVyKkoPA5cNTQaTB9uuqBg78NU1V3JbWNfIuHmol%2F822Ha%2Bk1qRUn%2B5HWubtEL4p5Kc2qN0hBI04Yo8GfNheRURcd21zLKkrKOJIXmeNniw70BCj%2BaJrXXSb333fcfaTjyBSratkgB9OL%2BCM6KzrO88iSgav8M5aG8YfAyuZytWmc85oVNcB%2BJqfYMOYvVU69bd%2BCF0KTHri0F9iKjutIG2ghVxLD9YIAezgAfC%2BM7lvKSwnmHruFUN8tUfZ8OadWzcJEeD4DpGPBjctUJp4cpgMPDBOqyPLqk%2B1nFIsJEalbXMSOelqzkw%2BOIfv5fBoyrGzEU%2Fq0PTDAOshIADYpAZ%2BTgER3vaZE1JHzwPoW6vQ%2BmRyK%2FLDnXuv2ZgfWsFrlZgI10qC3yHsLzSnOch6kH%2FkqNkZ6TBzwKgHfoFnvgcV060nizB%2FoTF0q0fEgv7abaFmZh3MI%2FrF5%2F8RfmISVg5CEYymOheAHDn2KkAtcdc9ViQintVVALaoRIDQ7l0R6tKWI2MDPF4bjMFuk3LYqsmLmK3h%2FxlBtT%2F9VegRO2PEOUzUhgfFiy3iJWLFS9OZ%2FOgRXa1GGKs427fAWDew6xqBLK6PtcQEThg%2FpJMoZslQtIrZv7I9jeTzuqoW5ol96NKpTxTMnkLZgrJkOArVpnE3bwhBsj32zPlIjiXo7OSapt6Tr61kUgHZiFQtzvzdwY%2FdRjxN6GFbRSoKqb4XNxfoay1I7vlXlL7P5ia76IanN0YNKfWLU539zzpYSwYwX2V1KKdHEBn%2F04a16eQdy3hsnazb5y0Bz0uYPZ%2F%2BQH8QuFqPsutHQplNqWCcUlaGPt5Tky3poAlJYNvuH16CZGQXGfnr6HTch7N15R8%2FwLL5eqEQgXsF357K076L3dOSI71zTRnzO5E0tnjHRvh1xJiisP27A%3D%3D,1747,414,148,50,69,#1281822415,JBL,Everest Series,Everest Series JB 950,Over-ear,950
1283, Fone De Ouvido Bluetooth Intra Auricular Sport Fone Sem Fio ,19,NA,42,3,3x,6.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JR-CELLPARTS,https://produto.mercadolivre.com.br/MLB-1182761957-fone-de-ouvido-bluetooth-intra-auricular-sport-fone-sem-fio-_JM,NA,NA,NA,NA,NA,#1182761957,UrbanEars,Esportiva,Bluetooth,Ear-Buds,NA
1284, Fone Ouvido Xiaomi Redmi Airdots Com Bluetooth 100% Original ,199,NA,NA,2456,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,604,https://perfil.mercadolivre.com.br/NWSHOP_,https://produto.mercadolivre.com.br/MLB-1280756361-fone-ouvido-xiaomi-redmi-airdots-com-bluetooth-100-original-_JM,498,76,19,2,9,#1280756361,Xiaomi,AirDots,Redmi Airdots,Ear-Buds,TWSEJ04LS
1285, Fone De Ouvido Bluetooth Meizu Ep52 Sports Original ,239,NA,16,1,12x,22.94,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,132,https://perfil.mercadolivre.com.br/RTIMPORTS2,https://produto.mercadolivre.com.br/MLB-1103467020-fone-de-ouvido-bluetooth-meizu-ep52-sports-original-_JM,99,16,4,5,8,#1103467020,Meizu,NA,EP52,Ear-Buds,NA
1286, Fone De Ouvido Bluetooth Pioneer Se-mj553bt Estilo Beats Jbl ,219,NA,24,4,12x,18.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,15,https://perfil.mercadolivre.com.br/THEBEST+IMPORTS,https://produto.mercadolivre.com.br/MLB-1106502888-fone-de-ouvido-bluetooth-pioneer-se-mj553bt-estilo-beats-jbl-_JM,13,2,0,0,0,#1106502888,Pioneer,NA,SE-MJ553BT,Over-ear,NA
1287, Fone Ouvido Bluetooth Cel Unv Sams Lg Sport Corrida Academia ,36,NA,12,1,6x,6.84,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/THEFIRSTSKYSTORE,https://produto.mercadolivre.com.br/MLB-1208640450-fone-ouvido-bluetooth-cel-unv-sams-lg-sport-corrida-academia-_JM,NA,NA,NA,NA,NA,#1208640450,LG,Wireless,Earphones,Earphones,Earbuds
