search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
1185, Fone De Ouvido Jbl T110 Branco Original Com Nota Fiscal ,51,NA,149,32,10x,5.19,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,136,https://perfil.mercadolivre.com.br/CITRON+INSTRUMENTOSMUSICAIS,https://produto.mercadolivre.com.br/MLB-1119736959-fone-de-ouvido-jbl-t110-branco-original-com-nota-fiscal-_JM,118,15,4,0,2,#1119736959,JBL,Pro T110,T110,Ear-Buds,JBLT110WHT
1186, Fone De Ouvido Bluetooth 4.1 Mini Portátil Chamada Música ,139,NA,17,7,12x,13.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,52,https://perfil.mercadolivre.com.br/FLASHFOUR,https://produto.mercadolivre.com.br/MLB-1140046252-mpow-coach-fone-de-ouvido-bluetooth-41-esporte-original-_JM,39,6,4,1,2,#1140046252,AKG,NA,Coach,In-ear,NA
1187, Mpow Coach Fone De Ouvido Bluetooth 4.1 Esporte Original ,1099,NA,51,2,12x,91.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1183,https://perfil.mercadolivre.com.br/MEGAACABAMENTOS,https://produto.mercadolivre.com.br/MLB-1181383360-air-pods-apple-fone-de-ouvido-sem-fio-airpods-original-_JM,982,94,41,25,41,#1181383360,Apple,NA,AirPods,In-ear,MMEF2
1188, Air Pods Apple Fone De Ouvido Sem Fio AirPods Original ,297,NA,2,49,12x,24.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,33,https://perfil.mercadolivre.com.br/SHOP+PRATICO,https://produto.mercadolivre.com.br/MLB-1157093762-fone-de-ouvido-endurance-jump-academia-ipx7-bluetooth-_JM,26,6,1,0,0,#1157093762,JBL,Endurance Series,Endurance jump,Ear-Buds,NA
1189, Fone De Ouvido Endurance Jump Academia Ipx7 Bluetooth ,55,NA,275,3,10x,5.53,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.6,7,https://perfil.mercadolivre.com.br/NATHCELLDIGITALL,https://produto.mercadolivre.com.br/MLB-920961755-fone-de-ouvido-bluetooth-sem-fio-musicas-chamadas-videos-_JM,3,0,3,0,1,#920961755,Universal,Primeira,Marca correta é JWCOM modelo BH801,Headset,4.1
1190, Fone De Ouvido Bluetooth Sem Fio Músicas Chamadas Videos ,110,NA,18,33,12x,9.17,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,9,https://perfil.mercadolivre.com.br/DAITE+COMERCIO,https://produto.mercadolivre.com.br/MLB-1145703115-fone-de-ouvido-earfone-sem-fio-bluetooth-awei-t3-c-case-_JM,5,3,0,0,1,#1145703115,Awei,True,T3,Ear-Buds,NA
1191, Fone De Ouvido Earfone Sem Fio Bluetooth Awei T3 C/ Case ,52,NA,21,997,10x,5.22,NA,Envio para todo o país,NA,NA,4.7,3,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-696548674-fone-de-ouvido-estereo-bluetooth-b01-recarregavel-stereo-fm-_JM,2,1,0,0,0,#696548674,Universal,Fone de Ouvido Sem Fio,Favix b01 x,Headset,NA
1192, Fone De Ouvido Estéreo Bluetooth B01 Recarregável Stereo Fm ,46,NA,44,11,6x,7.67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/BAJO5566478,https://produto.mercadolivre.com.br/MLB-1019119634-fone-de-ouvido-bluetooth-41-sem-fio-in-ear-acessorios-bag-_JM,1,1,0,0,0,#1019119634,Heonyirry,NA,In-ear,In-ear,NA
1193, Fone De Ouvido Bluetooth 4.1 Sem Fio In-ear + Acessórios Bag ,164,NA,196,15,12x,13.74,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,576,https://perfil.mercadolivre.com.br/IMPORIUM+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1029211946-fone-de-ouvido-sem-fio-jbl-t110-bluetooth-com-nota-fiscal-_JM,461,71,21,8,15,#1029211946,JBL,bt,T110BT,Over-ear,T110BT
1194, Fone De Ouvido Sem Fio Jbl T110 Bluetooth Com Nota Fiscal ,52,NA,15,995,10x,5.96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/WOLF+TECH,https://produto.mercadolivre.com.br/MLB-1023277392-fone-de-ouvido-bluetooth-41-mini-portatil-chamada-musica-_JM,NA,NA,NA,NA,NA,#1023277392,Universal,NA,Wolf Tech,NA,NA
1195, Fone De Ouvido Bluetooth 4.1 Mini Portátil Chamada Música ,35,NA,33,1,6x,6.57,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/WEIJIELIELETRONICOS,https://produto.mercadolivre.com.br/MLB-1219845701-fone-de-ouvido-bluetooth-sem-fio-micro-sd-usb-b-05-_JM,0,1,0,0,0,#1219845701,Universal,Universal,B05,0,0
1196, Fone De Ouvido Bluetooth Sem Fio Micro Sd Usb B-05 ,48,NA,37,49,6x,8.17,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/ORIONOFICIAL?brandId=1259,https://produto.mercadolivre.com.br/MLB-1221505298-fone-de-ouvido-452-bluetooth-p2-micro-sd-fm-knup-super-bass-_JM,4,0,0,0,0,#1221505298,Knup,Headphone,KP-452,Over-ear,KP-452
1197, Fone De Ouvido 452 Bluetooth P2 Micro Sd Fm Knup Super Bass ,110,NA,9,191,12x,9.22,NA,NA,NA,NA,4.7,555,https://perfil.mercadolivre.com.br/BRDRONESTORE,https://produto.mercadolivre.com.br/MLB-1269572167-xiaomi-redmi-airdots-xiaomi-fone-de-ouvido-redmi-airdots-blu-_JM,456,70,18,2,9,#1269572167,Xiaomi,Mi,Redmi AirDots,In-ear,NA
1198, Xiaomi Redmi Airdots Xiaomi Fone De Ouvido Redmi Airdots Blu ,21,NA,5,9995,4x,5.76,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOPEX.,https://produto.mercadolivre.com.br/MLB-1283485616-fone-de-ouvido-iphone-7-plus-8-8-plus-x-xs-max-xr-bluetooth-_JM,NA,NA,NA,NA,NA,#1283485616,Apple,EarPods,EarPods,In-Ear e bluetooth,Todos
1199, Fone De Ouvido iPhone 7 Plus 8 8 Plus X Xs Max Xr Bluetooth ,49,NA,45,977,6x,8.32,NA,Envio para todo o país,NA,NA,5,2,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1074134023-fone-ouvido-in-ear-bluetooth-41-sem-fio-micro-melhor-_JM,2,0,0,0,0,#1074134023,Lx Max,NA,NA,Ear-Buds,NA
1200, Fone Ouvido In-ear Bluetooth 4.1 Sem Fio Micro Melhor ,31,NA,1,99998,6x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MENGYAOLIN,https://produto.mercadolivre.com.br/MLB-1267052321-fone-de-ouvido-headphone-sem-fio-micro-sd-usb-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#1267052321,Universal,NA,B05,In-ear,NA
1201, Fone De Ouvido Headphone Sem Fio Micro Sd Usb Fm Bluetooth ,24,NA,179,29,4x,6.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,5,https://perfil.mercadolivre.com.br/MYG-SHOP,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=n1TF6ls9tGYg2fc%2B2fQvSf6mRvyC4K1Oxm4Ovvo6r%2FMIdUxf2urbpXxCmmd9DUvj6CcYuJ6%2FthGCUxb%2BvlfqgPkb1rom0WmHqcsGVdRv6yVzOBoDBQkm%2Bvy7No7o2wXAbJ5agYQhPYk376qGwrVXWmt6Yz%2FaxLi2VpUX%2FH6nzMjIxhnENIUT0T1IorQdhTJfBwiyjoc8%2Fj0tvGEk3SEftLzMTabVwAogiF7zsbFb6JjXJnEqNZTn0GJWCEHGpnZIUAFRW%2FaDcjP0Od3gQxVottC9%2Fa86QubDkMOx5shWSLSK%2FxzRAlEct5Swy6T4IhvdHz%2BAlhRNLhyor9d6dd5xsIYjD062e1PI%2BxUZpiE%2Bggu0RUCiv1Br%2BqwK%2FhHnVS3qSjGBIdHzTf%2BbLgpEQS2cukv%2FJPCDW0idDXseb0ZNzg8qVTCiebxN71X2JyN3bnmMOhPWlBuc36psgDFpfgINXtolUWZTGCzYiIZu9TWDW76NcNKaNgDy80ny4J8MQ4e089LcuT2TX0O0l%2F4gsyalsiS7MsFGOOnmibBxBhWstMrPthbGhSKEoTuhtPLMEQ5W7BKN%2BLp9%2BRCxpUJqwxmyzlzOMurHLCz4jYck7LeiFlUhy15PQd3%2FtmzzlJITQYQNojDqwsI%2FalRabZjCXAPA2ZVWKvBoLBF6yTxeCrAWH36Rux8IcmoESGgYPE%2FQ01nLXSi1d0c5UDZvAt9NNxlKKCJuj5hFH%2FYfUlBAGSwCT%2BEfch8BA4pxKLxB229lMFaIYWuH%2FJge66HSEEzc4eQo5JmV69Zkprz6mxRpyrvgN3GFMjMSmHS9XrYlTFRO2yvmYVOpHAiR4VzbB2wuVwbQBMjOmV5JyPAg5zJbnN9aMxH5PYanxFNsp1N2fSin%2FbGZhJQRG3Mhvq3xyIgtqeK5sakhbWH509qyJe7PZ%2FxsV44Uhvn9AVxd4ggAf21hv4fw0sq2Tq2brxeIEMwJg90kffUYKwoXHh1ZSyeQkyUDrzhie1ED4oAKB2y98Ku0a3e6TRHu00mzbnyG%2BHAuKr8JadpArorJkQALwsFWRrN2mAy%2FCwclidHD0CH1qS%2Br3%2BJmAAsx9lw85wCzLH2QHLctjNmC6%2FfGV4NGwO9tfveG8Wh5HjaXChR6LQv3ka%2F6kX1SKxByOHd3zVszGv%2BahSrYFwUZRNTOGLZ6gunVd4hvNXoZEMp7VC5WnMOVU23jeOoEVnjgXt2UfgIctXc%2FgCo%2FbhXcutiErc4e%2BNTh21GK59PAPzH3jDSDby2r9zNhvB%2FrUt%2Bz9iHEbCF9LZRN6whD6GOH76eXVWreO%2FqcxhBukAkllYqRR3vur%2FxagrPZH49iCBQ3bx6%2FK3n9K4kQxDK1NHlAcr7Yk0yXfdB4xDUBeooeJ52gyDhJO1xY2a%2FRUVIUHu5eOmsTwkkpClTYIvkeXDOd7uMtrh48ereoPjDTfClNpHYX4Cju%2FkkORr220jRlz9sEwNu3EjeJUvtNeRX8nCp5GAw1lIYnsQ5bQZ4O2OcC5E6e6VzbFfNzN%2ByneGHLlHe2DsAkJhjW4lF2af7Ix%2F2rlpTzU7%2BVqRrxzzmL1tAfxln1CebaO0hDdH%2FecH5rKO7CMtjSRPC%2FC9MltsfPy1guYDWFUsxnoboXLx034Htyu7L%2F1noKRjcswrnvy%2BlSBI%2F8Vc4DnoLUTmupZLweFu1e9fOIOvJBTINBoWmaAhpNnPtBBKQ3MYsO%2FCJ2k2PvnDvMcXE%2BayGah18p2g%3D%3D,5,0,0,0,0,#1143105040,Universal,Bluetooth,Wof Tech,Ear-Buds,S530X
1202, Fone Ouvido Sem Fio Bluetooth Mini 503 Moto C E G Moto X Z ,79,NA,8,6,12x,6.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINEGYN,https://produto.mercadolivre.com.br/MLB-730487467-fone-ouvido-sem-fio-bluetooth-mini-503-moto-c-e-g-moto-x-z-_JM,NA,NA,NA,NA,NA,#730487467,Motorola,Moto,Mini 503B,In-ear,NA
1203, Fone De Ouvido Bluetooth Kimaster K1 Dourado ,79,NA,6,1,12x,6.67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,59,https://perfil.mercadolivre.com.br/T.K.S.,https://produto.mercadolivre.com.br/MLB-1212584678-fone-de-ouvido-bluetooth-kimaster-k1-dourado-_JM,42,10,4,1,2,#1212584678,Kimaster,Fones,K1,Headphone,K1
1204, Case Carregador Jbl Charging Para Fones De Ouvido Bluetooth ,143,NA,80,113,12x,13.70,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,6,https://perfil.mercadolivre.com.br/CARNEIROMUSIC?brandId=1774,https://produto.mercadolivre.com.br/MLB-1023285911-case-carregador-jbl-charging-para-fones-de-ouvido-bluetooth-_JM,5,1,0,0,0,#1023285911,JBL,HPCC,HPCC BLK,Over-ear,NA
1205, Fone De Ouvido Xt-11 Bluetooth Magnético Wireless ,42,NA,9,993,6x,7.04,NA,NA,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1168585214-fone-de-ouvido-xt-11-bluetooth-magnetico-wireless-_JM,NA,NA,NA,NA,NA,#1168585214,XT-11,NA,Bluetooth,NA,NA
1206, Mini Fone Ouvido Bluetooth 4.1 Sem Fio C/ Microfone Bh-503 ,37,NA,77,10,6x,6.94,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.2,5,https://perfil.mercadolivre.com.br/IMPRESS+IMPORT,https://produto.mercadolivre.com.br/MLB-1022906272-mini-fone-ouvido-bluetooth-41-sem-fio-c-microfone-bh-503-_JM,1,2,0,1,1,#1022906272,LG,bh503,BH-503,Over-ear,1
1207, Fone Bluetooth Wifi Headset Ausdom S10 Sport H-e Promoçao ,39,NA,27,4,6x,7.38,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/INFO+NO,https://produto.mercadolivre.com.br/MLB-1040536840-fone-bluetooth-wifi-headset-ausdom-s10-sport-h-e-promocao-_JM,2,0,0,0,0,#1040536840,Ausdom,Ausdom S10 Sport H-e,S10,Over-ear,Ausdom S10 Sport H-e
1208, Fone De Ouvido Bluetooth Bt Headfone Chamada Música Sem Fio ,74,NA,24,994,12x,7.12,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/WOLF+TECH,https://produto.mercadolivre.com.br/MLB-972404709-fone-de-ouvido-bluetooth-bt-headfone-chamada-musica-sem-fio-_JM,1,1,0,0,0,#972404709,Universal,NA,8252,Over-ear,NA
1209, Fone Bluetooth Ouvido Samsung Estéreo Headset ,45,NA,6,80,6x,7.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-886511354-fone-bluetooth-ouvido-samsung-estereo-headset-_JM,NA,NA,NA,NA,NA,#886511354,Samsung,NA,NA,NA,NA
1210, Fone De Ouvido Bluetooth Jbl T110bt Original Com Nfe+ 1ano G ,159,NA,40,1,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,576,https://perfil.mercadolivre.com.br/RICARDOALTOVALE,https://produto.mercadolivre.com.br/MLB-1131349679-fone-de-ouvido-bluetooth-jbl-t110bt-original-com-nfe-1ano-g-_JM,461,71,21,8,15,#1131349679,JBL,NA,T110BT,Ear-Buds,NA
1211, Fone De Ouvido Para Lg K10 Power Q6 Duos K8 V30 Xpower K4 K8 ,37,NA,13,5961,6x,6.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TRIP+INFO,https://produto.mercadolivre.com.br/MLB-1096809289-fone-de-ouvido-para-lg-k10-power-q6-duos-k8-v30-xpower-k4-k8-_JM,NA,NA,NA,NA,NA,#1096809289,LG,NA,B1,In-ear,NA
1212, Fone De Ouvido Sem Fio Funcl W1 Bluetooth 5.0 Ipx5 Hifi ,144,NA,8,94,12x,12.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BLIBABA_SHOPPING,https://produto.mercadolivre.com.br/MLB-1270745705-fone-de-ouvido-sem-fio-funcl-w1-bluetooth-50-ipx5-hifi-_JM,NA,NA,NA,NA,NA,#1270745705,Universal,FUNCL W1,Funcl W1,In-ear,"5,0"
1213," Som Maior - Bowers-wilkins Fone P-x Bluetooth, (22hs) Preto ",2590,NA,9,41,12x,215.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/SOMMAIOR+LOJAOFICIAL,https://produto.mercadolivre.com.br/MLB-1096921065-som-maior-bowers-wilkins-fone-p-x-bluetooth-22hs-preto-_JM,2,0,0,0,0,#1096921065,Bowers & Wilkins,NA,Fone P-X Bluetooth,Over-ear,NA
1214, Fone Ouvido Sem Fio I12 Mini Earphone Com Base Carregador ,109,NA,9,11,12x,9.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EAIMPORTS+2017,https://produto.mercadolivre.com.br/MLB-1261493945-fone-ouvido-sem-fio-i12-mini-earphone-com-base-carregador-_JM,NA,NA,NA,NA,NA,#1261493945,TWS,I12,Touch,Ear-Buds,i12
1215, Par Fone De Ouvido Bluetooth AirPods I7s Tws iPhone 6 7 8 ,79,NA,36,982,12x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ETTY+CONFEC%C3%87%C3%95ES,https://produto.mercadolivre.com.br/MLB-1085193966-par-fone-de-ouvido-bluetooth-airpods-i7s-tws-iphone-6-7-8-_JM,NA,NA,NA,NA,NA,#1085193966,TWS,Fone,Airpods i7S,In-ear,2255
1216, Fone De Ouvido Motorola Pulse Escape Camuflado Ip54 ,239,NA,19,2,12x,22.93,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,254,https://perfil.mercadolivre.com.br/MULTCLICK+SHOP,https://produto.mercadolivre.com.br/MLB-1230994429-fone-de-ouvido-motorola-pulse-escape-camuflado-ip54-_JM,205,34,7,4,4,#1230994429,Motorola,HEARDPHONE,Pulse Escape+,Over-ear,SH013
1217, Favix Fx-777 Fone Ouvido Sem Fio Melhor Q Boas Lc-777 Sony ,68,NA,109,9890,12x,6.52,NA,Envio para todo o país,NA,NA,4.3,16,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-743694736-favix-fx-777-fone-ouvido-sem-fio-melhor-q-boas-lc-777-sony-_JM,11,3,0,0,2,#743694736,Sony,Fone Ouvido Sem Fio,FAVIX 777,In-ear,Favix Fx-777
1218, Fone Ouvido Hbq I7 Bluetooth 4.1 Sem Fio Um Lado (esquerda) ,22,NA,13,187,4x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKELETRONICOLS,https://produto.mercadolivre.com.br/MLB-1178901324-fone-ouvido-hbq-i7-bluetooth-41-sem-fio-um-lado-esquerda-_JM,NA,NA,NA,NA,NA,#1178901324,Universal,Hbq,I7,Over-ear,Hbq i7
1219, Fone De Ouvido M Headphone P15 Bluetooth 4.0 Fm Micro Sd ,45,NA,46,81,6x,8.51,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/NOVA+VIRTUALSHOP,https://produto.mercadolivre.com.br/MLB-1039481402-fone-de-ouvido-m-headphone-p15-bluetooth-40-fm-micro-sd-_JM,1,0,0,0,0,#1039481402,Novadigital,NA,P15,Over-ear,NA
1220," Fone De Ouvido Bluetooth Original Sem Fio, Microfone Kd901 ",54,NA,8,4,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VINISCS,https://produto.mercadolivre.com.br/MLB-1212906774-fone-de-ouvido-bluetooth-original-sem-fio-microfone-kd901-_JM,NA,NA,NA,NA,NA,#1212906774,Kaidi,Wireless,901,In-ear,KD901
1221, Fone De Ouvido Sem Fio Jbl Intra-auricular - Jblt110btwht ,119,NA,170,2022,12x,9.97,NA,Envio para todo o país,NA,NA,4.6,166,https://perfil.mercadolivre.com.br/FASTSHOP+OFICIAL?brandId=942,https://produto.mercadolivre.com.br/MLB-1081252407-fone-de-ouvido-sem-fio-jbl-intra-auricular-jblt110btwht-_JM,135,18,3,2,8,#1081252407,JBL,NA,T110BT,Over-ear,NA
1222, Fone De Ouvido Mpow Flame Ipx7 Bluetooth Headfone Lacrado ,138,NA,38,9,12x,11.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,5,https://perfil.mercadolivre.com.br/RIBEIROS+NETWORK,https://produto.mercadolivre.com.br/MLB-1018465020-fone-de-ouvido-mpow-flame-ipx7-bluetooth-headfone-lacrado-_JM,4,1,0,0,0,#1018465020,Mpow,Flame,Flame,In-ear,BH088A
1223, Mini Fone De Ouvido Lc100 Sem Fio Bluetooth Micro Pequeno ,83,NA,25,759,12x,6.96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3,2,https://perfil.mercadolivre.com.br/CLICK+COMPROU,https://produto.mercadolivre.com.br/MLB-952705529-mini-fone-de-ouvido-lc100-sem-fio-bluetooth-micro-pequeno-_JM,0,0,2,0,0,#952705529,Universal,Sport,LC-100,In-ear,Não se aplica
1224, Fone Ouvido In-ear Bluetooth 4.1 Sem Fio Micro Melhor Qualid ,59,NA,32,7,10x,6.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,12,https://perfil.mercadolivre.com.br/MIXPARTSRJ,https://produto.mercadolivre.com.br/MLB-1210780626-1-par-espuma-almofada-beats-studio-20-30-titanium-cinza-_JM,12,0,0,0,0,#1210780626,Beats by Dr. Dre,Fone Studio 2 e 3,Studio 2 e 3,Over-ear,191383042609
1225, 1 Par Espuma Almofada Beats Studio 2.0 / 3.0 Titanium Cinza ,579,NA,3,4,12x,55.34,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,120,https://perfil.mercadolivre.com.br/NEXTCELULARTIM,https://produto.mercadolivre.com.br/MLB-1278256465-fone-de-ouvido-bluetooth-akg-samsung-galaxy-buds-r170-nf-_JM,108,9,3,0,0,#1278256465,Samsung,Samsung Galaxy Buds,Buds SM-R170,Ear-Buds,SM-R170
1226, Fone De Ouvido Bluetooth Akg Samsung Galaxy Buds R170 + Nf ,59,NA,1209,236,10x,6.81,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,49,https://perfil.mercadolivre.com.br/DEFL6836446,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=dAk3l0ME1V0flTxu626xoxsaygOk1NXb1a0gqGw5gBua4BiRAXz1nEHRQ75We2f%2B7TN4Zksw0%2FYnnxsq9q7ChKL9NQJQpaTwpkXaR%2B%2B9I0MjPTO%2BsdebIOhoQF%2FGhbDNwaFxZ0W%2Bby0yiz7g7m%2FIWMRMFOBKJSdbNmJvKSimbv1GOnZt%2FxSzWVQ607OEbHj7%2FHh8vFmsibMWlJ0KAHGg3Ndkip4tubRe0b9CMglGblMfU9oTkV5Ut48yOEgXZwBc9Eyqw7r4aqvsSZHjxLXBlhfrZSPug8qPj9mKDZEAbhT%2BK5iXvYDkjE1%2FcCW5tC3d07NdpSkq%2Fs%2FjcAlt5JOphbr25PGq9liHEov%2B3uH8AAY%2Fm7giUAD9VSCPGzYbmdL3FekTto505BbEYzzc4%2FbHWniCSO%2Fnz%2FL20bikoWuuqLwAqKwXrlvTvN36Kt6FfrtxtZJ9c3KCvrCS3ANG9Ji2f2iLx5Zmbz6%2Fls9P7PtMr5Zlf8rppYKv%2BiWY9WvA15CwmXDeTRlLDL5kS1fU%2BKhk26xwCY0gayD7iypl51sFTka0%2FX7DWi8GZzxgIJ9ZlfZPlH%2FljvbYz8OCT%2FpRofGMA%2BL30eWNhN7Fr4LNjfmTW%2B5NmEbTEAQBPewNdEQXbYsUIhEyTSNanDDp9SbnNlRwvIoMjog1lXy3XceDpAiu6GsSHgW%2FNLBbXiJ0LjJ7gtYLLfn9heMwmLjKqrdMr29eyMM1GvZ7bS0lk3XtEMTnbXPQ4sgJz6T2zkLFPl67314wgf%2Fcx%2BcCRyVyGB%2FJhDhN9Cbmzc4%2B8Z2JGH10SG1o8eUYSW%2F0VHh1r32lbllP8BX25M1oU4su7SIh4RccNdku2192pX0GqOcG38cv5hDwC%2F4IliJVlX3vFB%2BmvIzkTzx2CY0ojelBjGvfoue92%2F0Y%2FhyloWOoamdhNVr38iydNkuFzuL6gFxoy3jdwH9yIU%2FXeC6nABICV7x8OynD8gPSWz4VruZtmSn%2F4JRUSWQxdeNg22Rs7wCmwmpH0Snsibd5uUkbYpojS1iO%2FhVDjHCyjeAQ1mbkFdXrnpGFq%2FcYORwFBL8k7V3o%2BzRa3hzJeB%2F8P5NkF0DB9JE%2BMb0q78DKLEPm639faqQ9%2BxNhVg%2F3tAnxG8PSHmO1rDOnn5W8%2FdeAYgxHArzkBGWdG30g98GndOm65oO883JZxhH9BNJuuXXz%2F03ff9UOHMZNnHUtTQRTXpKPGBjbspxemuFtNOxUJBa%2BXLM8Svmst0wE%2BvzNpdggH7p6BWWE9hTTMMPvNeYsR82dhaJML0O0u4Aau4OaQHbWvSCHVkdYd52BT6bIhWnS57bZtiYG6%2FbErTWaP6XSjXefoExXsl3KdG%2BRZdiy6qexc59VIjavr0Uq8mTV0zyWGcqPE4wvDZ0aJgLd%2BIziOHczdJc1RO4ImsE7H%2FcTPVoALSyYraz2aUdqyv3No9AkbMdrN29hGrxfHnO74FMFxW4kK4LOrNyQZ1oD5llIphbpZEWjgUU02XBnxzzAbp5R0lX5VoZzvSYAb7T5uyjuighAMfHvd63I1j4mfKgVw9J3wsJ%2BQzQSmvNup8vua4k3vCKWicB5BT4iS5HxUImnkhCDKkxxtfyoRfBgsOCuaXzMG3f5kImHh1uE7Hvmlt8GktXiS35kRhA8A7fT3O%2FwRZwxYWm%2BbaCqMWZGT465e3b2P80f%2FwzRsxFZuTFHHX%2B53uWbSrvi5mfGFMEqunUOq9UPrlRPGc7NudZRTQ7F,27,6,7,2,7,#1113345605,Universal,Universal,X3,In-ear,3
1227, Transmissor De Audio Bluetooth 3.0 Tv Para O Fone De Ouvido ,57,NA,17,2103,10x,5.77,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OTIMOS+PRODUTOS,https://produto.mercadolivre.com.br/MLB-1000644867-transmissor-de-audio-bluetooth-30-tv-para-o-fone-de-ouvido-_JM,NA,NA,NA,NA,NA,#1000644867,TX8,NA,BLS,Headset,NA
1228, Fone Bluetooth Sem Fio Headphone Jbl Jb K1 Ms K3 Sd Mc ,120,NA,34,94,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA+MERCADOPLATINUM,https://produto.mercadolivre.com.br/MLB-1010532670-fone-bluetooth-sem-fio-headphone-jbl-jb-k1-ms-k3-sd-mc-_JM,NA,NA,NA,NA,NA,#1010532670,JBL,NA,K1 jb ms k3,Over-ear,NA
