search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
133, Case Funda Protector 360 iPhone 8 + Plus - Acrilico + Vidrio ,38,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433685763-case-funda-protector-360-iphone-8-plus-acrilico-vidrio-_JM,NA,NA,NA,NA,NA,#433685763,Apple,NA,NA,NA,Acrílico
134, Funda Estuche Correa iPhone 8 Plus Clip Cuero Vacuno Forro ,55,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360816-funda-estuche-correa-iphone-8-plus-clip-cuero-vacuno-forro-_JM,NA,NA,NA,NA,NA,#435360816,Apple,NA,NA,NA,Cuero
135, Funda Case Para iPhone 7 8 Plus Nillkin Textura Metalico ,40,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666122-funda-case-para-iphone-7-8-plus-nillkin-textura-metalico-_JM,NA,NA,NA,NA,NA,#433666122,Apple,NA,Nillkin,NA,NA
136, Funda Case Para iPhone 7 8 Plus Nillkin Amplificador Sonido ,45,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666260-funda-case-para-iphone-7-8-plus-nillkin-amplificador-sonido-_JM,NA,NA,NA,NA,NA,#433666260,Apple,NA,Nillkin,NA,NA
137, Case Protector Funda Silicona Iphone 7 / 8 & 7 / 8plus Apple ,50,NA,0,14,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434405674-case-protector-funda-silicona-iphone-7-8-7-8plus-apple-_JM,NA,NA,NA,NA,NA,#434405674,NA,NA,NA,NA,NA
138, Premium Crossbody Bag Purse Funda Para iPhone X/8 plus/samsu ,146,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435887-premium-crossbody-bag-purse-funda-para-iphone-x8plussamsu-_JM,NA,NA,NA,NA,NA,#436435887,NA,NA,NA,NA,NA
139, Funda Protector + Clip Para Cinturon iPhone 7 / 8 Plus / 8 ,38,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBILE+CONNECT,https://articulo.mercadolibre.com.pe/MPE-436500275-funda-protector-clip-para-cinturon-iphone-7-8-plus-8-_JM,NA,NA,NA,NA,NA,#436500275,Apple,NA,NA,NA,Silicona
140, Case Mate Waterfall iPhone 6 6s 7 8 Y Plus Funda + Glass 3d ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437404536-case-mate-waterfall-iphone-6-6s-7-8-y-plus-funda-glass-3d-_JM,NA,NA,NA,NA,NA,#437404536,Apple,NA,Case Mate,Waterfall,PC (cuerpo) y TPU (bordes)
141," Funda Silicona Liquida iPhone 7, 8, 7plus , 8plus Y iPhone X ",29,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-436914724-funda-silicona-liquida-iphone-7-8-7plus-8plus-y-iphone-x-_JM,NA,NA,NA,NA,NA,#436914724,Apple,NA,NA,NA,Silicona
142, Funda Original De Silicona Para iPhone 6-6s-7-8-7plus-x ,35,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434076770-funda-original-de-silicona-para-iphone-6-6s-7-8-7plus-x-_JM,NA,NA,NA,NA,NA,#434076770,Apple,NA,NA,NA,Silicona
143," Funda Transparente Para iPhone 6,7, 8 ,plus, X ",11,NA,0,1000,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUCKIALANFERNANDEZSALCEDO,https://articulo.mercadolibre.com.pe/MPE-435892850-funda-transparente-para-iphone-67-8-plus-x-_JM,NA,NA,NA,NA,NA,#435892850,Apple,NA,NA,NA,NA
144, Case Tpu Funda Tipo Glass Con Logo Apple iPhone 7 / 8 Plus ,25,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-437490347-case-tpu-funda-tipo-glass-con-logo-apple-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#437490347,Apple,NA,NA,NA,TPU
145, iPhone 8 Plus Apple Funda Estuche Case Protector Holster ,69,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546856-iphone-8-plus-apple-funda-estuche-case-protector-holster-_JM,NA,NA,NA,NA,NA,#433546856,Apple,NA,Apple,NA,Cuero
146, Carcasa iPhone 8 Plus Apple Funda Robot Armor Protector ,69,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360774-carcasa-iphone-8-plus-apple-funda-robot-armor-protector-_JM,NA,NA,NA,NA,NA,#435360774,Apple,NA,Apple,NA,NA
147, Protector Case Funda Yes iPhone 6 7 8 Plus X ,30,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-437410888-protector-case-funda-yes-iphone-6-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#437410888,Apple,NA,Apple,NA,NA
148, Case Antigolpes iPhone 7 8 Plus Protector Parante Funda ,34,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TIENDAEXPRESS.PE,https://articulo.mercadolibre.com.pe/MPE-432157016-case-antigolpes-iphone-7-8-plus-protector-parante-funda-_JM,NA,NA,NA,NA,NA,#432157016,Apple,NA,NA,NA,NA
149, Case Funda 369 Jelly Original Protector iPhone 7plus 8 Plus ,28,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435436901-case-funda-369-jelly-original-protector-iphone-7plus-8-plus-_JM,NA,NA,NA,NA,NA,#435436901,Apple,NA,NA,NA,NA
150, Case Protector Funda Hibrido iPhone 7 Plus / iPhone 8 Plus ,59,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208068-case-protector-funda-hibrido-iphone-7-plus-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#424208068,Apple,NA,NA,NA,NA
151, Rock Case Funda Royce Series Kickstand Iphone 7/8 & 7/8 Plus ,40,NA,0,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428783321-rock-case-funda-royce-series-kickstand-iphone-78-78-plus-_JM,NA,NA,NA,NA,NA,#428783321,NA,NA,NA,NA,NA
152, Funda Estuche Evutec iPhone 6 6s 7 8 Plus Nueva Sin Caja ,100,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALMACENERO+08,https://articulo.mercadolibre.com.pe/MPE-437345077-funda-estuche-evutec-iphone-6-6s-7-8-plus-nueva-sin-caja-_JM,NA,NA,NA,NA,NA,#437345077,NA,Negro,NA,NA,NA
153, Rock Case Funda Protector Origin Iphone 7 / 8 Plus ,40,NA,0,28,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-432473760-rock-case-funda-protector-origin-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#432473760,NA,NA,NA,NA,NA
154, Fundas De Silicona Para iPhone 6 /6s 7/8y 7 Plus/8plus ,4,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROSILLOHEBERTO,https://articulo.mercadolibre.com.pe/MPE-433139436-fundas-de-silicona-para-iphone-6-6s-78y-7-plus8plus-_JM,NA,NA,NA,NA,NA,#433139436,Apple,NA,NA,NA,Silicona
155, iPhone 8 Plus Apple Funda Estuche Cover Carcasa Holster ,69,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546860-iphone-8-plus-apple-funda-estuche-cover-carcasa-holster-_JM,NA,NA,NA,NA,NA,#433546860,Apple,NA,Apple,NA,Cuero
156, Moko Funda Impermeable Universal Para iPhone X8 Plus8 Samsun ,127,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436787730-moko-funda-impermeable-universal-para-iphone-x8-plus8-samsun-_JM,NA,NA,NA,NA,NA,#436787730,Samsung,A.Clear+Clear,Moko,NA,NA
157," Fundas Silicona iPhone 7 Plus, iPhone 8 Plus, iPhone 7, ",60,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-429757047-fundas-silicona-iphone-7-plus-iphone-8-plus-iphone-7-_JM,NA,NA,NA,NA,NA,#429757047,Apple,NA,NA,NA,Silicona
158, Funda Para iPhone 7/8 Plus | Geometric Premium ,38,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KINZESHOP,https://articulo.mercadolibre.com.pe/MPE-435471044-funda-para-iphone-78-plus-geometric-premium-_JM,NA,NA,NA,NA,NA,#435471044,NA,NA,NA,NA,NA
159," Htwon Funda Impermeable Universal Para iPhone X, 8/8 Plus, 7 ",128,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821421-htwon-funda-impermeable-universal-para-iphone-x-88-plus-7-_JM,NA,NA,NA,NA,NA,#436821421,Samsung,White,HTWON,NA,NA
160, Funda De Nailon Con Cremallera Para iPhone 8 PlusiPhone Xsam ,123,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821424-funda-de-nailon-con-cremallera-para-iphone-8-plusiphone-xsam-_JM,NA,NA,NA,NA,NA,#436821424,Apple,Green,HZYISIDA TM,NA,NA
161," Ailun Funda Impermeable Para iPhone X / 8 / 8plus, 7 / 7plus ",127,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821432-ailun-funda-impermeable-para-iphone-x-8-8plus-7-7plus-_JM,NA,NA,NA,NA,NA,#436821432,Apple,NA,AILUN,NA,NA
162," Funda Anker Karapax Para iPhone 8 Plus, iPhone 7 Plus, Con T ",124,NA,0,15,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-437643671-funda-anker-karapax-para-iphone-8-plus-iphone-7-plus-con-t-_JM,NA,NA,NA,NA,NA,#437643671,NA,NA,NA,NA,NA
163," Funda Para iPhone 8 Plus, iPhone 7 Plus, Anker Karapax Funda ",134,NA,0,15,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-437643812-funda-para-iphone-8-plus-iphone-7-plus-anker-karapax-funda-_JM,NA,NA,NA,NA,NA,#437643812,NA,NA,NA,NA,NA
164," Funda Para iPhone 8 Plus, Funda Para iPhone 7 Plus, Anker Ka ",144,NA,0,15,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-437643907-funda-para-iphone-8-plus-funda-para-iphone-7-plus-anker-ka-_JM,NA,NA,NA,NA,NA,#437643907,NA,NA,NA,NA,NA
165, Funda iPhone 7 Plus D30 / iPhone 8 Plus Case D30 ,65,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-430155602-funda-iphone-7-plus-d30-iphone-8-plus-case-d30-_JM,NA,NA,NA,NA,NA,#430155602,Apple,NA,NA,NA,NA
166, Funda iPhone 5/5s/se/6/6plus/7/7plus/8/8plus Camuflado Case ,39,NA,40,40,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430492292-funda-iphone-55sse66plus77plus88plus-camuflado-case-_JM,NA,NA,NA,NA,NA,#430492292,Apple,NA,NA,NA,NA
167, Funda iPhone 5s/se/6/6plus/7/7plus/8/8plus King Case Carcasa ,45,NA,28,47,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430662838-funda-iphone-5sse66plus77plus88plus-king-case-carcasa-_JM,NA,NA,NA,NA,NA,#430662838,Apple,NA,NA,NA,NA
168, Funda Case Protector Aluminio iPhone 8/plus/x Anti Shock ,119,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429823420-funda-case-protector-aluminio-iphone-8plusx-anti-shock-_JM,NA,NA,NA,NA,NA,#429823420,Apple,NA,NA,NA,Aluminio
169, Funda Case Bumper Aluminio Espejo iPhone Se 5s 6s 7 8 Plus ,35,NA,4,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPERUCASE,https://articulo.mercadolibre.com.pe/MPE-421213280-funda-case-bumper-aluminio-espejo-iphone-se-5s-6s-7-8-plus-_JM,NA,NA,NA,NA,NA,#421213280,Apple,NA,NA,NA,Aluminio
170, Funda Case De Silicona Para iPhone 7 Plus-8 Plus ,20,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORA+BELEN,https://articulo.mercadolibre.com.pe/MPE-431128633-funda-case-de-silicona-para-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#431128633,Apple,NA,NA,NA,NA
171, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r/ma ,129,NA,3,19,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427694168-lensun-vidrio-protector-pantalla-360-iphone-78plusxrma-_JM,NA,NA,NA,NA,NA,#427694168,Apple,NA,NA,NA,NA
172, Case Protector Funda Vans Original iPhone 7 Plus / 8 Plus ,34,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-432341812-case-protector-funda-vans-original-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#432341812,Apple,NA,NA,NA,NA
173, Protector Case Funda iPhone 7/8/plus/x+ Vidrio Original ,59,NA,34,92,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-426433037-protector-case-funda-iphone-78plusx-vidrio-original-_JM,1,0,0,0,0,#426433037,Apple,Roja,NA,NA,NA
174, Protector Funda Star Wars Darth Vader iPhone 7 Plus / 8 Plu ,34,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-430352642-protector-funda-star-wars-darth-vader-iphone-7-plus-8-plu-_JM,NA,NA,NA,NA,NA,#430352642,Apple,Negro,NA,NA,NA
175," Case Funda Silicona Corazón iPhone 8, 8 Plus, 7, 7+, 6, 6s ",14,NA,0,8,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434564498-case-funda-silicona-corazon-iphone-8-8-plus-7-7-6-6s-_JM,NA,NA,NA,NA,NA,#434564498,Apple,Negro,NA,NA,NA
176, Protector 360º Case iPhone 8 8 Plus Super Delgado + Cristal ,34,NA,1,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNUEVAERA,https://articulo.mercadolibre.com.pe/MPE-427032441-protector-360-case-iphone-8-8-plus-super-delgado-cristal-_JM,NA,NA,NA,NA,NA,#427032441,Apple,NA,NA,NA,NA
177," Flip Cover iPhone 5, 6, 7 , 8, S,se,x,plus + Vidrio ",39,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROMCSR,https://articulo.mercadolibre.com.pe/MPE-432279598-flip-cover-iphone-5-6-7-8-ssexplus-vidrio-_JM,NA,NA,NA,NA,NA,#432279598,Apple,NA,NA,NA,Vidrio
178, Case Protector Para iPhone 6/7/8/x/plus/ De Goma Tipo Cuero ,19,NA,1,49,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-433397242-case-protector-para-iphone-678xplus-de-goma-tipo-cuero-_JM,NA,NA,NA,NA,NA,#433397242,Apple,Roja,NA,NA,Cuero
179, Case iPhone Fresco 6/6plus 7/8 7/8plus X/xs Max /xr / Xs /6s ,29,NA,1,23,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAROLD25X,https://articulo.mercadolibre.com.pe/MPE-436848356-case-iphone-fresco-66plus-78-78plus-xxs-max-xr-xs-6s-_JM,NA,NA,NA,NA,NA,#436848356,Apple,NA,NA,NA,NA
180, Protector Funda Case Bumper Auminio S9/plus/note8/9 ,55,NA,69,36,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979840-protector-funda-case-bumper-auminio-s9plusnote89-_JM,0,1,0,0,0,#422979840,NA,NA,NA,NA,NA
181, Funda Case Protector Todo Terreno iPhone 7/8plus Metal ,249,NA,1,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-428831131-funda-case-protector-todo-terreno-iphone-78plus-metal-_JM,NA,NA,NA,NA,NA,#428831131,Apple,NA,NA,NA,NA
182, Case Funda Protector Silicona iPhone 7/8plus ,69,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-428001986-case-funda-protector-silicona-iphone-78plus-_JM,NA,NA,NA,NA,NA,#428001986,Apple,NA,NA,NA,NA
183, Funda Cases Protector 360 + Mica De Vidrio iPhone 8 & 8 Plus ,30,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-432015205-funda-cases-protector-360-mica-de-vidrio-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#432015205,Apple,NA,NA,NA,NA
184," Case Funda Goma Gato iPhone 8plus,6plus,7plus,iPhone 6,7,8 ",38,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSE+GOGOME,https://articulo.mercadolibre.com.pe/MPE-431096327-case-funda-goma-gato-iphone-8plus6plus7plusiphone-678-_JM,NA,NA,NA,NA,NA,#431096327,Apple,NA,NA,NA,NA
185, iPhone 8 / 8 Plus / 7 Plus - Soporte Movil Coche Auto Funda ,27,NA,27,16,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBILE+CONNECT,https://articulo.mercadolibre.com.pe/MPE-418811806-iphone-8-8-plus-7-plus-soporte-movil-coche-auto-funda-_JM,NA,NA,NA,NA,NA,#418811806,NA,NA,Apple,NA,NA
186, Funda Case Anti Impacto + Parante iPhone 7 8 7 Plus 8 X ,35,NA,0,29,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CASE-COVERS,https://articulo.mercadolibre.com.pe/MPE-425006882-funda-case-anti-impacto-parante-iphone-7-8-7-plus-8-x-_JM,NA,NA,NA,NA,NA,#425006882,Apple,Negro,NA,NA,NA
187," Funda Cases Protector 360 + Mica iPhone 7, 7 Plus 8, 8 Plus ",45,NA,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-427816611-funda-cases-protector-360-mica-iphone-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#427816611,Apple,NA,NA,NA,NA
188, Protector Bumper Funda Case iPhone 6 / 6s 7 / 8plus Aluminio ,75,NA,1,14,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434400438-protector-bumper-funda-case-iphone-6-6s-7-8plus-aluminio-_JM,NA,NA,NA,NA,NA,#434400438,NA,NA,NA,NA,NA
189," Silicone Case Protector iPhone 5s, 6, 6s, 7, 8, 8 Plus, X ",34,NA,6,1000,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-427852567-silicone-case-protector-iphone-5s-6-6s-7-8-8-plus-x-_JM,NA,NA,NA,NA,NA,#427852567,Apple,NA,Silicone,NA,Cuero
190, Funda Case Protector Todo Terreno iPhone 7/8/plus/x Metal ,149,NA,79,21,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,7,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979831-funda-case-protector-todo-terreno-iphone-78plusx-metal-_JM,7,0,0,0,0,#422979831,Apple,NA,NA,NA,NA
191, Case Otterbox iPhone 7 8 Plus Estuche Protector Antigolpe ,59,NA,11,82,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-429538702-case-otterbox-iphone-7-8-plus-estuche-protector-antigolpe-_JM,NA,NA,NA,NA,NA,#429538702,Apple,NA,OtterBox,NA,NA
192, Case iPhone X Xs Max Xr 7 8 Y Plus Silk Grip Protector Usa ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990415-case-iphone-x-xs-max-xr-7-8-y-plus-silk-grip-protector-usa-_JM,NA,NA,NA,NA,NA,#435990415,Apple,Negro,NA,NA,Silicona
193, Case Mate Estuche Flip 100% Cuero iPhone X Xs 8 7 6 6s Plus ,149,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436147651-case-mate-estuche-flip-100-cuero-iphone-x-xs-8-7-6-6s-plus-_JM,NA,NA,NA,NA,NA,#436147651,Apple,Black,NA,NA,Cuero
194, Smart Flip Cover Para Samsung Y iPhone ,45,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MRL+IMPORT,https://articulo.mercadolibre.com.pe/MPE-436222621-smart-flip-cover-para-samsung-y-iphone-_JM,NA,NA,NA,NA,NA,#436222621,Huawei,NA,Genérico,NA,Silicona
195, Case De Silicona Rugosa Silk iPhone X Xs Max Xr 7 8 Y Plus ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990417-case-de-silicona-rugosa-silk-iphone-x-xs-max-xr-7-8-y-plus-_JM,NA,NA,NA,NA,NA,#435990417,Apple,Negro,NA,NA,Silicona
196, Case Silicona iPhone 8 / 8plus + Mica De Vidrio / Colores ,39,NA,4,900,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MALUPHONE,https://articulo.mercadolibre.com.pe/MPE-430652602-case-silicona-iphone-8-8plus-mica-de-vidrio-colores-_JM,NA,NA,NA,NA,NA,#430652602,Apple,NA,NA,NA,Silicona
197, Protector Funda Case Bumper Auminio S7edge/s8/plus Antishock ,79,NA,1,51,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-432578451-protector-funda-case-bumper-auminio-s7edges8plus-antishock-_JM,NA,NA,NA,NA,NA,#432578451,NA,NA,NA,NA,NA
198," Forros Renzo Costa Para iPhone 7,8,x,xs, Plus,max ",35,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OASIS+TECNOLOGICO.PE,https://articulo.mercadolibre.com.pe/MPE-436735962-forros-renzo-costa-para-iphone-78xxs-plusmax-_JM,NA,NA,NA,NA,NA,#436735962,Apple,NA,renzo costa,7/8,Cuero
