search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
1062, Funda Case iPhone 5 6 7 8 X Plus Pink Victoria Secret Rosa ,269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(96 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1494
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-673115981-funda-case-iphone-5-6-7-8-x-plus-pink-victoria-secret-rosa-_JM,NA,NA,NA,NA,NA,#673115981,Apple,iphone,glam,Case,plástico rígido,NA,case
1063, Funda Bumper iPhone X Xs | 8 | 7 | Plus Premium Slim ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 833
		
		 sin intereses
		
	

	
		",33,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/STAR10GT,https://articulo.mercadolibre.com.mx/MLM-595174891-funda-case-slim-tpu-textura-piel-iphone-8-8-plus-7-7-plus-6-_JM,NA,NA,NA,NA,NA,#595174891,Apple,iphone,Genérico,tpu,Silicona,NA,NA
1064," Funda Case Slim Tpu Textura Piel iPhone 8 8 Plus, 7 7 Plus 6 ",249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				96
				vendidos
			
		",(890 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2460
		
		 sin intereses
		
	

	
		",60,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,7,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-611346181-funda-diamante-espejo-iphone-6-7-8-x-xs-xr-xs-max-_JM?searchVariation=33437748756,7,0,0,0,0,#611346181,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus, X, Xs, XR, Xs Max",Genérico,Glitter,TPU / PC,NA,Desarmable
1065, Funda Diamante Espejo iPhone 6 7 8 X Xs Xr Xs Max ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(24 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3328
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FORWARDTIENDAOFICIAL,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=yoAJKWZcKHFdcqioz%2BCd1UnKFshmOMRLn8RpzjrGzfsoFY%2FwGMFfeBgIfko3Bo%2BPOrjZkFXICC9hMyYQ%2FSuLzqIyn2QmawAPP1r4qCkM1ncLX1BTxP7BE8jgc7u6zzHNormjl6u33rrBb4UDq65GhKrKtkVlP1gtvXVOw4iR1XqLpj8Xd6FPM3u1our0xTM%2BFuIO4L25dG3edZlbw%2B%2FQPH8D1foo2NY9BaLCpJdfx%2FE2IVOClY7LzwH8HYAoEVX1xgpjf59%2BKMkwyb0JDIxGIXJFyyoRAxv4IPCqq8043kHmaqNvkvnD07pFoh3iQdO%2BIuQEs75AVWZ5nxGroPUHar5BAEuTbOIZNwgXJ%2BcU611TSyLu65LIxOcZr1hECxQ50MpgI2BZvJuV0DWfJU0gOiY2EiRmp%2FCT%2F9hE1%2FyrCpjNwccMTZSKYWdWBY%2FSJR9kdhwML2IbPdoWBe9JDALJJaO3rB%2B2e%2BJRKJ%2Bd8HjKuhXW6uW73BlYdtzAaqtRbgQoytC4rt4U3c1TCGZSOvTLCN1lXumcfRbZaoOmSBBBOtV5gY3SAJbZajlikgFyq2RyZ0ipKFzSsNUsU230BQbBaPGKHehcEfmsttkLx5uOlzf0WCEVvHtBsdrHl4tPl6TBU4cJV6wk12DLkH%2BSQU9jLMz5v6L1o0CJ%2BLz2gVHBNVBSj9BPCovPs%2FNpX8WKofp23yn8wrAKdx1mnnPA%2BozvYB5jTbF3TCSTGjaCQLtajL21dLLeediwJded07h86hVyNjEiyZFNJ6a3VkesYszl521smKLCbCIPLoezWpno7PSRRAc2Z4c3gsLOioYrZBySqBQIpahyaBn3DDaP85Q9cq81T2QGkZE4kEk7uPHzTdmWA%2FSWRzwdi8nHNGo7IPWeTj9Y9cENIPSOhjNUo2mc3UgxIOYq5S746iwR87jVRRwNsOm5THIreHGx3a24BRi3qf9hdVAR%2BWgDdzT02rnSs1YVRDEfUmHejyNv%2BxJ3cTcKHEC%2BKsReAeMJ4CIQkpLLS0xM8K6yxx7GyG6zrOH5srT8DZLRW6poaz7phHH0qJ4hyO3D5ijk813pbGCnqc6tJEcS0PO3D8INd34cAOj3A20%2BV9lbMhtI0BzqFCCG%2B40Iv%2FfZHAbm2FvwVuoTkwNeeYIOIVqiaTT0lcDPxgt%2B8IpZ5aK0oxyPdkgx63CaJOdT5WaZcMF52z7pFuHRjtcSpy2JC2tlGeP12j5XN5WaACHA1GVMEmOno8nfwCw6WS7dFUKJMmaNdNDNc0DqyRGSUpqz%2BNlKB0NjDcKLW1VAG9GDNnpt%2F2DcP5wdJa7VnOOewgnvvhaAhG%2F3lsqiPcC9DioBqfUelISIpUMoajP35vCDkxiD1f7kjlA5efBLGXZp9B2Fzy89qu0OaIJBBm1IGEAgR1wWHxDRfPIqONXpTlZHTfVCJl7JBNB2W6UpVCpPr0Y%2Fd%2B3e2oFqV1HFYDIoM7lYkT%2F4dzTY%2FhjF6NIHcSQjDMWSx%2Fbq5QMmtKjPxQoh8r3s33%2BHTJqGAECeGeT%2FpaU0MkmLxzoJFT0F577BKzSJm5bUJhlcZcYBEqfBXS1RjD3%2BQ%2FQRGQII5Ih3ZfTE%2FH%2BNJZx6W6mKNMfla%2FaDNvW6JTjEugAly1P3mPqK%2FbzlfMezUEhGTPIwFcdoI1eOT0Ho,NA,NA,NA,NA,NA,#681322354,Apple,"IPHONE 6,7, 8 PLUS",Mercedes-Benz,"IPHONE 6,7, 8 PLUS",Carbon Fiber,NA,Original
1066," Funda Case Lumee iPhone 6, 6s Plus, 7, 7 Plus, 8, 8 Plus ",599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(43 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3328
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/PRONOVASHOP,https://articulo.mercadolibre.com.mx/MLM-599306329-funda-case-lumee-iphone-6-6s-plus-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#599306329,Apple,"6, 6 plus, 6s, 6s plus, 7, 7 plus, 8, 8 plus",Lumee,"Funda Case lumee Iphone 6, 6s Plus, 7, 7 Plus, 8, 8 Plus",Policarbonato,Lumee,"Funda Case lumee Iphone 6, 6s Plus, 7, 7 Plus, 8, 8 Plus"
1067, Funda Case iPhone 5 6 7 8 X Plus Aguacates Felices Cute Moda ,269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(93 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1494
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-675886138-funda-case-iphone-5-6-7-8-x-plus-aguacates-felices-cute-moda-_JM,NA,NA,NA,NA,NA,#675886138,Apple,iphone,glam,Case,plástico rígido,NA,case
1068, Funda Slim Survivor iPhone 8/7 Plus S9/ S9plus + Cristal ,249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(27 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1383
		
		 sin intereses
		
	

	
		",83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,https://articulo.mercadolibre.com.mx/MLM-648758582-funda-slim-survivor-iphone-87-plus-s9-s9plus-cristal-_JM?searchVariation=28982047867,NA,NA,NA,NA,NA,#648758582,Apple,Iphone 7/8 Plus S9/S9 Plus,Aicoo,Funda Slim Survivor,TPU/Policarbonato,Apple,Bumper
1069," Funda Case Bmw Signa Fibra Carbono iPhone 6+,7+,8+ Original ",269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(93 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1494
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-679723974-funda-case-iphone-5-6-7-8-x-plus-camuflaje-militar-gris-_JM,NA,NA,NA,NA,NA,#679723974,Apple,iphone,glam,Case,plástico rígido,NA,case
1070, Funda Case iPhone 5 6 7 8 X Plus Camuflaje Militar Gris ,269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(96 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1494
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-673100915-funda-case-iphone-5-6-7-8-x-plus-serpiente-gucci-negro-letra-_JM,NA,NA,NA,NA,NA,#673100915,Apple,iphone,glam,Case,plástico rígido,NA,case
1071, Funda Case iPhone 5 6 7 8 X Plus Serpiente Gucci Negro Letra ,349,NA,"
			
			
				
				8
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 3448
		
		 sin intereses
		
	

	
		",48,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,2.0,1,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=hfejqvTZ%2BwbOk%2FREgrksvbCNBAQQMzh4htZkRLfft5ui8OpO4FWeizjmJOvXJfkIHrFMPRxgKp6Y8dHzelY7tjve%2BBtbit1R2Mb%2FaS8vhmP4GmCHjJdEK4GwUz0VcN9W%2FBh9iTc655SBVtQqYyTvvbRvmopFi0I4XqOJpJ8d2jchT%2BjwzC%2BKkfvvV1jsS6bOI%2B4whnSxX5aXn0Q9R%2FIZQAnHEHd68Ws9Gc%2FqrDoIUqmvbSe1hYy1JEZ1rR%2Fh0oygwCzFg82FTWroRgLoLRJeWZVlzs0m%2Fqo4c4Y4VGnfL96g2kOb0oulk0DxT4H%2BKYVhGWqNzYaq1xHLAavHtDAsMJAWh2hg43gZhl6eynqE5nCJ%2BhMeR98dysSPuwkNc3TJ9Ud095rfEU2A6Epa9vfi%2FHK%2F57uoKgu9925V1AQqwU10bsb8z0R29SEsaPUxWes0cmYi%2B3RQMYVkqt%2FsXgG%2FhnFDKmxW4GoXlaP5zQ2QXoHovGpHybkP87dT3IBCNb6tselF8T661pAlGIRtCDbG1f%2FW3uVmSRQ7%2BhwMn0JNrbAaryIvBO0q0%2BeQ%2FdEA0iY6v%2BfwJBC%2FNmct4zaPaf1V7DpHpeGmx1NgKk6XyXyWrYpMg86aSyJJv6LaxvYxU7btlWmp6DjBZesmxpqEmJYwL5a6BRElomV7W%2F3AWRQqbQAMig4cozfjKmLvK8D%2F%2F7TLsb59epeoh69ROG1XG3L1gC%2BsxEUpZgHYP0Sw1Pww8JyZQWCQWXiUZbhN5tbkFdUL7kek4XjYtZ9B0QvJW65R9cBzGLndM1bd6ara3yRegaYNeeY55RJ494i1NDgxfMUG1E%2BJW%2BFexlx2VQGIAbqPSaospB5VqtcusURk5uK5UJ2JLVt6yvRyDAKqd0hu6rJsn2tp5lyOUqJNzvKzZA5%2BDMnIUlOZ2zw6pCbFJcsVss4QgB5Kabld0bOPHn%2BybxXsgfDvXD3EppLaOc7GGCy%2BPWe3Bh8DKUaILCBu4OKJVKR8%2BvPeWv0U%2F18ywlpnqdt%2FxeAd0mKzR5LViic%2BRakMeWDZbHCCFRVv%2Fgjn6Vc%2FQ0Gmm8Z0ptx%2FOCPywg0WjeIIv9dwnHBAPWj7EzLeBLpZHX3NEU41A6%2BT%2FFeddXF%2BKssw%2B2Zw%2FpCFfFI8oStsHpWtbG6klxbui51MQEEh02sXfvFLi1xFZOZAU1ebYbe0A0XrPNhMchtDe4JxBRjLEJaoRxdi9plApdfy022hX7WeF%2FNWige%2F95pGDqW4YXkVjl4tUjUURUIKDhe3unbbQak6%2BUo63IBY4vo7acw43t3X4sydW%2BQpGUZqaRTLeqyU%2Bmsbg1LRShNjnRdIV7htSEaYYGRsQQxnQn%2B6CRIfRIkiYTTLHLUUbEvPNlDf%2BvwQGpdTCmg79E1MTAgzYXjz9Nq5wKTDUVgUdhFwVToOLjjLhIilMEsFlhGwh26ELkR%2FckBEHsi3Sx5j6T6FifiNMu7tlgL31hPNmT3bKXGX%2BPxhy9Hl21de6U0tN6b%2BK2Jq92Oao9nUA2%2B27Np1kShYDbSD84%2Bk%2Fl3M4mSmI5yo%2FCTIrTfZ7cWZ52PIkOsWqiBdrtHXYlZd%2BwVzy%2BVpeX6tRGksMD9xm6uT6d%2Fkt71tgAiSyZ%2BqieV6GaZAYrcgEDnYFmIBVf9FFygME93d1ekV6a4u,NA,NA,NA,NA,NA,#630891321,Apple,iPhone 8 Plus,Nillkin,Eton Case,Plástico,Nillkin,Rígida
1072, Funda Protector Magnetica Aluminio iPhone 7/8 Plus Plata Env ,194,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(998 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1083
		
		 sin intereses
		
	

	
		",83,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MXCMART,https://articulo.mercadolibre.com.mx/MLM-669931646-funda-protector-magnetica-aluminio-iphone-78-plus-plata-env-_JM,NA,NA,NA,NA,NA,#669931646,Apple,NA,Genher,iPhone 7/8 Plus,NA,NA,NA
1073, Funda Celular De Madera iPhone Y Samsung Calendario Azteca ,279,NA,"
			
				Nuevo
			
			
				
					 - 
				
				31
				vendidos
			
		",(12 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1550
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BARO6976855,https://articulo.mercadolibre.com.mx/MLM-631746572-funda-celular-de-madera-iphone-y-samsung-calendario-azteca-_JM,NA,NA,NA,NA,NA,#631746572,Apple,iPhone y Samsung,WD Co.,Calendario Azteca,Tpu + Madera,WD Co.,Funda protectora
1074, Funda iPhone Mujer Case Peluche Terciopelo Amarilla ,299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1661
		
		 sin intereses
		
	

	
		",61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SILKIMX,https://articulo.mercadolibre.com.mx/MLM-649893736-funda-iphone-mujer-case-peluche-terciopelo-amarilla-_JM?searchVariation=31263643602,NA,NA,NA,NA,NA,#649893736,Apple,iPhone,Silki Mx,Velvety Amarilla,Silicona,Silki Mx,Peluche
1075," Funda Case Bmw Logo Imprint Hard iPhone 6+,7+,8+ Original ",399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				133
				vendidos
			
		",(113 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,12,https://perfil.mercadolibre.com.mx/JORGE81606,https://articulo.mercadolibre.com.mx/MLM-572999652-funda-uso-rudo-militar-iphone-8-7-plus-6-6s-x-xr-5-8-xs-max-_JM?searchVariation=39647880933,8,3,1,0,0,#572999652,Apple,iPhone,Militar,Militar,Plástico,NA,Uso Rudo
1076, Funda Uso Rudo Militar iPhone 8 7 Plus 6+ 6s X Xr 5 8 Xs Max ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,2,https://perfil.mercadolibre.com.mx/TRICHE+BOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-623036107-funda-pecera-flamingo-iphone-6-6s-7-8-7-plus-8-plus-x-xs-_JM,NA,NA,NA,NA,NA,#623036107,Apple,"iPhone 6,6s / iPhone 7,8 / iPhone 7 Plus , 8 Plus",Triche,Pecera Flamingo,Silicona,Triche,NA
1077, Funda Pecera Flamingo iPhone 6 6s 7 8 7 Plus 8 Plus X Xs ,29,NA,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		",(65 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 166
		
		 sin intereses
		
	

	
		",66,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,1,https://perfil.mercadolibre.com.mx/VENTASMLJIMCAS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=xTCqNRv0Wq%2B85hxunaqVps0B6acfqYUgZoKrygnMrjlEwMgtpy6fUaWQYQCS3g1QiFJg4KLtu0FOydykDqgoDEP3%2F7BWtd48X4KEUu7Uey0HAMFoOV8296P6Ij3EQAt%2FaXHo1wjxRrPiD684TSzXffjw1%2BQlgv2hYLtgQMfD6T8lwN6S9Xyxk5vgDaP53%2FUsF6W9KIjZrUkP0Tq%2Fo5wFZ4%2FKCQlwhHJMKz5btUbLAUn6gJ5EkuDpyJX9Z9Z6M4fSr95pPlkzzIC7ZWhFDSYNOUPEZmg%2BTaEovqpCW8Nbj%2BF%2FlohutuWuWdhUK9APYjZxuerK4bxa2l2fGa1vqu2B5iXmKuxKgn4OJiqbcqOmcTmxuL9RKGIK02PqB59KvqwMdX2Pe78jAVzXsKY1TinZgjy%2FeS8fQrH0gldOdunzDK9JmKVpIDAtz9IjW%2FPd5UJ54MNHlD%2BgcUVpeAXwwpUbWmeQhKBIaLXKGf1%2FqK2XVRfQ5vdOjDZF1m7cJKgCbU6OrX0BzezPu6OBYZfULPuGccdePVk0zWpGpUtj6q4vafn2EVM%2FIlZP0dfjK%2Fb2wsBBlWjEHWrThrsPsud5kHdbyxdPkP5Eut%2FeQ5U3OuL0fRLHMu1%2Bb88c0Ye8fvFMUmgiTy6pa83Z3W%2F7WAGLhzCJCy52Qnkq1UJ2%2BZ8ylbRBzDFze1Ha7AitFPfjzWBJ8fov7jkQ0mXLWP%2F8nYqixLNNHDXW8C62pqkJTcLY20tKilExehuMl6gndKhV4aaEGx%2FICz983vJsSIooQMb2Bn19PVrX9qtV8Bzj8Q0qN4WV6WeUXFStr7%2F1%2FawR9iLeIqy2unq0o7dh6qUt9CNFuscKRSlubkoZG21gi8Z8jefqvDWlBZcFMkkTl2uwSsk%2FdWUeXUlw%2FegL1s44dLfo5UOOp0xFod034LFavDTU1b0vRRomHo8t0t9dfrhwwCMOXITe8GKEOKcGTLfkdnNa%2FDmEm5BwJJNDEyJBasvLam7fwaVKZ3kPcx8IsROWFe5cpc2dJFciXG0%2Fxecsu4PB4YydB0S4JTkxGGbPwoOhk2ilLY5JWSIcAGXKHyioKezj6aHgx16hSWP5ViQUoMoMcE4nx%2FdQKBm1IpaTvMc%2Bdsf3JfNjC2t%2B41qoYBNjBmI7BS18KO8%2FzpkC%2B6Kei2%2BJ5cDrS7lYilId4sdUGphFRRG7lnq910BAxxmYftda5wFsdSrgSUzelFEIGsdE%2BphOHC4OSIvq1kjhwRJNPBk8Ryu6MUkw4AJNFqdH71BJaiMaRnIcycjzk5tsTJG4glF%2BlV3VYcfTZGZsXKzgTosXflSPMCT7oy7aK0bYHFNRMVkY9ujZMHEidZ%2Fuw7dzPFsDr1%2BDUZuQTt%2BA8eydHs06iqoGR%2FH3qJrK6BTK6hAOARXoJ%2Bb%2FIzQMQd0GBpJrp9CAOllXbDc6Cl9sBRR8gu81qNcYgxEKI8EotTiTLP1sXmKBMPSf9hTAi7vxP2%2B28YSiOzYAwDFZWFn5jyzNr%2Bfrh8OxmL%2B9YMX%2F4P7f8%2BYGMk5igOrUHJH8jftrMOejO1ZXy3kRdNCcUF%2FBAOta5XfG%2FJ8MKlbRwJL7R1U%2BhKE9Ip29QRzCg1C%2Bo31AtA9Xu7EyM8JoP02RBfvAg%2BTHUQvygbHXmqpHAdp%2Ffw0oZl6QA4Ed1QB4bw%3D%3D,NA,NA,NA,NA,NA,#615967046,Apple,iphone 7 8 plus,NA,7 8 plus,Silicona,Amvykal,NA
1078, Funda adidas Sp Grip iPhone 6/6s/7/8 Plus Negro ,561,749,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(18 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 5550
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BGT+MEX,https://articulo.mercadolibre.com.mx/MLM-622957145-funda-adidas-sp-grip-iphone-66s78-plus-negro-_JM,NA,NA,NA,NA,NA,#622957145,Apple,iPhone 6/6S/7/8 Plus,adidas,iPhone 6/6S/7/8 Plus,silicon,Adidas,NA
1079, Funda Case Protector Transparente Para iPhone 7 8 7 8 Plus ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 828
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TIANGUISITO+PUNTOCOM,https://articulo.mercadolibre.com.mx/MLM-568428029-funda-case-protector-transparente-para-iphone-7-8-7-8-plus-_JM,NA,NA,NA,NA,NA,#568428029,Apple,iphone 7 y 7plus 8 y 8 plus,tgto,Case,Acrílico,tgto,trasera
1080, Funda Case iPhone 5 6 7 8 X Plus Cactus Enamorados Corazon ,269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(93 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1494
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-679560847-funda-case-iphone-5-6-7-8-x-plus-cactus-enamorados-corazon-_JM,NA,NA,NA,NA,NA,#679560847,Apple,iphone,glam,Case,plástico rígido,NA,case
1081, Funda Arena Luminosa Liquido iPhone 6 7 8 Plus X Xr Xs Max ,300,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(49 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1667
		
		 sin intereses
		
	

	
		",67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-700189901-funda-arena-luminosa-liquido-iphone-6-7-8-plus-x-xr-xs-max-_JM,NA,NA,NA,NA,NA,#700189901,Apple,iPhone 6 7 8 Plus X Xr Xs Max,IphoneMty,Arena Luminosa Liquido,Laterales de Goma con Plastico Rigido,NA,Case Bumper Protector Resistente
1082, Case Camuflaje Uso Rudo iPhone 4 5 6 7 8 Plus X Xr Xs Max ,300,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(30 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1667
		
		 sin intereses
		
	

	
		",67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-694825291-case-camuflaje-uso-rudo-iphone-4-5-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=39683710933,NA,NA,NA,NA,NA,#694825291,Apple,iPhone 4 / 4s /5 / 5s / SE / 5C / 6 / 6s / 6 Plus / 6s Plus / 8 / 7 / 8 Plus / 7 Plus / X / XS / XR / XS Max,IphoneMty,Camuflaje Uso Rudo,Goma Dura Rigida,NA,Case Bumper Protector Funda
1083, Funda Case iPhone 5 6 7 8 X Plus Gucci Pintura Flores Maripo ,269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(93 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1494
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-679580776-funda-case-iphone-5-6-7-8-x-plus-gucci-pintura-flores-maripo-_JM,NA,NA,NA,NA,NA,#679580776,NA,NA,NA,NA,NA,NA,NA
1084, Funda Case Ringke Para iPhone 7 Plus / 8 Plus Bumper ,349,NA,"
			
				Nuevo
			
			
				
					 - 
				
				70
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 3448
		
		 sin intereses
		
	

	
		",48,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,28,https://perfil.mercadolibre.com.mx/HEALPLUSMX,https://articulo.mercadolibre.com.mx/MLM-565635466-funda-case-ringke-para-iphone-7-plus-8-plus-bumper-_JM,27,0,1,0,0,#565635466,Apple,iPhone 7 Plus,Ringke,Fusion,Plástico,Ringke,RESISTENTE
1085, Funda Case Mas Mica Bumper iPhone X Max|xs/x|8/7 Plus|6|5/se ,250,NA,"
			
				Nuevo
			
			
				
					 - 
				
				373
				vendidos
			
		",(33 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2470
		
		 sin intereses
		
	

	
		",70,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,24,https://perfil.mercadolibre.com.mx/PROTECH+LR,https://articulo.mercadolibre.com.mx/MLM-608830059-funda-case-mas-mica-bumper-iphone-x-maxxsx87-plus65se-_JM?searchVariation=33380897377,18,4,0,1,1,#608830059,Apple,Iphone,Cristal Clear,iPhone,Acrílico,Iphone,Crystal Clear
1086, Funda Tipo Cartera Elegance iPhone 7 Plus / 8 Plus / 5.5 ,200,NA,"
			
				Nuevo
			
			
				
					 - 
				
				28
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1976
		
		 sin intereses
		
	

	
		",76,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,3,https://perfil.mercadolibre.com.mx/CEDIS+PC,https://articulo.mercadolibre.com.mx/MLM-567676265-funda-tipo-cartera-elegance-iphone-7-plus-8-plus-55-_JM?searchVariation=37212758347,3,0,0,0,0,#567676265,Apple,"7 Plus / 8 Plus / 5.5""",Genérico,Elegance,Plastico / Vinil,Hecho en China,Cartera
