search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
1275, Funda Glitter iPhone 5 / 6 / 7 / 8 / X / Xs / Xs Max / Xr ,189,NA,4,38,12 meses,18.67,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-655143551-funda-glitter-iphone-5-6-7-8-x-xs-xs-max-xr-_JM,NA,NA,NA,NA,NA,#655143551,Apple,"IPhone 5, 5s, Se, 6, 6s, 6 Plus, 6s Plus, 7 ,7 Plus, 8, 8 Plus, X, Xs, XR, Xs Max",Apple,Glitter / Water,Silicona,NA,Flexible
1276, Funda Térmica Para iPhone ,159,NA,10,8,18 meses,8.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667180100-funda-termica-para-iphone-_JM,NA,NA,NA,NA,NA,#667180100,Apple,6/6S/6plus/6splus/7/7Plus/8/8Plus/X/Xs/Xs Max/ XR,iBumper Ver,Termica,Plastico TPU,NA,Termica TPU
1277, Funda Magnetica Vidrio Templado Y Aluminio Reforzada Blanca Y Negra iPhone 7/8 Plusx/xs ,77,NA,29,50,18 meses,4.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3,1,https://perfil.mercadolibre.com.mx/AVIS6853883,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=mb0zPTRLtSTBSA36rhjoYuOeMhmccuLw2m6JTHYDSMdpD026UoM6oNgFfkUJvY1XjNeTh7y6TlXERDzL3BhHG2UDdXt9OpRT3WIGQ%2BXH6hTmJf4NFKZAvOzJVDc99ZCocPloN5q21A%2F2CYKwxO11khc1MjgyGvIW5ZENtnWo2U3%2FgrBJNuO6vSBzr1ocdNKzdPaUd4X50xuD%2BQ1irsyxiCuOrMerfwYH9Rg2LsP0I7XBG3Sy%2BRm%2BpVjGA6tNAeEY1yQtq5pNRBkVagdyIF7ctA88Kd5E8evIz1%2BbDNmsrsRb5hDQ19ww%2FP%2BzvlnHEGGYWuPZ%2FeOltXFSSVgfoZrCUozH1ms5cCA%2F%2FfRaMPKkpwBDNbyVhb5xffOkPqT%2Fx8K3D60G9awuTRviqj9arw7jqe9x0Oi13zr0ksv5QsvfKNocKZWNW3hKj0tHVTyR6XfVu0PONJ3EbYiC%2BnbFFc8Oon1WqxZCB5DV11X2Su8tQIbQHP7bsjm1TlWvZexiJnW4v4M1%2BCLtBPGjwKknkizWOG7KYWeNLT%2FFXS5m2X4kudc9NLPZWImH4cjf000T%2ByQh2w3R0aoVHWur9QpiSqw1MxlwYNbv97Fd%2BYTYNDQGZ9Qsd7g%2BNF5wTqvSoZD4RcSJKAbPQrRTgeEKd4DRy8xyKIHa9iuD0LCLQyONFoLF8slbL5KQTQy%2BmGUjUADRzpu8pK2nH6n%2F0cEFtYVIH9Pim%2FXuJOiwkve9vLVTsnNTWJFf%2BtX%2F3OU4td9z71ivg8QnlYoJ7VSaOwInaLYjhrUbkFY1lc3uMPpZ5uQky9dtA5%2Btn1OzgL801LQReAtR7O7pDLxy6F%2BBeL0b72otHcixLdmAUhV8zIhdaENg0snrKsi89vukJSQfVz2Sxhsfk1YuKnAAyo0qLNnAg%2BQeyUpSZ6qjYMQn0m1GuocylxgMRLk2WCI3tzQ%2FaQs3yL0KCINPu5v9eWDl3vUsXR%2F8PJSy%2FR%2FDBHwg6%2Bbzdj7Erg8zgY9HLIYVGAnH%2B3Pl%2B5%2BVUhhUqxlegDX76toFffSGYnTNtufvYeZ3rGfdaoRssbA3YgtpGNWr3gJpeSAoc55bQnZICvgLIWPA%2F2fqpC31qy1%2FPiItKpbaIBOTIfXyS%2FjfkAFAWdZtCnLuy2rXD0xRiVxa3bBAQJ4x%2BwP1OZSL3OFgrWZQ7o97GCNY0BrR8IclP5hEcwL2ih5Ea1E4daAIoGpiKXsNn6w6%2BBQLWrFCkQ9SisGnMC1D0OmiUfyrQ8d1pOt%2FmWIp1cd2ogUpG%2F1LpCeGRww8oUcjglzcoDWnzI4pdZqaGJY4Z%2BESaL82G5%2FVT8YiMC94Y7%2BtIBomE8C%2FwMFksjNmPksZQDa8U8Lj2Vqa5Vyo5WjOixszcvgZr3eOtixyZxXJTF%2FLhulSbaU1J2ucoaeGhX82%2FFTRkK3ORQ8mGV%2FUo4sOA%2FmkhmmlH%2BFwzeWBp8Zge5N03WoCv0VHNYJ8%2BXxyaEDI%2BwUnmWkJXv0yaLPxRTdO4XTSIWWMnbm%2BvM67ErSizroAMRLvHaXJ2vmHIlhVEgvioPsHc%2F%2F3Hxu9yQFJoHTA%2B8FtFCAY6nygcIAsqGzJL57lU2JNRrRBQ3%2BUMyzaf%2FonKi5z22NemkNhsSsXjMvdhzlbh2ATqteYTYXP87rKLFKlu99sLhZoa8O6%2B07ALJrQQ6oOppLJDVyMBpKEHrUcnfD91%2ByxCCcDFdj%2BEW0%3D,0,0,1,0,0,#704289667,Apple,iphone,Ccase,Magnética,aluminio y cristal templado,NA,orillas 360
1278, Funda iPhone 8 Plus 360 Proteccionismos Completa Iblason ,719,NA,1,562,18 meses,39.94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GEEK+MRL,https://articulo.mercadolibre.com.mx/MLM-662877660-funda-iphone-8-plus-360-proteccionismos-completa-iblason-_JM?searchVariation=32482381695,NA,NA,NA,NA,NA,#662877660,Apple,iPhone 8 Plus,i-Blason,Cosmo Stars,TPU/Policarbonato,NA,Protector 360º
1279, Silicona Case Funda iPhone 5 5s 7 8 X Xs Suave Resistente ,199,NA,4,13,18 meses,11.06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADXE+COM,https://articulo.mercadolibre.com.mx/MLM-608437598-silicona-case-funda-iphone-5-5s-7-8-x-xs-suave-resistente-_JM?searchVariation=32796501367,NA,NA,NA,NA,NA,#608437598,Apple,iPhone X,Gadxe,Sense,Silicona,OEM,Case
1280, Funda Mármol Degradado Silicon Para iPhone ,189,NA,4,5,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-644427711-funda-marmol-degradado-silicon-para-iphone-_JM?searchVariation=27899328138,NA,NA,NA,NA,NA,#644427711,Apple,5/5S/SE/6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X,iBumper Ver,Mármol Degradado,Silicona,iBumper Ver,Mármol Degradado
1281, Funda Tornasol Metalico Marmol iPhone 6 7 8 Plus X Xs Goma ,300,NA,2,7,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-641186499-funda-tornasol-metalico-marmol-iphone-6-7-8-plus-x-xs-goma-_JM?searchVariation=33250644939,NA,NA,NA,NA,NA,#641186499,Apple,Iphone 6 6S 7 8 PLUS X xs,iPhoneMX,Blue Ray #2 METALICO MARMOL arcoiris,Goma Dura,NA,Case Bumper Protector
1282, Funda Uso Rudo Personalizado + 2 Micas iPhone 4 5 6 7 8 Plus ,259,NA,3,1397,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-635150840-funda-uso-rudo-personalizado-2-micas-iphone-4-5-6-7-8-plus-_JM?searchVariation=26253722921,NA,NA,NA,NA,NA,#635150840,Apple,NA,FIXEALO,Robot Case +  2 Cristal Templado Plano 9H,Plástico,FIXEALO,Uso Rudo
1283, Protector iPhone Pecera 7-8 7-8plus X + Mica Glass 9 Diseños ,249,NA,0,540,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DISTRIBUIDORASILVER,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=m7GO%2Fx3R1PSOwG7WFVPOVaDmodf0ozvv8QiVq7gGrmROxG1BtD26GCNzHE9PL%2BIkSqFEdMaf4PygwbTjRIeLrqw4IwTFxlL2vyQ%2FYavoMeCua1Dvoxn%2B1YiYbP5w61oie46va6NdIUhOEwTOuZkcsM%2FFUKF0c%2Fo8y%2FlrOxZyMOLiP%2F3s996v2ZojZEdTCJbpmTMSBrOIf16T%2FXpmNB9YsfywTRYasHeBqkWOm6nwnibkkuKwbg0u6oYEqugIRl8ddwjnmkSmNmFgoAJy9c71RBjHM9fKpCC%2Bx%2B%2FqGQDKqYnJ8%2B%2BJUlajTtH6OuSuAeLG%2F6mMNanP4kwZHTY78jcvDiYfHEmi4UP%2BzD3E8vbyZVw%2BNRiGQdFEt6UjQq87LID5tgSzMTaiiilXpWcdFSEQ9vFiMpCvJQo9MG5szJEffK49fzI72QJiBwx6AkNejFUomdlTkVvMvWWEd7w%2FtaAAj%2B%2Fx8Bo%2BLPk2VBo7cC1VaT%2FbzztrOzfl7iUkL%2FFAzgrDm63ST6z8OlT0BfTT1cKJ%2FA60wjQq7KkMLtN3kcU2h2K3%2BfYVwsrKnlxEPlx2NQ%2FlC%2BXbltjWXqBxT3QirEud3Y3dQ726KN0fg5ZLY6oPi%2FIMaiFRddC%2FpWQlKla6%2FsOXipK2dxRXJVeNZkWDtRZ1bfbuMYau3NH5iC3HBVDwGAAI6pyV4Px40mdXHF14fqLBcpcBw9zobHPhRDtuz5OgxIEfcOPGUjQ0WdlxHTzuDaTVZ%2BczfKOWSDffweiofOoWyPz%2FCTSk2CiI%2FiQA3NSYjOYLcNn1YkbEW6r%2F%2BC0PGEnj%2B9ZY437kUrmG5OY1SVgOs60ToG6QjXRv9FKXYk8aKUiSQFuIjPDRiC%2BjIGi%2F7za9c%2BrIKaT1rqbf07cHJ%2FytEFztGog6r0yh%2FsBdr2FDuwQ91Fo2bs%2FZTvRkts%2BgPFyW9Dpa5XwGq0ZjwVlP7KutkWIgme1FZU93tY6osI%2BunU2clnnvOAclZkKCf8%2B1y3KnaUJEhUeWyt0KAfB3%2F1oM93rhMY3sFqemLuzxm38egkxE40YhpAG7s%2BsIsxH7Ko37p997o6xIJPiekLHCN98x1ujFZTsr5dk8F6ifBunfidFmQZk1hCAIDsAcE8NILi0mFzjxSnz1HhEoq5d1i3ViR0QN%2F1lCdGGf8wM4QE8bmyDhWtF3dKL1mZBei3mC42nZ8FruT3WAUx%2BTfxKvY0JNbUwyiSEGQKlyzwCd6ugf4qITp8SB98ty5eNNmAi%2BGW98x1KN%2BUBGN4CxpiUY%2BTLJNfvCN1O%2BlZvMaBWgIdbSBdQEnNYNfWnC5h%2FNesEx0SsQ6Obm2kEJAajisMy34nmohakreHK4IQVQg%2FD5fqXwx90tRtvGSQ0ES%2F5OA1hTpQHTe3mw28GGq9erHA1hlbmfY%2BazwHaLkrk%2B7DY2iCB0xdX762O%2F%2F7F6EerI4ek5rQ96o8FvbLLw7Z%2F9CK7Wt4E2DsVpyn%2F%2FLII82zVCq36gOJay6VJrzMcmc%2Byddk5t1s6hTKTXRaGqhMIQ9FVY%2BnQkVmNj5SPlbjcorhvm4gXSnycH%2FiXI8diejjYm6MRX4aFJclNeE8LpR2q7VHwzT5TxMYnNYFqYrzFbWeLtosNGc88yk85BkS3BZT97Dw8gWuMjG7eprPmJW4m0SEun9eKv8AGhiAKmvAWe,NA,NA,NA,NA,NA,#654402669,Apple,"iPhone 6, iPhone 7, iPhone 8. iPhone 7/8 Plus, iPhone X",TOUTEMS,Pecera,Plástico,TOUTEMS,TRANSPARENTE
1284, Funda iPhone 7 Plus 8 Plus I-blason Waterproof Agua Aegis ,749,NA,3,3,18 meses,41.61,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-561238580-funda-iphone-7-plus-8-plus-i-blason-waterproof-agua-aegis-_JM?searchVariation=29397015831,NA,NA,NA,NA,NA,#561238580,Apple,iPhone 8 Plus,i-Blason,Aegis,Plástico,i-Blason,Sumergile iP68
1285, Funda iPhone 7 6 8 / Plus Protector Uso Rudo + Mica 5d Curva ,375,NA,5,799,18 meses,20.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-560522292-funda-iphone-7-6-8-plus-protector-uso-rudo-mica-5d-curva-_JM?searchVariation=28571539214,NA,NA,NA,NA,NA,#560522292,Apple,"iPhone 6, 6s, 6 plus / iPhone 7, 7 plus / iPhone 8, 8 plus",FIXEALO,Robot Case + Glass 5D,Plástico,Fixealo,Robot Case
1286, Funda M&m´s De Goma Para iPhone ,149,NA,1,5,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667450546-funda-mms-de-goma-para-iphone-_JM?searchVariation=33647295552,NA,NA,NA,NA,NA,#667450546,Apple,5/5s/SE/6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X/Xs,iBumper Ver,M MS,Goma,NA,M&M´s
1287, Funda iPhone 7 Plus 8 Plus Spigen Hybrid Armor 100% Original ,399,NA,2,1,18 meses,22.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-566790367-funda-iphone-7-plus-8-plus-spigen-hybrid-armor-100-original-_JM?searchVariation=29389197524,NA,NA,NA,NA,NA,#566790367,Apple,iPhone 7 Plus  8 Plus,Spigen,Hybrid Armor,Plástico,Spigen,policarbonato
1288, Funda Dama Flor Rosa iPhone 6 6s 7 8 7+ 8+ X Xs Xs Max ,199,NA,1,5,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TRICHE+BOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-688257051-funda-dama-flor-rosa-iphone-6-6s-7-8-7-8-x-xs-xs-max-_JM,NA,NA,NA,NA,NA,#688257051,Apple,"iPhone 6,6s / iPhone 7,8 / iPhone 7 Plus , iPhone 8 Plus / iPhone X,Xs / iPhone Xs Max",Triche,Flor rosa,Plástico semi rígido,NA,Case
1289, Funda Tipo Piel Leather Case iPhone 6 7 8 Plus X Max Xr +mic ,269,NA,2532,67,18 meses,14.94,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,84,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=%2FuvaLGV3mxZPdJD7iAeq1ZK2q5NrAByBlkHhQgEJNflaq6fHwwdeyLEMd11Ww85tdnQyQYSb8q7Befpg6JXfSwlS%2Byjrt3OFRXKhMrBA38N4AXaYQdo3Lfkqgyq0pU91net7EDGvsYhU8uP1SW3wiiukwP%2BkluZgW%2BHtrSDPVTgx4LQbZ95hkJHdejesEvbLVQmHjnitu8xNVk3KHD6FoMH7BTo5jQFghwCouTK8CdA1dmV1PiZYM5uFq9dUi0sqk2LVRAEPg%2FzmMrxmu%2FKIASWLDLoY9n6Jg%2FIlUO6852iExz7SOf41jO%2Bhe%2B0mHoNidnH0Ybj1F2pULDN6GCWdgSSTi58yA18eft8%2FGB8mX9ZEsSd5vxLKnnACBXh%2F6T%2BGNBTMpwhDbhNbF49zNkmPBrYCB2DCIcIv5gMMIiUWap%2B7a8Yl9TuN9gTI35V1ND1btATyyAJeogW33XIQ55XZOLTsSslk1tn5m4OsZnHMBSyo3NEIO4GZi3JGs9rjJMP7Fwv1CO2tSR%2F741XBO2NOT3faQo3YFSEUqHGT%2BU5P1DNoczrgrXRbL1JprKj3AUREZB4ru92GGP%2B4aLNC18SSZeuL1jG7tJBdKnudqFrK80If3q2R0Ij3sNPEBRLIIYzICSrQS7aTvgtq5JS0rqQU%2BQbmyvwEatqpO6j56rlX2gufhLgmPPf%2BKR2lRhgYXCuSNqbTW2lePZP4ayU0oiaRb7%2Fo%2FpAaers7DL3E46F4u8OpsN6VdcFprAsdvyT4bRgfIiMVvQau1q%2FeWfVjHYs1exxh%2B8KZRF%2FC9bv7mJEuCfPTIhFWy7Du1aw70UnBwaHm8NCBtigCoSAglsD9nG8kylQkgTnYf%2FXLrrgciV7CQNHog0D9eorPHogu6sU5R8CP3NPnY58iF4mr%2BOQ%2FBNnmHytZ5AcxmGSLTSvP0cLr7flRP2tM7Ax1mGNApXlGw4GIGlOmPsU7ZDmoCi8RATLNqOPZAd5%2FO831zT3ppPTXj4Wg1ePlBmOe95kh%2Bk6GxNHPt7QaWErGNbSz7bb%2BLEMOD87eXZ%2B2b%2FFswk7xvLJ1WEMgd5EtdL%2BG01shf1ANGt%2BOKiR75qNnT%2BGaVjHqfky40gYxtXvMLDno%2FRrL3DNlP9RI3DsoK2WmlJNXAsJoILpl8oXUWkFz%2B0D8aGVX2WlWqKTif%2FD9eRZQlLYB6h5Coy0CoqcZYnu2n5PloiMKTeNPaaFHI3WvsSEn9OSUDkxP3aY6IcNKFET%2BkLcyuSE%2BueCD%2F47JN%2FqvcBanvOMzs6rQQy2bejIL%2FDr7SmY3R4%2F88top19%2BqN0IXUL2Co%2F%2F7mvavEIG8JwcCOBQ2zFTlfbBKVEOSM0aNN4WpFlj9EyqggWHES%2FlOOrFPpHxCnG5vKVCpCg%2FjdqEEPyGPo7cooLz1nksKi3JR6zNWHmSaXuO%2B%2FDjaHsW5Jot0jTjCdHmVh2z4nkGNbCj2pCTGJ7FUHNoTIWZ3C8m9fRTCtaw1Q%2Fi0myM%2BZX9KvaVaid5bOd3%2FxX18o80I%2F2FhImrmZD62K6x3NFp9dFjMEpjA5iENHIFvEWmbOLQsKDKmNEybcqFhrUnGDnMRak1qAlPs7ru%2FtXOcdx2mt8Nnq4YOoUKNhGbiv8yZSzC%2Foa5LfqMAphuf%2FiG9%2FBbzcaIr5rGLkT2BWhXnti%2BMCsyC1UFtpw%3D%3D,74,9,1,0,0,#623748083,Apple,6 6s 6 plus 6s plus 7 7 plus 8 8 plus X Xs Xs max Xr,Mikki,Business Leather,TPU,NA,Protector
1290, Funda M Kors iPhone 7 8 7 Plus Mk Michael Plus Carcasa Cafe ,249,NA,14,1,18 meses,13.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-613838956-funda-m-kors-iphone-7-8-7-plus-mk-michael-plus-carcasa-cafe-_JM,NA,NA,NA,NA,NA,#613838956,Apple,iPhone 7  8 Plus,Case,Case,Silicona,Case,DISEÑO
1291, Funda Cadenas De Metal iPhone ,249,NA,1,19,18 meses,13.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-638431041-funda-cadenas-de-metal-iphone-_JM,NA,NA,NA,NA,NA,#638431041,Apple,6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X,iBumper Ver,Cadenas de Metal,NA,iBumper Ver,Cadenas de Metal
1292, Funda Case iPhone 5 6 7 8 X Plus Nike Yankees Logo Azul ,269,NA,7,89,18 meses,14.94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GAMA4661833,https://articulo.mercadolibre.com.mx/MLM-679464171-funda-case-iphone-5-6-7-8-x-plus-nike-yankees-logo-azul-_JM,NA,NA,NA,NA,NA,#679464171,Apple,iphone,glam,Case,plástico rígido,NA,case
1293, Funda iPhone 7 8 6 Plus X Xs Uso Rudo Protector + Nano Glass ,375,NA,1,1197,18 meses,20.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-638043607-funda-iphone-7-8-6-plus-x-xs-uso-rudo-protector-nano-glass-_JM?searchVariation=27203655361,NA,NA,NA,NA,NA,#638043607,Apple,iPhone 7 / iPhone 8 / iPhone 7 Plus / iPhone 8 Plus / iPhone X,FIXEALO,Robot Case + Nano Glass,Plástico,FIXEALO,Robot Case
1294," Funda Emojis Glitter iPhone 6, 7, 8, X, Xs, Xr, Xs Max ",229,NA,61,208,12 meses,22.62,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,10,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-594905121-funda-emojis-glitter-iphone-6-7-8-x-xs-xr-xs-max-_JM?searchVariation=33704772069,8,1,1,0,0,#594905121,Apple,"IPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus, X, Xs, XR, Xs Max",Apple,Emojis,TPU/Policarbonato,NA,Glitter / Agua
1295, Funda iPhone 7 8 / Plus Tpu Rudo Flexible Case + Nano Glass ,375,NA,1,800,18 meses,20.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-638489919-funda-iphone-7-8-plus-tpu-rudo-flexible-case-nano-glass-_JM?searchVariation=26759871942,NA,NA,NA,NA,NA,#638489919,Apple,iPhone 7 / iPhone 8 / iPhone 7 Plus / iPhone 8 Plus,Fixealo,TPU Rudo + Nano Glass,Plástico,Fixealo,TPU Rudo
1296, Case Funda iPhone 7 8 Y Plus iPhone X Brillante Colores Led ,109,NA,33,6,18 meses,6.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/SHOP_ORIGINALS,https://articulo.mercadolibre.com.mx/MLM-610269590-case-funda-iphone-7-8-y-plus-iphone-x-brillante-colores-led-_JM?searchVariation=19675759242,4,0,0,0,0,#610269590,Apple,iPhone,TUMI.OvO,Brillante,Silicona,TUMI.OvO,Case
1297, Funda Bumper Metalica Aluminio iPhone 7/8 Plus Batman R-just ,599,NA,58,4,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,3,https://perfil.mercadolibre.com.mx/NEXT-STEP,https://articulo.mercadolibre.com.mx/MLM-608309042-funda-bumper-metalica-aluminio-iphone-78-plus-batman-r-just-_JM?searchVariation=32174887460,1,1,1,0,0,#608309042,Apple,iPhone 7 - 8 Plus,R-JUST,Iphone 7 - 8 Plus,Aluminio,Apple,Bumper
1298, Funda Hit Jelly Transparente iPhone 8 +2 iPhone 8 Plus +2 ,394,NA,1,3,12 meses,38.92,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,https://articulo.mercadolibre.com.mx/MLM-665838336-funda-hit-jelly-transparente-iphone-8-2-iphone-8-plus-2-_JM?searchVariation=33294277643,NA,NA,NA,NA,NA,#665838336,Apple,iPhone 7 | iPhone 8,Atti,Lolipop,Silicona,NA,tpu transparente
1299, Funda Spigen Liquid Armor iPhone 7 Y 8 Plus Slim Delgada ,349,NA,2,9,12 meses,34.58,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SPIGEN+MX?brandId=645,https://articulo.mercadolibre.com.mx/MLM-684881934-funda-spigen-liquid-armor-iphone-7-y-8-plus-slim-delgada-_JM?searchVariation=37736423970,NA,NA,NA,NA,NA,#684881934,Apple,iPhone 7 Plus y 8 Plus,Spigen,Liquid Armor,TPU,NA,NA
1300, Funda Con Luz Para iPhone ,235,NA,1,8,18 meses,13.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667471968-funda-con-luz-para-iphone-_JM?searchVariation=33650347677,NA,NA,NA,NA,NA,#667471968,Apple,6/6s/6plus/6splus/7/8/7plus/8plus,iBumper Ver,Luz,TPU y Silicon,NA,Luz
1301, Funda iPhone X Xs 6 7 8 / Plus Uso Rudo Lujo + Mica 5d Curva ,375,NA,1,1000,18 meses,20.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-647275019-funda-iphone-x-xs-6-7-8-plus-uso-rudo-lujo-mica-5d-curva-_JM?searchVariation=28659454141,NA,NA,NA,NA,NA,#647275019,NA,NA,NA,NA,NA,NA,NA
1302, Funda Sirena iPhone X 6 7 8 Plus Tornasol Color Protector Ca ,320,NA,3,NA,18 meses,17.78,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FUNDASBUGA,https://articulo.mercadolibre.com.mx/MLM-614543569-funda-sirena-iphone-x-6-7-8-plus-tornasol-color-protector-ca-_JM,NA,NA,NA,NA,NA,#614543569,Apple,IPHONE,TORNASOL,Diseño,Piel,Sirena,DISEÑO
1303, Funda Snoopy Para iPhone + Regalo ,239,NA,7,17,18 meses,13.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/LIZBLANCAS,https://articulo.mercadolibre.com.mx/MLM-670500693-funda-snoopy-para-iphone-regalo-_JM,NA,NA,NA,NA,NA,#670500693,Apple,iPhone 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / Xs / Xr / Xs Max,MLRGP,Creativa,Silicona,NA,Flexible Transparente
1304, Funda Disipacion Calor Para iPhone ,99,NA,79,8,12 meses,9.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/GRUPO+MULTIMODAL,https://articulo.mercadolibre.com.mx/MLM-602329098-funda-disipacion-calor-para-iphone-_JM?searchVariation=18529717511,3,1,0,0,0,#602329098,Apple,iPhone,Genérico,Case Ultra-Thin Luxury for iPhone,Plástico,NA,Protector
1305, Funda Perros Pugs En Goma Para iPhone ,189,NA,4,4,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667487050-funda-perros-pugs-en-goma-para-iphone-_JM?searchVariation=33652194936,NA,NA,NA,NA,NA,#667487050,Apple,6/6s/6plus/6splus/7/8/7plus/8plus/X/Xs,iBumper Ver,Pugs,Goma Semirigida,NA,Pugs
