search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Peso,Marca,Modelo,Tipos de filtros del parlante,Conectores de entrada,Tipos de parlante,Color,Potencia de salida (RMS)
1187, Parlante Portatil Bluetooth ,40,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SANTOLAYASOTOMAYORBROLIN,https://articulo.mercadolibre.com.pe/MPE-433090600-parlante-portatil-bluetooth-_JM,NA,NA,NA,NA,NA,#433090600,NA,NA,NA,NA,NA,NA,NA,NA
1188," Gorro Con Parlante, Bluetooth Y Radio Ideal Para El Invierno ",39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/-HARDSOFTMAIR-,https://articulo.mercadolibre.com.pe/MPE-432333055-gorro-con-parlante-bluetooth-y-radio-ideal-para-el-invierno-_JM,NA,NA,NA,NA,NA,#432333055,NA,NA,NA,NA,NA,NA,NA,NA
1189, Parlantes Micronics Molotov -mic S8055bt ,655,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433504318-parlantes-micronics-molotov-mic-s8055bt-_JM,NA,NA,NA,NA,NA,#433504318,NA,NA,NA,NA,NA,NA,NA,NA
1190, Parlante Micronics Platinum 200 - Mic S9003bt ,360,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433505453-parlante-micronics-platinum-200-mic-s9003bt-_JM,NA,NA,NA,NA,NA,#433505453,NA,NA,NA,NA,NA,NA,NA,NA
1191, Parlantes Micronics Dynamic - Mic S7068bt ,220,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433527916-parlantes-micronics-dynamic-mic-s7068bt-_JM,NA,NA,NA,NA,NA,#433527916,NA,NA,NA,NA,NA,NA,NA,NA
1192, Parlante Samson Mediaone Bt3 Home Studio Bluetooth ,670,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GUITARCENTERPE,https://articulo.mercadolibre.com.pe/MPE-434353222-parlante-samson-mediaone-bt3-home-studio-bluetooth-_JM,NA,NA,NA,NA,NA,#434353222,NA,Samson,NA,NA,RCA,NA,NA,NA
1193, Microfono Con Parlante Karaoke Inalambrico Bluetooth Y Usb ,69,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CIBERVENTAS4000,https://articulo.mercadolibre.com.pe/MPE-436419551-microfono-con-parlante-karaoke-inalambrico-bluetooth-y-usb-_JM,NA,NA,NA,NA,NA,#436419551,NA,NA,NA,NA,NA,NA,NA,NA
1194, Parlante Bluetooth Jam Chill Out Hx-p202-cs Cream Soda ,129,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-435615099-parlante-bluetooth-jam-chill-out-hx-p202-cs-cream-soda-_JM,NA,NA,NA,NA,NA,#435615099,NA,NA,NA,NA,NA,NA,NA,NA
1195, Parlante Bluetooth + Radio Fm + Usb + Contestador Llamadas ,50,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CORPORACI%C3%93N+NAHUILAU,https://articulo.mercadolibre.com.pe/MPE-435631880-parlante-bluetooth-radio-fm-usb-contestador-llamadas-_JM,NA,NA,NA,NA,NA,#435631880,NA,NA,NA,NA,NA,NA,NA,NA
1196, Parlante Bluetooth Recargable Lampara Flama Para Exterior ,69,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSRA6692680,https://articulo.mercadolibre.com.pe/MPE-436191991-parlante-bluetooth-recargable-lampara-flama-para-exterior-_JM,NA,NA,NA,NA,NA,#436191991,NA,GN,ISC,NA,NA,NA,NA,NA
1197, Parlantes Xo- F12 Wireless Speaker ,155,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TSC+STORE,https://articulo.mercadolibre.com.pe/MPE-436436423-parlantes-xo-f12-wireless-speaker-_JM,NA,NA,NA,NA,NA,#436436423,NA,XO,F12,NA,NA,BLUETOOTH,NA,2.3 W
1198, Parlantes Subwoofer Sting Chico Halion Pantal Usb Sd Fm Blue ,130,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436235369-parlantes-subwoofer-sting-chico-halion-pantal-usb-sd-fm-blue-_JM,NA,NA,NA,NA,NA,#436235369,NA,NA,NA,NA,NA,Subwoofer,Negro,NA
1199, Micrófono Parlante Bluetooth Canta Tu Canción Favorita ,54,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FROG_PEOPLE+_IMPORT,https://articulo.mercadolibre.com.pe/MPE-436998854-microfono-parlante-bluetooth-canta-tu-cancion-favorita-_JM,NA,NA,NA,NA,NA,#436998854,NA,NA,NA,NA,NA,NA,NA,NA
1200, Parlante Jbl Pulse 3 Waterproof Bluetooth ,740,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FIOVI+STORE,https://articulo.mercadolibre.com.pe/MPE-437000383-parlante-jbl-pulse-3-waterproof-bluetooth-_JM,NA,NA,NA,NA,NA,#437000383,NA,JBL,Pulse 3,NA,NA,portatil,NA,20 W
1201, Parlante Jbl Clip 2 Bluetooth Acuatico Ipx7 Tienda Dlectro ,229,NA,"
			
				Nuevo
			
			
		",(32 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-437031295-parlante-jbl-clip-2-bluetooth-acuatico-ipx7-tienda-dlectro-_JM,NA,NA,NA,NA,NA,#437031295,NA,JBL,Clip 2,Activo,NA,NA,NA,3 W
1202, Parlantes Subwoofer Fury Halion 200w Usb Sd Fm Bluet Karoke ,128,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INHOUSESHOP+PERU,https://articulo.mercadolibre.com.pe/MPE-437186558-parlante-portatil-bluetooth-maxtron-zenith-80w-led-ritmico-_JM,NA,NA,NA,NA,NA,#437186558,NA,NA,NA,NA,Auxiliar,NA,Negro,80 W
1203, Parlante Portatil Bluetooth Maxtron Zenith 80w Led Ritmico ,330,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436242781-parlantes-subwoofer-fury-halion-200w-usb-sd-fm-bluet-karoke-_JM,NA,NA,NA,NA,NA,#436242781,NA,NA,NA,NA,NA,Subwoofer,Negro,200 W
1204, Parlante Bluetooth Xiaomi Mini 4 Metal Envíos Gratis! ,89,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOHNNYREVOLLAR,https://articulo.mercadolibre.com.pe/MPE-437223813-parlante-bluetooth-xiaomi-mini-4-metal-envios-gratis-_JM,NA,NA,NA,NA,NA,#437223813,58 g,Xiaomi,NA,NA,NA,NA,NA,NA
1205, Parlante Portátil Wesdar K2 3w (x2) Bluetooth 4.1 Negro ,99,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/UNALUKA,https://articulo.mercadolibre.com.pe/MPE-437503804-parlante-portatil-wesdar-k2-3w-x2-bluetooth-41-negro-_JM,NA,NA,NA,NA,NA,#437503804,470 g,Wesdar,K2-BLACK,NA,NA,NA,NA,3 W
1206, Parlante Genius Sp906bt 3w Bluetooth En Ofeta Nuevo ,90,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIRA5876117,https://articulo.mercadolibre.com.pe/MPE-425374916-parlante-genius-sp906bt-3w-bluetooth-en-ofeta-nuevo-_JM,NA,NA,NA,NA,NA,#425374916,NA,Genius,NA,NA,NA,NA,NA,3 W
1207, Parlante Creative T3250 Bluetooth 2.1 Black Itel ,890,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/MYJ+C%C3%81NEPANEGOCIOS,https://articulo.mercadolibre.com.pe/MPE-431371426-parlante-bluetooth-bose-soundlink-revolve-orginales-_JM,NA,NA,NA,NA,NA,#431371426,NA,Bose,Revolve,Activo,NA,NA,NA,NA
1208, Parlante Bluetooth Bose Soundlink Revolve Orginales ,229,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ITELSISTEMSAC,https://articulo.mercadolibre.com.pe/MPE-435025555-parlante-creative-t3250-bluetooth-21-black-itel-_JM,NA,NA,NA,NA,NA,#435025555,NA,NA,NA,NA,NA,NA,NA,NA
1209, Parlante Bluetooth Jbl Charge 3 20w - Sellado Tienda Dlectro ,499,NA,"
			
				Nuevo
			
			
		",(300 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.DLECTRO.COM,https://articulo.mercadolibre.com.pe/MPE-432774868-parlante-bluetooth-jbl-charge-3-20w-sellado-tienda-dlectro-_JM,NA,NA,NA,NA,NA,#432774868,NA,JBL,Charge 3,Pasivo,NA,NA,NA,20 W
1210, Parlante Con Bateria Negro Ha-r35 50w Bluetooth Usb Fm ,165,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PCGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-433163700-parlante-con-bateria-negro-ha-r35-50w-bluetooth-usb-fm-_JM,NA,NA,NA,NA,NA,#433163700,NA,NA,NA,NA,USB,NA,NA,50 W
1211, Parlantes Micronic Astral - Mic S7064bt ,130,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433542914-parlantes-micronic-astral-mic-s7064bt-_JM,NA,NA,NA,NA,NA,#433542914,NA,NA,NA,NA,NA,NA,NA,NA
1212, Kit Parlante Bluetooth + Bateria Skill Portatil Black Usb/ ,69,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VIERA+ASOCIADOS,https://articulo.mercadolibre.com.pe/MPE-436126822-kit-parlante-bluetooth-bateria-skill-portatil-black-usb-_JM,NA,NA,NA,NA,NA,#436126822,NA,NA,NA,NA,NA,NA,NA,NA
1213, Parlante Portatil Bluetooth Jbl Clip 2 Sumergible Acuatico ,48,NA,"
			
				Nuevo
			
			
		",(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LATINO+ESPIA,https://articulo.mercadolibre.com.pe/MPE-431680433-parlante-shower-bluetooh-musica-resistente-alagua-waterproof-_JM,NA,NA,NA,NA,NA,#431680433,NA,NA,NA,NA,NA,NA,NA,NA
1214, Parlante Shower Bluetooh Musica Resistente Alagua Waterproof ,279,NA,"
			
				Nuevo
			
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-432586688-parlante-portatil-bluetooth-jbl-clip-2-sumergible-acuatico-_JM,NA,NA,NA,NA,NA,#432586688,NA,JBL,ISC,NA,NA,NA,NA,NA
1215, Parlante Portátil Klip Xtreme ,80,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROJASTONDERJOHANANDERSON,https://articulo.mercadolibre.com.pe/MPE-432172827-parlante-portatil-klip-xtreme-_JM,NA,NA,NA,NA,NA,#432172827,NA,NA,NA,NA,NA,NA,NA,NA
1216, Parlante Inalámbrico Portátil Logitech Megaboom ,699,NA,"
			
				Nuevo
			
			
		",(500 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-433429211-parlante-inalambrico-portatil-logitech-megaboom-_JM,NA,NA,NA,NA,NA,#433429211,877 g,Logitech,NA,NA,Auxiliar,NA,NA,NA
1217, Reflexion - Parlante Metálico Bluetooth Klip Xtreme ,119,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALKA+CORP,https://articulo.mercadolibre.com.pe/MPE-434598418-reflexion-parlante-metalico-bluetooth-klip-xtreme-_JM,NA,NA,NA,NA,NA,#434598418,NA,NA,NA,NA,NA,NA,NA,NA
1218, Parlante Micronics Abstract ,755,NA,NA,(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LOGINSTORELOGINSTORE?brandId=21,https://articulo.mercadolibre.com.pe/MPE-435432160-parlante-portable-apple-bluetooth-estereo-recargable-fuen-_JM,NA,NA,NA,NA,NA,#435432160,NA,LoginStore,NA,NA,NA,NA,NA,NA
1219," Parlante Portable Apple, Bluetooth Estéreo, Recargable, Fuen ",239,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FILIUM360,https://articulo.mercadolibre.com.pe/MPE-433311381-parlante-micronics-abstract-_JM,NA,NA,NA,NA,NA,#433311381,NA,NA,NA,NA,NA,NA,NA,NA
1220, Parlante Logitech Ue Boom 3 Bt Itelsistem ,635,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ITELSISTEMSAC,https://articulo.mercadolibre.com.pe/MPE-435569838-parlante-logitech-ue-boom-3-bt-itelsistem-_JM,NA,NA,NA,NA,NA,#435569838,608 g,Logitech,NA,NA,NA,NA,NA,NA
1221," Parlante Ha-r30 C/bateria, Negro C/plata (40w ) ",81,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436329436-parlante-ha-r30-cbateria-negro-cplata-40w--_JM,NA,NA,NA,NA,NA,#436329436,NA,NA,NA,NA,NA,NA,Negro,40 W
1222, Parlante Bluetooth Acuático Manos Libres Micrófono Dekor ,29,NA,"
			
				Nuevo
			
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DEKORTIME,https://articulo.mercadolibre.com.pe/MPE-436462971-parlante-bluetooth-acuatico-manos-libres-microfono-dekor-_JM,NA,NA,NA,NA,NA,#436462971,200 kg,GN,ISC,NA,NA,NA,Verde lima,NA
1223, Speaker Wireless Bluetooth Parlante Portable Splashproof ,39,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MAVE1225614,https://articulo.mercadolibre.com.pe/MPE-436532611-speaker-wireless-bluetooth-parlante-portable-splashproof-_JM,NA,NA,NA,NA,NA,#436532611,NA,NA,NA,NA,NA,NA,NA,NA
1224, Parlante Activo De 18 Pulgadas 1000 Watts Rms Usb Sd Blueto ,170,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YURIKODIANETOLEDOMANJO,https://articulo.mercadolibre.com.pe/MPE-436981338-parlante-inalambrico-portable-teros-te-6020n-negro-25w-_JM,NA,NA,NA,NA,NA,#436981338,NA,NA,NA,NA,NA,NA,NA,25 W
1225, Parlante Inalambrico Portable Teros ( Te-6020n ) Negro | 25w ,850,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-431218659-parlante-activo-de-18-pulgadas-1000-watts-rms-usb-sd-blueto-_JM,NA,NA,NA,NA,NA,#431218659,NA,NA,NA,NA,NA,NA,NA,NA
1226, Jbl Flip 4 Parlante Bluetooth Portatil Acuatico Bass Colores ,390,NA,"
			
				Nuevo
			
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/FIOVI+STORE,https://articulo.mercadolibre.com.pe/MPE-436998692-jbl-flip-4-parlante-bluetooth-portatil-acuatico-bass-colores-_JM,7,2,0,0,0,#436998692,NA,JBL,Flip 4,Activo,NA,Woofer,NA,20 W
1227, Jbl Charge 4 - 30w- Parlante Bluetooth Sellado - Dlectro ,539,NA,"
			
				Nuevo
			
			
		",(40 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO.COM,https://articulo.mercadolibre.com.pe/MPE-437104968-jbl-charge-4-30w-parlante-bluetooth-sellado-dlectro-_JM,NA,NA,NA,NA,NA,#437104968,NA,JBL,Charge 4,Activo,NA,NA,NA,30 W
1228, Parlante Bluetooth Tronsmart Element Force 40w Ipx7 ,279,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTACIONES+STA.L,https://articulo.mercadolibre.com.pe/MPE-437173384-parlante-bluetooth-tronsmart-element-force-40w-ipx7-_JM,NA,NA,NA,NA,NA,#437173384,NA,NA,NA,NA,NA,NA,NA,40 W
1229, Parlante Reloj Tipo Pulsera B20 Bluetooth + Mp3 + Radio ,370,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INHOUSESHOP+PERU,https://articulo.mercadolibre.com.pe/MPE-437186115-parlante-portatil-10-merkury-karaoke-luces-led-_JM,NA,NA,NA,NA,NA,#437186115,NA,NA,NA,NA,NA,NA,NA,NA
1230, Parlante Portátil 10 Merkury Karaoke Luces Led ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(26 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIGITALCRAZYIMPORTSAC,https://articulo.mercadolibre.com.pe/MPE-433418620-parlante-reloj-tipo-pulsera-b20-bluetooth-mp3-radio-_JM,NA,NA,NA,NA,NA,#433418620,NA,NA,NA,NA,NA,NA,NA,NA
1231, Parlante Equipo De Sonido Micronics Spirit ,150,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSWALDO+VALVERDE,https://articulo.mercadolibre.com.pe/MPE-437524257-parlante-equipo-de-sonido-micronics-spirit-_JM,NA,NA,NA,NA,NA,#437524257,NA,MICRONICS,MICS7029BT,NA,NA,NA,NA,70 W
1232, Nuevo!! Parlante Bluetooth Martins Wireless ,30,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SHIRLEYLAMTENZAN,https://articulo.mercadolibre.com.pe/MPE-426917692-nuevo-parlante-bluetooth-martins-wireless-_JM,NA,NA,NA,NA,NA,#426917692,NA,NA,NA,NA,NA,NA,NA,NA
1233, Parlante Bluetooth Caraoke +microfono+bateria Externa ,100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GANAOFERTAS01,https://articulo.mercadolibre.com.pe/MPE-428678216-parlante-bluetooth-caraoke-microfonobateria-externa-_JM,NA,NA,NA,NA,NA,#428678216,NA,NA,NA,NA,Entrada para Micrófono,NA,NA,NA
1234, Jbl Charge 3 - 20w- Parlante Bluetooth - Originales ,569,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOISES+CHAGUA,https://articulo.mercadolibre.com.pe/MPE-432481360-jbl-charge-3-20w-parlante-bluetooth-originales-_JM,NA,NA,NA,NA,NA,#432481360,800 g,JBL,Charge 3,Pasivo,NA,NA,NA,20 W
1235, Parlante Logitech X50 Bluetooth Mobile Blue ,170,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433382838-parlantes-micronics-zenith-mx-201bt-_JM,NA,NA,NA,NA,NA,#433382838,NA,NA,NA,NA,Auxiliar,NA,NA,NA
1236, Parlantes Micronics Zenith - Mx 201bt ,75,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JABES_PP,https://articulo.mercadolibre.com.pe/MPE-432535832-parlante-logitech-x50-bluetooth-mobile-blue-_JM,NA,NA,NA,NA,NA,#432535832,NA,Logitech,X50,Activo,NA,NA,Blue,3 W
1237, Parlantes Micronics Paixao - Mic S6025bt ,160,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433522642-parlantes-micronics-paixao-mic-s6025bt-_JM,NA,NA,NA,NA,NA,#433522642,NA,NA,NA,NA,NA,NA,NA,NA
1238, Parlante Jbl Clip 2 Bluetooth Acuatico Ipx7 Tienda Dlectro ,229,NA,"
			
				Nuevo
			
			
		",(154 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.DLECTRO.COM,https://articulo.mercadolibre.com.pe/MPE-436706837-parlante-jbl-clip-2-bluetooth-acuatico-ipx7-tienda-dlectro-_JM,NA,NA,NA,NA,NA,#436706837,NA,JBL,Clip 2,Activo,NA,NA,NA,3 W
1239," Encantador Parlante X3 Tarjeta Sd, Bluetooth, Fm, Aux. ",45,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHONATANGALVANPAPEL,https://articulo.mercadolibre.com.pe/MPE-437042138-encantador-parlante-x3-tarjeta-sd-bluetooth-fm-aux-_JM,NA,NA,NA,NA,NA,#437042138,0.215 kg,x3,X3,NA,NA,NA,NA,NA
1240, Parlante Bluetooth Micronics 2.1 Platinum 200w Usb Control ,149,NA,"
			
				Nuevo
			
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOISES+CHAGUA,https://articulo.mercadolibre.com.pe/MPE-432764394-parlante-jam-hang-around-altavoz-para-uso-portatil-_JM,NA,NA,NA,NA,NA,#432764394,NA,Jamo,NA,NA,NA,NA,Negro,NA
1241, Parlante Jam Hang Around - Altavoz - Para Uso Portátil ,360,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DEKORTIME,https://articulo.mercadolibre.com.pe/MPE-435183122-parlante-bluetooth-micronics-21-platinum-200w-usb-control-_JM,NA,NA,NA,NA,NA,#435183122,NA,GN,ISC,NA,NA,NA,Verde lima,200 W
1242, Parlante Bluetooth Inalambrico Con Contestador Llamadas ,22,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PLANCHAS-ALISADORAS,https://articulo.mercadolibre.com.pe/MPE-432910560-parlante-bluetooth-inalambrico-con-contestador-llamadas-_JM,NA,NA,NA,NA,NA,#432910560,NA,NA,NA,NA,NA,NA,Agua,NA
1243, Parlantes Micronics Beat - Mic S6017bt ,135,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433069119-parlantes-micronics-beat-mic-s6017bt-_JM,NA,NA,NA,NA,NA,#433069119,NA,NA,NA,NA,NA,NA,NA,NA
1244, Parlantes Micronics Killer - Mic S7009bt ,250,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUANMANUE+MURAYARIVELA,https://articulo.mercadolibre.com.pe/MPE-433509227-parlantes-micronics-killer-mic-s7009bt-_JM,NA,NA,NA,NA,NA,#433509227,NA,NA,NA,NA,NA,NA,NA,NA
