search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo,Color
2045,Personalidad Motocicleta Casco Lucha Contra Niebla Carreras,42.955,NA,0,10,12,3.580,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492591916-motocicleta-impermeable-2-persona-casco-de-intercomunicacion-_JM,NA,NA,NA,NA,NA,#492591916,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
2046,Casco Uv Lucha Contra Raspador De Uv Motocicleta Del Escudo,17.351,NA,0,200,12,1.446,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SHOPPINGMALLCL,https://articulo.mercadolibre.cl/MLC-487316144-casco-uv-lucha-contra-raspador-de-uv-motocicleta-del-escudo-_JM,NA,NA,NA,NA,NA,#487316144,NA,NA,No Brand,NA,No Model,Integral,NA,157 g,NA,NA
2047,Cascos De Moto Y Deportes De Motor Torc T5015wbrz22,173.37,NA,0,NA,6,28.895,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486336468-cascos-de-moto-y-deportes-de-motor-torc-t5015wbrz22-_JM,NA,NA,NA,NA,NA,#486336468,NA,NA,Torc,NA,NA,NA,NA,NA,Rebatible,NA
2048,Motocicleta Scooter 3/4 Cara Casco Vendimia Capacete Para Ha,47.194,NA,0,10,12,3.933,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492568874-motocicleta-scooter-34-cara-casco-vendimia-capacete-para-ha-_JM,NA,NA,NA,NA,NA,#492568874,NA,NA,NA,NA,NA,NA,NA,NA,Integral,NA
2049,"Shoei Rf-1200 Marquez 3 Tc-1 - Casco, Motorcross-motocicleta",486.99,NA,0,3,12,40.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465882297-shoei-rf-1200-marquez-3-tc-1-casco-motorcross-motocicleta-_JM,NA,NA,NA,NA,NA,#465882297,NA,NA,Shoei,NA,RF-1200,NA,NA,5.3 lb,NA,NA
2050,Cascos De Moto Y Deportes De Motor Zip3002,134.278,NA,0,NA,6,22.380,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486336497-cascos-de-moto-y-deportes-de-motor-zip3002-_JM,NA,NA,NA,NA,NA,#486336497,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible,NA
2051,Lvcool Motocicleta Completo Cara Casco Calle Deporte Bicicle,30.026,NA,0,10,12,2.502,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492753459-lvcool-motocicleta-completo-cara-casco-calle-deporte-bicicle-_JM,NA,NA,NA,NA,NA,#492753459,NA,NA,LVCOOL,NA,NA,NA,NA,1450 g,Integral,NA
2052,Casco De Moto Medio Rostro Abierto De Protección Vermelho,20.377,NA,0,20,12,1.698,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492872831-personalidad-motocicleta-casco-lucha-contra-niebla-carreras-_JM,NA,NA,NA,NA,NA,#492872831,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
2053,Casco De Motocicleta Hjc Helmets Rph11 Deadpool 2 Mens Stree,758.736,NA,0,99,6,126.456,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478241620-casco-de-motocicleta-hjc-helmets-rph11-deadpool-2-mens-stree-_JM,NA,NA,NA,NA,NA,#478241620,NA,NA,HJC,NA,Deadpool,NA,NA,NA,NA,NA
2054,Universal Negro 3- Chasquido Casco Motocicleta Lente Pico Ca,1.081,NA,0,200,12,90,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASAFELIZCL,https://articulo.mercadolibre.cl/MLC-493281160-universal-negro-3-chasquido-casco-motocicleta-lente-pico-ca-_JM,NA,NA,NA,NA,NA,#493281160,NA,NA,NA,NA,NA,Integral,NA,NA,NA,NA
2055,Cascos De Moto Y Deportes De Motor Gmax G7492202 Tc-1,141.531,NA,0,100,6,23.588,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486336973-cascos-de-moto-y-deportes-de-motor-gmax-g7492202-tc-1-_JM,NA,NA,NA,NA,NA,#486336973,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2056,Casco De Moto Jiekai Casco De Montar A Caballo Con Casco De,7.027,NA,0,200,12,586,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASAFELIZCL,https://articulo.mercadolibre.cl/MLC-493164590-casco-de-moto-medio-rostro-abierto-de-proteccion-vermelho-_JM,NA,NA,NA,NA,NA,#493164590,NA,NA,NA,NA,NA,Abierto,Unisex,550 g,NA,NA
2057,"Casco Integral De Motocicleta Universal, Varios Colores",17.254,NA,0,999,12,1.438,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JUEDAISHUANGJIAOCL,https://articulo.mercadolibre.cl/MLC-495233272-casco-integral-de-motocicleta-universal-varios-colores-_JM,NA,NA,NA,NA,NA,#495233272,NA,NA,Motorcycle,NA,Motorcycle,Integral,NA,NA,NA,NA
2058,Cascos De Moto Y Deportes De Motor Gmax G9650027,115.883,NA,0,NA,6,19.314,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486337055-cascos-de-moto-y-deportes-de-motor-gmax-g9650027-_JM,NA,NA,NA,NA,NA,#486337055,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2059,Casco Bicicleta Eléctrico Motocicleta Mitad Casco Para Gsb22,12.83,NA,0,10,12,1.069,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3CELECTRONICSSTORECL,https://articulo.mercadolibre.cl/MLC-495430842-casco-bicicleta-electrico-motocicleta-mitad-casco-para-gsb22-_JM,NA,NA,NA,NA,NA,#495430842,NA,NA,NA,NA,NA,Integral,NA,1.27 kg,NA,NA
2060,Casco De Cuero De Cara Abierta De Motocicleta Con Anteojos,10.603,NA,0,14,12,884,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASAFELIZCL,https://articulo.mercadolibre.cl/MLC-493275024-casco-de-moto-jiekai-casco-de-montar-a-caballo-con-casco-de-_JM,NA,NA,NA,NA,NA,#493275024,NA,NA,Jiekai,NA,JK-512,Abierto,NA,NA,NA,NA
2061,Casco Moto Ls2 Of560 Elite Blanco Rosa,48.99,NA,NA,7,12,4.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-488906384-casco-moto-ls2-of560-elite-blanco-rosa-_JM,NA,NA,NA,NA,NA,#488906384,Blanco,XL,LS2,560,OF560,Abierto,NA,NA,NA,NA
2062,Scooter Retro Motocicleta Protector Conducir Mitad Casco Par,35.508,NA,0,10,12,2.959,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3CELECTRONICSSTORECL,https://articulo.mercadolibre.cl/MLC-495438550-scooter-retro-motocicleta-protector-conducir-mitad-casco-par-_JM,NA,NA,NA,NA,NA,#495438550,NA,NA,NA,NA,NA,Integral,NA,NA,NA,NA
2063,Cascos De Moto Y Deportes De Motor Gmax G3670029,147.908,NA,0,NA,6,24.651,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486337056-cascos-de-moto-y-deportes-de-motor-gmax-g3670029-_JM,NA,NA,NA,NA,NA,#486337056,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2064,Casco Motocicleta Cuerno Diablo Demonio Cuerno Con Ventosa M,4.899,NA,0,9,12,408,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SILINGGYCL,https://articulo.mercadolibre.cl/MLC-480793547-casco-motocicleta-cuerno-diablo-demonio-cuerno-con-ventosa-m-_JM,NA,NA,NA,NA,NA,#480793547,NA,NA,JCTAG,NA,SILINGGY,NA,NA,NA,Cross,NA
2065,Casco Moto Armad 606 Multiproposito Touring Talla L,73,NA,0,999,12,6.083,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DEMMVENTAS,https://articulo.mercadolibre.cl/MLC-499318118-casco-moto-armad-606-multiproposito-touring-talla-l-_JM?searchVariation=41098068448,NA,NA,NA,NA,NA,#499318118,negro y rojo,talla L,ARMAD GEAR,NA,606,Integral,Unisex,NA,NA,NA
2066,Motocicleta Abierto Cara Casco De La Moto Ciclomotor Jet Cor,6.618,NA,0,200,12,552,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASAFELIZCL,https://articulo.mercadolibre.cl/MLC-493643505-casco-de-cuero-de-cara-abierta-de-motocicleta-con-anteojos-_JM,NA,NA,NA,NA,NA,#493643505,NA,NA,No Brand,NA,NA,Abierto,NA,NA,NA,NA
2067,Cascos De Moto Y Deportes De Motor Gmax G3670077,144.042,NA,0,100,6,24.007,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486337165-cascos-de-moto-y-deportes-de-motor-gmax-g3670077-_JM,NA,NA,NA,NA,NA,#486337165,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2068,Casco Moto Nzi Integral Symbio 2 Inaranjo Parasol Talla M,65,NA,0,999,12,5.417,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DEMMVENTAS,https://articulo.mercadolibre.cl/MLC-499323512-casco-moto-nzi-integral-symbio-2-inaranjo-parasol-talla-m-_JM?searchVariation=41100755373,NA,NA,NA,NA,NA,#499323512,NEGRO Y ANARANJADO,TALLA M,NZI,NA,symbio 2 indy,Integral,NA,1.55 g,NA,NA
2069,Bolso Para Almacenamiento Casco Accesorio De Motocicleta,6.729,NA,0,7,12,561,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-466366571-bolso-para-almacenamiento-casco-accesorio-de-motocicleta-_JM,NA,NA,NA,NA,NA,#466366571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2070,"Shoei Casco De Motocicleta, Metálico  antracita, 2xl, Antra",846.99,NA,0,3,12,70.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465880720-shoei-casco-de-motocicleta-metalicoantracita-2xl-antra-_JM,NA,NA,NA,NA,NA,#465880720,NA,NA,Shoei,NA,NA,NA,NA,5.95 lb,Integral,NA
2071,Cascos De Moto Y Deportes De Motor Torc T50 Fbk Fltg Xs,158.091,NA,0,100,6,26.348,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486338826-cascos-de-moto-y-deportes-de-motor-torc-t50-fbk-fltg-xs-_JM,NA,NA,NA,NA,NA,#486338826,NA,NA,Torc,NA,T-50,NA,NA,NA,Rebatible,NA
2072,"Casco De Motocicleta Con Gafas Ajustable, Rojo",20.137,NA,0,2,12,1.678,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BESTCHOICECL,https://articulo.mercadolibre.cl/MLC-493887085-motocicleta-abierto-cara-casco-de-la-moto-ciclomotor-jet-cor-_JM,NA,NA,NA,NA,NA,#493887085,NA,NA,Best Choice,NA,HW1777214,Abierto,NA,NA,NA,NA
2073,"Simpson Calle Bandit Snell/dot Casco De Motocicleta, Negro S",462.99,NA,0,3,12,38.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465881005-simpson-calle-bandit-snelldot-casco-de-motocicleta-negro-s-_JM,NA,NA,NA,NA,NA,#465881005,NA,NA,Simpson,NA,NA,NA,NA,3 lb,Integral,NA
2074,Fox Racing 2016 Race Hombres V1 Motocross Casco De Moto - R,214.741,NA,0,2,12,17.895,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPICEIMPORTSCL,https://articulo.mercadolibre.cl/MLC-479249561-fox-racing-2016-race-hombres-v1-motocross-casco-de-moto-r-_JM,NA,NA,NA,NA,NA,#479249561,NA,NA,Fox Racing,V1,COMINU047030,NA,NA,NA,Cross,NA
2075,Casco Moto Abatible Yohe 950 Pink,65,NA,1,9,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=OBe8CG%2BsCt7PRXxvcyMsPE7JMgciUzKjB2KL8urIkgxpYBxSSTXZmwwDXEw8bYUqXDOjcLv%2BRUbisl%2FIxCESed6sg30xRxed%2FrX2Cgwb4PvykCKCxubENIDg52V54pUdZaFfyCRv9MeYgkDP5KJC2d5Vpj1pmq86zduXLtX6BoFVf7mh7j1wABLRm7N8td3ou6CrWBVQBNT1iyRetsHFhzmbamuiWbNQIieADhRSzrPzXdzxLyA1rS5WiSTrs9I9IK6mV6Ec1sXpB9h1Cak%2FPSe7QxpekH9JyYlh26xN2n1mhi2BRgNJxWMlOacVIk3dnfE2BKcJdA17dpV23S9DTazmlao1Rwn%2F3160MzgoNWDPdC4TYpkRnlPSu3BnPo%2Bw2WNKvarx3ZUG31r0w9OowKHeqnnOJfAJFv2fOwZtIFcUAs8SMQfn430lSgCNvIqvUj%2BYOHDOgS2Ixl8bmghI3vFgyKUAUKfMWUUuIiZ9Wp1UYzGwN%2F5PzCCWDIzed7byZb4mx4x%2BYi5tgzpZ52bGTrQ9SBt3luvS%2BC2m8Kdt907xTjj3YrYG%2BzPmOVZbmkGEmyt1JcD0eemJ5gNFaI1SqIcTdFLHL92pdhZIHapHlLdOUDB3PEJAzeAQewcWPgpUnYleXpXLjMGf1AHWDpPQL0XFvFPNB2TkpH6DElDCCGyrJEJvu%2BNIPKotY5PQD5OModKJtfmVaxRYG9nPm6jAlO8veoto%2F0AmJXBHSizQoUe8PU6yR3poZkNiEQHLWBwpz%2B48MeIBSSajMy8t9A9zjgttPZ8JCiMCqV8ATD62w0xgmXPyfBXW07xRWOkCzPNhPweDbpDr7rUf9INrV6vd3NgVbCx%2FBlnm%2Bv5K9c%2FaHoAgLuj%2BtrWokSBdfVqrifkbPD3Mczxvyc7oHKWecrIKlGJP%2BAhD4SFFSmk%2Bvy6IQaMqnyE5piGUVqLyF0nOPC%2BV49ja7SjSg24HHDbQd7fVN5A%2FspzX%2Fw20qHqWcJHE0mA4uDZDJ5SsbjWsoqjhGKjfbzFx%2FXvZ1CRPuPLHL68lzIyb8gBctMHOn%2FaxqLTjBU6XT9kywyAOfSZvFvWDfD5VXCgwifN6rOdC9jfWEcW7FEcQVWJ%2BwHMZrrGSoqNk9ySaaTSpBaEgrFt8s6efRmlaMvAS7%2BhR8fikF%2B%2F5A%2FFjT8BWNTG54d92S2Oym7QxevaV%2FGrKV0fOKKsxH2XmbPLRVck5%2FhJUXU73yNxBFbMoypw7e%2FRCo82J%2FMa8uC4nMRjTziWcf81UXY3dAgqXpa9QoFAyN%2BpH2mj0BB%2Bb4AVtzE033SHJBkbfNntC%2Bj6XSwX%2Fzd9Mp3irYFtdoyk7BtNkiyPpSYhDuxrM1X%2BejiQPnbz%2FhgxVPFRhv0PGANofzEdmDZTk%2BF4Vgw3bZZuS%2FlHOcdbGknNq4ZpIKaR%2BpFC54O2gQgCMue1MEhRDyTdhGJ1qoJMYPcR9fBexy6bTDm89BPB37gujr3ICc%2B1J7IQv%2FzY7OaCAc%2FwF9Tsqawkun5a8%2BEE3m9qSDRPQVXm70%2FmQC64HEnnyZOZLLZXNzIIjZLRrE0OF%2Fr0YLe%2FM9SdREebQlrRPFE%2FyTVh%2FAlqXx0knBmnvmnkM%2F4enOVAfWxQupS6lj6E1RToYlja4aYPc%2FQFTDCguAC3QAhGlrfoRIDvowrFwOGwD60ofwajDJCwJaVoHLSaDRXiAzrs1zae3%2FI6xNWEpSxoqh%2Fb%2FquCE73%2FYIMLerL29oeL2aOFM3%2FaLzJUlng91kn4X%2BW8XCeUj74Dmes%2BSu4ViAX0%3D,NA,NA,NA,NA,NA,#456425712,NA,NA,Yohe,NA,950 abatible,NA,NA,NA,Rebatible,NA
2076,Cascos De Moto Y Deportes De Motor Torc T14b1 Fbk L,262.978,NA,0,NA,6,43.830,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486338881-cascos-de-moto-y-deportes-de-motor-torc-t14b1-fbk-l-_JM,NA,NA,NA,NA,NA,#486338881,NA,NA,Torc,NA,NA,NA,NA,NA,Rebatible,NA
2077,Hjc Cl-17 Casco Para Motocicleta De Protección Completa Con,181.99,NA,0,3,12,15.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465881481-hjc-cl-17-casco-para-motocicleta-de-proteccion-completa-con-_JM,NA,NA,NA,NA,NA,#465881481,NA,NA,HJC,CL-17,NA,NA,NA,NA,Integral,NA
2078,"Casco De Motocicleta Con Gafas Ajustable, Blanco",6.201,NA,0,200,12,517,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BUENSUERTECL,https://articulo.mercadolibre.cl/MLC-494138907-casco-de-motocicleta-con-gafas-ajustable-rojo-_JM,NA,NA,NA,NA,NA,#494138907,NA,NA,NA,NA,NA,Abierto,Unisex,550 g,NA,NA
2079,Casco De Moto Abierto Estilo Aviador Super Oferta,39.99,NA,42,19,12,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=XbscsyiRrQ6Fun4gK6VO%2BlB6E%2FBrhBbu5pUQ3gU%2BowcnKlLiyNjODFp7QIeHRgShXbaDeAJ5D462BONtikWFbkfmG983YJYBB8EI3Tuydupk963sZzZ5o0bjt2rBj9hJGfMHGUoIcxgajeoI5p4AhfcwwLxXsa%2BNaMaHGXtDaYuR3F6TCmjOf3ErHLHCyKYACs8RligsURHp%2FG1F2BgeEugW6xPvpnXF3vwdUV2%2BB%2BDOsQ91pOPmRJYj9x6JurPj%2BGs%2FYsy78T0fHxtwHgGnxCFDyBXRJZsmeJe%2F39vX7PCbHnQDdGjsEhbuAc5g5j3OFjj%2BcSLTc9ONxx96MjSWiNz75zahR%2B%2BSt4TJVmkLTXZw7G68Vdoifb824unC9%2B1bUOpH7XGhQM%2BNOw0cnhylKW5OmseZDMtS6JIjL8M7O8nnEUlqG4%2BQQ9MT9Byb%2F415IgExkh0YWkKG82AtPRYkYaKKw%2BPAO9VJEN6sxojW6BGzKQS2b0cuf8qmb0OUw3Rn%2BDk%2BNZgvUsWHdhN2xzkYiGky0d2qExEC3Zu8DhFR6cAavWzW5EFUsZAlpfjcKtKsfNrUHRRINCc3SJujD9ztXHTF%2FTgyJcysvA9FL%2B64NPQzhZlHDQ5oJlDV1lYb%2BAxaY%2F6poFIWIO5HGg7Kkjc4Gw7ZBY%2BkZsJrc1qnzDFmqwdYygYKjsCOzpZuBYfyqk0mes4Elpq%2BmnXE3qKlAfU8c033HEnuN28m1Jr7SGQDle8oHHgpva4ZUSlgEhJg6wZdGOARLKTGp6Mi%2FH5mxYGsh5EVyN410kOrZuoxC4cE9JcYWT1bavdRhpsmxZKbPvKJnLOvWDPjKxFHzF4DbrDPJNURQRW3SaegZ%2FEHByA5bD3V9UPK8R%2FAoNNtoXnAmAbA857%2BgFPkU62DCQKWDwD4dhnKPW1BjT4lUOUKmX6auBf5oBUdUY%2BaB%2F%2BPvj5UPFgLBHzg7lhkHcrkj8vzW7%2BUMhX%2BK2c%2BMlYWfYLZ%2FtMFIrma1nHyhmlbAzuHqpwQtF5lrIdSjABABEmp8iuwrPOVFfiG1wShWPKpecnRRBzbZhcQolfPyKZJOBmt%2BpLimy8xrX3eNty4CaDkoI%2BRio10ilryESPVBF0qpi0oCdpT4%2FP5xhpGWsYnmV8S7ZbAysQ3KFdAp8GBzPp4eO%2FfFxVGW5%2Bfgt2lpoOvbG3IzaSZ3wQSGLpLSO9lSuj%2FQoLNU8SL5cFihMI6Al1CGUy%2FHQ16LWvvqxfoiSe4EH0TrT%2Frds8vnhY9Kn%2FHJgCDvYa2fq2jOav%2F4BmLXx2fJDfMzNC5o6NrDeFteAE4OiG9%2Be662YIi%2F52nN0i4L44U8Dri%2B%2FAS%2BS2SdT506r%2BdAUC8hQcaImiNVw1cyppn%2FfdUtIzcj37zzfjHFsZjlhmodCRuN%2F%2B0IBt24djVRfCRenzsYQ%2Fv9ebYhoYdqIlDE1UDYc0RAkfZVtw3M4CvUUB12I1ihVivQF5tZthv6T4DavBbomifEsaRHNkbiVvLtDeVGPxSl77eW1bvFziakBMQiru3CbwZNob4ksS6nR3wQYCsOmJEpK784%2BiNflmEAEm27Ncah8TBFjvM7bR6kT%2Fnv2YGmfg4oaH49e%2FXcV8unmUTaDsM9ehjIV%2FsW0FmqmjTU6BygCtpeO9rYyval5cwAy8Jsck%2BPBiU5NgYL%2BSk71CrQREJ0SIAkOTru2FS2JuXTwOnWV9bHQx4Pj0hCDOu8ygYYBXWRXJN9Z9i89p7ffKWIsgG87EeVgUnJOqMg%2BdMrWSkHUhMDbyu66GuSI8hU2sKhFwNaClJmpxSIz%2Fw,NA,NA,NA,NA,NA,#436461209,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
2080,"Casco Para Moto Reflectante Etiqueta Autoadhesiva Kit, Color",66.99,NA,0,3,12,5.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470770570-casco-para-moto-reflectante-etiqueta-autoadhesiva-kit-color-_JM,NA,NA,NA,NA,NA,#470770570,NA,NA,NA,NA,NA,NA,NA,0.8 lb,NA,NA
2081,"Hjc Helmets Cs-r3, Casco Para Moto, De Rostro Completo Para",173.99,NA,0,3,12,14.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465883069-hjc-helmets-cs-r3-casco-para-moto-de-rostro-completo-para-_JM,NA,NA,NA,NA,NA,#465883069,NA,NA,HJC,CS-R3,NA,NA,NA,NA,Integral,NA
2082,Cascos De Moto Y Deportes De Motor Gmax G2112236 Tc-4,198.735,NA,0,NA,6,33.122,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486339575-cascos-de-moto-y-deportes-de-motor-gmax-g2112236-tc-4-_JM,NA,NA,NA,NA,NA,#486339575,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2083,Vnetphone-v4 bt 3.0 bluetooth Intercom Casco De Motocicleta,119.99,NA,0,3,12,9.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465918951-vnetphone-v4bt-30bluetooth-intercom-casco-de-motocicleta-_JM,NA,NA,NA,NA,NA,#465918951,NA,NA,NA,NA,NA,NA,NA,NA,Integral,NA
2084,Casco Moda Retro Estilo Vendimia Motocicleta Gafas De Protec,6.201,NA,0,200,12,517,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BUENSUERTECL,https://articulo.mercadolibre.cl/MLC-494138922-casco-de-motocicleta-con-gafas-ajustable-blanco-_JM,NA,NA,NA,NA,NA,#494138922,NA,NA,NA,NA,NA,Abierto,Unisex,550 g,NA,NA
2085,Cascos De Moto Y Deportes De Motor Gmax G2112228 Tc-3,198.735,NA,0,NA,6,33.122,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486339586-cascos-de-moto-y-deportes-de-motor-gmax-g2112228-tc-3-_JM,NA,NA,NA,NA,NA,#486339586,NA,NA,Gmax,NA,NA,Rebatible,NA,NA,NA,Black/Green/White
2086,Ltc M1 Bluetooth 4.1 Casco De Motocicleta Inalámbrico Estére,56.99,NA,0,3,12,4.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465946225-ltc-m1-bluetooth-41-casco-de-motocicleta-inalambrico-estere-_JM,NA,NA,NA,NA,NA,#465946225,NA,NA,NA,NA,NA,NA,NA,4.2 lb,Integral,NA
2087,Casco De Motocicleta Bell Moto-9 Carbon Flex Helmet - Fastho,912.222,NA,0,99,6,152.037,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239860-casco-de-motocicleta-bell-moto-9-carbon-flex-helmet-fastho-_JM,NA,NA,NA,NA,NA,#478239860,NA,NA,Bell,NA,Moto-9 Carbon Flex,NA,NA,NA,NA,NA
2088,Gafas Protectoras Del Casco De Las Gafas De La Motocicleta,6.619,NA,0,200,12,552,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BUENSUERTECL,https://articulo.mercadolibre.cl/MLC-494172104-casco-moda-retro-estilo-vendimia-motocicleta-gafas-de-protec-_JM,NA,NA,NA,NA,NA,#494172104,NA,NA,No Brand,NA,NA,Abierto,NA,NA,NA,NA
2089,Casco De Motocicleta Ls2 Helmets Rebellion Unisex-adult H,165.76,NA,0,NA,6,27.627,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-468507410-casco-de-motocicleta-ls2-helmets-rebellion-unisex-adult-h-_JM,NA,NA,NA,NA,NA,#468507410,NA,NA,LS2 Helmets,590,Rebellion,NA,NA,NA,Integral,NA
2090,Cascos De Moto Y Deportes De Motor Scorpion 52-540-68,37.567,NA,0,NA,6,6.261,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486341545-cascos-de-moto-y-deportes-de-motor-scorpion-52-540-68-_JM,NA,NA,NA,NA,NA,#486341545,NA,NA,Scorpion,NA,NA,NA,NA,NA,Rebatible,NA
