search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Tipo de funda
913," iPhone 8 & 7 Funda, Intelliarmor Dura Series [smoke] - Premi ",28.38,NA,0,NA,12,2.365,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485662456-iphone-8-funda-iphone-7-funda-clear-view-translucent-touch-_JM,NA,NA,NA,NA,NA,#485662456,Apple,AICase,Bumper
914, Turtleback Funda De Cinturon Compatible With Apple iPhone 8- ,42.373,NA,0,NA,12,3.531,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485663323-iphone-8-fundaiphone-7-fundagorilla-glass-luxury-aluminum-_JM,NA,NA,NA,NA,NA,#485663323,NA,Mangix,NA
915," Jaholan iPhone 7 Funda, iPhone 8 Funda Amusing Whimsical Des ",45.801,NA,0,NA,12,3.817,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485673588-iphone-8-7-funda-intelliarmor-dura-series-smoke-premi-_JM,NA,NA,NA,NA,NA,#485673588,Apple,intelliARMOR,Carcasa
916, Carcasas Magnética iPhone 8 | Negro Rojo Plata | Digitek ,9.99,NA,32,3,12,832,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/DIGITEK.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=8LIGzNmjviK4cc9JbutKrbhXSxCDr%2BM8BJBZjubsFndDd7NEx1uLv02MRNBuFKZGleP0n0TAKwqYkn%2FjW2hXkt1pgnz%2F5fyMkuEfuLXeTGC2lB4gPdT6VF2aqnGotwavoSTF%2BZpftBtmXZE7HK0SIccmpjKd9Bvttt4532ddaSvxK1CWt0m90aF7nivIL3D6pfMShg8%2FyPDrVySOeehZ5m9oBjtcNfYvO69F7Tn1JBQe8WddPHU9N2QOXXetiNEbNrHUVYaKpSIP2VETF%2FBXfay%2BA27Cm6hde7WFDKpaXeIGTzgAfgeZSEgE8LcJkqI%2FsIVFBfb1u19JD9FCoA7IHMeWjJOGxtbsKroqOJ6XRaEUcMzlbLmpzKR0qZf3qRxKDd4SYQd5pFlPiDtc5dDA3DuE%2BolgPYxIsyGGkcTKvX75c46lCdP1GlSR2NIhVlkwpSne3ah%2Fbq%2F30x4%2B%2FQsoHmgbAz%2Buf6ldq4A4QP4pVfJFSBACpNuM%2BwfZndA4yFQVX8SJ5gMtMashZgyU1vDdmLGdVdMMWox4MpxqFU50pn9GYaB3Y6NARk6s5YOApCUUVR5%2B8KhJYUxEOk6YdSfaW6XWONm7%2FMjycBy2mU0%2BXiTjTRD73HzoLg2BeqHrGvMjXRBoukV4cMA8B3B15ujyncnx0WRZ1a0Wd9R99UruljSSwgV7K81Ckg2Q%2B7KBJB0lwWfWhmxhn8eIATPfz4sbWKE3HGvymL3sM1IETZ2B%2BVq776WMd6Mt5CzHpABfZgWA3O4H8RVpOhUaZefjHp2KHmT7on0Hp%2Fa74XPQ8cutnpz4R%2Fu1xW5XmOeD2zUt%2FyL5D%2FAbxoTSxjkvJxUA0BRsvJlJuoCTqq8Sp6SzWKFt%2BP0UHhou7QNzKAl5ySztsoFJd0t52aOB0t6KLEHeQRcd0iD%2BHZAli2kOVujzoehL1TWfs2hjPEy6tTCdAA3mkCiElEHQg0sgslHupTuO3RFNKns5KyE%2B0RI6PcqAkZXAImXvwIByThjH3nULMfpD7PSZas21FFX%2FjyzwyPt8f380MPSPzzP1hEzlYgqR7IcvRx7%2FmNR5y2J5qhYs0IUTrC8Tro5uOhXINr6gsspL6nDTKhBqfmz0FsaX876SykGMoXJ1UMahHcCzzeg1HuCySWUwSePyY8XBQhu3%2F81oDGVd3fMm4G2whqcaHcbaPX7lZR2hTgj3zUkYVJmKFRZq0bfaaVvWqhA5vtCMjyj2%2FExR4yHOc9oVM4eBSNK7NUfU1QXMqxtOX3HX0jzmc363CApQs3fdzrtzjNsnr9cF8jE32mFGXM%2F%2FKnqBLMkJDvbxyB01d9TttoAZtpVfBPUv3PL2VEJ7ILBPydEtDMouc5K9FX9vVKyc3OuX3yYK77oc2O%2FPc4A8uN7JH%2BRQq03zPMTtVB05X1KBsKApA72vZCfbSjqOSHFmVwLDx7Ud1oE5JRcghj3mHnm1GHVef7hA6Gdy2oMtf6c%2BKipKKkfecPG1lcA2Ajl877ogudLbz0MX1mxwbBbBXTyQ5fAfe0OJIipuBnJ7qGtrC2Ak0B8NX%2FKXMcnJUPqJl40GPQ477e2GFtUW6Ha1zQ1GtekZ,1,0,0,0,0,#463128867,Apple,NA,Carcasa
917, iPhone 8 / iPhone 7 Funda Designskin [mica] 180â¡ã Wid ,86.104,NA,0,NA,12,7.175,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485673718-turtleback-funda-de-cinturon-compatible-with-apple-iphone-8--_JM,NA,NA,NA,NA,NA,#485673718,Apple,TurtleBack,Carcasa
918," Designskin iPhone 8 Sliding Card Holder Funda, Extreme Heavy ",38.868,NA,0,NA,12,3.239,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485677121-jaholan-iphone-7-funda-iphone-8-funda-amusing-whimsical-des-_JM,NA,NA,NA,NA,NA,#485677121,Apple,JAHOLAN,Bumper
919," iPhone 8 Funda, iPhone 7 Funda, Ibazal Card Holder Leather F ",44.119,NA,0,NA,12,3.677,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485727329-iphone-8-iphone-7-funda-designskin-mica-180-wid-_JM,NA,NA,NA,NA,NA,#485727329,Apple,DesignSkin,Flip Cover
920," iPhone 8- Más Funda, iPhone 7- Más Funda, Iconflang Anillo P ",31.878,NA,0,NA,12,2.656,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485731562-designskin-iphone-8-sliding-card-holder-funda-extreme-heavy-_JM,NA,NA,NA,NA,NA,#485731562,Apple,Design Skin,Flip Cover
921," iPhone 7 Funda, iPhone 8 Funda, Mtronx Magnetic Ultra Folio ",42.373,NA,0,NA,12,3.531,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485735241-iphone-8-funda-iphone-7-funda-ibazal-card-holder-leather-f-_JM,NA,NA,NA,NA,NA,#485735241,Apple,iBazal,Carcasa
922, Otterbox Defender Series Funda Para iPhone 8+ & iPhone 7+ (p ,42.373,NA,0,NA,12,3.531,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485736382-iphone-8-mas-funda-iphone-7-mas-funda-iconflang-anillo-p-_JM,NA,NA,NA,NA,NA,#485736382,Apple,ICONFLANG,Carcasa
923," iPhone 7 Funda, iPhone 8 Wallet, Bling Crystal Diamonds Pu L ",35.377,NA,0,NA,12,2.948,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485746567-iphone-7-funda-iphone-8-funda-mtronx-magnetic-ultra-folio-_JM,NA,NA,NA,NA,NA,#485746567,Samsung,MTRONX,NA
924," Bigfox For iPhone 7 Funda Bateria, For iPhone 8 Charging Fun ",107.016,NA,0,NA,12,8.918,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485746857-otterbox-defender-series-funda-para-iphone-8-iphone-7-p-_JM,NA,NA,NA,NA,NA,#485746857,Apple,OtterBox,Carcasa
925, Funda Para iPhone 7 Turtle/funda Para iPhone 8/iwone Designe ,36.946,NA,0,NA,12,3.079,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485753591-iphone-7-funda-iphone-8-wallet-bling-crystal-diamonds-pu-l-_JM,NA,NA,NA,NA,NA,#485753591,Apple,MOLLYCOOCLE,Carcasa
926, Funda Bateria Para iPhone 8/7 / 6s /6 - I.valux Slim Protect ,54.627,NA,0,NA,12,4.552,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485762525-bigfox-for-iphone-7-funda-bateria-for-iphone-8-charging-fun-_JM,NA,NA,NA,NA,NA,#485762525,NA,BIGFOX,NA
927," iPhone 7 iPhone 8 Funda (4.7-inch), Lchulle Luxury Bling Gli ",35.743,NA,0,NA,12,2.979,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485766201-funda-para-iphone-7-turtlefunda-para-iphone-8iwone-designe-_JM,NA,NA,NA,NA,NA,#485766201,Apple,IWONE,Carcasa
928," iPhone 8 & iPhone 7 Funda, X-doria Defense Shield Series - M ",61.61,NA,0,NA,12,5.134,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485769736-funda-bateria-para-iphone-87-6s-6-ivalux-slim-protect-_JM,NA,NA,NA,NA,NA,#485769736,Apple,i.VALUX,NA
929, iPhone 7 Funda iPhone 8 Funda Blue Silicone Soft Tpu Protect ,44.119,NA,0,NA,12,3.677,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485781657-iphone-7-iphone-8-funda-47-inch-lchulle-luxury-bling-gli-_JM,NA,NA,NA,NA,NA,#485781657,Apple,LIANBAI,Carcasa
930," iPhone 7 & iPhone 8 Funda, X-spirit Tpu-plus Pc Material Des ",72.055,NA,0,NA,12,6.005,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485783003-iphone-8-iphone-7-funda-x-doria-defense-shield-series-m-_JM,NA,NA,NA,NA,NA,#485783003,Apple,X-Doria,Carcasa
931," iPhone 7 & iPhone 8 Funda, X-spirit Tpu-plus Pc Material Des ",45.766,NA,0,NA,12,3.814,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485787472-iphone-7-funda-iphone-8-funda-blue-silicone-soft-tpu-protect-_JM,NA,NA,NA,NA,NA,#485787472,NA,NA,NA
932, Lucrin - iPhone 8/7 Wallet Funda - Royal Blue - Granulated L ,37.129,NA,0,NA,12,3.094,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485789419-iphone-7-iphone-8-funda-x-spirit-tpu-plus-pc-material-des-_JM,NA,NA,NA,NA,NA,#485789419,Apple,X-spirit,Carcasa
933, Carcasa Apple Cuero iPhone 8 7 + Lámina De Vidrio Templado ,15.99,NA,19,1,12,1.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=h%2BDkJLqMWynz6c2Ko6D%2BumOC6c4y3WgPCpzIaETYh8lgtBhT82QbnNMLe8v8Bnzo5zIglPPSWYRaG1XXKyKduAEzJmETMp4nvLXgVQRtMfgq5z3%2F%2B2qwA55k54WnoUi%2FSIRUBFU5VyWQQg7VCilkEjg2k5b4JULb5w4LTSFZGBuGHIK00ite4hAmV3CCShLxSkgFsdhnRJzimLaUeB6TTZaICCjqygFXlxuG5%2FhzNtdZjxb5yHg6S0Jl%2BtlO5bLUOJKYHe%2Bbip9fkC5R8edZNlbQKiSCZ8Dc6Z2gzyZDzmVQyYG6y7W5T2Vh7QUbFa56AnS3c9aaku4EzDnKHkKey%2F9FK3gTsoMHSSX3K114N9vUlO7dvytI0ULTqA9O38kWNAvt5dFkoG6uz3bcS5o1R7E5Lt128ei87fb6ENFa0Ak9KvwO7eOBFtrHShnbGfMz60O8HJ4kObjeQf8Qh8O4nZBZyUb3XQEH%2FsTSFxzBbF7bjiaAb1wyzyR9rohSzqzOLbRa%2B738GbpnVr4FfRga6LiqNmO8A8evF73QkmiTwQ7bVEYMQSVcu8DT6bWLoW%2F24ChVNq8RRpmlO7cDStwEcxA9Y6VghBrZO8V5daxc9bPzrNfMR38ujouNhJyaz6dUXFhfjzI5d6hpJP16eLwSdrq5glmCsBysLEu99n3lKZUJTUBMObCmwpjVyt%2FdnOnqUGb9YHKtgCAAh9CgPwSOthi2kv3GQJfuz95J6%2BiEpAfDoy%2FXTj1zehUi9j%2BG3DFdMb7LMgQz2KWW1YrB0tafDZysan90LwVc8saQefrNCLuhcZ3rDcgV2D7wNgRQyENWtXlb8YM%2BbwNsFxpNp6TGZ6SCwat0VPbi%2BfeVis1iWzh%2FxcD%2BI1%2Ba2EIWez2VBTAnxZWAgXTUpTtYXAQwMrMjoqe2Y6NBdenWIdu%2BEHVI1eIVycJ9to%2FVKlkrOSB5Aosu7G9jOiV%2Bf5%2FxC8%2Bdnhhmvu7IG4CTH89M1XgrPza8bdQ9v6brtzr12mw31FHxL%2B2KMjiBKWCuG%2FWLbA8K6yWifWBF6HCqqx3O%2BuuEXUEBG12UkuOTacgUz6PMDeZFUJ9M3JnqpHpEiJwAYx9UgWb5nQtNS1GwDYdKATojHeojngsbwvDnp3ZzbYIHeCquRw8QL1hvQZ%2BKsO19d8c55gcODa6gQJJowLHunfU%2Fby0uWZqwkxUC9taddi331yK3IOsY7XcsaBjnlzQOgGfCXCfbyRGEJKDh0cDXVBe%2BJieN2YN5tKGQehYm4XAxbd8DY1a9YODtOd2kgapDaRNhit8wHHcue0BZWXBinaa%2FszMIzuABWMtaBWuWC%2F5BL6EDPu7UZRi4j93rARhbkELFarF6oe8a1MJHQBIDnbPyBsaHLvy91C7aYeKi%2BNAq4q8HkR19oXgExIlKbbDZKoCjtnylYrLZXoe2jZ25sXIr6SDjMktgzngka2GGGY936c%2FCyYDNg4ETGxJVP8T4dnOVLFr2OHqtvlwrWvsUoOw9K3jAqNntUQ6OhoI%2Bnc08lfFx5VH4Zs9IdVMR2NaBfz9WX9MHLY%2B78xflUaCKLHQxBE5sa4PxyX%2FbkZoY5iV0kakvvA%3D%3D,NA,NA,NA,NA,NA,#459700109,Apple,OEM,Carcasa
934," Lordther iPhone 7 Funda, iPhone 8 Funda, [shieldon Ii] Milit ",33.631,NA,0,NA,12,2.803,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485791657-iphone-7-iphone-8-funda-x-spirit-tpu-plus-pc-material-des-_JM,NA,NA,NA,NA,NA,#485791657,Apple,X-spirit,Carcasa
935, Yogurt For iPhone 8/7 Genuine Leather Wallet Funda Cover Han ,264.535,NA,0,NA,12,22.045,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485804066-lucrin-iphone-87-wallet-funda-royal-blue-granulated-l-_JM,NA,NA,NA,NA,NA,#485804066,Apple,Lucrin,Carcasa
936, iPhone 8 / iPhone 7 Funda With Shock Absorption Tpu Bumper C ,34.673,NA,0,NA,12,2.889,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485804871-lordther-iphone-7-funda-iphone-8-funda-shieldon-ii-milit-_JM,NA,NA,NA,NA,NA,#485804871,Apple,Lordther,Carcasa
937, iPhone 8 Funda iPhone 7 Funda (4.7-inch) Ucolor Turquoise Ne ,68.437,NA,0,NA,12,5.703,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485808384-yogurt-for-iphone-87-genuine-leather-wallet-funda-cover-han-_JM,NA,NA,NA,NA,NA,#485808384,Apple,Yogurt,Flip Cover
938," iPhone 8 iPhone 6s 7 Funda De Cinturon With Clip, Apple Ipho ",33.631,NA,0,NA,12,2.803,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485816957-iphone-8-iphone-7-funda-with-shock-absorption-tpu-bumper-c-_JM,NA,NA,NA,NA,NA,#485816957,Apple,hocent,Carcasa
939," Zh Funda Para iPhone 8 & iPhone 7, [hot Dog Series] Silicone ",33.631,NA,0,NA,12,2.803,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485817203-iphone-8-funda-iphone-7-funda-47-inch-ucolor-turquoise-ne-_JM,NA,NA,NA,NA,NA,#485817203,Apple,uCOLOR,NA
940," iPhone 8 Bling Wallet Funda Para Women,auker Trifold 9 Card ",37.129,NA,0,NA,12,3.094,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485821037-iphone-8-iphone-6s-7-funda-de-cinturon-with-clip-apple-ipho-_JM,NA,NA,NA,NA,NA,#485821037,Apple,GSM,Carcasa
941," Bontoujour iPhone 7/iPhone 8 Funda, Luxury Art Mermaid Tail ",37.129,NA,0,NA,12,3.094,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485824483-zh-funda-para-iphone-8-iphone-7-hot-dog-series-silicone-_JM,NA,NA,NA,NA,NA,#485824483,Apple,ZH,Carcasa
942," iPhone 8 Bling Billetera Funda Para Mujeres , Auker Trifold ",38.699,NA,0,NA,12,3.225,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485828907-iphone-8-bling-wallet-funda-para-womenauker-trifold-9-card-_JM,NA,NA,NA,NA,NA,#485828907,Apple,Auker,Carcasa
943," iPhone 8- Más Cremallera Billetera Funda Con Correa , Aukerm ",37.129,NA,0,NA,12,3.094,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485831133-bontoujour-iphone-7iphone-8-funda-luxury-art-mermaid-tail-_JM,NA,NA,NA,NA,NA,#485831133,Apple,BONTOUJOUR,Carcasa
944," Totallee iPhone 8 Funda, Thinnest Cover Premium Ultra Thin L ",38.699,NA,0,NA,12,3.225,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485837501-iphone-8-bling-billetera-funda-para-mujeres-auker-trifold-_JM,NA,NA,NA,NA,NA,#485837501,Apple,Auker,Carcasa
945," iPhone 8 / iPhone 7 Wallet Funda,thanksfunda Premium Pu Leat ",38.699,NA,0,NA,12,3.225,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485837507-iphone-8-mas-cremallera-billetera-funda-con-correa-aukerm-_JM,NA,NA,NA,NA,NA,#485837507,Apple,Auker,Carcasa
946," iPhone 8 2 Funda,ttott 2x Fashion King Queen Crown Slim Soft ",30.133,NA,0,NA,12,2.511,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485840248-totallee-iphone-8-funda-thinnest-cover-premium-ultra-thin-l-_JM,NA,NA,NA,NA,NA,#485840248,Apple,totallee,Carcasa
947, iPhone 8 Funda-ttott 2x Bff Funda Floral Unique King And Que ,30.133,NA,0,NA,12,2.511,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485840756-iphone-8-iphone-7-wallet-fundathanksfunda-premium-pu-leat-_JM,NA,NA,NA,NA,NA,#485840756,Apple,Thankscase,Carcasa
948, iPhone 8 Led Funda - Lonheo iPhone 8 Illuminated Cell Phone ,40.606,NA,0,NA,12,3.384,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485841224-iphone-8-2-fundattott-2x-fashion-king-queen-crown-slim-soft-_JM,NA,NA,NA,NA,NA,#485841224,Apple,T TTOTT,Carcasa
949, Speck iPhone 8 Presidio Ultra Funda ,40.606,NA,0,NA,12,3.384,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485841284-iphone-8-funda-ttott-2x-bff-funda-floral-unique-king-and-que-_JM,NA,NA,NA,NA,NA,#485841284,Apple,T TTOTT,Carcasa
950," Mangotek iPhone 8/7 Funda, Magnetic Absorption Technology, U ",37.129,NA,0,NA,12,3.094,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485847456-iphone-8-led-funda-lonheo-iphone-8-illuminated-cell-phone-_JM,NA,NA,NA,NA,NA,#485847456,Apple,LONHEO,Carcasa
951," iPhone 8 Funda, Tardis Art Colorful Paint Splatter Pattern L ",105.285,NA,0,NA,12,8.774,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485849210-speck-iphone-8-presidio-ultra-funda-_JM,NA,NA,NA,NA,NA,#485849210,Apple,Speck,Carcasa
952, Speck Products Presidio Clear Cell Phone Funda Para iPhone 8 ,74.561,NA,0,NA,12,6.213,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485851990-speck-products-presidio-clear-cell-phone-funda-para-iphone-8-_JM,NA,NA,NA,NA,NA,#485851990,Apple,Speck,Carcasa
953," Kendall + Kylie Protective Printed Funda Para iPhone 8, Ipho ",43.422,NA,0,NA,12,3.618,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485852292-kendall-kylie-protective-printed-funda-para-iphone-8-ipho-_JM,NA,NA,NA,NA,NA,#485852292,Apple,KENDALL + KYLIE,Bumper
954, iPhone 8 Funda - Único Dibujos Animados Cómico Superhero Ali ,38.868,NA,0,NA,12,3.239,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485855697-iphone-8-funda-unico-dibujos-animados-comico-superhero-ali-_JM,NA,NA,NA,NA,NA,#485855697,Apple,TPACC,Flip Cover
955, Snakehive Vintage Collection Apple iPhone 8 Flip Funda In Nu ,65.115,NA,0,NA,12,5.426,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485856142-snakehive-vintage-collection-apple-iphone-8-flip-funda-in-nu-_JM,NA,NA,NA,NA,NA,#485856142,Apple,SnakeHive,Carcasa
956," iPhone 8 Funda, iPhone 7 Funda, Hxayr Folio Flip Premium Pu ",39.741,NA,0,NA,12,3.312,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485900081-iphone-8-funda-iphone-7-funda-hxayr-folio-flip-premium-pu-_JM,NA,NA,NA,NA,NA,#485900081,Apple,HXAYR,Carcasa
957," Bontoujour Funda Para iPhone 7/ iPhone 8, Super Cute 3d Pigg ",38.868,NA,0,NA,12,3.239,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-485938238-bontoujour-funda-para-iphone-7-iphone-8-super-cute-3d-pigg-_JM,NA,NA,NA,NA,NA,#485938238,Apple,BONTOUJOUR,Carcasa
958," iPhone 8-plus Funda,iPhone 7-plus Funda,iPhone 8/7-plus Wall ",38.868,NA,0,NA,12,3.239,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486003959-iphone-8-plus-fundaiphone-7-plus-fundaiphone-87-plus-wall-_JM,NA,NA,NA,NA,NA,#486003959,Apple,Misscase,Carcasa
959, Ghostek Exec2 iPhone 8 Wallet Funda Built-in Metal Plate For ,45.857,NA,0,NA,12,3.821,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486022320-ghostek-exec2-iphone-8-wallet-funda-built-in-metal-plate-for-_JM,NA,NA,NA,NA,NA,#486022320,Apple,Ghostek,Carcasa
960, Otterbox Pursuit Series Funda Para iPhone 8 / 7 - Coastal Ri ,56.38,NA,0,NA,12,4.698,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486870876-otterbox-pursuit-series-funda-para-iphone-8-7-coastal-ri-_JM,NA,NA,NA,NA,NA,#486870876,Apple,OtterBox,Carcasa
961," Kekleshell iPhone 8- Más Silicona Funda, iPhone 7- Más Silic ",45.878,NA,0,NA,12,3.823,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486877426-kekleshell-iphone-8-mas-silicona-funda-iphone-7-mas-silic-_JM,NA,NA,NA,NA,NA,#486877426,Apple,KEKLEShell,Carcasa
962, Rhinoshield Modular Funda Para iPhone 8/7 [mod Nx] | Customi ,75.596,NA,0,NA,12,6.300,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486947934-rhinoshield-modular-funda-para-iphone-87-mod-nx-customi-_JM,NA,NA,NA,NA,NA,#486947934,Apple,RhinoShield,Carcasa
963, Otterbox Nfl Symmetry Series Cell Phone Funda Para iPhone 8- ,69.81,NA,0,NA,12,5.818,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486950649-otterbox-nfl-symmetry-series-cell-phone-funda-para-iphone-8--_JM,NA,NA,NA,NA,NA,#486950649,Apple,OtterBox,Carcasa
964," iPhone 7- Más Billetera Funda, iPhone 8- Más Tarjeta Titular ",49.369,NA,0,NA,12,4.114,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-486974122-iphone-7-mas-billetera-funda-iphone-8-mas-tarjeta-titular-_JM,NA,NA,NA,NA,NA,#486974122,Apple,ZVEdeng,Carcasa
