search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Marca del celular
1032,"Funda iPhone 8, Funda iPhone 7, Maxdara [protector De Pantal",78.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-516681739-funda-iphone-8-funda-iphone-7-maxdara-protector-de-pantal-_JM,NA,NA,NA,NA,NA,#516681739,Maxdara,IP7-4.7LX-RG-TPU,NA
1033,"Funda iPhone 7, iPhone 8, Ixcc Funda Transparente Crystal Cl",68.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517141441-funda-iphone-7-iphone-8-ixcc-funda-transparente-crystal-cl-_JM,NA,NA,NA,NA,NA,#517141441,iXCC,NA,NA
1034,Funda iPhone 8 / iPhone 7 - Zizo [serie Estática] Resistente,80.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517141460-funda-iphone-8-iphone-7-zizo-serie-estatica-resistente-_JM,NA,NA,NA,NA,NA,#517141460,Zizo,STT-IPH7-RDBK,NA
1035,"Ulak Funda iPhone 8 Plus, Funda Billetera iPhone 7 Plus, Fun",85.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517143929-ulak-funda-iphone-8-plus-funda-billetera-iphone-7-plus-fun-_JM,NA,NA,NA,NA,NA,#517143929,ULAK,NA,NA
1036,"Funda iPhone 8, Funda iPhone 7, Funda iPhone 6, Funda Dexnor",80.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517153418-funda-iphone-8-funda-iphone-7-funda-iphone-6-funda-dexnor-_JM,NA,NA,NA,NA,NA,#517153418,Dexnor,zting380,NA
1037,Samonpow iPhone 8 Funda iPhone 7 Casehybrid Funda Cartera Ip,85.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517154109-samonpow-iphone-8-funda-iphone-7-casehybrid-funda-cartera-ip-_JM,NA,NA,NA,NA,NA,#517154109,SAMONPOW,NA,NA
1038,"Funda iPhone 8 Plus, Casekoo Slim Fit Funda Ultra Thin Hard",85.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517355901-funda-iphone-8-plus-casekoo-slim-fit-funda-ultra-thin-hard-_JM,NA,NA,NA,NA,NA,#517355901,CASEKOO,NA,iPhone
1039,"Funda iPhone 8 Plus, Estuche Mate Ultradelgado Flexible Ipho",97.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517429604-funda-iphone-8-plus-estuche-mate-ultradelgado-flexible-ipho-_JM,NA,NA,NA,NA,NA,#517429604,Tverghvad,4334977556,NA
1040,Funda iPhone 8 Funda iPhone 7 Mateprox Shield Series Funda P,103.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-517438105-funda-iphone-8-funda-iphone-7-mateprox-shield-series-funda-p-_JM,NA,NA,NA,NA,NA,#517438105,Mateprox,NA,NA
1041,"Estuche Para iPhone 8, Funda Protectora Antideslizante ...",98.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518154206-estuche-para-iphone-8-funda-protectora-antideslizante--_JM,NA,NA,NA,NA,NA,#518154206,Anuck,NA,NA
1042,Funda Billetera Cx Pro Para iPhone 8 Plus Con Ranura Pa...,108.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518154815-funda-billetera-cx-pro-para-iphone-8-plus-con-ranura-pa-_JM,NA,NA,NA,NA,NA,#518154815,TORU,NA,NA
1043,Funda Para iPhone 7 Plus Funda iPhone 8 Plus Funda Resi...,77.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518155859-funda-para-iphone-7-plus-funda-iphone-8-plus-funda-resi-_JM,NA,NA,NA,NA,NA,#518155859,JAKPAK,NA,NA
1044,Funda iPhone 7 / iPhone 8 || Estuche Para Fotos En Lien...,235.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518155868-funda-iphone-7-iphone-8-estuche-para-fotos-en-lien-_JM,NA,NA,NA,NA,NA,#518155868,Moment,NA,NA
1045,Funda Symmetry Para iPhone 8 Y iPhone 7 Gold Lace Clear,118.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518155879-funda-symmetry-para-iphone-8-y-iphone-7-gold-lace-clear-_JM,NA,NA,NA,NA,NA,#518155879,OtterBox,NA,NA
1046,Serie Ion Compatible Con La Funda iPhone 8 Plus Prueba ...,103.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518156227-serie-ion-compatible-con-la-funda-iphone-8-plus-prueba--_JM,NA,NA,NA,NA,NA,#518156227,Zizo,NA,NA
1047,Funda Billetera Para iPhone 7 / iPhone 8 [ranura Para T...,128.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518156337-funda-billetera-para-iphone-7-iphone-8-ranura-para-t-_JM,NA,NA,NA,NA,NA,#518156337,OCASE,NA,NA
1048,"Nueva Versión Y603 Clear Case, Funda iPhone 8 Plus, Fun...",77.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518156925-nueva-version-y603-clear-case-funda-iphone-8-plus-fun-_JM,NA,NA,NA,NA,NA,#518156925,Yoyamo,NA,NA
1049,Funda De Cuero Para iPhone 8 - Funda De Cuero Para Ipho...,113.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518157024-funda-de-cuero-para-iphone-8-funda-de-cuero-para-ipho-_JM,NA,NA,NA,NA,NA,#518157024,CIVPOWER,NA,NA
1050,"Funda iPhone 8 Plus, Funda iPhone 7 Plus, Camuflaje De ...",72.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518157126-funda-iphone-8-plus-funda-iphone-7-plus-camuflaje-de--_JM,NA,NA,NA,NA,NA,#518157126,ACCBTECH,NA,NA
1051,"Funda Protectora Para iPhone 8, Funda Protectora Para I...",82.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518157271-funda-protectora-para-iphone-8-funda-protectora-para-i-_JM,NA,NA,NA,NA,NA,#518157271,MATEPROX,NA,NA
1052,Funda De Parachoques Para iPhone 8 Plus / iPhone 7 Plus...,159.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518157476-funda-de-parachoques-para-iphone-8-plus-iphone-7-plus-_JM,NA,NA,NA,NA,NA,#518157476,RhinoShield,NA,NA
1053,Funda iPhone 7 Plus Funda iPhone 8 Plus Afroamericano A...,72.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518157558-funda-iphone-7-plus-funda-iphone-8-plus-afroamericano-a-_JM,NA,NA,NA,NA,NA,#518157558,KITATA,NA,NA
1054,"Funda Con Cremallera Y Correa Para El iPhone 8 Plus, Ti...",87.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518157962-funda-con-cremallera-y-correa-para-el-iphone-8-plus-ti-_JM,NA,NA,NA,NA,NA,#518157962,Auker,NA,NA
1055,"Estuche Para Cinturón Thin Fit iPhone 8, Funda Protecto...",107.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518158349-estuche-para-cinturon-thin-fit-iphone-8-funda-protecto-_JM,NA,NA,NA,NA,NA,#518158349,Encased,NA,NA
1056,"Funda Para iPhone 8 Plus, Cubierta Más Delgada Premium ...",67.9,NA,0,999,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518158627-funda-para-iphone-8-plus-cubierta-mas-delgada-premium--_JM,NA,NA,NA,NA,NA,#518158627,totallee,NA,NA
1057,"Funda Transparente Para iPhone 8 Plus, Funda Protectora...",82.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518158850-funda-transparente-para-iphone-8-plus-funda-protectora-_JM,NA,NA,NA,NA,NA,#518158850,PIXIU,NA,NA
1058,Funda iPhone 7 Plus Funda iPhone 8 Plus Africana Afro G...,82.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518159205-funda-iphone-7-plus-funda-iphone-8-plus-africana-afro-g-_JM,NA,NA,NA,NA,NA,#518159205,XanaduC,NA,NA
1059,Estuche Tipo Folio Con Funda Doble Y Tapa Para iPhone 8...,71.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518159297-estuche-tipo-folio-con-funda-doble-y-tapa-para-iphone-8-_JM,NA,NA,NA,NA,NA,#518159297,Gear Beast,NA,NA
1060,"Fundas Billeteras Para iPhone 7 Plus / iPhone 8 Plus, [...",108.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,https://articulo.mercadolibre.com.co/MCO-518159350-fundas-billeteras-para-iphone-7-plus-iphone-8-plus--_JM,NA,NA,NA,NA,NA,#518159350,CASEOWL,NA,NA
1061,"Funda Para iPhone 7 Plus iPhone 8 Plus Con Tarjetero, Ot One",98.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDAROCI,https://articulo.mercadolibre.com.co/MCO-521005969-funda-para-iphone-7-plus-iphone-8-plus-con-tarjetero-ot-one-_JM,NA,NA,NA,NA,NA,#521005969,OT ONETOP,NA,iPhone
1062,Funda Flux 3.0 Series Para iPhone 8 Parte Posterior De ...,114.999,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-522073265-funda-flux-30-series-para-iphone-8-parte-posterior-de--_JM,NA,NA,NA,NA,NA,#522073265,Zizo,NA,NA
1063,Jetech iPhone 8 iPhone 7 Funda Antichoque Con Cubierta Antic,72.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522077783-jetech-iphone-8-iphone-7-funda-antichoque-con-cubierta-antic-_JM,NA,NA,NA,NA,NA,#522077783,Jetech,3421A,NA
1064,"Funda iPhone 7, Funda iPhone 8, Diseño Marmol Rosa Brillant",82.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522498805-funda-iphone-7-funda-iphone-8-diseno-marmol-rosa-brillant-_JM,NA,NA,NA,NA,NA,#522498805,BAISRKE,4326461302,NA
1065,iPhone 7 Plus Funda Impermeable iPhone 8 Plus Funda Impermea,120.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522503448-iphone-7-plus-funda-impermeable-iphone-8-plus-funda-impermea-_JM,NA,NA,NA,NA,NA,#522503448,Oterkin,NA,NA
1066,"Forro Funda Akna Para iPhone 8 Plus 7 Niñas,",99.599,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPPERA,https://articulo.mercadolibre.com.co/MCO-523259816-forro-funda-akna-para-iphone-8-plus-7-ninas-_JM,NA,NA,NA,NA,NA,#523259816,AknaCase,Imppera,NA
1067,"Funda Pelican Para iPhone: Se Adapta A iPhone 8, iPhone 7, I",195.3,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-523610530-funda-pelican-para-iphone-se-adapta-a-iphone-8-iphone-7-i-_JM,NA,NA,NA,NA,NA,#523610530,Pelican,C23000-000B-BKLG,NA
1068,"Funda De Cuero Sintetico Para iPhone 8, 7, 6 - 6s - Funda De",78.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WAAW10,https://articulo.mercadolibre.com.co/MCO-523662948-funda-de-cuero-sintetico-para-iphone-8-7-6-6s-funda-de-_JM,NA,NA,NA,NA,NA,#523662948,Dockem,SL-SMA-I6-PD,NA
1069,"Funda iPhone 8 Plus, Casekoo Slim Fit Funda Ultra Thin Hard",85.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VOMEXPRESS,https://articulo.mercadolibre.com.co/MCO-523832938-funda-iphone-8-plus-casekoo-slim-fit-funda-ultra-thin-hard-_JM,NA,NA,NA,NA,NA,#523832938,CASEKOO,NA,iPhone
1070,"Funda iPhone 7, Funda iPhone 8, Funda Protector Pantalla Mxx",87.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WAAW10,https://articulo.mercadolibre.com.co/MCO-523994900-funda-iphone-7-funda-iphone-8-funda-protector-pantalla-mxx-_JM,NA,NA,NA,NA,NA,#523994900,MXX,Other case,NA
1071,"Funda iPhone 7 Plus, Funda iPhone 8 Plus, Funda Transparente",102.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WAAW10,https://articulo.mercadolibre.com.co/MCO-524674533-funda-iphone-7-plus-funda-iphone-8-plus-funda-transparente-_JM,NA,NA,NA,NA,NA,#524674533,MOSNOVO,NA,NA
1072,"Funda Ranvoo Para iPhone 8 Plus, Funda Para iPhone 7 Plus, C",92.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WAAW10,https://articulo.mercadolibre.com.co/MCO-525260558-funda-ranvoo-para-iphone-8-plus-funda-para-iphone-7-plus-c-_JM,NA,NA,NA,NA,NA,#525260558,RANVOO,NA,NA
1073,Funda Para iPhone 8 Funda Para iPhone 7 Funda Tipo Cartera E,63.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WAAW10,https://articulo.mercadolibre.com.co/MCO-525264111-funda-para-iphone-8-funda-para-iphone-7-funda-tipo-cartera-e-_JM,NA,NA,NA,NA,NA,#525264111,ESR,NA,NA
1074,Funda Anti Golpe Y Disipación De Calor Para iPhone (4modelo),9,NA,0,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISE2247519,https://articulo.mercadolibre.com.co/MCO-525359401-funda-anti-golpe-y-disipacion-de-calor-para-iphone-4modelo-_JM?searchVariation=40894203575,NA,NA,NA,NA,NA,#525359401,NA,NA,iPhone
1075,"Funda iPhone 8 Plus Y 7 Plus, Kit De Proteccion Clear Sahara",149.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-525617863-funda-iphone-8-plus-y-7-plus-kit-de-proteccion-clear-sahara-_JM,NA,NA,NA,NA,NA,#525617863,Sahara Case,FBA_4326479398,NA
1076,Oro Rosa iPhone 8 Plus Lujo Espejo Tpu Capa Suave Funda De S,64.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-526657577-oro-rosa-iphone-8-plus-lujo-espejo-tpu-capa-suave-funda-de-s-_JM,NA,NA,NA,NA,NA,#526657577,AL001,NA,NA
1077,"Funda iPhone 8, Funda iPhone 7, Funda De Piel J-d Funda Fund",92.99,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CONEXION_DE_ORO,https://articulo.mercadolibre.com.co/MCO-478122550-funda-iphone-8-funda-iphone-7-funda-de-piel-j-d-funda-fund-_JM,NA,NA,NA,NA,NA,#478122550,J&D,4326525918,NA
1078,Funda Piel Lujo Frances Noreve (e) Apple Iphone 8,225,NA,0,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723990-funda-piel-lujo-frances-noreve-e-apple-iphone-8-_JM,NA,NA,NA,NA,NA,#494723990,NA,NA,NA
1079,"Funda iPhone 7 Plus, Funda iPhone 8 Plus, Supcase Funda Prot",45.445,NA,0,33,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASEGURO.COM,https://articulo.mercadolibre.com.co/MCO-494999669-funda-iphone-7-plus-funda-iphone-8-plus-supcase-funda-prot-_JM,NA,NA,NA,NA,NA,#494999669,Supcase,SUP-iPhone7Plus-UBStyle-Black,NA
1080,Funda Iphone 8 Plus,257.9,NA,0,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NIKOMAR.NET,https://articulo.mercadolibre.com.co/MCO-502043136-funda-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#502043136,NA,NA,NA
1081,"Funda Billetera Para iPhone 8/7 / 6s / 6 Plus, Resee [tapa D",178.752,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASEGURO.COM,https://articulo.mercadolibre.com.co/MCO-515697347-funda-billetera-para-iphone-87-6s-6-plus-resee-tapa-d-_JM,NA,NA,NA,NA,NA,#515697347,NA,NA,NA
1082,"Funda iPhone 8 Plus, Funda iPhone 7 Plus, Geekzone Crystal C",68.99,NA,0,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BURUNELO,https://articulo.mercadolibre.com.co/MCO-515900296-funda-iphone-8-plus-funda-iphone-7-plus-geekzone-crystal-c-_JM,NA,NA,NA,NA,NA,#515900296,GeekZone,NA,NA
1083,"Funda iPhone 7 Diseño Imd, Funda iPhone 8 Marmol, A-focus P",77.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BURUNELO,https://articulo.mercadolibre.com.co/MCO-515900350-funda-iphone-7-diseno-imd-funda-iphone-8-marmol-a-focus-p-_JM,NA,NA,NA,NA,NA,#515900350,A-Focus,4326726992,iPhone
1084,"Funda iPhone 8 Plus, Casekoo Slim Fit Funda Ultra Thin Hard",91.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BURUNELO,https://articulo.mercadolibre.com.co/MCO-516807710-funda-iphone-8-plus-casekoo-slim-fit-funda-ultra-thin-hard-_JM,NA,NA,NA,NA,NA,#516807710,CASEKOO,NA,iPhone
1085,"Funda iPhone 8 Plus, Funda iPhone 7 Plus, Iyck 3d Funda Diam",72.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/UNIONMYD,https://articulo.mercadolibre.com.co/MCO-519940781-funda-iphone-8-plus-funda-iphone-7-plus-iyck-3d-funda-diam-_JM,NA,NA,NA,NA,NA,#519940781,IYCK,NA,iPhone
1086,"Funda Billetera Para iPhone 8, Duradera Y Delgada, Liviana C",128.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/UNIONMYD,https://articulo.mercadolibre.com.co/MCO-519945901-funda-billetera-para-iphone-8-duradera-y-delgada-liviana-c-_JM,NA,NA,NA,NA,NA,#519945901,LUPA,NA,NA
1087,"Funda Para iPhone 7 Plus iPhone 8 Plus Con Tarjetero, Ot One",111.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/UNIONMYD,https://articulo.mercadolibre.com.co/MCO-519953731-funda-para-iphone-7-plus-iphone-8-plus-con-tarjetero-ot-one-_JM,NA,NA,NA,NA,NA,#519953731,OT ONETOP,NA,iPhone
1088,"Funda iPhone 8 Plus, iPhone 7 Plus Funda Cartera, Ulak Funda",68.99,NA,0,12,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ENCUENTRALO.COM,https://articulo.mercadolibre.com.co/MCO-520362542-funda-iphone-8-plus-iphone-7-plus-funda-cartera-ulak-funda-_JM,NA,NA,NA,NA,NA,#520362542,ULAK,U514,iPhone
1089,"Ulak Funda iPhone 8 Plus, Funda Billetera iPhone 7 Plus, Fun",68.99,NA,0,12,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ENCUENTRALO.COM,https://articulo.mercadolibre.com.co/MCO-520363336-ulak-funda-iphone-8-plus-funda-billetera-iphone-7-plus-fun-_JM,NA,NA,NA,NA,NA,#520363336,ULAK,NA,NA
1090,"Funda Para iPhone 7 Plus iPhone 8 Plus Con Tarjetero, Ot One",128.99,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CONEXION_DE_ORO,https://articulo.mercadolibre.com.co/MCO-520831724-funda-para-iphone-7-plus-iphone-8-plus-con-tarjetero-ot-one-_JM,NA,NA,NA,NA,NA,#520831724,OT ONETOP,NA,NA
1091,"Funda iPhone 8 Plus, Funda iPhone 7 Plus, Funda Protectora D",68.99,NA,0,12,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ENKSAONLINE.COM,https://articulo.mercadolibre.com.co/MCO-523127105-funda-iphone-8-plus-funda-iphone-7-plus-funda-protectora-d-_JM,NA,NA,NA,NA,NA,#523127105,Anuck,5962850950,NA
1092,"Youmaker Funda Para iPhone 8 Y iPhone 7, Cuerpo Completo",121.99,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CONEXION_DE_ORO,https://articulo.mercadolibre.com.co/MCO-526281886-youmaker-funda-para-iphone-8-y-iphone-7-cuerpo-completo-_JM,NA,NA,NA,NA,NA,#526281886,YOUMAKER,NA,NA
1093,"Funda iPhone 8 Plus, De Cartera 7 Ranura",89.599,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPPERA,https://articulo.mercadolibre.com.co/MCO-448115295-funda-iphone-8-plus-de-cartera-7-ranura-_JM,NA,NA,NA,NA,NA,#448115295,FLYEE,Imppera,NA
1094,Forro Funda Incipio Octane Para iPhone 8,69.533,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-448648107-forro-funda-incipio-octane-para-iphone-8-_JM,NA,NA,NA,NA,NA,#448648107,Incipio,Imppera,NA
1095,Forro Funda Incipio Octane Para iPhone 8,63.599,NA,0,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPPERA,https://articulo.mercadolibre.com.co/MCO-455086062-forro-funda-incipio-octane-para-iphone-8-_JM,NA,NA,NA,NA,NA,#455086062,Incipio,Imppera,NA
1096,"Funda iPhone 8 Plus Para Niñas, 7 Floral,",89.599,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPPERA,https://articulo.mercadolibre.com.co/MCO-456377809-funda-iphone-8-plus-para-ninas-7-floral-_JM,NA,NA,NA,NA,NA,#456377809,CHICHIC,Imppera,NA
1097,Funda iPhone 8 Plus Y Para 7 Ranuras Tarjetas,94.533,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-456935355-funda-iphone-8-plus-y-para-7-ranuras-tarjetas-_JM,NA,NA,NA,NA,NA,#456935355,GOOSPERY,Imppera,NA
