search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Material
49, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r/ma ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(19 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427694168-lensun-vidrio-protector-pantalla-360-iphone-78plusxrma-_JM,NA,NA,NA,NA,NA,#427694168,Apple,NA,NA
50," Case Funda Protector Silicona iPhone 6s Plus, 7plus, 8 Plus ",25,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(8 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434564795-case-funda-protector-silicona-iphone-6s-plus-7plus-8-plus-_JM,NA,NA,NA,NA,NA,#434564795,Apple,NA,NA
51, Nuevo Case Magnetico iPhone 6 /6s / 7 iPhone 8 + Vidrio ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(43 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/PERUIMPORTA.,https://articulo.mercadolibre.com.pe/MPE-433356344-nuevo-case-magnetico-iphone-6-6s-7-iphone-8-vidrio-_JM,NA,NA,NA,NA,NA,#433356344,Apple,NA,Aluminio
52, Funda Case Protector Militar Antishock iPhone 7/8/plus/x ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(90 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-424941759-funda-case-protector-militar-antishock-iphone-78plusx-_JM,NA,NA,NA,NA,NA,#424941759,Apple,NA,Aluminio
53, Funda Case Transparente iPhone X 8 8 Plus 7 7 Plus 6s 6 ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(4 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CSHOP1,https://articulo.mercadolibre.com.pe/MPE-432367752-funda-case-transparente-iphone-x-8-8-plus-7-7-plus-6s-6-_JM,NA,NA,NA,NA,NA,#432367752,Apple,NA,NA
54, Funda Case Protector Todo Terreno iPhone 7/8/plus/x Aluminio ,229,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(20 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-424962913-funda-case-protector-todo-terreno-iphone-78plusx-aluminio-_JM,NA,NA,NA,NA,NA,#424962913,Apple,NA,NA
55, Funda Bumper Case iPhone 7/8/plus/x Aluminio Antishock ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427847071-funda-bumper-case-iphone-78plusx-aluminio-antishock-_JM,NA,NA,NA,NA,NA,#427847071,Apple,NA,NA
56, Protector Spigen iPhone 7 8 Apple Vidrio Templado - Masplay ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(997 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-432672847-protector-spigen-iphone-7-8-apple-vidrio-templado-masplay-_JM,NA,NA,NA,NA,NA,#432672847,Apple,NA,Acrílico
57, Case iPhone X Xs 7 8 5s Plus Max Xr + Mica Supcase Original ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(98 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435989860-case-iphone-x-xs-7-8-5s-plus-max-xr-mica-supcase-original-_JM,NA,NA,NA,NA,NA,#435989860,Apple,NA,NA
58, Case iPhone 7 6 Plus Galaxy Note 9 8 S9 C/ Vidrio Funda Usa ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(97 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-432123028-case-iphone-7-6-plus-galaxy-note-9-8-s9-c-vidrio-funda-usa-_JM,NA,NA,NA,NA,NA,#432123028,Apple,NA,NA
59, Case iPhone 7 Plus 7+ 7 8 8+ Funda Cover Extrema Thor Metal ,130,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(99 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421670783-case-iphone-7-plus-7-7-8-8-funda-cover-extrema-thor-metal-_JM,NA,NA,NA,NA,NA,#421670783,Apple,NA,NA
60, Funda Case iPhone 6 7 8 Plus X Xs Max Xr Otterbox Defender ,60,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434433295-funda-case-iphone-6-7-8-plus-x-xs-max-xr-otterbox-defender-_JM,NA,NA,NA,NA,NA,#434433295,Apple,OtterBox,NA
61," Case Funda Anti Golpe Caída iPhone 6, 6+, 7/8, 7/8 Plus, X ",34,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(48 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RODRI+STORE01,https://articulo.mercadolibre.com.pe/MPE-432630035-case-funda-anti-golpe-caida-iphone-6-6-78-78-plus-x-_JM,NA,NA,NA,NA,NA,#432630035,Apple,NA,NA
62, Case Bumpers Fundas iPhone 8 Y 8 Plus ,19,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(13 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JARRIETAA,https://articulo.mercadolibre.com.pe/MPE-426642181-case-bumpers-fundas-iphone-8-y-8-plus-_JM,NA,NA,NA,NA,NA,#426642181,Apple,NA,NA
63, Funda Case Silicona iPhone 6 7 8 X Se Plus Apple ,33,NA,"
			
				Nuevo
			
			
		",(50 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOHNEDWARDROJASMOZOMBITE,https://articulo.mercadolibre.com.pe/MPE-433417261-funda-case-silicona-iphone-6-7-8-x-se-plus-apple-_JM,NA,NA,NA,NA,NA,#433417261,Apple,Apple,Silicona
64, Rock Case Funda Protector Dot Series iPhone 7 / 8 + Mica 2.5 ,45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(9 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428833455-rock-case-funda-protector-dot-series-iphone-7-8-mica-25-_JM,NA,NA,NA,NA,NA,#428833455,Apple,NA,NA
65, Protector Case Funda iPhone 7/8/plus/x+ Vidrio Original ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(92 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-426433037-protector-case-funda-iphone-78plusx-vidrio-original-_JM,NA,NA,NA,NA,NA,#426433037,Apple,NA,NA
66, Case Funda Protector Spigen iPhone X 7 8 Y Plus Original Usa ,99,NA,"
			
				Nuevo
			
			
				
					 - 
				
				217
				vendidos
			
		",(37 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,4.4,7,http://perfil.mercadolibre.com.pe/CASEMOTIONS.PE,https://articulo.mercadolibre.com.pe/MPE-421175972-case-funda-protector-spigen-iphone-x-7-8-y-plus-original-usa-_JM,4,2,1,0,0,#421175972,Apple,NA,NA
67, Funda Case Protector Bumper Anti Shock iPhone 7/8/plus/x ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(17 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429994028-funda-case-protector-bumper-anti-shock-iphone-78plusx-_JM,NA,NA,NA,NA,NA,#429994028,Apple,NA,NA
68, Protector Case Ringke Fusión Bumper iPhone X 7 8 Y Plus ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				63
				vendidos
			
		",(189 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,4.0,2,http://perfil.mercadolibre.com.pe/CASEMOTIONS.PE,https://articulo.mercadolibre.com.pe/MPE-421426418-protector-case-ringke-fusion-bumper-iphone-x-7-8-y-plus-_JM,NA,NA,NA,NA,NA,#421426418,Apple,Ringke,NA
69," Case Funda iPhone 7, 7 Plus, 8, 8 Plus ",19,NA,"
			
				Nuevo
			
			
		",(12 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JARRIETAA,https://articulo.mercadolibre.com.pe/MPE-423994090-case-funda-iphone-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#423994090,Apple,NA,NA
70, Funda iPhone Case 5s/se/6/6plus/7/7plus/8/8plus Multi Case ,40,NA,"
			
				Nuevo
			
			
				
					 - 
				
				35
				vendidos
			
		",(39 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430509893-funda-iphone-case-5sse66plus77plus88plus-multi-case-_JM,NA,NA,NA,NA,NA,#430509893,Apple,NA,NA
71, Case Funda Protector iPhone 7/8/plus/x Ultra Slim Aluminio ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429712855-case-funda-protector-iphone-78plusx-ultra-slim-aluminio-_JM,NA,NA,NA,NA,NA,#429712855,Apple,NA,NA
72, iPhone 6 6s 7 8 Case Funda Bmw De Cuero Genuino Original ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(8 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433054372-iphone-6-6s-7-8-case-funda-bmw-de-cuero-genuino-original-_JM,NA,NA,NA,NA,NA,#433054372,Apple,NA,NA
73, iPhone 7 8 De 4.7 Case Funda Protector Supcase Pro Extrema ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(18 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421401982-iphone-7-8-de-47-case-funda-protector-supcase-pro-extrema-_JM,NA,NA,NA,NA,NA,#421401982,Apple,NA,NA
74, Case Funda Protector Bumper Aluminio iPhone 8/8plus + Vidrio ,135,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-428113673-case-funda-protector-bumper-aluminio-iphone-88plus-vidrio-_JM,NA,NA,NA,NA,NA,#428113673,Apple,NA,NA
75, Funda Original Silicona iPhone 6 - 7 - 8 ,60,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427614195-funda-original-silicona-iphone-6-7-8-_JM,NA,NA,NA,NA,NA,#427614195,Apple,NA,Silicona
76, Lunatik iPhone 5/6/6s 7/7plus 8/8plus Armadura De Aluminio ,125,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313439-lunatik-iphone-566s-77plus-88plus-armadura-de-aluminio-_JM,NA,NA,NA,NA,NA,#428313439,Apple,NA,Aluminio
77, Funda Case Cover Acrilico Star Wars Variados iPhone 5c ,10,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(1 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CELLBYTEZ,https://articulo.mercadolibre.com.pe/MPE-420043982-funda-case-cover-acrilico-star-wars-variados-iphone-5c-_JM?searchVariation=37694756835,NA,NA,NA,NA,NA,#420043982,Apple,NA,NA
78, Funda Soporte Case Protector iPhone 7 Plus - 8 Plus ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(7 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-422461248-funda-soporte-case-protector-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#422461248,Apple,NA,NA
79, Case iPhone 8 7 Plus Supcase Funda Gancho Armor Anti Shock ,159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(23 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421249696-case-iphone-8-7-plus-supcase-funda-gancho-armor-anti-shock-_JM,NA,NA,NA,NA,NA,#421249696,Apple,NA,NA
80, Funda iPhone 5s/se/6/6plus/7/7plus/8/8plus Luxury Case ,45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(48 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-428375700-funda-iphone-5sse66plus77plus88plus-luxury-case-_JM,NA,NA,NA,NA,NA,#428375700,Apple,NA,NA
81, Case Armor Protector Funda Soporte iPhone 5 6 7 8 Plus ,49,NA,"
			
				Nuevo
			
			
		",(50 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBITECH.PE,https://articulo.mercadolibre.com.pe/MPE-432409559-case-armor-protector-funda-soporte-iphone-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#432409559,Apple,NA,NA
82, Funda Silicone iPhone 5/5s 6/6plus 7/7plus 8/8plus/x + Mica ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(94 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MALUPHONE,https://articulo.mercadolibre.com.pe/MPE-430828279-funda-silicone-iphone-55s-66plus-77plus-88plusx-mica-_JM,NA,NA,NA,NA,NA,#430828279,Apple,NA,NA
83, Case Premium iPhone 6 7 8 Plus Xr Xsmax Protector Funda Bump ,49,NA,"
			
				Nuevo
			
			
		",(30 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SABO520433,https://articulo.mercadolibre.com.pe/MPE-434229773-case-premium-iphone-6-7-8-plus-xr-xsmax-protector-funda-bump-_JM,NA,NA,NA,NA,NA,#434229773,Apple,NA,NA
84, Funda Case De Silicona Para iPhone 7 Plus-8 Plus ,20,NA,"
			
				Nuevo
			
			
		",1,Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORA+BELEN,https://articulo.mercadolibre.com.pe/MPE-431128633-funda-case-de-silicona-para-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#431128633,Apple,NA,NA
85, iPhone 7/8 6 6s Case Funda Ferrari De Cuero Genuino ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433042547-iphone-78-6-6s-case-funda-ferrari-de-cuero-genuino-_JM,NA,NA,NA,NA,NA,#433042547,Apple,NA,NA
86, Funda Case iPhone 8 Plus ,15,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,https://articulo.mercadolibre.com.pe/MPE-432512993-funda-case-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#432512993,Apple,NA,NA
87, Funda Case Magnético iPhone 6/6s iPhone 7 iPhone 8 Apple ,49,NA,"
			
				Nuevo
			
			
		",(25 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUIMPORTA.,https://articulo.mercadolibre.com.pe/MPE-433349390-funda-case-magnetico-iphone-66s-iphone-7-iphone-8-apple-_JM,NA,NA,NA,NA,NA,#433349390,NA,NA,NA
88, Case Funda Mercedes-benz De Silicona Original iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(8 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279640-case-funda-mercedes-benz-de-silicona-original-iphone-78-_JM,NA,NA,NA,NA,NA,#432279640,Apple,NA,NA
89, Case Funda Bmw De Fibra De Carbon iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279582-case-funda-bmw-de-fibra-de-carbon-iphone-78-_JM,NA,NA,NA,NA,NA,#432279582,Apple,NA,NA
90," Protector Funda Case Para Apple iPhone 6, 7, 8, X, Xs ",29,NA,"
			
				Nuevo
			
			
		",(999 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FREEMARKETPERU,https://articulo.mercadolibre.com.pe/MPE-433394364-protector-funda-case-para-apple-iphone-6-7-8-x-xs-_JM,NA,NA,NA,NA,NA,#433394364,Apple,Apple,NA
91, Funda Case Silicona iPhone 8 ,15,NA,"
			
				Nuevo
			
			
		",(20 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,https://articulo.mercadolibre.com.pe/MPE-432512852-funda-case-silicona-iphone-8-_JM,NA,NA,NA,NA,NA,#432512852,Apple,NA,Silicona
92, Funda iPhone 7/8 Dog Case Carcasa Protector ,45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				26
				vendidos
			
		",(3 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,4.0,1,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430545186-funda-iphone-78-dog-case-carcasa-protector-_JM,NA,NA,NA,NA,NA,#430545186,Apple,NA,NA
93, Carcasa Funda Original Otterbox Commuter Para iPhone 7/8 ,80,NA,"
			
				Nuevo
			
			
		",(2 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PHONECASE,https://articulo.mercadolibre.com.pe/MPE-431324340-carcasa-funda-original-otterbox-commuter-para-iphone-78-_JM,NA,NA,NA,NA,NA,#431324340,Apple,NA,NA
94, Case Funda Bmw De Pc Original iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279649-case-funda-bmw-de-pc-original-iphone-78-_JM,NA,NA,NA,NA,NA,#432279649,Apple,NA,NA
95, Funda Case Protector Aluminio iPhone 8/plus/x Anti Shock ,119,NA,"
			
				Nuevo
			
			
		",(10 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429823420-funda-case-protector-aluminio-iphone-8plusx-anti-shock-_JM,NA,NA,NA,NA,NA,#429823420,Apple,NA,Aluminio
96, Funda Pouch Samsung S4 S5 iPhone 6 7 Htc One M7 M8 M9 Nokia ,19,NA,"
			
				Nuevo
			
			
		",(49 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432520805-funda-pouch-samsung-s4-s5-iphone-6-7-htc-one-m7-m8-m9-nokia-_JM,NA,NA,NA,NA,NA,#432520805,Samsung,NA,NA
97, Case Funda Bmw De Fibra De Carbon iPhone 7 8 6 6s ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432213957-case-funda-bmw-de-fibra-de-carbon-iphone-7-8-6-6s-_JM,NA,NA,NA,NA,NA,#432213957,Apple,NA,NA
98, iPhone 7/ 8 Case Funda Cuero Genuino Ligero Apple ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432611672-iphone-7-8-case-funda-cuero-genuino-ligero-apple-_JM,NA,NA,NA,NA,NA,#432611672,Apple,Apple,NA
99, Case Funda iPhone 8 / 7 Carcasa C/ Vidrio Temp. C/ Clip Zizo ,160,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(98 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-426031334-case-funda-iphone-8-7-carcasa-c-vidrio-temp-c-clip-zizo-_JM,NA,NA,NA,NA,NA,#426031334,Apple,NA,NA
100, Funda iPhone 6/6s/7/8 Color Case Protector Carcasa ,55,NA,"
			
				Nuevo
			
			
				
					 - 
				
				38
				vendidos
			
		",(17 disponibles),Hasta 12 cuotas sin interés,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430678717-funda-iphone-66s78-color-case-protector-carcasa-_JM,NA,NA,NA,NA,NA,#430678717,Apple,NA,NA
101, iPhone 7/ 8 Case Funda Cuero Genuino Ligero Apple 2 En 1 ,50,NA,"
			
				Nuevo
			
			
		",(9 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432611682-iphone-7-8-case-funda-cuero-genuino-ligero-apple-2-en-1-_JM,NA,NA,NA,NA,NA,#432611682,Apple,Apple,NA
102, Funda Case iPhone 6 7 8 Plus Rock Royce Quickstand Genuino ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-421474548-funda-case-iphone-6-7-8-plus-rock-royce-quickstand-genuino-_JM,NA,NA,NA,NA,NA,#421474548,Apple,NA,NA
103, Case Funda iPhone 6 /6 Plus 7 Plus 8 Plus / X ,10,NA,"
			
				Nuevo
			
			
				
					 - 
				
				38
				vendidos
			
		",(18 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,1.0,1,http://perfil.mercadolibre.com.pe/VENTAS.IMPORT,https://articulo.mercadolibre.com.pe/MPE-427393770-case-funda-iphone-6-6-plus-7-plus-8-plus-x-_JM,NA,NA,NA,NA,NA,#427393770,Apple,NA,NA
104, Funda Case iPhone 8 iPhone 8 Plus 360 ,40,NA,"
			
				Nuevo
			
			
		",(20 disponibles),Hasta 12 cuotas sin interés,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNUEVAERA,https://articulo.mercadolibre.com.pe/MPE-431278720-funda-case-iphone-8-iphone-8-plus-360-_JM,NA,NA,NA,NA,NA,#431278720,Apple,NA,NA
