search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
1554, Fone Headphone Com Microfone Inova - Fon-2123d ,29,NA,25,2,5x,6.35,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/INOVAIMPORTADORA,https://produto.mercadolivre.com.br/MLB-1266726313-fone-headphone-com-microfone-inova-fon-2123d-_JM,NA,NA,NA,NA,NA,#1266726313,Inova,Com fio,FON-2123D,Over-ear,FON-2123D
1555, Fone De Ouvido Mpow Sport Ipx7 Bluetooth Resistente Água ,155,NA,6,2,12x,14.81,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,136,https://perfil.mercadolivre.com.br/NANDO_STORES,https://produto.mercadolivre.com.br/MLB-1207525513-fone-de-ouvido-mpow-sport-ipx7-bluetooth-resistente-agua-_JM,105,25,3,0,3,#1207525513,Mpow,IPX7,Sport,In-ear,in ear
1556, Fone De Ouvido Arco Sport Bluetooth Preto Multilaser Ph181 ,120,NA,3,17,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/G-SHOPP-ONLINE,https://produto.mercadolivre.com.br/MLB-1277107787-fone-de-ouvido-arco-sport-bluetooth-preto-multilaser-ph181-_JM,NA,NA,NA,NA,NA,#1277107787,Universal,Sport,PH181,In-ear,PH181
1557, Fone Edifier W280bt Ipx4 Bluetooth Sem Fio Esportes Original ,199,NA,63,2,12x,19.11,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,5,https://perfil.mercadolivre.com.br/MK-TECH+STORE,https://produto.mercadolivre.com.br/MLB-1105474799-fone-edifier-w280bt-ipx4-bluetooth-sem-fio-esportes-original-_JM,3,2,0,0,0,#1105474799,Edifier,Esporte,Edifier W280BT,Ear-Buds,NA
1558, Fone De Ouvido Bluetooth Prova Agua 8a Pro Dura 40dias Nf ,56,NA,7,96,10x,6.43,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LEFA+SHOP,https://produto.mercadolivre.com.br/MLB-1120046823-fone-de-ouvido-bluetooth-prova-agua-8a-pro-dura-40dias-nf-_JM,NA,NA,NA,NA,NA,#1120046823,Genai,original,Blue 8a Pro,NA,NA
1559, Fone De Ouvido Bluetooth Fo-h30 Original! ,47,NA,8,20,6x,8.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MARCIOCAR2012,https://produto.mercadolivre.com.br/MLB-1287119330-fone-de-ouvido-bluetooth-fo-h30-original-_JM,NA,NA,NA,NA,NA,#1287119330,JWCOM,Bluetooth,H30,Auricular,h-30
1560, Adaptador Fone Ouvido Bluetooth Receptor Som Aux P2 Wireless ,34,NA,29,99,6x,5.80,NA,Frete grátis,NA,NA,5,3,https://perfil.mercadolivre.com.br/DEXTREME-IMPORT,https://produto.mercadolivre.com.br/MLB-1200417277-adaptador-fone-ouvido-bluetooth-receptor-som-aux-p2-wireless-_JM,3,0,0,0,0,#1200417277,Importado,NA,NA,NA,NA
1561, Fone De Ouvido Bluetooth Ep-t1 Aukey 100% Original ,359,NA,2,98,12x,29.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASE+SMART,https://produto.mercadolivre.com.br/MLB-994972654-fone-de-ouvido-bluetooth-ep-t1-aukey-100-original-_JM,NA,NA,NA,NA,NA,#994972654,Aukey,NA,EP-T1,Ear-Buds,NA
1562, Fone Jbl Reflect Mini 2 Bluetooth Original Resistente À Água ,337,NA,17,36,12x,28.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-1133724319-fone-jbl-reflect-mini-2-bluetooth-original-resistente-agua-_JM,NA,NA,NA,NA,NA,#1133724319,JBL,Esportivo,Reflect Mini 2,In-ear,JBLREFMINI2
1563, Fone Ouvido Gatinho Bluetooth Headfone Orelha Gato C/ Led P2 ,71,NA,190,96,12x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,7,https://perfil.mercadolivre.com.br/FOURPIX,https://produto.mercadolivre.com.br/MLB-697581476-fone-ouvido-gatinho-bluetooth-headfone-orelha-gato-c-led-p2-_JM,2,3,1,0,1,#697581476,Exbom,Headphone,Orelha de Gato,Over-ear,HF-C240BT
1564, Fone De Ouvido Bluetooth 4.2 Fone De Ouvido Sem Fio ,60,NA,11,989,12x,5.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,1,https://perfil.mercadolivre.com.br/KL-ENXOVAIS,https://produto.mercadolivre.com.br/MLB-1084210020-fone-de-ouvido-bluetooth-42-fone-de-ouvido-sem-fio-_JM,0,0,1,0,0,#1084210020,Universal,NA,PTB,Ear-Buds,NA
1565, Fone De Ouvido Bluetooth Super Bass Sem Fio Usb Fm ,69,NA,109,1,12x,6.69,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2443,https://perfil.mercadolivre.com.br/ACLVENDAS,https://produto.mercadolivre.com.br/MLB-1268447860-fone-de-ouvido-bluetooth-super-bass-sem-fio-usb-fm-_JM,1744,424,151,54,70,#1268447860,JBL,Everest Series,Everest jb950,Over-ear,JB-950
1566, Fone Ouvido Hmaston Intra Auricular Bluetooth Sls100 Preto ,49,NA,4,8,6x,8.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CELLMASTERSHOPDK,https://produto.mercadolivre.com.br/MLB-1234995266-fone-ouvido-hmaston-intra-auricular-bluetooth-sls100-preto-_JM,NA,NA,NA,NA,NA,#1234995266,maston,bluetooth,sls100,intra auricular,100
1567, Fone De Ouvido I7s Tws AirPods Sem Fio Ios Android Original ,47,NA,6,99993,6x,8.86,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JOTA_IMPORTS,https://produto.mercadolivre.com.br/MLB-1236461695-fone-de-ouvido-i7s-tws-airpods-sem-fio-ios-android-original-_JM,NA,NA,NA,NA,NA,#1236461695,TWS,airpods,Airpods i7S,In-ear,i7S
1568, Fone De Ouvido Edifier W800bt Bluetooth Sem Fio Preto Origin ,218,NA,14,1,12x,20.84,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,239,https://perfil.mercadolivre.com.br/RAIZEN+PARTS,https://produto.mercadolivre.com.br/MLB-1264561286-fone-de-ouvido-edifier-w800bt-bluetooth-sem-fio-preto-origin-_JM,201,32,4,1,1,#1264561286,Edifier,W800BT,W800BT,Over-ear,NA
1569, Fone De Ouvido Corrida Estilo Bandana Faixa Mp3 Bluetooth ,42,NA,30,8,6x,7.15,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/WEB-VENDA1,https://produto.mercadolivre.com.br/MLB-928900625-fone-de-ouvido-corrida-estilo-bandana-faixa-mp3-bluetooth-_JM,0,1,0,0,0,#928900625,Apple,NA,60013,BANDANA,NA
1570, Espumas Philips Shl3060bk/00 Shl3060 Shl3060wt/00 Almofadas ,27,NA,66,183,5x,5.40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,166,https://perfil.mercadolivre.com.br/DAVIDJON,https://produto.mercadolivre.com.br/MLB-837077191-espumas-philips-shl3060bk00-shl3060-shl3060wt00-almofadas-_JM,111,29,15,3,4,#837077191,Philips,NA,SHL3060,Over-ear,NA
1571, Mini Fone Ouvido Headset Bluetooth Universal Celular Lc-777 ,43,NA,50,109,6x,7.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,858,https://perfil.mercadolivre.com.br/MIX-IMPORTS,https://produto.mercadolivre.com.br/MLB-913337150-mini-fone-ouvido-headset-bluetooth-universal-celular-lc-777-_JM,489,208,88,38,35,#913337150,Universal,NA,LC-777,In-ear,NA
1572, Fone Ouvido Sem Fio Bluetooth 4.1 Qcy Q26 Mini C/ Microfone ,81,NA,3,1,12x,6.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ARMAZ%C3%89M+MAMOEIRO,https://produto.mercadolivre.com.br/MLB-1167361386-fone-ouvido-sem-fio-bluetooth-41-qcy-q26-mini-c-microfone-_JM,NA,NA,NA,NA,NA,#1167361386,Universal,Sem fio,Q26,In-ear,RDR-Q26
1573, Fone De Ouvido Bluetooth In-ear Edifier W280bt Ipx4 Preto ,209,NA,17,17,12x,20.06,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/LOOPMUSIC,https://produto.mercadolivre.com.br/MLB-1181923345-fone-de-ouvido-bluetooth-in-ear-edifier-w280bt-ipx4-preto-_JM,1,1,0,0,0,#1181923345,Edifier,IN-EAR,W280BT PRETO,Ear-Buds,NA
1574, Mini Fone Música Chamada Portátil Para iPhone Samsung Barato ,29,NA,5,895,5x,6.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VIVE9365225,https://produto.mercadolivre.com.br/MLB-1180995982-mini-fone-musica-chamada-portatil-para-iphone-samsung-barato-_JM,NA,NA,NA,NA,NA,#1180995982,IMPORTADA,FONE SEM FIO BLUETOOTH,DE OUVIDO,NA,NA
1575, Kit Fone Ouvido Bluetooth Sport + Braçadeira Armband Corrida ,38,NA,24,33,6x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLASSIC+VENDAS,https://produto.mercadolivre.com.br/MLB-1173605425-kit-fone-ouvido-bluetooth-sport-bracadeira-armband-corrida-_JM,NA,NA,NA,NA,NA,#1173605425,Universal,Sport,Bluetooth,In-ear,NA
1576, Fone De Ouvido Sem Fio Bluetooth Fm Usb Micro Sd Branco B-09 ,55,NA,24,75,10x,6.27,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/N+SEIS,https://produto.mercadolivre.com.br/MLB-1164836085-fone-de-ouvido-sem-fio-bluetooth-fm-usb-micro-sd-branco-b-09-_JM,NA,NA,NA,NA,NA,#1164836085,Swissport,NA,B-09,Headset,NA
1577, Fone De Ouvido S6 Bluetooth Esportivo Sem Fio Estéreo ,23,NA,62,2,4x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,6,https://perfil.mercadolivre.com.br/MEGAMIXXX,https://produto.mercadolivre.com.br/MLB-867487505-fone-de-ouvido-s6-bluetooth-esportivo-sem-fio-estereo-_JM,4,0,2,0,0,#867487505,Universal,Fones,S6,In-ear,NA
1578, Fone De Ouvido Inteleligente Kaidi 902 Sports Super Conforto ,98,NA,18,1977,12x,8.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOP+PERFECTION,https://produto.mercadolivre.com.br/MLB-1191483412-fone-de-ouvido-inteleligente-kaidi-902-sports-super-conforto-_JM,NA,NA,NA,NA,NA,#1191483412,Kaidi,Bluetooth,902,Clip-ear,KD-902
1579, Fone De Ouvido Bluetooth 4.1 Mini Portátil Chamada Música Bt ,25,NA,36,50,5x,5.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,2,https://perfil.mercadolivre.com.br/PRIME+AUDIO,https://produto.mercadolivre.com.br/MLB-1045686698-fone-de-ouvido-bluetooth-41-mini-portatil-chamada-musica-bt-_JM,0,0,2,0,0,#1045686698,Universal,NA,Wolf Tech,In-ear,NA
1580, Fone De Ouvido Bluetooth 5.0 Wavefun Ipx7 A Prova D´água ,149,NA,64,10,12x,12.45,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,111,https://perfil.mercadolivre.com.br/GDSIMPORTADORA,https://produto.mercadolivre.com.br/MLB-802476136-fone-de-ouvido-bluetooth-50-wavefun-ipx7-a-prova-dagua-_JM,100,9,2,0,0,#802476136,Samsung,Galaxy,Wavefun X-buds Ipx7,Headset,SM-R170
1581, Fone Ouvido Jbl Endurance Dive Bnl Jblendurdivebnl ,501,NA,12,60,12x,41.79,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/FASTSHOP+OFICIAL?brandId=942,https://produto.mercadolivre.com.br/MLB-1182688186-fone-ouvido-jbl-endurance-dive-bnl-jblendurdivebnl-_JM,NA,NA,NA,NA,NA,#1182688186,JBL,Endurance Series,DIVE,Clip-ear,NA
1582, Fones De Ouvido Xiaomi Redmi Airdots Bluetooth ,165,NA,5,95,12x,15.77,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,779,https://perfil.mercadolivre.com.br/VIDAL+JULIANA,https://produto.mercadolivre.com.br/MLB-1291183898-fones-de-ouvido-xiaomi-redmi-airdots-bluetooth-_JM,646,97,23,3,10,#1291183898,Xiaomi,Mi,Redmi Airdots,In-ear,NA
1583, Fone De Ouvido Headphone Jbl O Mais Procurado 4 Funções! ,64,NA,6,22,12x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2443,https://perfil.mercadolivre.com.br/OLIMPO+HOUSE,https://produto.mercadolivre.com.br/MLB-1218035965-fone-de-ouvido-headphone-jbl-o-mais-procurado-4-funcoes-_JM,1744,424,151,54,70,#1218035965,Universal,BLUETOOTH,P JB950,Over-ear,PS950
1584, Fone Bluetooth Edifier W800bt Headphone Edifier W800 ,243,NA,38,88,12x,20.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,1033,https://perfil.mercadolivre.com.br/PRIMEINHP,https://produto.mercadolivre.com.br/MLB-912756157-fone-bluetooth-edifier-w800bt-headphone-edifier-w800-_JM,868,130,29,3,3,#912756157,Edifier,NA,W800BT,Over-ear,NA
1585, Fone Ouvido Tws Bluetooth I7s AirPods iPhone Android Xiaomi ,89,NA,3,961,12x,7.49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLAUDIO+AGRORURAL,https://produto.mercadolivre.com.br/MLB-1253393083-fone-ouvido-tws-bluetooth-i7s-airpods-iphone-android-xiaomi-_JM,NA,NA,NA,NA,NA,#1253393083,TWS,NA,i7S,In-ear,NA
1586, I7 Sem Fio Earbuds Mini Bluetooth In-ear Fones De Ouvido Dua ,40,NA,23,182,6x,6.74,NA,NA,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/SINOTECKBR,https://produto.mercadolivre.com.br/MLB-1250976190-i7-sem-fio-earbuds-mini-bluetooth-in-ear-fones-de-ouvido-dua-_JM,NA,NA,NA,NA,NA,#1250976190,Apple,NA,Bluetooth earphone,NA,NA
1587, Fone De Ouvido Duplo Sem Fio Bluetooth 4.1 Tws K2 ,87,NA,3,5,12x,7.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TOPVARIEDADES2017,https://produto.mercadolivre.com.br/MLB-1249230730-fone-de-ouvido-duplo-sem-fio-bluetooth-41-tws-k2-_JM,NA,NA,NA,NA,NA,#1249230730,TWS,BT,tws K2,In-ear,NA
1588, Fone De Ouvido I11 Bt 5.0 Bluetooth Com Botão Tws Promocao ,65,NA,3,97,12x,6.26,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPTECH+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1250370119-fone-de-ouvido-i11-bt-50-bluetooth-com-boto-tws-promocao-_JM,NA,NA,NA,NA,NA,#1250370119,Universal,TWS I11,i11 tws,In-ear,NA
1589, Fone De Ouvido Jbl Endurance Dive Bluetooth Preto / Vermelho ,366,NA,8,1,12x,34.98,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,11,https://perfil.mercadolivre.com.br/QUALITYSP?brandId=515,https://produto.mercadolivre.com.br/MLB-1156632740-fone-de-ouvido-jbl-endurance-dive-bluetooth-preto-vermelho-_JM,9,1,0,0,1,#1156632740,JBL,Endurance,DIVE,Over-ear,NA
1590, Fones De Ouvido I7s Tws Estéreo Preto Bluetooth 5.0 Earbuds ,37,NA,4,6,6x,7.01,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GAMEPLAY+BRASIL,https://produto.mercadolivre.com.br/MLB-1271964782-fones-de-ouvido-i7s-tws-estereo-preto-bluetooth-50-earbuds-_JM,NA,NA,NA,NA,NA,#1271964782,TWS,Earbuds,I7s,Auricular,NA
1591, Mpow Swift Fone Ouvido Bluetooth - Original Na Caixa ,119,NA,8,4,12x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KYBELEZA,https://produto.mercadolivre.com.br/MLB-1059064084-mpow-swift-fone-ouvido-bluetooth-original-na-caixa-_JM,NA,NA,NA,NA,NA,#1059064084,Mpow,swift,Swift,In-ear,mbh005
1592, Fone Ouvido Bluetooth Celular Headphone Beats Sem Fio Fm Sd ,39,NA,479,10,6x,7.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,30,https://perfil.mercadolivre.com.br/MEGGACENTERSHOP,https://produto.mercadolivre.com.br/MLB-719797138-fone-ouvido-bluetooth-celular-headphone-beats-sem-fio-fm-sd-_JM,17,6,2,2,3,#719797138,Beats by Dr. Dre,ST15,Beats,Over-ear,NA
1593, Fone Ouvido Bluetooth Headphone Microfone Radio Fm Tm-010br ,77,NA,4,3,12x,6.49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,4,https://perfil.mercadolivre.com.br/WEIMER,https://produto.mercadolivre.com.br/MLB-1155901138-fone-ouvido-bluetooth-headphone-microfone-radio-fm-tm-010br-_JM,2,1,1,0,0,#1155901138,Universal,NA,TM010,Ear-Buds,NA
1594, Fone De Ouvido Sem Fio AirPods I9s iPhone 5 6 7 8 X Plus ,129,NA,9,41,12x,10.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,1191,https://perfil.mercadolivre.com.br/BBDN-SHOP,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=dmc5bqBieJxEbln1%2FNpXPfi%2F09I8%2BzeWptzuW26vVJo2rrgQRwH5l0mM9ORhwN47z0bHKb4MssLFWBezxWGBqlnsM047rj9lPz14h7kKcyET6PqLqk%2FRTcJBZoz768Z8YVIqK7Y7HyBFm4RRvjsQKAPD7nOHWbsvM71J2YJQcy%2B%2F%2BH%2F9dbxWw433ONYKrTg1SrXvztsxZyZik%2Fo3xpJE48yjzjt6lsEGlqSxJm4rhN3hYEkFiOsAgH29nVB0mjGEgovlcY5LE9mT8Voh0IKhJAEq2ZGjFVgQv0jvMZKMXDgnDIOdAXxr4aAEK8bXp8kSwAiZZJbaGM94hMn4zkwhoYiLE5MvHSFTmTG45MBNk%2B6bo4KbzcWGJfeSPuoQl6sQkr%2FnB3fuCMCl7wVwQvPaXs%2FBkZTE4RLPfcx7569igqgmlBS84hYaDJYK%2F0EtGNXXma8bm%2BgsJxrXOk5K9HzTqpk1k3GslEa%2FOKXv%2FuNJ7IMHnTfTWME26oM37kFlBhfWWKz5ANzsPpFlK0RLU6Sh2OWUUPH3Mj9H4eO8mgjuQpLJ1v%2BU6Vzl60Yc6yGiIgBMCHRR7EVf4ww%2FoCzScl4AjA4h3Yo%2BdtK4gdiqDmosV7vfVQDiBHSejKbkM5lJ2IhXzIxsQSA9sXv50N7EHpFlGFlGmLVm3g4karJfffptU7V%2BLH%2B56iFgVzHLppzNRDrdFKtouHvgMRmw%2FTvQv0%2Fhryy0kBj1YO1gr4S4v2iVdKeUkxTD0jWPys%2Bg0W5LcB%2BEgY2%2FBab5KmqwWPTemSaQ2CYQkosG3wqY9G0jq%2FQ2xDIxofF53nMAPqeK7F4uxGh%2FWFZjxDhydNQ5Kja9fWnyPkGEiuKQBt0dXKDQUfd%2BQq6A5r%2FQxq5X1Qb4I%2FW2xhsF8fFZCTEe4GqKocnYTdiONo1UscsdFULEaXs3RPV5fZYKAseNB5YsoxCkzfK4xv6i7e9eN5AqMUdotMhCa3GPKAvVYz0nSFRUt01G0qCi6WG1he2qB0mPBcyVpGRruD1d8FHgduN0Z6d6fzX35d%2BRqCEAlZruM1MlipZcwxBHleaG3ByayR6sHnbB3zo7QeJEhHnuNfCbllVEgLH%2BCVMpqkyaVJqiVXiVONvXTg67XMf2nDuZBNrPQiIBpRvYQBYSy%2BwtDc1%2Bjwm6NA%2Fvm4sVadM%2By09ro41gchtGway%2B0xPhmgy8A%2BOxspJRNY69IV3REhqUW%2Bw%2BIOHGRnOhvuLNbF8sG5sD9ssc03ZAOgwk3IZ%2BjUVt7m%2FCIBmV3V3Onzce7gmJ4%2B9nDr56nl98hMYC3Puf5kysOGSF%2BkWktpEkOj98nM8vyNompVgWLSHMdanWFF4EHich60PaNgqhHao8X7uZKRo2vkC2XuqRIn1%2BewKFjVSLle%2BsRRbQh1QJraCYMT89clB2Nh0CYyyUdNeeGTtPc0f3LsiU43D9Gkfjdrl5FfP9F9aTPO79cWnBb0zyaC4pG0dwGt2m%2FulGYeP5oszmGwUrh%2Fn8PLzJtqrZp01Ny0cmSlo5WPKq65%2BUaO9yWjIF%2FqE8b7CwaMXnoCraZqfc16d3dtPV%2Bq741r0usFrYBYGMp1qBER2sYFgPOQNLnFJJbk77WslzrK0WrsbRUDUCY7zlU4MO7y6c8Bnj40R64GeXabTD2uPXK%2FOoE5MaW0%2BdzuQ8PWsAY844we4yZTiAdxbJHfr00nlgSxXvXqnKDtc%2F4YkVK0Qg9aYSBg3VEnEFVB7ZGYAamk8%3D,992,90,44,26,39,#1257565087,Apple,tws,i9s,Headset,MMEF2
1595, Fone Ouvido Bluetooth Headphone Sem Fio Sd Aux Mp3 Visor ,84,NA,48,48,12x,7.04,NA,Chegará amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,12,https://perfil.mercadolivre.com.br/VIRTUAL+KAR,https://produto.mercadolivre.com.br/MLB-824465841-fone-ouvido-bluetooth-headphone-sem-fio-sd-aux-mp3-visor-_JM,8,3,1,0,0,#824465841,Importado,NA,Headohone,Headset,NA
1596, Fone De Ouvido Bluetooth Jbl Jb950 Super Bass Radio Fm Mp3 ,69,NA,92,1944,12x,6.68,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2443,https://perfil.mercadolivre.com.br/ALINEMIRIAMDASILVASILVA,https://produto.mercadolivre.com.br/MLB-1200600025-fone-de-ouvido-bluetooth-jbl-jb950-super-bass-radio-fm-mp3-_JM,1744,424,151,54,70,#1200600025,JBL,Everest Series,Everest JB950,Over-ear,950
1597, Fone De Ouvido Bluetooth Redmi Airdots Vers Global + Brindes ,179,NA,4,1,12x,14.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,779,https://perfil.mercadolivre.com.br/LCSHOP+BR,https://produto.mercadolivre.com.br/MLB-1281818339-fone-de-ouvido-bluetooth-redmi-airdots-vers-global-brindes-_JM,646,97,23,3,10,#1281818339,Xiaomi,Mi,Redmi  Airdots,In-ear,NA
1598, Fone De Ouvido Rock Color Verde - Rir - 1417 ,12,NA,13,312,2x,6.04,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/SARAIVAOFICIAL?brandId=1144,https://produto.mercadolivre.com.br/MLB-1245128654-fone-de-ouvido-rock-color-verde-rir-1417-_JM,NA,NA,NA,NA,NA,#1245128654,Rock In Rio,NA,MTC1417,NA,NA
1599, Fone Ouvido Favix B560 Branco Sem Fio Fm Bluetooth Universal ,86,NA,92,9907,12x,8.31,NA,Envio para todo o país,NA,NA,4.3,17,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-916509669-fone-ouvido-favix-b560-branco-sem-fio-fm-bluetooth-universal-_JM,11,3,1,1,1,#916509669,Universal,Fone Sem Fio,B560 B,Over-ear,560w
