search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Peso,Tipos de filtros del parlante,Conectores de entrada
1712, Befree Bfs-440 de Sonido Surround De 5.1 canales Sistema De ,123.99,NA,0,3,12,10.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470954799-befree-bfs-440de-sonido-surround-de-51canales-sistema-de-_JM,NA,NA,NA,NA,NA,#470954799,NA,NA,NA,NA,NA,NA
1713, Parlante Bluetooth Aukey Sk-m8 Garantia / Tecnoshop ,30.9,NA,0,NA,12,2.575,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOSHOP+SPA,https://articulo.mercadolibre.cl/MLC-458982764-parlante-bluetooth-aukey-sk-m8-garantia-tecnoshop-_JM,NA,NA,NA,NA,NA,#458982764,NA,NA,NA,NA,NA,NA
1714, Parlante Karaoke Microlab N Bluetooth Micrófono Proglobal ,74.99,NA,0,NA,6,12.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-465126448-parlante-karaoke-microlab-n-bluetooth-microfono-proglobal-_JM,NA,NA,NA,NA,NA,#465126448,Microlab,NA,NA,NA,NA,NA
1715, Parlante Bazooka Bluetooth Fm Micro Sd Usb / Ekipofertas ,6.99,NA,5,11,6,1.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EKIPOFERTAS,https://articulo.mercadolibre.cl/MLC-449600650-parlante-bazooka-bluetooth-fm-micro-sd-usb-ekipofertas-_JM,NA,NA,NA,NA,NA,#449600650,NA,NA,NA,NA,NA,NA
1716, Parlante Alta Voz Bluetooth Bulldog Frances Colores ,28.95,NA,0,1000,12,2.412,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MERCADOACTIVOEIRL,https://articulo.mercadolibre.cl/MLC-473997434-parlante-alta-voz-bluetooth-bulldog-frances-colores-_JM,NA,NA,NA,NA,NA,#473997434,NA,NA,NA,NA,NA,NA
1717, Parlante Bluetooth Roland Jazz Chorus Jc-01 - 12 Cuotas ,104.99,NA,0,NA,12,8.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JAGUAR_MUSIC,https://articulo.mercadolibre.cl/MLC-446841809-parlante-bluetooth-roland-jazz-chorus-jc-01-12-cuotas-_JM,NA,NA,NA,NA,NA,#446841809,NA,NA,NA,NA,NA,NA
1718, Adaptador De Audio Bluetooth Para El Sistema De Sonido De Tr ,50.994,NA,0,100,12,4.250,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-475003734-adaptador-de-audio-bluetooth-para-el-sistema-de-sonido-de-tr-_JM,NA,NA,NA,NA,NA,#475003734,NA,NA,NA,NA,NA,NA
1719, Parlante Jbl Bluetooth Go 2 Negro + Parlante Jbl Go 2 Rojo ,47.99,59.990,NA,3,6,7.998,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-496568826-parlante-jbl-bluetooth-go-2-negro-parlante-jbl-go-2-rojo-_JM,38,6,0,1,0,#496568826,JBL,GO 2,3 W,184 g,Activo,NA
1720, Parlante Bluetooth Samsung Scoop ,16.99,NA,0,10,12,1.416,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALEXZCC,https://articulo.mercadolibre.cl/MLC-495721077-parlante-bluetooth-samsung-scoop-_JM,NA,NA,NA,NA,NA,#495721077,Samsung,Scoop,NA,151 g,NA,NA
1721, Parlante Activo Novik Evo 250a - 101db ,154.99,188.990,0,15,6,25.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/101DB+CHILE,https://articulo.mercadolibre.cl/MLC-434525446-parlante-activo-novik-evo-250a-101db-_JM,NA,NA,NA,NA,NA,#434525446,NA,NA,NA,NA,NA,NA
1722, Parlante Bluetooth Perro Negro / Mrtecnología ,17.99,NA,2,NA,12,1.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MISTER+TECNOLOGIA,https://articulo.mercadolibre.cl/MLC-442339824-parlante-bluetooth-perro-negro-mrtecnologia-_JM,NA,NA,NA,NA,NA,#442339824,NA,NA,NA,NA,NA,NA
1723, Parlante Bluetooth Philco 355 Bl Rojo Proglobal ,5.99,NA,0,3,6,998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-477046262-parlante-bluetooth-philco-355-bl-rojo-proglobal-_JM,NA,NA,NA,NA,NA,#477046262,Philco,355BL Rojo,NA,NA,NA,NA
1724, Parlante Bluetooth Bose Soundlink Mini Soft Cover (gray) (ce ,30.357,NA,0,99,6,5.060,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480663322-parlante-bluetooth-bose-soundlink-mini-soft-cover-gray-ce-_JM,NA,NA,NA,NA,NA,#480663322,NA,NA,NA,NA,NA,NA
1725, Altavoz Con Torre Bluetooth Gogroove Con Subwoofer Integrado ,207.731,NA,0,100,6,34.622,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-480649618-altavoz-con-torre-bluetooth-gogroove-con-subwoofer-integrado-_JM,NA,NA,NA,NA,NA,#480649618,NA,NA,NA,NA,NA,NA
1726, Estuche Duro De Viaje Para Parlante Portátil Jbl Pulse 3. ,24.99,NA,0,3,12,2.082,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/WEBGAMERS,https://articulo.mercadolibre.cl/MLC-497403828-estuche-duro-de-viaje-para-parlante-portatil-jbl-pulse-3-_JM,3,0,0,0,0,#497403828,JBL,Pulse 3,NA,NA,NA,NA
1727, Parlante Bluetooth Harman Kardon Omni 10 Compact Portable H ,116.163,NA,0,99,6,19.360,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480666195-parlante-bluetooth-harman-kardon-omni-10-compact-portable-h-_JM,NA,NA,NA,NA,NA,#480666195,NA,NA,NA,NA,NA,NA
1728, Ampolleta Parlante Led Con Bluetooth ,4.999,NA,67,84,6,833,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OFERTABKNCL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=WsPvxV%2FIRUYIb0nXHLtvoUSaUj0uKFSZLvisj1xr92dqivZbmhjtzzyeN%2Bcks%2BZs7%2F8TZxA2snQ3LPs09kAVCydD5TI4hSCaHargflQmIbWATwYs362DkWAvVMclSlQC4VOLNd2qsWyiT1AGwAZhIQaYiwifisRrWNkY341C3g1xyOPOlKiu2UU0pVDY4pZ%2BWHZVuYxtFQjyeYlxu%2BRbBUWstr6ApBHkRrhm2MaSf64YPUfPaq3Q2FRRwxosJPepUPq78i0oHrBeWK1pmUL3JoGtO1jvEABV7bJfg4DjnQ%2Bu1W%2FeJo2zssRIHY8XzqhKPAEhOOXHm%2Fd5dpaFRMSMdJELeRVPpj68uVtCJOOwEaBg%2B%2BrlTje%2Bm01R4pgOgzgzQzE7R0qQBBZdrlga09ozj%2FLEA8nfHl%2FlCY58CfnHEbcbEFF0v6GAde9facZW4XrV8Njmb0fi8wjOlMFB3mIdJomjZ4fY65uhAq3i0FO4NyIE7l7Zg%2B9dMRTb6d1syRXRe5BryXP%2BYPPC3ThLHQUiRk23aitm5OGiUZwqWUyjQS4lU%2F0gpHXzWLwyBSFX0Gtl4oqcT7sV5mbB%2Bsf4AIjJMhrUEHap74Pvp2owobP0TS7H81eeLZ4PcfeRtKDbI%2BNZjm8YJZjRuSeCJHODMxGZn8luPQgxchNSVosb8KMGv4Xta0U%2FS1%2FJ9TyWYHaIaVGMzuN6amp1DUsh%2BtFi7u2d5VmV%2B%2BpZx2o0lRelo918qjdsh54cX6muYjKnewt5vGkA146r4825J3QPQ%2BI82BWRPO5OUgew366LttKFu7Wm%2FvU7lbD6%2F9Gqi1eP%2FnnjvKBw2nz7L1uVV5pfQBfXXxfZak2U%2F2FzPhesRGTE8Ipb7TbQLaXvYFxsC%2F%2B8UF3DiiM72BfLDEpPGT3lDWsevG9prME4o42XH3CofdV%2BWQtCb2ti0XXcHKuoA%2FvUcDIGc6pXn9XCxVAx4jiAY2sEHNhNLKXV%2Fgd%2F1GplpU9YzaCQj807jPGzijidCwPYfJVsXVxhL8JyzdVI8z%2B%2FkDgzA2CZThnA6OB8o1BnmihisKKKlIXwAy9jHm4mMja3snnSVqJYePc0w64r5HMn5mfOfvOSCADbRXiEy0NVTbbd6nnelnJr1uAp1P1ofVaSyaeWe5aHdwKNKn3DR%2Bdy2wRUmTZE1U8iQreYfomHZDZ6iw%2B3IN3IfiLTAF3rNu1JGVVN4O97YCGmzQUYqkiVs113B%2Fb98It0uaPPORT78jSnAqJjmHV3VLWdovUYZt2IefIxPakpVcpEtaMo49cQJqRSnZrUWxxrcRLC1BL9osFk%2FVfQfmDzNm%2BcBK%2F%2FjAyrOgzF2jHbtvfIUO%2BNdhDbfDydu3Ff3D4HUW6b5D4bEB6tZSr7BsDrkIdc5VngW8XX75wGa5u5xfn2pPQyiEkbLQaH0VYJaGOIUCgxA0a3CuPSt4AJAtT5OLO%2Bz0UvTfFQzbN8fB%2BQUqrwgodWiyaBVfL7IBGqtfqhzb5cXXqQQIRmI%2B8aoTteXX8d49FwGA7BP%2FlJTiOg8gSwuLM1Q5ZYHNLUxEKQ3X1%2BrXs0DOpy0JA6eZqojdmUhIvgCrBQQTqRXXE%3D,NA,NA,NA,NA,NA,#447753891,NA,NA,NA,NA,NA,NA
1729, Edifier Bluetooth Soundbar B3 - Barra De Sonido De Perfil Ba ,278.373,NA,0,100,6,46.396,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-480744311-edifier-bluetooth-soundbar-b3-barra-de-sonido-de-perfil-ba-_JM,NA,NA,NA,NA,NA,#480744311,Edifier,NA,NA,NA,NA,NA
1730, Parlante Bluetooth Sony Srs-xb21 Portable Wireless (black) W ,116.216,NA,0,99,6,19.369,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480687466-parlante-bluetooth-sony-srs-xb21-portable-wireless-black-w-_JM,NA,NA,NA,NA,NA,#480687466,NA,NA,NA,NA,NA,NA
1731, Marshall Parlante Woburn Ii Bluetooth Negro - Phone Store ,469.99,NA,0,900,6,78.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-481901681-marshall-parlante-woburn-ii-bluetooth-negro-phone-store-_JM,NA,NA,NA,NA,NA,#481901681,Marshall,Woburn,90 W,18.85 lb,Activo,RCA
1732, Edifier R1800bt Parlantes 2.0 Bluetooth 70w Rms Musicplay ,172.9,NA,2,NA,6,28.817,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MUSICPLAY+SPA,https://articulo.mercadolibre.cl/MLC-451595621-edifier-r1800bt-parlantes-20-bluetooth-70w-rms-musicplay-_JM,NA,NA,NA,NA,NA,#451595621,Edifier,NA,70 W,NA,NA,RCA
1733, Parlante Jbl Go 2 Slate Navy ,26.99,NA,NA,5,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ADMINISTRADORA+ADP?brandId=209,https://articulo.mercadolibre.cl/MLC-499479387-parlante-jbl-go-2-slate-navy-_JM,NA,NA,NA,NA,NA,#499479387,JBL,GO 2,3 W,0.184 kg,Activo,NA
1734, Parlante Bluetooth Tv Retro Porta Celular ,15.99,NA,0,3,6,2.665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CYBER_CLINIC_3.0,https://articulo.mercadolibre.cl/MLC-499478166-parlante-bluetooth-tv-retro-porta-celular-_JM,NA,NA,NA,NA,NA,#499478166,NA,NA,NA,NA,NA,NA
1735, Gpo Sw158bro Westwood Vintage Bluetooth Altavoz De 25 Vatios ,98.342,NA,0,100,6,16.390,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-481854369-gpo-sw158bro-westwood-vintage-bluetooth-altavoz-de-25-vatios-_JM,NA,NA,NA,NA,NA,#481854369,NA,NA,NA,NA,NA,NA
1736, Parlante Portátil C/bateria Jbl Go Inalámbrico Bluetooth ,28.9,NA,0,5,6,4.817,NA,Envío gratis a todo el país,NA,NA,4.6,9,https://perfil.mercadolibre.cl/SPAEICOM,https://articulo.mercadolibre.cl/MLC-470159129-parlante-portatil-cbateria-jbl-go-inalambrico-bluetooth-_JM,6,2,1,0,0,#470159129,JBL,GO,3 W,130 g,Pasivo,NA
1737, Parlante Bluetooth Altec Jacket H2o 3 Celeste Proglobal ,42.99,NA,5,3,6,7.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-439838245-parlante-bluetooth-altec-jacket-h2o-3-celeste-proglobal-_JM,NA,NA,NA,NA,NA,#439838245,Altec,NA,NA,NA,NA,Auxiliar
1738, Jbl Clip 3 Porttil Bluetooth 4.2 Streaming Mini Altavoz ,59.109,NA,0,200,12,4.926,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-482176661-jbl-clip-3-porttil-bluetooth-42-streaming-mini-altavoz-_JM,NA,NA,NA,NA,NA,#482176661,JBL,Clip 3,NA,NA,NA,NA
1739, Parlante Retro Portatil Dbrp274 Aux Bluetooth Recargable ,42.99,NA,0,5,6,7.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MMSMIKE1,https://articulo.mercadolibre.cl/MLC-460829512-parlante-retro-portatil-dbrp274-aux-bluetooth-recargable-_JM,NA,NA,NA,NA,NA,#460829512,NA,NA,NA,NA,NA,NA
1740, Parlante Jbl Charge 3 Rojo ,124.99,NA,NA,3,6,20.832,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/ADMINISTRADORA+ADP?brandId=209,https://articulo.mercadolibre.cl/MLC-499479413-parlante-jbl-charge-3-rojo-_JM,2,0,0,0,0,#499479413,JBL,Charge 3,20 W,1.5 kg,Pasivo,USB
1741, Parlante Bluetooth Pet Tunes Preloaded With Calming Canine M ,83.186,NA,0,99,6,13.864,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469252511-parlante-bluetooth-pet-tunes-preloaded-with-calming-canine-m-_JM,NA,NA,NA,NA,NA,#469252511,NA,NA,NA,NA,NA,NA
1742, Parlante Portátil Extra Bass Xb31 Con Bluetooth ,99.99,119.990,NA,16,12,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/-SONY+CHILE?brandId=32,https://articulo.mercadolibre.cl/MLC-491022160-parlante-portatil-extra-bass-xb31-con-bluetooth-_JM,NA,NA,NA,NA,NA,#491022160,NA,NA,NA,NA,NA,NA
1743, Parlante 8 Bluetooth Master-g Karaoke Spbt8d /3gmarket ,52.99,NA,0,2,6,8.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3GMARKET,https://articulo.mercadolibre.cl/MLC-470412797-parlante-8-bluetooth-master-g-karaoke-spbt8d-3gmarket-_JM,NA,NA,NA,NA,NA,#470412797,Master-G,Spbt8d,NA,NA,NA,NA
1744, Pack X35 Mini Parlante Bluetooth Usb Sd Con Luces Led ,89.99,136.000,2,98,6,14.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HDFACTORY,https://articulo.mercadolibre.cl/MLC-472738719-pack-x35-mini-parlante-bluetooth-usb-sd-con-luces-led-_JM,NA,NA,NA,NA,NA,#472738719,NA,NA,NA,NA,NA,NA
1745, Emaks 359498 Batería 330107a 359495 330105 Compatible Con Bo ,70.05,NA,0,100,6,11.675,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-482964581-emaks-359498-bateria-330107a-359495-330105-compatible-con-bo-_JM,1,0,0,0,0,#482964581,Bose,III,NA,NA,NA,NA
1746, Parlante Bluetooth House Of Marley Em-ja017-sb No Bounds Xl ,188.765,NA,0,99,6,31.461,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480666675-parlante-bluetooth-house-of-marley-em-ja017-sb-no-bounds-xl-_JM,NA,NA,NA,NA,NA,#480666675,NA,NA,NA,NA,NA,NA
1747, Parlante Jbl Pulse 3 Bluetooth Ipx7 A Prueba De Agua Negro ,348.99,NA,0,9999,6,58.165,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-453348825-parlante-jbl-pulse-3-bluetooth-ipx7-a-prueba-de-agua-negro-_JM,1,0,0,0,0,#453348825,JBL,Pulse 3,NA,NA,NA,NA
1748, Caja Acústica Activa Probass Elevate 115 - Internet Store ,123.69,NA,6,20,12,10.308,NA,Envío gratis a todo el país,NA,NA,4.6,9,https://perfil.mercadolibre.cl/INTERNETSTORE+CL,https://articulo.mercadolibre.cl/MLC-458823221-caja-acustica-activa-probass-elevate-115-internet-store-_JM,7,0,2,0,0,#458823221,Pro Bass,Elevate 115,NA,NA,NA,NA
1749, Parlante Bluetooth Klip Xtreme Enkore Stereo - Portable Wir ,53.626,NA,0,99,6,8.938,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480667732-parlante-bluetooth-klip-xtreme-enkore-stereo-portable-wir-_JM,NA,NA,NA,NA,NA,#480667732,NA,NA,NA,NA,NA,NA
1750, Parlante Altavoz Bluetooth Bulldog Frances Variados Colores ,24.99,NA,0,96,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MAMI+HOUSE,https://articulo.mercadolibre.cl/MLC-491577299-parlante-altavoz-bluetooth-bulldog-frances-variados-colores-_JM,NA,NA,NA,NA,NA,#491577299,NA,NA,NA,NA,NA,NA
1751, Foco Par Led 6 Rgb Luz Disco Fiesta Con Parlante Bluetooth ,9.99,NA,0,100,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEVENTAS+LTDA,https://articulo.mercadolibre.cl/MLC-468586643-foco-par-led-6-rgb-luz-disco-fiesta-con-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#468586643,NA,NA,NA,NA,NA,NA
1752," Parlante Portatil Kolke Bomb Bluetooth, Usb, Sd, Fm ",19.99,25.990,0,10,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LOI+CHILE,https://articulo.mercadolibre.cl/MLC-496547500-parlante-portatil-kolke-bomb-bluetooth-usb-sd-fm-_JM,NA,NA,NA,NA,NA,#496547500,Kolke,Bomb,40 W,NA,Activo,Entrada para Micrófono
1753, Mini Parlante Despertador Manos Libre Bt T1 23342 Fernapet ,9.99,NA,0,20,6,1.665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FERNAPET,https://articulo.mercadolibre.cl/MLC-462753937-mini-parlante-despertador-manos-libre-bt-t1-23342-fernapet-_JM,NA,NA,NA,NA,NA,#462753937,NA,NA,NA,NA,NA,NA
1754, Parlante Jbl Flip 4 Splashproof Portable Bluetooth (white) ,99.99,NA,NA,2,6,16.665,NA,Envío gratis a todo el país,NA,NA,4.7,57,https://perfil.mercadolibre.cl/REIFSTORE?brandId=265,https://articulo.mercadolibre.cl/MLC-454528545-parlante-jbl-flip-4-splashproof-portable-bluetooth-white-_JM,45,9,2,1,0,#454528545,JBL,Flip 4,16 W,NA,Activo,NA
1755, C6 Inalmbrico Porttil Bluetooth Altavoz Caja De Sonido A ,2.883,NA,0,30,12,240,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-466871761-c6-inalmbrico-porttil-bluetooth-altavoz-caja-de-sonido-a-_JM,NA,NA,NA,NA,NA,#466871761,NA,NA,NA,NA,NA,NA
1756, Parlante Portátil Bluetooth/usb/sd/fm Radio/aux S113 ,16.3,NA,1,100,6,2.717,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PUNTOSTORECHILE,https://articulo.mercadolibre.cl/MLC-452567788-parlante-portatil-bluetoothusbsdfm-radioaux-s113-_JM,NA,NA,NA,NA,NA,#452567788,NA,NA,NA,NA,NA,NA
1757, Parlante Bluetooth Bazooka Px80 Prosound - Prophone ,9.99,NA,11,979,6,1.665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-442978747-parlante-bluetooth-bazooka-px80-prosound-prophone-_JM,NA,NA,NA,NA,NA,#442978747,NA,NA,NA,NA,NA,NA
1758, Jensen - 37 -inch Pared Barra De Sonido Bluetooth ( R ) ,96.357,NA,0,30,12,8.030,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OCTOPUSSALESFORCECL,https://articulo.mercadolibre.cl/MLC-481473321-jensen-37-inch-pared-barra-de-sonido-bluetooth-r--_JM,NA,NA,NA,NA,NA,#481473321,JENSEN(R),JSBW-210,NA,NA,NA,NA
1759," Parlante All In One Irt Bluetooth, Karaoke, ",49.99,NA,0,NA,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKCOMPREBYP,https://articulo.mercadolibre.cl/MLC-453343499-parlante-all-in-one-irt-bluetooth-karaoke-_JM,NA,NA,NA,NA,NA,#453343499,NA,NA,NA,NA,NA,NA
1760, Parlante Tipo Perro Bulldog- Master-g ,24.99,NA,5,2,12,2.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MENE8438213,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=IWYCxn5SK2CLnTIFUk%2ByoBwBdn0Ul4lj2dwLLnE0wZm3MEG4U%2BuZneFpo2yj%2BYhfrJd45PC%2BrY2ZK82BNwRagSo8BYq4a6nIFJjqQNXr7m2tKG17%2B7%2BwkMvHTBEArlsyrh5rBxaSKQSQKv4V1qWD26lneKjqs%2FFiSD%2FtWOkw5oEXELy9%2BzRmofDEfTQAuKdNBfEoGIxQ1U4hdNJCfJoe4ytO4pi7GjOVPVY4k%2BRf0%2F3k7xrha9UGyE%2BEtaSOLaBave8Gykj6CgTskpBZIQ3Cd0jlQSWd0LO9C5z0jtx62bfNIuqGme7WpWiFUM4L0gDeY8URzBdW3uRv75WbxIaTk4hQBC2YXK16hIFZd74i5EWuoykvuRjxEAKu6Y51%2BuP62lSriv9gDngnAxNRfiWUW0RQ%2F9Le6SvEfUEZnIVufxJ7E1BQQ2Z4Efy8SYWHOMVyVfTR7he3LvYpeuAcs%2B%2FkZOFK2qkANQNVaqjRv3OO8es4xq1fObKHxN66lX7EeaiBPQJdqtoSdjxGQLHkSW0OYPuqa146SZkMJcUKP%2FcQPSVciqrWEWQC5eORlBhcx1OgD4ZHXX3E57gPiW%2BmOeQToEQ%2F5xjMgIv%2FWJZHqtET5LDdDji%2BydVUZxW93O2OVfb4ia%2B4a3I%2BNZjt07W9s67swJUElUfrQ0J%2FgD9FilSQlFC1LDvTM0tLCbT51%2Fo0EoNJ5Rmh1XvKbtdprrheadQ5dmkkOmn3dwcp%2FvD4qw8d1Tu30NOb9J%2BUOETHiKmqudsy9%2BEriokGM51liJtlxFsBAkACH%2BlNOj4NJcM3pKNvCtlyqnOWzncuhti4jKBYB2Xdl2CxKHORnZcDU7BTZ%2FZvvRs05BNr390UCLuX6MFZZ4eU3GfS53KLmOf%2Bj0fz0Pi0FsxGA5n%2BDJBmLP0ZVBp7PVrNzwFuu8s8CiihB8p%2FHrWX9pu0o19dizPFq4vz6HFo66KT0yyDUtxTCbv2tVJBtq2suNp%2B16dSq4PmHoW38Cf%2FM9i0HDR7mIjsBGC%2B9uQQOxGIDqbTraE7jxkUhsPgifX3v5jh8qG5bW0PEqHlARaFqMJQRhqAK17JmGbXhU%2BWLt%2B0KT1iPn%2BG8fBrwl36MqzB62NY3N8FpWGjqaPlKRU7IS1hBD%2BCQ4QsDhiZxF6Qj1QssA36b7kta4dl08r1hsH9UmZBHRh7o09WDHarqH%2Fyc2owMH%2FKv5vnof2dCSY8HTyZZdJL0pslc4AeXX3NSld2fp%2BKqkzTLMdlBJf4x3%2F6OWhGeFZ29yD5gh03%2B%2Frx7Hyuyl7oBEytEWtbk5%2BhUwfePFYnLXL5p2G7MdHzQe37dIv0926GZNIH%2FNQSLxfsYxQzHdR4FY67Cw%2FlVBTXo2U7akGotMBOuPNzKYiVQcUWCsuc%2FEq3oMWC%2FJcz9z2bwxRZGXM%2BequtrEq8XkB%2FPe0xSPrf5YMWMFBgaNYq9%2F8GeyIuwMJ5pz6ogvz4ZY1f7FoA4koqbi0p7Ylgl6CTRUWLg9AFycngy6tyzMhYjhkJSWr1gmeClZqNJk4oYNuZpdS1N68yjLo26Xs75WCswf2FgMGUyD%2FXTSsd23tuPZ1sOU425DSEqh69CRA%3D,NA,NA,NA,NA,NA,#480114623,NA,NA,NA,NA,NA,NA
1761, Radio Parlante Fm Bluetooth Sd Usb Mp3 Pc Bass ,22.999,NA,0,1000,12,1.917,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HDFACTORY,https://articulo.mercadolibre.cl/MLC-460566502-radio-parlante-fm-bluetooth-sd-usb-mp3-pc-bass-_JM,NA,NA,NA,NA,NA,#460566502,NA,NA,NA,1.3 kg,NA,NA
1762, Logitech Parlante Bluetooth 1400 Ue Megaboom3 Sonido /12420 ,153.89,NA,0,20,12,12.824,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/INTERNETSTORE+CL,https://articulo.mercadolibre.cl/MLC-484830204-logitech-parlante-bluetooth-1400-ue-megaboom3-sonido-12420-_JM,NA,NA,NA,NA,NA,#484830204,JBL,984-001400,NA,NA,NA,NA
1763, Parlante Multimedia Prosound Bluetooth 15w Px-80 ,10.99,NA,0,10,12,916,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PASTENESFLAVIO,https://articulo.mercadolibre.cl/MLC-444586650-parlante-multimedia-prosound-bluetooth-15w-px-80-_JM,NA,NA,NA,NA,NA,#444586650,NA,NA,NA,NA,NA,NA
