search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Material
69, Funda Case Protector Aluminio iPhone 7/8/plus/x Delgado+glas ,109,NA,25,75,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979846-funda-case-protector-aluminio-iphone-78plusx-delgadoglas-_JM,1,0,0,0,0,#422979846,Apple,NA,NA
70, Funda Case Magnético iPhone 6/6s iPhone 7 iPhone 8 Apple ,49,NA,0,25,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUIMPORTA.,https://articulo.mercadolibre.com.pe/MPE-433349390-funda-case-magnetico-iphone-66s-iphone-7-iphone-8-apple-_JM,NA,NA,NA,NA,NA,#433349390,Apple,Apple,NA
71, Case Funda Resistente Color Camaleón Para iPhone 8 Y 7 Plus ,49,NA,0,2,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-434939764-case-funda-resistente-color-camaleon-para-iphone-8-y-7-plus-_JM,NA,NA,NA,NA,NA,#434939764,Apple,Apple,NA
72," Protector Funda Case Para Apple iPhone 6, 7, 8, X, Xs ",29,NA,0,999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FREEMARKETPERU,https://articulo.mercadolibre.com.pe/MPE-433394364-protector-funda-case-para-apple-iphone-6-7-8-x-xs-_JM,NA,NA,NA,NA,NA,#433394364,Apple,Apple,NA
73," Case Funda iPhone 6s, 7, 8,7 Plus, 8 Plus,x,xs, Xr Y Xs Max ",55,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436695527-case-funda-iphone-6s-7-87-plus-8-plusxxs-xr-y-xs-max-_JM,NA,NA,NA,NA,NA,#436695527,Apple,NA,NA
74," Case Funda iPhone 7plus,8 Plus,x, Xs, Xr Y Xs Max Con Anillo ",55,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436695536-case-funda-iphone-7plus8-plusx-xs-xr-y-xs-max-con-anillo-_JM,NA,NA,NA,NA,NA,#436695536,Apple,NA,NA
75, Case iPhone 7 Plus 7+ 7 8 8+ Funda Cover Extrema Thor Metal ,130,NA,4,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421670783-case-iphone-7-plus-7-7-8-8-funda-cover-extrema-thor-metal-_JM,NA,NA,NA,NA,NA,#421670783,Apple,NA,NA
76, Funda Soporte Case Protector iPhone 7 Plus - 8 Plus ,39,NA,3,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-422461248-funda-soporte-case-protector-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#422461248,Apple,NA,NA
77, Apple Leather Case @ iPhone 7 8 Funda Cuero Tienda ,189,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990410-apple-leather-case-iphone-7-8-funda-cuero-tienda-_JM,NA,NA,NA,NA,NA,#435990410,Apple,Apple,Cuero
78," Runsy - Funda Para iPhone 8/7/6s/6 (batería Recargable, 5800 ",269,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435978-runsy-funda-para-iphone-876s6-bateria-recargable-5800-_JM,NA,NA,NA,NA,NA,#436435978,NA,NA,NA
79, Funda Protector iPhone 7/8/plus/x Delgado Original ,49,NA,16,84,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-425414808-funda-protector-iphone-78plusx-delgado-original-_JM,1,0,0,0,0,#425414808,Apple,NA,NA
80, Funda Con Tapa Cuero Genuino Para iPhone 8 Plus Y 7 Plus ,99,NA,12,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-429033178-funda-con-tapa-cuero-genuino-para-iphone-8-plus-y-7-plus-_JM,NA,NA,NA,NA,NA,#429033178,Apple,icarer,Cuero
81, Funda Cases Protector 360 + Mica De Vidrio iPhone 8 & 8 Plus ,45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-432015260-funda-cases-protector-360-mica-de-vidrio-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#432015260,Apple,NA,NA
82, Case-mate Funda Case Cuero Genuino iPhone X Xs 8 7 6 6s Plus ,165,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436147670-case-mate-funda-case-cuero-genuino-iphone-x-xs-8-7-6-6s-plus-_JM,NA,NA,NA,NA,NA,#436147670,Apple,NA,Cuero
83, Funda Case Protector Bumper Aluminio iPhone 7/8/plus + Glass ,119,NA,12,38,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-424832128-funda-case-protector-bumper-aluminio-iphone-78plus-glass-_JM,NA,NA,NA,NA,NA,#424832128,Apple,NA,NA
84, Case Funda Protector Bumper Aluminio iPhone 8/8plus + Vidrio ,135,NA,4,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-428113673-case-funda-protector-bumper-aluminio-iphone-88plus-vidrio-_JM,NA,NA,NA,NA,NA,#428113673,Apple,NA,NA
85, Funda Case Tarjetero De Cuero iPhone 7 8 - Tienda ,55,NA,2,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CASE-COVERS,https://articulo.mercadolibre.com.pe/MPE-432147756-funda-case-tarjetero-de-cuero-iphone-7-8-tienda-_JM,NA,NA,NA,NA,NA,#432147756,Apple,NA,NA
86, Funda Case Protector Bumper Anti Shock iPhone 7/8/plus/x ,129,NA,3,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429994028-funda-case-protector-bumper-anti-shock-iphone-78plusx-_JM,NA,NA,NA,NA,NA,#429994028,Apple,NA,NA
87, Case Protector Funda Bumper Protector iPhone 7 / 8 Baseus ,45,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-426740775-case-protector-funda-bumper-protector-iphone-7-8-baseus-_JM,NA,NA,NA,NA,NA,#426740775,NA,NA,NA
88, iPhone 7/ 8 Case Funda Cuero Genuino Ligero Apple 2 En 1 ,50,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432611682-iphone-7-8-case-funda-cuero-genuino-ligero-apple-2-en-1-_JM,NA,NA,NA,NA,NA,#432611682,Apple,Apple,NA
89, Case iPhone 8 7 Plus Supcase Funda Gancho Armor Anti Shock ,159,NA,2,23,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421249696-case-iphone-8-7-plus-supcase-funda-gancho-armor-anti-shock-_JM,NA,NA,NA,NA,NA,#421249696,Apple,NA,NA
90, Case Funda Bmw De Pc Original iPhone 7/8 ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279649-case-funda-bmw-de-pc-original-iphone-78-_JM,NA,NA,NA,NA,NA,#432279649,Apple,NA,NA
91, Case Funda Mercedes-benz De Silicona Original iPhone 7/8 ,50,NA,0,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279640-case-funda-mercedes-benz-de-silicona-original-iphone-78-_JM,NA,NA,NA,NA,NA,#432279640,Apple,NA,NA
92, Funda Cuero Correa iPhone 8 Plus Protector Estuche Cover ,55,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546710-funda-cuero-correa-iphone-8-plus-protector-estuche-cover-_JM,NA,NA,NA,NA,NA,#433546710,Apple,NA,Cuero
93, Case Funda Protector Minnie Pooh Stich Muñeco iPhone 7/8 ,70,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436104428-case-funda-protector-minnie-pooh-stich-muneco-iphone-78-_JM,NA,NA,NA,NA,NA,#436104428,Apple,NA,NA
94, iPhone 7/8 6 6s Case Funda Ferrari De Fibra De Carbono ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279652-iphone-78-6-6s-case-funda-ferrari-de-fibra-de-carbono-_JM,NA,NA,NA,NA,NA,#432279652,Apple,NA,NA
95, Funda De Mickey Mouse Para iPhone 7 Plus Y 8 Plus ,50,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REVOLUTION.STAR,https://articulo.mercadolibre.com.pe/MPE-436464787-funda-de-mickey-mouse-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#436464787,Apple,NA,Cuero
96, Case Funda Mercedes-benz De Cuero Genuino iPhone 7 8 6 6s ,50,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433054364-case-funda-mercedes-benz-de-cuero-genuino-iphone-7-8-6-6s-_JM,NA,NA,NA,NA,NA,#433054364,Apple,NA,NA
97, Funda Case iPhone 8 Plus Brilla Con Led Flash Luz Blanca ,40,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DETALLESMYAPE,https://articulo.mercadolibre.com.pe/MPE-432765700-funda-case-iphone-8-plus-brilla-con-led-flash-luz-blanca-_JM,NA,NA,NA,NA,NA,#432765700,Apple,NA,NA
98, Estuche Case Gel iPhone 8 Plus Protector Funda Transparente ,9,NA,4,74,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-431188683-estuche-case-gel-iphone-8-plus-protector-funda-transparente-_JM,NA,NA,NA,NA,NA,#431188683,Motorola,NA,Gel
99, Funda Sobre Tirador iPhone 8 Plus Protector Carcasa Cuero ,39,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546646-funda-sobre-tirador-iphone-8-plus-protector-carcasa-cuero-_JM,NA,NA,NA,NA,NA,#433546646,Apple,NA,Cuero
100, Case Funda Bmw De Fibra De Carbon iPhone 7/8 ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279582-case-funda-bmw-de-fibra-de-carbon-iphone-78-_JM,NA,NA,NA,NA,NA,#432279582,Apple,NA,NA
101, Case De Gel Transparente Protectores Funda iPhone 7/8 ,5,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435443560-case-de-gel-transparente-protectores-funda-iphone-78-_JM,NA,NA,NA,NA,NA,#435443560,Apple,NA,NA
102, Case Funda Bmw De Fibra De Carbon iPhone 7 8 6 6s ,50,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432213957-case-funda-bmw-de-fibra-de-carbon-iphone-7-8-6-6s-_JM,NA,NA,NA,NA,NA,#432213957,Apple,NA,NA
103, iPhone 7 iPhone 8 Case Funda Caseology Envoy Ligero Apple ,30,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432735419-iphone-7-iphone-8-case-funda-caseology-envoy-ligero-apple-_JM,NA,NA,NA,NA,NA,#432735419,Apple,Apple,NA
104, Case Bumpers Fundas iPhone 8 Y 8 Plus ,19,NA,2,13,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JARRIETAA,https://articulo.mercadolibre.com.pe/MPE-426642181-case-bumpers-fundas-iphone-8-y-8-plus-_JM,NA,NA,NA,NA,NA,#426642181,Apple,NA,NA
105, iPhone 7/8 Case Funda Bmw De Cuero Genuino Original ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279602-iphone-78-case-funda-bmw-de-cuero-genuino-original-_JM,NA,NA,NA,NA,NA,#432279602,Apple,NA,NA
106, iPhone 7/ 8 Case Funda Cuero Genuino Ligero Apple ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432611672-iphone-7-8-case-funda-cuero-genuino-ligero-apple-_JM,NA,NA,NA,NA,NA,#432611672,Apple,Apple,NA
107, Apple iPhone 8 Funda Otterbox Armor Estuche Case Protector ,99,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435062301-apple-iphone-8-funda-otterbox-armor-estuche-case-protector-_JM,NA,NA,NA,NA,NA,#435062301,Apple,Apple,Silicona
108, iPhone 7 8 De 4.7 Case Funda Protector Supcase Pro Extrema ,149,NA,7,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421401982-iphone-7-8-de-47-case-funda-protector-supcase-pro-extrema-_JM,NA,NA,NA,NA,NA,#421401982,Apple,NA,NA
109, Case Funda iPhone 8 / 7 Carcasa C/ Vidrio Temp. C/ Clip Zizo ,160,NA,1,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-426031334-case-funda-iphone-8-7-carcasa-c-vidrio-temp-c-clip-zizo-_JM,NA,NA,NA,NA,NA,#426031334,Apple,NA,NA
110," Funda Case Flipcover iPhone 7, 8 Plus Rock Tapa Transparente ",79,NA,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTORE+PERU,https://articulo.mercadolibre.com.pe/MPE-429706288-funda-case-flipcover-iphone-7-8-plus-rock-tapa-transparente-_JM,NA,NA,NA,NA,NA,#429706288,Apple,Rock,NA
111, Funda Silicone iPhone 5/5s 6/6plus 7/7plus 8/8plus/x + Mica ,39,NA,6,94,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MALUPHONE,https://articulo.mercadolibre.com.pe/MPE-430828279-funda-silicone-iphone-55s-66plus-77plus-88plusx-mica-_JM,NA,NA,NA,NA,NA,#430828279,Apple,NA,NA
112, Case Funda Mercedes-benz De Fibra De Carbon iPhone 7 8 6 6s ,50,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433054376-case-funda-mercedes-benz-de-fibra-de-carbon-iphone-7-8-6-6s-_JM,NA,NA,NA,NA,NA,#433054376,Apple,NA,NA
113, iPhone 8 Plus Funda Iface Ring Holder Cover Forro Case ,59,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435716148-iphone-8-plus-funda-iface-ring-holder-cover-forro-case-_JM,NA,NA,NA,NA,NA,#435716148,Apple,NA,NA
114, iPhone 8 Plus Funda Antishock De Silicona Tpu Transparente ,49,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436220069-iphone-8-plus-funda-antishock-de-silicona-tpu-transparente-_JM,NA,NA,NA,NA,NA,#436220069,Apple,NA,Silicona
115, Funda iPhone 5s/se/6/6plus/7/7plus/8/8plus Luxury Case ,45,NA,14,48,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-428375700-funda-iphone-5sse66plus77plus88plus-luxury-case-_JM,1,0,0,0,0,#428375700,Apple,NA,NA
116, Case Funda Protector iPhone 7/8/plus/x Ultra Slim Aluminio ,129,NA,2,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429712855-case-funda-protector-iphone-78plusx-ultra-slim-aluminio-_JM,NA,NA,NA,NA,NA,#429712855,Apple,NA,NA
117," Case Funda Protector iPhone 6, 6s, 7, 8 Plus, X, Xs ",35,NA,0,3,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-435296680-case-funda-protector-iphone-6-6s-7-8-plus-x-xs-_JM,NA,NA,NA,NA,NA,#435296680,Apple,NA,NA
118, Funda Tpu Transparente iPhone 8 Plus Cover Case Carcasa ,39,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546797-funda-tpu-transparente-iphone-8-plus-cover-case-carcasa-_JM,NA,NA,NA,NA,NA,#433546797,Apple,NA,NA
119, Protector Bumper Case Funda 360 Para iPhone 6 7 8 X Max ,35,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-435583388-protector-bumper-case-funda-360-para-iphone-6-7-8-x-max-_JM,NA,NA,NA,NA,NA,#435583388,Apple,NA,NA
120, Apple Iphone 8 Funda Original Otterbox Defender Holster ,105,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-434466786-apple-iphone-8-funda-original-otterbox-defender-holster-_JM,NA,NA,NA,NA,NA,#434466786,NA,NA,NA
121, Nueva Funda Case Protector Aluminio iPhone 6/ 6s/ 7/8 Magnet ,60,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANALULOZANO,https://articulo.mercadolibre.com.pe/MPE-434211849-nueva-funda-case-protector-aluminio-iphone-6-6s-78-magnet-_JM,NA,NA,NA,NA,NA,#434211849,Apple,NA,NA
122, Case Funda Protector Acuático Iphone 7 / 8 Luphie ,170,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434915493-case-funda-protector-acuatico-iphone-7-8-luphie-_JM,NA,NA,NA,NA,NA,#434915493,NA,NA,NA
123, Funda De Gel Transparente Para iPhone 8 Plus ,20,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SENDS_VICTOR2010,https://articulo.mercadolibre.com.pe/MPE-429368898-funda-de-gel-transparente-para-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#429368898,Apple,NA,Gel
124, Funda iPhone 5s/6/6plus/7/7plus8/8plus Princesa Case Carcasa ,49,NA,37,32,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430507604-funda-iphone-5s66plus77plus88plus-princesa-case-carcasa-_JM,NA,NA,NA,NA,NA,#430507604,Apple,NA,NA
125, Funda Case iPhone 8 Plus ,15,NA,1,19,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,https://articulo.mercadolibre.com.pe/MPE-432512993-funda-case-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#432512993,Apple,NA,NA
126, Funda Pouch Samsung S4 S5 iPhone 6 7 Htc One M7 M8 M9 Nokia ,19,NA,0,49,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432520805-funda-pouch-samsung-s4-s5-iphone-6-7-htc-one-m7-m8-m9-nokia-_JM,NA,NA,NA,NA,NA,#432520805,Samsung,NA,NA
127, Case Funda Protector iPhone 7/8 Y 7/8 Plus - Con Diseño ,25,NA,0,20,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-435256080-case-funda-protector-iphone-78-y-78-plus-con-diseno-_JM,NA,NA,NA,NA,NA,#435256080,Apple,NA,NA
128," Funda Case Protector Original iPhone 7, 8 Plus Textura Cuero ",45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTORE+PERU,https://articulo.mercadolibre.com.pe/MPE-429706723-funda-case-protector-original-iphone-7-8-plus-textura-cuero-_JM,NA,NA,NA,NA,NA,#429706723,Apple,Nillkin,NA
129, iPhone 7 iPhone 8 Case Funda Cover Ligero Apple ,10,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432665970-iphone-7-iphone-8-case-funda-cover-ligero-apple-_JM,NA,NA,NA,NA,NA,#432665970,Apple,Apple,NA
130, Case Funda Elegante De Cristal Con Marca Logo iPhone 8 Plus ,58,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436889203-case-funda-elegante-de-cristal-con-marca-logo-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#436889203,Apple,NA,NA
131, Funda Case iPhone 8 iPhone 8 Plus 360 ,40,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNUEVAERA,https://articulo.mercadolibre.com.pe/MPE-431278720-funda-case-iphone-8-iphone-8-plus-360-_JM,NA,NA,NA,NA,NA,#431278720,Apple,NA,NA
132, A1 Protector Funda Estuche Tetris Puzzle iPhone 6 7 8 Plus X ,33,NA,0,999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ENERGYZONE_MIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-432120110-a1-protector-funda-estuche-tetris-puzzle-iphone-6-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#432120110,NA,NA,NA
133, Case Funda Pantera Negra iPhone 6 Plus/6s Plus/7 Plus/8 Plus ,39,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRUIZ145,https://articulo.mercadolibre.com.pe/MPE-432069484-case-funda-pantera-negra-iphone-6-plus6s-plus7-plus8-plus-_JM,NA,NA,NA,NA,NA,#432069484,Apple,NA,NA
134, Apple Leather Case @ iPhone 7 8 Funda Cuero Taupe ,179,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436262253-apple-leather-case-iphone-7-8-funda-cuero-taupe-_JM,NA,NA,NA,NA,NA,#436262253,Apple,Apple,Cuero
135, Estuche Case Gel iPhone 8 Protector Funda Transparente ,9,NA,0,78,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-431188699-estuche-case-gel-iphone-8-protector-funda-transparente-_JM,NA,NA,NA,NA,NA,#431188699,Motorola,NA,Gel
136, Funda Case Protector Antishock iPhone 7/8/plus/x Militar ,249,NA,0,42,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429712806-funda-case-protector-antishock-iphone-78plusx-militar-_JM,NA,NA,NA,NA,NA,#429712806,Apple,Armorking,Aluminio
137," Case Funda iPhone 7, 7 Plus, 8, 8 Plus ",19,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JARRIETAA,https://articulo.mercadolibre.com.pe/MPE-423994090-case-funda-iphone-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#423994090,Apple,NA,NA
