search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
1818, Capa Capinha P/ Apple Iphone 8 Plus - Batman Sombra ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113044-capa-capinha-p-apple-iphone-8-plus-batman-sombra-_JM,NA,NA,NA,NA,NA,#967113044,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1819, Capa Capinha P/ Apple Iphone 8 Plus - Borboletas ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113055-capa-capinha-p-apple-iphone-8-plus-borboletas-_JM,NA,NA,NA,NA,NA,#967113055,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1820, Capa Capinha P/ Apple Iphone 8 Plus - King Monkey ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113082-capa-capinha-p-apple-iphone-8-plus-king-monkey-_JM,NA,NA,NA,NA,NA,#967113082,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1821, Capa Capinha P/ Apple Iphone 8 Plus - Gatinhos 2 ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113106-capa-capinha-p-apple-iphone-8-plus-gatinhos-2-_JM,NA,NA,NA,NA,NA,#967113106,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1822, Capa Capinha P/ Apple Iphone 8 Plus - Meow ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113204-capa-capinha-p-apple-iphone-8-plus-meow-_JM,NA,NA,NA,NA,NA,#967113204,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1823, Capa Capinha P/ Apple Iphone 8 Plus - Noivos ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113215-capa-capinha-p-apple-iphone-8-plus-noivos-_JM,NA,NA,NA,NA,NA,#967113215,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1824, Capa Capinha P/ Apple Iphone 8 Plus - Tô É Morta ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113221-capa-capinha-p-apple-iphone-8-plus-t-e-morta-_JM,NA,NA,NA,NA,NA,#967113221,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1825, Capa Capinha P/ Apple Iphone 8 Plus - Gatonauta ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113228-capa-capinha-p-apple-iphone-8-plus-gatonauta-_JM,NA,NA,NA,NA,NA,#967113228,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1826, Capa Capinha P/ Apple Iphone 8 Plus - Docinhos ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113278-capa-capinha-p-apple-iphone-8-plus-docinhos-_JM,NA,NA,NA,NA,NA,#967113278,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1827, Capa Capinha P/ Apple Iphone 8 Plus - Tropical 2 ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113294-capa-capinha-p-apple-iphone-8-plus-tropical-2-_JM,NA,NA,NA,NA,NA,#967113294,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1828, Capinha Com Foto Personalizada Iphone 8 Plus ,75,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULARES,https://produto.mercadolivre.com.br/MLB-1011839737-capinha-com-foto-personalizada-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1011839737,Apple,iPhone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone
1829, Capa Capinha Com Foto Iphone 8 Plus + Película Vidro ,39,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 665
		
		 sem juros
		
	

	
		",65,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULARES,https://produto.mercadolivre.com.br/MLB-1011844222-capa-capinha-com-foto-iphone-8-plus-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#1011844222,Apple,iPhone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone
1830, Capinha Serie Prison Break Michael Scofie - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017484273-capinha-serie-prison-break-michael-scofie-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017484273,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1831, Capinha Serie The Walking Dead Daryl - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017489199-capinha-serie-the-walking-dead-daryl-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017489199,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1832, Capinha Serie Teen Wolf Stilinski Mccall - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017493877-capinha-serie-teen-wolf-stilinski-mccall-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017493877,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1833, Capinha Serie Arrow Oliver Queen - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017503794-capinha-serie-arrow-oliver-queen-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017503794,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1834, Capinha Serie The Flash Barry Allen - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017508925-capinha-serie-the-flash-barry-allen-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017508925,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1835, Capinha Serie La Casa De Papel Tokio Rio - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017510087-capinha-serie-la-casa-de-papel-tokio-rio-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017510087,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1836, Capinha Heróis Dc Batman Coringa Flash - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017882099-capinha-herois-dc-batman-coringa-flash-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017882099,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1837, Capinha Heróis Dc Arqueiro Verde Flash - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017885986-capinha-herois-dc-arqueiro-verde-flash-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017885986,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1838, Capinha Anime Naruto Itachi Gaara - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017893892-capinha-anime-naruto-itachi-gaara-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017893892,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1839, Capinha Anime Tokyo Ghoul Ken Kaneki - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018075692-capinha-anime-tokyo-ghoul-ken-kaneki-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018075692,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1840, Capinha Anime Fullmetal Alchemist - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018081101-capinha-anime-fullmetal-alchemist-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018081101,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1841, Capinha Anime One Punch-man - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018084563-capinha-anime-one-punch-man-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018084563,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1842, Capinha Anime Death Note L Kira - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018093679-capinha-anime-death-note-l-kira-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018093679,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1843, Capinha Anime Dbs Goku Bills Jiren - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018095962-capinha-anime-dbs-goku-bills-jiren-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018095962,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1844, Capinha Anime Dbs Deus Super Sayajin - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018097134-capinha-anime-dbs-deus-super-sayajin-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018097134,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1845, Capinha Seleção Alemanha Rússia - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018156719-capinha-seleco-alemanha-russia-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018156719,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1846, Capinha Seleções Copa Espanha Iniesta - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1018209412-capinha-selecoes-copa-espanha-iniesta-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1018209412,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1847, Capinha Seleções Copa Uruguai Suárez - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 661
		
		 sem juros
		
	

	
		",61,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1019287028-capinha-selecoes-copa-uruguai-suarez-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1019287028,Apple,Variados,Capinha 2D Sublimação,Case,Emborrachada,TPU/Policarbonato
1848, Capinha Seleção França Inglaterra - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(97 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 661
		
		 sem juros
		
	

	
		",61,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEBR8016912,https://produto.mercadolivre.com.br/MLB-1020139330-capinha-seleco-franca-inglaterra-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1020139330,Apple,Variados,Capinha 2D,Variados,2D,NA
1849, Capinha Seleção México Rússia - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(97 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 661
		
		 sem juros
		
	

	
		",61,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEBR8016912,https://produto.mercadolivre.com.br/MLB-1020174312-capinha-seleco-mexico-russia-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1020174312,Apple,Variados,Capinha 2D,Variados,2D,NA
1850, Capa Capinha P/ Iphone 8 Plus - Nutella ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452442-capa-capinha-p-iphone-8-plus-nutella-_JM,NA,NA,NA,NA,NA,#1020452442,Apple,NA,NA,NA,NA,NA
1851, Capa Capinha P/ Iphone 8 Plus - Borboleta ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452444-capa-capinha-p-iphone-8-plus-borboleta-_JM,NA,NA,NA,NA,NA,#1020452444,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
1852, Capa Capinha P/ Iphone 8 Plus - Fe´ Ancora ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452446-capa-capinha-p-iphone-8-plus-fe-ancora-_JM,NA,NA,NA,NA,NA,#1020452446,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
1853, Capa Capinha P/ Iphone 8 Plus - Olho ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452449-capa-capinha-p-iphone-8-plus-olho-_JM,NA,NA,NA,NA,NA,#1020452449,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
1854, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2840 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAWE6672427,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=gHJLOtJMTamzeUtGqLTO8toopCln%2BwD6Y84bGlrgKgj%2FwmiENci6ZZoeWOUeS5FM8ZY5smhuooLU4V8IA72dUdX2e1eRLv0YelyAWPvLVq9Ot73ZKG4ZHcX%2B6HZfYe%2BHHAstSg8Gttpb7jUftvA62xtAxTXrvW8doIP156k3N3BTrovzJ%2BzqBIz1WIu%2Fz%2B%2FlfmX52IwLUf20zvXCWoZ9DPGaWA9LIoakXBwIbLStnaFecW07tI1n7Xxa5PESnSUW73pXbKMgS4L5CqkZcYS8KYn%2FYnuYOeEpSejqJUD8XSBguMIeLEwQ1xDbkPBJ0dxh6yTKoHyrNkpXIH3k0dNXwajWDI8aclHsbmVYjanKMnis9DtVjtCd8fySar5k4w7HSHeupocvehgt46PFkISPM9BIjD2QMANkHbZz4BLexz4fhgkrYesT7c7EZbd4sYHq2IVspc%2FRLaLPzXZt4SuX09vzGURcU31myJkrfCswI2uydq3zdCPSF3rIv0050fPXkDR%2BQ%2FBqyOVmYURfzscAdExXcKWd7yRk28bogXl68mIJDPZ34KcFX4X4TpKg0qImp8GCuUUFsldSrTPJP9tQpaNGA0j3X5aZkwrFET%2BE57xdPXH4PzTDDsg2Aeeq8BLQLNHUFm%2F74ZOHeiPMiTYjhy%2F1jDYNkVxD7EiOGn1LHO2ZrLkzQjo7kh6ps1O6Ox9YcN2c5lxQoMLhadbQ90vwTwqH4OCvyjQxKWvSAf6aTpb6HO5xciyeI1xffUU%2FoWhswNkWFeVxF52Td89izVZgxlDLu3501%2B%2BNStw73Qtxm35FeayPOldnpejZjpXIAwB95xwYS%2BzlICNLpYDtEc3vse9k5XS5%2BZp1fHJzszdfF7wGXA8wAEcrQwKAgE7ppw3GyMhE2s1jKoAkw4Dgrm65Xgu3C7fG%2Byh3kAJxqrRX5CNmKJcyY59%2Bhshrb4x8YOJrDDxLWQzWMDg12c5u6U8q0vpGtADRouGxztg3dbmQyig0wWhX77Aji7KtV9UpCcgWE4pMMHrFOvGZORaqcXjl4K%2BT9zZQgbO3ofue0bCx7CO9NOHMd60giQTKHW1qJSSksx2XlUBGwQm5AGBK1OBReCkwTd8x2Q7VZkcjv2OdhaLdvxt2EKv7yQ8x5NkbafQX8Jrtk949BESsY0127x%2BEgr0Pq0S7Z%2BtZ6BvPCIWaAY8np7uFkd9y%2B7QVZmH8x5kL2Yr9nJdnmRmU2qQa8f7bjEt5X4keCOuKDt2LHLRfjePeSxtSZyzdxOc58wctzVtzjrFQ1juPXIpJ8KY%2F3JQrL1eQcXXn12j3fwGOimJdxrtpftHUjn%2BkK9X2Nk3Itwh7M%2F2th1x%2F64h2bFjPJFf1lcyHo9k8Z%2BtSC6aRIoNz6o%2B6WuxLZJH%2FW5w4wArcgYFSFvf3bla0m27sRAnGq5Eu%2BWiVuOq%2FiYplSW5br9Ovmzkkk%2BZTRr0PnFM7FtQIDksFpg34wATbkc8%2FHIytx9TQsXOnTwrBqd1unvpRfMh6,NA,NA,NA,NA,NA,#1257080127,Apple,iPhone 5_5s_se_6_7_8_plus,Max,Anti Shock,anti shok,TPU/Policarbonato
1855, Capa Capinha P/ Iphone 8 Plus - Olha Ela ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452450-capa-capinha-p-iphone-8-plus-olha-ela-_JM,NA,NA,NA,NA,NA,#1020452450,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
1856, Capa Capinha P/ Iphone 8 Plus - Beija Flor ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452451-capa-capinha-p-iphone-8-plus-beija-flor-_JM,NA,NA,NA,NA,NA,#1020452451,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
1857, Capa Capinha P/ Iphone 8 Plus - Uma Direc¸a~o ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452453-capa-capinha-p-iphone-8-plus-uma-direcao-_JM,NA,NA,NA,NA,NA,#1020452453,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
1858, Capa Capinha P/ Iphone 8 Plus - Mais Amor (preto) ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020452455-capa-capinha-p-iphone-8-plus-mais-amor-preto-_JM,NA,NA,NA,NA,NA,#1020452455,NA,NA,NA,NA,NA,NA
