search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga
11, Rasuradora Eléctrica Qp2510/10 + Repuesto Cuchilla Oneblade ,899,NA,755,275,18 meses,49.94,NA,Envío gratis,NA,NA,4.9,25,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-661343849-rasuradora-electrica-qp251010-repuesto-cuchilla-oneblade-_JM#position=11&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,22,2,0,0,0,#661343849,Philips,OneBlade,QP2510/10,Planos,1,Láminas,Recargable,30 minutos,8 h
12, Rasuradora Afeitadora Wahl Recargable All In One 14pzs Nueva ,499,NA,164,133,18 meses,27.72,NA,Envío,NA,NA,4.8,4,https://perfil.mercadolibre.com.mx/ELECTRONICS.MEXICO,https://articulo.mercadolibre.com.mx/MLM-666698396-rasuradora-afeitadora-wahl-recargable-all-in-one-14pzs-nueva-_JM#position=12&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,3,1,0,0,0,#666698396,Wahl,all in one,9685-200,Nariz y Oído Trimmer,NA,NA,Recargable,80 m,NA
13, Rasuradora Recargable 3 Cabezas Independientes Bsk-8900 ,329,NA,112,16,18 meses,18.28,NA,Envío a todo el país,NA,NA,3.4,5,https://perfil.mercadolibre.com.mx/TIMCOWEB?brandId=1277,https://articulo.mercadolibre.com.mx/MLM-601445999-rasuradora-recargable-3-cabezas-independientes-bsk-8900-_JM#position=13&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,2,1,0,1,1,#601445999,Timco,NA,BSK-8900,Giratorios,3,Rotativo,Recargable,35,8 h
14, Rasuradora Philips Norelco Mg7750 Multigroom Dual 23 Piezas ,"1,499",NA,36,2,18 meses,83.28,NA,Envío gratis,NA,NA,5,3,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=SA3n57IISnGf3%2F7mvKvQjCLJ4uOG09S8siXukQZ1gYDNbP7TLNXtCRJjFecTbh391H6ucQo5xgOVwVvLO3yh7F0qeMI9OJTfSWLYLH1HX9VZwwNWuwW5ioFMgHR6LaGxmRDFKI7agoNrCM%2Blh%2BKhm5C8iNX0B32bPNPBxqZ97Wgy0f3qfsJJwaIGo8meQmdJwCmoUPyWEc%2Fr2LMVJI2jaxo9gbvLezINU4422omAVpDJPNXGSg19Y6m9Sgl2Wyo0RJ36ioH7T8umQ2ZEZZ2FgCKozSiEplmk3CzobsEXJ10N798mfAF9MH6mY8gPFmGmWyQ3v1AzGQ7sKyihibBXTY87l76VW9Tu4W%2F%2F5BBTBHyqnNSJ%2F64EI3NYv56hhED%2Bj%2BFXTBZxWrtHIs4RC1gS%2BlrQz%2BFQUEr41ZlN6PtI6q6Knvctkk7SiaQ06%2BVVUZM8alwgkqTFjMYCZN8ouUKqdWeJ%2BvHFtNcqxGzmkQaPtJKMkT6ca42neF%2BnALPf3zdWNV8C5t2AbGMt1HxtC4qeFDktbupUDHY%2B3tX1%2B6NVg1l%2FK8yxRbQmCwq3YkJosH9XiXFu8krivjBan3iAvsrZLL5mtoz5qo7VJPpgeE%2FOVE%2B%2BTsQqWjySJ%2BQLbVcZ6myypYw2XDChw1OYaMRxXPJYd4cla%2FJR4kQJ5UQFePBN1PJDRou52j%2BuZZg%2FIlCcEIKY%2BoyyDyuwoccEwUlvbp8wtywSjQTSAbHLK5TgTHAJEqmAWZqccRsFAfUtr9qs49pUDPc0QD90WZS2cmHJmdVQd1HpT7t%2B8hEZQdnfzzEZHQIuzkN3F%2BqXMshb8o%2B8tf3ZZ00wBdn9OclwqAYXL8bCc5hsid8c3WqHEda7x2xqf8HngVfYfDblbDWDBsjhtzbJmsKndnSyANB1r6mpmlnkvEHfNXIWZO0ZOmYs0uGU9CM39KjRK%2BEUdJ8U4Bi%2FPLXFLStTR3X%2BKoJcwRcAD9pCyGMt9cMECHHfgWV%2BXKzZ1uqgEA5T2NxECFaAIHsJV87ccwENdzumJNRZBVtXcgj%2Fdi8OA8owUBsfNU1KoA4bz2H67OxoJtv5y23aUzopQ0uweBqctpDQDMFphWX64%2F8nNE%2FP1i9sN8ZbBEnLqLnGMRDaN7pTdloJfhGom3LB2wTGerW%2BikGo3HOaT9IRcN9MBGjjwwxNp3VFKvSPovCaRjXsh35k3qblIDIT%2FF5kbFt%2FO9xFh%2BE7L4GwzHyRH%2FcTU8SDLwAO4ujgZ%2FyG1T4UE%2BSgZd7pvHyOVF7Z9G1QPMa9dhoYjDyQbqaq1xrM2Umz1LzaBt8qALV942TGH8of9p3PVqhi5HU1lmQEHGk%2FS8bt0aEXKKW8lxZaY1kxn4w1bvFTcprVxvv%2B%2FwTZK9XYqYZ%2Butoo%2B%2BSckI5%2Fm1bIeKEaJRFzCoG7oS9kMCJQNmhT66gWSFywGP7lpj6p1awogAcKPkCW%2BdUgh82mDDs1SVBMXMrG07ZfJ3EV%2BeCGrMpwpwFAJZKqZGTxLRzgrVb9I1jbVpC1EbjhpGfua2TaehMpE7XsC2Fuz007bOdVDv3Xex%2FOCxMQlo%2BTVdGeVNWCza%2FpApmAKjCoODzrJ5trol%2FyoXrqxy31J00Xkxg%2FYP2v44ui4jyR9jSpRUfrVxFodqQsDGhzq%2B7JXe7tEQUV8oc549aG2rkiBCQZJ8%2BhVm%2BYSCFR06QZZV51gc9%2B05OLmsLYuIPyc3aPe1xagk2wiVO%2F8cl%2BKouxLfxLS0g%2FHqrvx9kz8cYu4WYDogexqh8BjwgtUqGLgDzZWSJd2p5fh36v4Kt27d7iZHAwnw0hOVdChyrtTUIoL%2BERHOBf3BEbMcObPV17%2F5BCObaIUFRiVRWCNf2FO6yPdg0eYmMm3zf9XIQmUsn50UvMZd5Y2cerFngl%2FUVqkZq5MdF1iorgScAG0yA0zaLITSjAc9zTYJXb7F%2FbFpkf45R16LBZ0NVFPVWpoobYMXeVRlOyjVvKQ5mgrLgbIw%3D%3D,3,0,0,0,0,#631614977,Philips,7000,MG7750,Planos,1,Lift&Cut,Recargable,5 horas,2 h
15, Philips Norelco Maquina Rasuradora Para Barba Nariz Y Oídos Envío Gratis Y Garantía ,599,NA,308,26,18 meses,33.28,NA,Envío gratis,NA,NA,4.9,23,https://perfil.mercadolibre.com.mx/MANIX_ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-601194044-philips-norelco-maquina-rasuradora-para-barba-nariz-y-oidos-envio-gratis-y-garantia-_JM#position=15&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,21,2,0,0,0,#601194044,Philips,Philips,Multigroom 3000,Removibles,3,Lift&Cut,Recargable,60 ms,0 años
16, Afeitadora Profoil Andis Lithium Titanium Foil Shaver Recarg ,"1,449",NA,677,82,18 meses,80.50,NA,Envío gratis,NA,NA,4.9,24,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-551340932-afeitadora-profoil-andis-lithium-titanium-foil-shaver-recarg-_JM#position=16&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,21,3,0,0,0,#551340932,Andis,Profesional,Profoil Shaver,Planos,1,Láminas,Recargable,90 m,1 s
17, Micro Rasuradora Maquina Barba ,149,NA,106,7,18 meses,8.28,NA,Envío gratis,NA,NA,2.8,4,https://perfil.mercadolibre.com.mx/MALU8988452,https://articulo.mercadolibre.com.mx/MLM-664802590-micro-rasuradora-maquina-barba-_JM#position=17&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,1,0,1,1,1,#664802590,universl,barba,micro rasuradora,Planos,NA,NA,Eléctrica,electrico,NA
18, Maquina Rasuradora Corta Pelo Estuche Con 6 Piezas Barberia /e ,304,361,32,5,18 meses,16.89,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=1714,https://articulo.mercadolibre.com.mx/MLM-665808526-maquina-rasuradora-corta-pelo-estuche-con-6-piezas-barberia-e-_JM#position=18&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,1,0,0,0,0,#665808526,Wahl,Cortadoras de pelo,9298-500,Removibles,1,GyroFlex 3D,Eléctrica,Rasuradora,NA
19, Rasuradora Multi-usos 8 En 1 Timco X-48 ,288,NA,74,13,18 meses,16.00,NA,Envío a todo el país,NA,NA,3.6,5,https://perfil.mercadolibre.com.mx/TIMCOWEB?brandId=1277,https://articulo.mercadolibre.com.mx/MLM-601445913-rasuradora-multi-usos-8-en-1-timco-x-48-_JM#position=19&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,3,0,0,1,1,#601445913,Timco,NA,X-48,Removibles,1,Rotativo,Eléctrica,NA,NA
20, Rasuradora Philips Norelco Todo N Uno Mg5750 Recargable 18pz ,"1,099",NA,93,6,18 meses,61.06,NA,Envío gratis,NA,NA,5,8,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=t4dgV78t%2F21EQ7JbaQJwanTPAR8O%2BKjO0RYtdW8LCP76gA6V9RLWvPAqwZFbsbe%2B9Byt7BzZTXZ%2FpRAjHd3%2FLPpX6CUZ1GTSadJypQj0mMb%2FA1uS4htlNN%2FYhalBPN3gQFB3V%2F6l6hzR4OJzW59J3pFEAbZr5ACQIS5kbUpImQ4EPiYvxTXlnegPWvNFsVF1m5Ul%2B9GwgkBgFDbCbleqKtVoAOwPBiwpGCM5jm30pKi116rKZac7truVDZvGvHMM1zKaU6ZiPXOjgecBu6wI4iJoZuUFQpRNzT60KBYkSHBGN2ksjlrVoQsrx%2FzYEJ65dO3DAYRML9vufXW5rXrfLNEXBLreVs07m6plPeAF7Tg%2FQHUuU8aIzfeJaQKGV0o4q3ScfZEndW60ewo3J4PUrp7Rgi%2FMoje%2FnbVEUDUDrjge5GSKYDiklECMqwxhy0MdUEz5kBnaDPMjTiKd06wbAvGvUi0EnvdqPhp5lhd7hKihGKJZsc6SCMTHsHM6GCc0M2toDNKbrel4AK41WVNZt0k5EOVeYqcEF2H%2FZ6jwOKLatBgO%2Fg4obQIUY887qNNcGJdVRvA%2BsYeoyS%2BtBma%2B%2BDhIADTGmaTKHe0pcRqh4VPbC3icTNCUmSaWBKTMfWnp%2BollyMg9yXDskP6xRvKqgMaTkQ%2FUsl2bWIWegs%2Bpyp3byeRtWmCtAEhDe5TAL6suvRyhR3p2xduNvJStn60VM0IsECf8fKoQDs%2FKgHBe7lgpFSy4okus2ZOUOhZH4RDZsc3UBR8AZ5D5qsUcyTWtPLemBsmZyCerT6DaqlJlAu%2Fo8SIxCsKN78Ysp2mTpjD%2FO7sON%2FoZd5xHafvz9%2Bgcu4Pwd15ClXfipORA2uPhv0LC5XKgbLoq%2Fd1BUlhSeNC%2BhIjVNLhdKpt%2FwqdwDkOuc9ghDZdngXeCRw%2FCwTEjhpMgA13%2Fn23LZXDudotPMftdBlfwbjdSdIBgIJprNzU4IJCSV0HVT8pj%2FDh2iEXRG7VhXl6NVcVx%2B2B7s6zHTXh9us5xVdEJJ2l6j8Em9i%2BAhDvLiHv1pFdpM4Y6NKIXBllfaBZhD8kaVpSbJhfwQIVHlHiY3DzWDbEeXH9M5MojAjWaHN0Fl17EYPatC3wjUFbdEB8tD8Sowj15tavDhhGDwf6dwQhDKwFDfHbwUhlnDu7Tj%2FCXwmy%2FH1srsN94npCqTA%2FJ7LCwztLLSOGoabqA4UsA9fLjG1e0ttH3xuXB0z0x1U6JQsn6BOhhxh9eNar%2F%2BmJ7Dv4W4IgJP3rZzaXqPKDkaWIAn8D6VNNNbQOx1ujiwzuIa94g62E6DAxzBpadPoXc90MRxSVDe0z1HKPPk%2F1LccFkWIb0UGGFaYlIGp16GLmxm3JGXw%2B0ptD1Eu8Nm2jCfrh5XZWja3cksb23JGyZTvqXYOYEL0dVOVA8EH5cVqoJkURHyxJMQgml5l3OXnciZ5Top1EUn7u4GZ9%2BdC5Q78rBVlKKKjrxpC5ge7Dl0luOzvQnvF5eJre7E3oy3xWHn1H7naZjD%2Fd0IOrwAkwZl%2F4UulJBQV6fJiWe9fLDdb4V43T1bsmlTbdIZ8ces5orZtM%2F15stN59P8CMalfMxjQVJKgTa4TSn0gxO4ATEmkJTdjdASaqlEOq%2Fwi20GA0MZI0KC5jZ4eAhLZAvhQPW4SPhuu%2BGubgeD4OQ02%2FDmKvtyPa9oDKI%2BzAdGi24Z%2FlckENCz1bLH%2Bg%2BA92KyjS0sTjMU9TDg97jUIc3v75%2B1JThZH6NfvJv4rUbdnvdpFWifie0q8jaXDZsxbzdphbQ2lkRNroP0QmT%2BAMUAyHWKC2t1tINGaSrI%2FDUAG2EB%2FrNGEscYSU%2FU4eHa%2FNOFGrq0rT33d%2FVusBXhfLrSjP1n5OJF1e4qkeS5Yg0KVFWRaOhcOSLJcLtdnPFtawYPgFMD4cGnoQOJjA9H7t1ewWk0byNKxx2KACR%2FPw3Ct2DJSiiVqt0KlCLxdTrwFDGffzvbgg%3D,8,0,0,0,0,#612747886,Philips,Multigroom 5000,MG5750/49,Plano,1,Rotativo,Recargable,3 h,1 h
21, Rasuradora Taurus Baco 3w Recar 3 Cabezas ,468,NA,162,2,12 meses,46.23,NA,Envío a todo el país,NA,NA,4.6,10,https://perfil.mercadolibre.com.mx/LIFTORTIENDAOFICIAL?brandId=1084,https://articulo.mercadolibre.com.mx/MLM-591638161-rasuradora-taurus-baco-3w-recar-3-cabezas-_JM#position=21&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,8,0,2,0,0,#591638161,Taurus,RASURADORA,Baco,Giratorios,3,Rotativo,Recargable,45 m,45 m
22, Rasuradora Maquina Corta Pelo Portatil 4 Cabezas Recargable ,299,NA,33,4,18 meses,16.61,NA,Envío gratis,NA,NA,5,2,https://perfil.mercadolibre.com.mx/MALU8988452,https://articulo.mercadolibre.com.mx/MLM-678415577-rasuradora-maquina-corta-pelo-portatil-4-cabezas-recargable-_JM#position=22&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,2,0,0,0,0,#678415577,Sonar,Blanca,5803,Removibles,NA,NA,Batería,NA,NA
23, Maquina Rasuradora 3 Cabezas Independientes Recargable ,299,NA,40,30,18 meses,16.61,NA,Envío gratis,NA,NA,4,1,https://perfil.mercadolibre.com.mx/ANDROMEDA+INC,https://articulo.mercadolibre.com.mx/MLM-685703499-maquina-rasuradora-3-cabezas-independientes-recargable-_JM#position=23&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,0,1,0,0,0,#685703499,Health Essentials,Caballero,32936,Giratorios,NA,NA,Recargable,NA,NA
24, Rasuradora Recargable Wahl 14 Pzas Recontruida De Fabrica ,249,NA,68,11,12 meses,24.70,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.mx/GWORLDEMPRESAS,https://articulo.mercadolibre.com.mx/MLM-675779088-rasuradora-recargable-wahl-14-pzas-recontruida-de-fabrica-_JM#position=24&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,2,0,0,0,0,#675779088,Wahl,Rasuradora Eléctrica,All-In-One,Removibles,NA,NA,Recargable,NA,NA
25, One Rasuradora Maquina De Afeitar Micro Shave Touch Blade ,499,NA,27,8,18 meses,27.72,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OFERTASCREATIVAS?brandId=1073,https://articulo.mercadolibre.com.mx/MLM-684183015-one-rasuradora-maquina-de-afeitar-micro-shave-touch-blade-_JM#position=25&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,NA,NA,NA,NA,NA,#684183015,MICROSHAVE X9,MICROSHAVE X9,MICROSHAVE X9,Giratorios,NA,NA,Recargable,NA,NA
26, Rasuradora Philips Norelco Mg3750 13pz Recargable Litio 60mn ,599,NA,1704,84,12 meses,59.18,NA,Envío gratis,NA,NA,4.9,101,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-581331744-rasuradora-philips-norelco-mg3750-13pz-recargable-litio-60mn-_JM#position=26&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,93,6,2,0,0,#581331744,Philips,Multigroom 3000,MG3750/60,Removible,3,Láminas,Recargable,60 m,NA
27, Philips Norelco 3000 Semiprofesional Recortadora Barba Delineadora Nasal Potente Inalambrica ,599,NA,82,21,18 meses,33.28,NA,Envío gratis,NA,NA,4.7,6,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-647954731-philips-norelco-3000-semiprofesional-recortadora-barba-delineadora-nasal-potente-inalambrica-_JM#position=27&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,4,2,0,0,0,#647954731,Philips,Trimmer,Trimmer Multigroom 3000,NA,NA,Láminas,Recargable,NA,NA
28, Rasuradora Taurus Argus 2.5w Recar 2 Navajas ,375,399,286,7,12 meses,37.05,NA,Envío gratis,NA,NA,4,16,https://perfil.mercadolibre.com.mx/LIFTORTIENDAOFICIAL?brandId=1084,https://articulo.mercadolibre.com.mx/MLM-591638171-rasuradora-taurus-argus-25w-recar-2-navajas-_JM#position=28&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,10,1,2,1,2,#591638171,Taurus,RASURADORA,Argus,Planos,2,Láminas,Recargable,45 m,6 h
29," Trimmer 3 En 1 Nariz, Oreja Y Barba X-47 ",160,NA,122,9,18 meses,8.89,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.mx/TIMCOWEB?brandId=1277,https://articulo.mercadolibre.com.mx/MLM-601445929-trimmer-3-en-1-nariz-oreja-y-barba-x-47-_JM#position=29&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,2,0,0,0,0,#601445929,Timco,NA,X-47,Removibles,1,Rotativo,Eléctrica,NA,NA
30, Rasuradora Afeitadora Wahl Recargable 14pz All In One 80mn ,549,NA,367,47,12 meses,54.24,NA,Envío gratis,NA,NA,4.9,16,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-581799353-rasuradora-afeitadora-wahl-recargable-14pz-all-in-one-80mn-_JM#position=30&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,14,2,0,0,0,#581799353,Wahl,all in one,9685-200,Removible,3,Láminas,Recargable,80 m,1 s
31, Máquina Shaver Afeitadora Profesional Foilfx02 Babyliss ,"2,220",NA,25,3,18 meses,123.33,NA,Envío gratis,NA,NA,5,1,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-667660585-maquina-shaver-afeitadora-profesional-foilfx02-babyliss-_JM#position=31&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,1,0,0,0,0,#667660585,BaByliss,FoilFX2,FoilFX2,Removibles,NA,NA,Recargable,180,NA
32," Maquina Afeitadora, Rasuradora Al Ras, Delineadora Recargable Norelco Philips Profesional ",799,NA,52,6,18 meses,44.39,NA,Envío gratis,NA,NA,4.8,5,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-666052072-maquina-afeitadora-rasuradora-al-ras-delineadora-recargable-norelco-philips-profesional-_JM#position=32&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,4,1,0,0,0,#666052072,Philips,Norelco,Star Wars,Flexibles,NA,NA,Eléctrica,40 Minutos,NA
33, Rasuradora Electrica Philips At620/14 3hd Seco Mojado ,"1,199",NA,158,9,18 meses,66.61,NA,Envío gratis,NA,NA,4.7,11,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-562492658-rasuradora-electrica-philips-at62014-3hd-seco-mojado-_JM#position=33&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,8,3,0,0,0,#562492658,Philips,AquaTouch,AT620/14,NA,NA,Sistema de cuchillas CloseCut,Batería,Batería recargable,NA
34, Micro Rasuradora Portatil Contra Agua Force Como Vio Tv! ,119,NA,146,58,18 meses,6.67,NA,Envío a todo el país,NA,NA,4.1,10,https://perfil.mercadolibre.com.mx/CORP.RES+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-554789483-micro-rasuradora-portatil-contra-agua-force-como-vio-tv-_JM#position=34&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,7,1,0,0,2,#554789483,CORP.RES ELECTRONICS,RASURADORA,WET & DRY SHAVER,Planos,2,Láminas,Eléctrica,10 m,0 m
35, Recortadora Cabello Barba Multigroom Phillips 23 Accesorios ,"1,399",NA,49,17,12 meses,138.21,NA,Envío gratis,NA,NA,4.5,4,https://perfil.mercadolibre.com.mx/NPK2000,https://articulo.mercadolibre.com.mx/MLM-631411491-recortadora-cabello-barba-multigroom-phillips-23-accesorios-_JM#position=35&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,2,2,0,0,0,#631411491,Philips,MULTIGROOM,MG7790,Removibles,3,NA,Recargable,HASTA 6 HRS,1 h
36, Afeitadora Profoil Plus Andis Lithium Titanium Shaver Recarg ,"1,599",NA,179,59,18 meses,88.83,NA,Envío gratis,NA,NA,4.9,9,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-674350662-afeitadora-profoil-plus-andis-lithium-titanium-shaver-recarg-_JM#position=36&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,8,1,0,0,0,#674350662,Andis,pROFESIONAL,Profoil Plus,Planos,NA,NA,Recargable,80 m,NA
37, Rasuradora Electrica Recargable Usb Barba Bigote Cabello ,349,NA,17,113,12 meses,34.48,NA,Envío gratis,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/INOGADGET,https://articulo.mercadolibre.com.mx/MLM-699818071-rasuradora-electrica-recargable-usb-barba-bigote-cabello-_JM#position=37&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,NA,NA,NA,NA,NA,#699818071,LJK,Recargable,DT-6559,Giratorios,NA,NA,Batería Recargable,NA,NA
38, Rasuradora 3 Cabezas Recortador Para Nariz Y Orejas Rms-b ,398,NA,76,12,18 meses,22.11,NA,Envío a todo el país,NA,NA,3.3,13,https://perfil.mercadolibre.com.mx/TIMCOWEB?brandId=1277,https://articulo.mercadolibre.com.mx/MLM-601445934-rasuradora-3-cabezas-recortador-para-nariz-y-orejas-rms-b-_JM#position=38&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,5,0,2,3,2,#601445934,Timco,NA,RMS-B,Giratorios,3,Rotativo,Recargable,35,8 h
39, Rasuradora Cortadora Barba Bigote Remington All-in-1 8 Pzas ,539,999,731,4,12 meses,53.25,NA,Envío gratis,NA,NA,4.7,91,https://perfil.mercadolibre.com.mx/MERCADAZOOFICIALES?brandId=880,https://articulo.mercadolibre.com.mx/MLM-582625283-rasuradora-cortadora-barba-bigote-remington-all-in-1-8-pzas-_JM#position=39&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,67,17,5,1,0,#582625283,Remington,Remington,PG6025 (110) F,Giratorios,5,Láminas,Eléctrica,65 MINUTOS,4 h
40, Maquina Cortadora Recargable Desvanece Pelo Barba Shc4352 ,619,NA,65,26,18 meses,34.39,NA,Envío gratis,NA,NA,5,7,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-596891235-maquina-cortadora-recargable-desvanece-pelo-barba-shc4352-_JM#position=40&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,7,0,0,0,0,#596891235,Sinbo,Recortadora,SHC 4352,Planos,4,Láminas,Recargable,1 hora,120 m
41, Rasuradora Philips Norelco Todo N Uno Mg5750 Recargable 18pz ,"1,099",NA,93,6,18 meses,61.06,NA,Envío gratis,NA,NA,5,8,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-612747886-rasuradora-philips-norelco-todo-n-uno-mg5750-recargable-18pz-_JM#position=41&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,8,0,0,0,0,#612747886,Philips,Multigroom 5000,MG5750/49,Plano,1,Rotativo,Recargable,3 h,1 h
42, Rasuradora Recargable 3 Cabezas + Trimmer Bsk-9000 ,462,NA,81,8,18 meses,25.67,NA,Envío a todo el país,NA,NA,4.7,4,https://perfil.mercadolibre.com.mx/TIMCOWEB?brandId=1277,https://articulo.mercadolibre.com.mx/MLM-601445922-rasuradora-recargable-3-cabezas-trimmer-bsk-9000-_JM#position=42&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,2,1,0,0,0,#601445922,Timco,NA,BSK-9000,Giratorios,3,Rotativo,Recargable,40,8 h
43, Rasuradora Philips Norelco Mg7750 Multigroom Dual 23 Piezas ,"1,499",NA,36,2,18 meses,83.28,NA,Envío gratis,NA,NA,5,3,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-631614977-rasuradora-philips-norelco-mg7750-multigroom-dual-23-piezas-_JM#position=43&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,3,0,0,0,0,#631614977,Philips,7000,MG7750,Planos,1,Lift&Cut,Recargable,5 horas,2 h
44, Trimmer Remington Rasuradora Cortador Nariz Ceja Oido Vello ,299,399,52,4,12 meses,29.54,NA,Envío gratis,NA,NA,3,2,https://perfil.mercadolibre.com.mx/MERCADAZOOFICIALES?brandId=880,https://articulo.mercadolibre.com.mx/MLM-566766881-trimmer-remington-rasuradora-cortador-nariz-ceja-oido-vello-_JM#position=44&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,0,0,2,0,0,#566766881,Remington,CORTADORAS,NE3200 B,NA,1,Láminas,Eléctrica,NA,NA
45, Afeitadora Rasuradora Profesional Andis Profoil Thilium Gris Nueva Ligera ,"1,399",NA,130,88,18 meses,77.72,NA,Envío gratis a todo el país,NA,NA,4.8,4,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-613441635-afeitadora-rasuradora-profesional-andis-profoil-thilium-gris-nueva-ligera-_JM#position=45&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,3,1,0,0,0,#613441635,Andis,ProFoil,Pro Foil,NA,NA,NA,Corriente directa,NA,NA
46, Rasuradora Wahl Inalambrica Y Alambrica Maquina Rasurar ,979,NA,249,2,12 meses,96.72,NA,Envío gratis a todo el país,NA,NA,4.6,13,https://perfil.mercadolibre.com.mx/COMERCIALIZADORA+JICON,https://articulo.mercadolibre.com.mx/MLM-552893314-rasuradora-wahl-inalambrica-y-alambrica-maquina-rasurar-_JM#position=46&type=item&tracking_id=76fb7159-159a-4678-9cd9-fdde19a870d4,9,3,1,0,0,#552893314,Wahl,Casa,79300-400W,Planos,1,Láminas,Eléctrica,CASERO,NA
