search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
897, Fone De Ouvido Headphone Com Bluetooth Branco Ph242 - Pulse ,239,NA,"
			
			
				
				18
				vendidos
			
		",(45 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2000
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PIU+SHOP?brandId=1849,https://produto.mercadolivre.com.br/MLB-1100690064-fone-de-ouvido-headphone-com-bluetooth-branco-ph242-pulse-_JM,NA,NA,NA,NA,NA,#1100690064,Pulse,FONE BLUETOOTH,PH242,Over-ear,NA
898, Fone De Ouvido Wireless Video Game Play4 Pc Tv Promoção ,69,NA,"
			
				Novo
			
			
				
					 - 
				
				30
				vendidos
			
		",(970 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 583
		
		 sem juros
		
	

	
		",83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/SHBO3220690,https://produto.mercadolivre.com.br/MLB-1093886452-fone-de-ouvido-wireless-video-game-play4-pc-tv-promoco-_JM,NA,NA,NA,NA,NA,#1093886452,Universal,Universal,fone de ouvido Wireless,Over-ear,NA
899, Fones De Ouvido Bluetooth 5.0 Sem Fio Qcy - Pronta Entrega ,152,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(97 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1461
		
		 sem juros
		
	

	
		",61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/TECHWEB-STORE,https://produto.mercadolivre.com.br/MLB-1184388128-fones-de-ouvido-bluetooth-50-sem-fio-qcy-pronta-entrega-_JM,NA,NA,NA,NA,NA,#1184388128,QCY XIAOMI,Fone Bluetooth Sem Fio,QS1 - NOVA VERSÃO,COMPACTO E ANATÔMICO,QCY QS1
900, Fone De Ouvido Bluetooth Headphone Micro Sd N65 P2 Radio Fm ,40,NA,"
			
				Novo
			
			
				
					 - 
				
				38
				vendidos
			
		",(462 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 683
		
		 sem juros
		
	

	
		",83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/PREMIER.VENDAS.,https://produto.mercadolivre.com.br/MLB-1227608334-fone-de-ouvido-bluetooth-headphone-micro-sd-n65-p2-radio-fm-_JM,3,0,0,0,0,#1227608334,Imports,Fone de Ouvido,N65,Over-ear,n65
901, Fone Ouvido Bh-503 Sem Fio Bluetooth Stereo Universal Preto ,35,NA,"
			
				Novo
			
			
				
					 - 
				
				226
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 657
		
		 sem juros
		
	

	
		",57,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,39,https://perfil.mercadolivre.com.br/IMPERIOEXPRESS10,https://produto.mercadolivre.com.br/MLB-730225233-fone-ouvido-bh-503-sem-fio-bluetooth-stereo-universal-preto-_JM,20,10,5,0,4,#730225233,Nokia,NA,BH-503,Ear-Buds,NA
902, Fone De Ouvido Jbl T500bt Tune Bluetooth Original Preto 2019 ,268,NA,"
			
				Novo
			
			
				
					 - 
				
				27
				vendidos
			
		",(87 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2561
		
		 sem juros
		
	

	
		",61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,179,https://perfil.mercadolivre.com.br/JPARTSBRASIL,https://produto.mercadolivre.com.br/MLB-1212959965-fone-de-ouvido-jbl-t500bt-tune-bluetooth-original-preto-2019-_JM,156,20,1,0,2,#1212959965,JBL,TUNE BT,JBLT500BT,Over-ear,JBLT500BTBLK
903, Fone De Ouvido Jbl T205 Bt Bluetooth Preto Earbuds Sem Fio ,198,NA,"
			
			
				
				16
				vendidos
			
		",(19 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1650
		
		 sem juros
		
	

	
		",50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/LEANDRINISTORE?brandId=1551,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=TtTxgHBH5l8x9AW21wBJ8oPcgjLX%2BR8VEuLIs3xOWRvPJUe%2F%2FOx2OTMX1NLjEfHFMk73%2FfeThFNYd5Pvfh0EbofCkO21weXSOvBTIWubGnHNjcUid3f9nUVz7zdUAFCVB2odIQQBRXr9iYtyD9GQu2%2BU32cTsslikNzk7gLsa2%2Bb1BX92mA5eWqwx9yS0fbWbeM3C4tYmahe7%2BSei%2Fvoi3bbqf1YmglSLk%2FVxK6Co9MjgdIJdta7PyhU5zQRNBQ42QtH7qZqVGq%2F7X8uIHgp49JmEmFCIL55qani5xbRukpqjFT26IeM6Hq0duLqUKaZNjyrRTY77H5ikdEPA4%2F3w2W%2BivzliHeoDDGZEsmE2EIj9RPPModsMVm2gq5wZUAJyrzgUUKe3w2ky2kiVwC9VWw25BKj1ftRo8oRyvifRdrX%2BGl3kirzANqe2CD1nb45vIxFnzeZAGaYfgQGuZNDfDXAfBB%2FXQRFTd%2FtIjJPktUlxvp5708U4jgQwyalp9BPyqSbYbCyKCL141BWNxV%2Bi5UPLRkGYZr0vwj3B0Wl%2BFWSr0ZpCaxLLAS5g%2B5xwLlDthVH%2B2a66ByfZsg3zluSlJc%2FqzEFd5LfxoCULj7rquy1Qz0nXKPE7QDs1nI%2F9bv3I5%2FpXq%2Bb6%2BiVHYwwrKgF%2FguJup7OpAJy%2FPzA%2FyyNtFfIhbv%2FgY6%2FuxRvCmxo%2BzKxaJUidKLmw91pDirlr0c6DjyJ0QaqYyzg2nz9xbys1JFp0ZAWkYYe8IV8%2FpwBb933h0ZMB45Kwe5glRQg%2FsV4jH9d8t24F612%2FIcW8vcMUf9%2FUplgfPREw0n9qaq2XRJ8cEF1ldrRFroeFZrHPb3MuWikx78fD2jJN7aBvDYO3KRaeWrpjKnMFndP2iNMsw%2BQCs7Ds84Xv1LaHdAyHIRzv%2FozOhiuySFBHPoqy%2FAHfx4tc%2B2BgG9Ku8wyn2ydOH2Zix9BNcgcm6fb6aYDW5As%2FNOyMoQ7KY%2FGhpAAQKTbzioSpjAaRLqBVUb1s%2FkLlwsJQ%2BAr6z7pB7FUFuwF7Gf1X%2FZMi79kAZRWthvO7YhK%2FVbCNvouUIJK5FHfDZmEd8T7Ggsg67JqhIT3TAw2YOvE1MglYzw%2B%2B6Bd%2FZyYaDfBTSS08onpbE4muo7CYUQVOAndKjk9Xt85837xiNI7%2B%2BENo6WRNU8tAE%2F%2FgeaGA4XaOm3JZsZ%2Bps%2BBP6xgS0cvoCPOEglMZzxmDf6%2BepNcLMCbkfZOSCaa6A%2FNxF8N%2BcGaB6ZejtfJ5z7TSTjekp%2FecvhyoM0IOQG0bU4cESqB%2BpNxxeBgsbm72OTqUKCZWpL3y7JZ065qAas5%2BjsJBUP3TediGSysJpH%2BabIv41CPWRLdKUt0XOW6aJjzHPWF9UM6v3%2FYY2M0dlFpxN%2FblKOResacHzbp%2FX3VTKo%2BDAXYrohnGDEZsd%2FEEqmv1eoH7g%2BwEoErFvxFffLKejqUN5Df23fqP1kwyqUmzRBF8yCbp%2FLl1pwy3Bj4jZDaACcUsl8fKuQT7B6H%2Fm80LwyeA3CoObOFeJuIjMK8ba0u2OmaYsj7NgByXHpPmClZEuNyMMzZFy8DsiNtaKPV4ZVa1FbPdUZo9nEm64ipsW%2F9d5BNd3K4aSz8Qnoszr8Nd1CM6QHbTo%2Bl%2F2%2FinEWJC31mhtDOA12MqVFbxMF5zV8C7xbgJL5kIffBzIJjgyYs3buML5FPEn4rN0KxmdVB8Q77Uf%2Bd1pTVJQiV9%2F0bouQlXM8%3D,NA,NA,NA,NA,NA,#1151714586,JBL,Life Style,T205 BT,Ear-Buds,T205 BT
904, Fone De Ouvido Head Phone Bluetooth Micro Sd Fm Auxiliar P2 ,41,NA,"
			
				Novo
			
			
				
					 - 
				
				11
				vendidos
			
		",(90 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 777
		
		 sem juros
		
	

	
		",77,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JRM+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1235582979-fone-de-ouvido-head-phone-bluetooth-micro-sd-fm-auxiliar-p2-_JM,NA,NA,NA,NA,NA,#1235582979,Importado,1,B01,Headset,01
905, Fone Ouvido Bluetooth 4.1 Lc100 3.5mm iPhone Galaxy Lg Motog ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				147
				vendidos
			
		",(753 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 541
		
		 sem juros
		
	

	
		",41,NA,Chegará hoje,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,5,https://perfil.mercadolivre.com.br/VIRTUAL+KAR,https://produto.mercadolivre.com.br/MLB-842731428-fone-ouvido-bluetooth-41-lc100-35mm-iphone-galaxy-lg-motog-_JM,2,2,1,0,0,#842731428,LG,NA,LC-100,NA,NA
906, Versão Global Xiaomi Redmi Airdots Bluetooth 5.0 Tws ,118,NA,"
			
			
				
				44
				vendidos
			
		",(454 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 983
		
		 sem juros
		
	

	
		",83,NA,NA,NA,NA,4.8,342,https://perfil.mercadolivre.com.br/TOMTOPWHOLESALEBR?brandId=2168,https://produto.mercadolivre.com.br/MLB-1281780374-verso-global-xiaomi-redmi-airdots-bluetooth-50-tws-_JM,295,35,8,1,3,#1281780374,Xiaomi,Mi,Xiaomi Redmi Airdots,Over-ear,NA
907, Fone De Ouvido Sem Fio Bluetooth C80 Longa Duração 10 Hora ,79,NA,"
			
				Novo
			
			
				
					 - 
				
				21
				vendidos
			
		",(1121 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/PRESIMPORT01,https://produto.mercadolivre.com.br/MLB-1181591077-fone-de-ouvido-sem-fio-bluetooth-c80-longa-duraco-10-hora-_JM,NA,NA,NA,NA,NA,#1181591077,JWCOM,bluetooth sport,FO-C80,In-ear,FO-C80
908, Fone De Ouvido Sem Fio AirPods I9s iPhone 5 6 7 8 X Plus ,129,NA,"
			
				Novo
			
			
				
					 - 
				
				15
				vendidos
			
		",(35 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1083
		
		 sem juros
		
	

	
		",83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/BBDN-SHOP,https://produto.mercadolivre.com.br/MLB-1257565087-fone-de-ouvido-sem-fio-airpods-i9s-iphone-5-6-7-8-x-plus-_JM,1009,90,45,27,45,#1257565087,Apple,tws,i9s,Headset,MMEF2
909, Fone De Ouvido Bluetooth Sem Fio Para Celulares Pc Universal ,19,21,"
			
				Novo
			
			
				
					 - 
				
				79
				vendidos
			
		",(14 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 657
		
		 sem juros
		
	

	
		",57,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,1,https://perfil.mercadolivre.com.br/ELETRONICOS+PLAY,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=hgVMbXwuTLG3KMcrLSikwScnBRZJBxhArScV2B13qJpeoyGNW8Cy%2FHVoJB247E5%2FhAjnbi3USIOXInwoU3HdXeQZ7Yjt8IuDO%2BTilaZONv10VDjRTCR%2FM9pLbvsQVA7zR%2BT23LBDL7V8cEtClZzDPctd7Lzi7yQAgxN38dWJ2lV4hrhTZj280UGP34RazJH6hYFXbzl43vDQc1limiSkYNFH8ZlY1y8F0fZhHC63yzg8OdeJzc%2B2hHwXkrPVF2LCU04oz52x5rS8vDX4Hrh%2Fu02oDpJJCYm2nMQut4ZsY4WJGtQ75wJCx04ASReWZ6jGsa8jL%2BSe%2BLKq63HeMD0yLra%2BCEsswHjCTbKQE5%2FML0CW8%2F03DxKAktoRtD%2FbMW6Ft%2FvtWcm9Dviqkgl5SL1eZ6D6q4U%2Box20RVPkE0aQ%2BMcXiqWT9esFuZu4iadWuRKoFZapJGpFy%2BcSNAQ7hWGZNjAyuid72lvAlRVks0w5abCA6l4u3qTwb%2BCksZ6%2BaqwE5NdnGWzPaP9yw6vkV%2FQoYVf8vXZJhD%2Fz2x6IZuNhlJWC%2BtpiBXrRItSnva7bg1KAUcaPNru92KQg15WOFo05pp1Z0MCNh2G5mHbR8D2teh9mc80GqX%2FFdyZQb3lODoscSwkKuy79uaz60yE3CMCdYk5HBw2Es2CFD20ijK9qh0sw2lzbZjrzabu7wtvWx8zwXjJiFKktu9Jxkv%2FdHffYIo4%2BJ8fcXpiRqjB94nIa7xItjg5KNHi0apyMCvx5RtarsT7onthMka2PVh4m0jWC3x6kBp17DipC4n6wPVTNzwCmyUnsrGYruoI%2FwvcBRy%2BmwzWDtuwzi%2BzzuKF0nizLJvRtQnX6AzGDvoaivt4dtKiR4t67npnK%2BSoAIxoz8tLkEdf0HcfxUy14Ji3182vns6dPmefmRIZ3pnkXP2idIpwHYpqPV4Ha7pwX%2BpZ8GxWK6CCggBiRbDzh6YBrrSzEdp%2Fl7NxPSiF2hlcDKJektyl3PtMBMKaWvTLjUegWLOnuJE1Psn99nlo4w%2B7CnFRB1XawDhqkw3xnwxd0JoueytYEU%2FRY0d7ibsFPV9O10XXTPa2JaMD7TyxDaduJJsjrgrA3QPT%2BXANcHbyGpwyQBHWsJaRRUvlfEKndVjrY2KeWi2qRL2BxfSt7mLGoc%2FShul1UYAk1dRCv4DqzvXL0aqjMBtQdpAb75Vqax%2BrjVfEaPdFZ8ohnB1ZPC7OAhviZaniRnlRDm4YEXaK2kMLSRBEmCjKiBF0e98QtRrm656rP5ZYkywupcauJhq%2FeEo7L7nKswaL4RocVJOovBZMCAecv1NTiY14QYdP6Pz0V1JvRAvFRBaWmftVc0Y5kktvK2hKXq20J96a62Zie36WRPuShyT9WYrR%2FNHy7e1W5nJOqjxvKk799CpdDfo5KuI5RFyJGCmgV5dh8kqYxWMr1FJL0krHPMTcAchSoaBHYM70eJN0xneYs2s%2FLuj5Erlfi9dWcZd2YFdrWmu9ogJUr7f8%2BQU7SYC%2BIacUfLrgdFK0weM4Y1KBnhA5y1HVykaq4XM%2F5E4edDKmso5d8VSkm3q%2BVCAgPvo9drk5%2B1SunX2TpbLhtIxd3vEm%2Fz9bPOVSIsci3JWT4TQ9qm1eNSHk6u18JrmIs%2FWz0xmuXdm4qLF21CCe3W19IvMz37n06JyOvhHzadWiS8jmEDhhuYyl9QuStwTl8pxVWOun5Ifa%2BOMQDbkq9CPDIMJ1Ci3VmXmU%3D,NA,NA,NA,NA,NA,#1185305217,Universal,Bluetooth sem fio,S530,In-ear,S530
910, Fone Ouvido Bluedio F2 Noise Cancelling Nãoé Bose 35 Qc35 Qc ,305,NA,"
			
				Novo
			
			
				
					 - 
				
				84
				vendidos
			
		",(46 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2915
		
		 sem juros
		
	

	
		",15,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,84,https://perfil.mercadolivre.com.br/PROVIASHOP,https://produto.mercadolivre.com.br/MLB-878624941-fone-ouvido-bluedio-f2-noise-cancelling-noe-bose-35-qc35-qc-_JM,74,6,1,2,1,#878624941,Bose,Bluedio,Quietcomfort 35 II,Over-ear,QC35
911, Fone Xiaomi Redmi Airdots. (pronto No Brasil).envia Imediato ,158,NA,"
			
				Novo
			
			
				
					 - 
				
				18
				vendidos
			
		",(82 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1510
		
		 sem juros
		
	

	
		",10,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,906,https://perfil.mercadolivre.com.br/SUMI2854002,https://produto.mercadolivre.com.br/MLB-1293580564-fone-xiaomi-redmi-airdots-pronto-no-brasilenvia-imediato-_JM,753,111,25,3,14,#1293580564,Xiaomi,Red mi,AirDots,bluetooth,Fone ouvido
912, Fone Headphone S/ Fio Bluetooth +5 Horas Autonomia Garantido ,70,NA,"
			
				Novo
			
			
				
					 - 
				
				86
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 678
		
		 sem juros
		
	

	
		",78,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,4,https://perfil.mercadolivre.com.br/EASTSHOP_ELETR%C3%94NICOS,https://produto.mercadolivre.com.br/MLB-1039500352-fone-headphone-s-fio-bluetooth-5-horas-autonomia-garantido-_JM,3,1,0,0,0,#1039500352,B-Max,Wireless / Sem Fio,EG-211,Over-ear,NA
913, Fone De Ouvido Xiaomi Mi Sport Bluetooth Youth Version Ipx4 ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				13
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1250
		
		 sem juros
		
	

	
		",50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JCRIS0501,https://produto.mercadolivre.com.br/MLB-1187953364-fone-de-ouvido-xiaomi-mi-sport-bluetooth-youth-version-ipx4-_JM,NA,NA,NA,NA,NA,#1187953364,Xiaomi,Mi,Mi Sport Youth Version,In-ear,NA
914, Fone De Ouvido Bluetooth P Clular Android Atacado ,21,NA,"
			
				Novo
			
			
				
					 - 
				
				236
				vendidos
			
		",(864 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 594
		
		 sem juros
		
	

	
		",94,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/RAFAELCOSTARODRIQUES,https://produto.mercadolivre.com.br/MLB-1204476915-fone-de-ouvido-bluetooth-p-clular-android-atacado-_JM,2,1,0,0,0,#1204476915,X,Universal,BH668,Ear-Beats,NA
915, Fone De Ouvido Bluetooth 17s ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				90
				vendidos
			
		",(410 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/NEGA8332725,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YssK2PMQ0J5WyhdiWrnpaU0PdIPyGbtG2xbcxwevI8e%2BayOc7I22VVH40TnCEurnpjeiGxCvdNu5Pg8pOZePu0Vn4Ny49q71dVrCEWBKvgIPeQeYm54D%2FB6vb85ATCXgsFHFO47Aganri6cl79CoeU7E8RZ%2BO0ozqq6htCuB8TabOrESRGegInbzW%2BsD1sGPDfEUk3D0G1%2BhFqphKeS7MnMk%2FBeXbXmSVqxaTl8F8i8c37AitJS1Hg4cbFiLzw%2B6e5vV8b0YKRrQzTvMA0OE35hnPwET5WTtfhAq2AzkW7eQD0PxmOVeqA7TukoDqVbRyopcJSXI4GKYyqRGn40N29QhN%2FiNozsbAFIb8UqPrX82kHsUo6QyqmYpAfrorM3JBHMKyAwmdas3Q158HhZHRmW1VfFrNr7MdB50sKZnH38U9gwXMIaK0AS7Ew9wtvXJwJsQ2PIl%2BzUXpymko8Ol%2BZxJ4D13DBN9XHo0lxNkJQgnXGd5gg5pR0NqPSuDTDQdFSbercn2OFrAEbcIoiYFno3YIJdcrEbFKSC6LfN7KnSSACIJCugVEDNV5Rln%2FSjPSaZG2HuGehzGJEeVdTZ%2FFilN0uObIv0v%2FEmIr3i0ax9i7oVyFDRI1D5LVO2%2BIxEP121Pzzst4PtQVQF6zgJ67FAGzOf%2BvI0xGHKQ9Z8UON%2BrNk2YveuLqchyc%2FefJmg9y7OANP0MoSCHkE707hfjFfsolYjfECGWEjb%2FOZP64EtEzMcI%2FJ5b9wrjxOKjuvBWnVTq9uHKGQxsCJrgOHW99yPYTYj37WfvZOvYzO8fAD11t%2F7nZ%2BFLILP0OKeJstyDRdt9PL0McoSgHwLlQqX59BpMxB83ixzBCkIEwb%2BtBQD82ijc5Vi%2FM5bz7YtoosyXgVaEEqhocgty42Iz%2FFrepRaW5iI1GR%2FOdF%2BdMSlPliscCuhD94BM5FjQdtWVYd%2B2Lje4m63fj9gBEl8F2qjD0TvgNL16XuAgm%2FM%2BGaPP6RPeKQf8V6zdhvAiZ9qjSc0IDtWLI5UtHqGIEJLBAQqTnNa%2B8E3Fm1TzoQCUrvl9M3MopljQdsir6O0oiHJSFR7SsM0ObP4X42k%2BRwAKyuACG6NmIGaIBvhqkCYYWAQyV6DsDDHDz32HCef%2B1covqdM1ygEsTK%2BjlVw5WrovtzL%2FKbwhQTUJ3CLVhVWAsTVLkV1udtJgMpZC6FQw4WYgtgxrsJuoYNWoeSimWMe58GgeJ%2BuKgL22MZxgHDBITMuxGIBQ0TYx3t%2B5alZwgoOEwsXU5xZX27hpEZn8FiMaouJWR5sXKTOpyHMclLQa%2FH5%2BMR0YQXYF4pI%2BRpKD7ZauVLPGt%2F9hJphBV6aAPEPJCrLqcVElE8aKw7B4fzvxLyK%2Fi7uq3%2F0bMmQEe8Og0r8kclYflS3oIzendfWSBLjSYmgR2pHh9TqtS%2BDMAQWSjt%2BfOub8ixuBeejF475PmBRkO0xJo96f8B%2FbUero88lLkjYVYuHb%2BlhItiZnHDBl1qPsEwnngGKEjOlR71C9MTkT8QEYwWm5zcpWgruwSNT4sNU3f%2BX8wKWCzOiFLztVcWzZNe4k6C0C3eT1id2kApMRew5%2FtIoOL1inydAUM%2BQORv70rKWfjIxhzKZAeS2Z2F8F8gfhJ8PcHREEuw456r1v4VUtNsvojpmaWc1t2rahLYT2D4CaZD%2F5MzchUNTqSwYF,NA,NA,NA,NA,NA,#1282617758,TWS,IMPORTADO,Importado,In-ear,03
916, Headset Fone Bluetooth Jbl 950 Super Bass Radio Fm. Branco ,59,NA,"
			
				Novo
			
			
				
					 - 
				
				14
				vendidos
			
		",(90 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 590
		
		 sem juros
		
	

	
		",90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,8,https://perfil.mercadolivre.com.br/KP-ELETR%C3%94NICOS,https://produto.mercadolivre.com.br/MLB-1228605272-headset-fone-bluetooth-jbl-950-super-bass-radio-fm-branco-_JM,7,1,0,0,0,#1228605272,JBL,Everest Series,Everest jb950,Over-ear,950
917, Fone De Ouvido Jbl Reflect Mini 2bt Bluetooth Sport + Nf ,339,NA,"
			
				Novo
			
			
				
					 - 
				
				209
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2825
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,128,https://perfil.mercadolivre.com.br/MIXS+PARTS,https://produto.mercadolivre.com.br/MLB-829021514-fone-de-ouvido-jbl-reflect-mini-2bt-bluetooth-sport-nf-_JM,95,20,5,2,6,#829021514,JBL,fone bt,REFLECT MINI2 BT,Over-ear,reflect mini2
918, 1 Fone De Ouvido Bluetooth 4.1 Mini Portátil Chamada Música ,27,NA,"
			
			
				
				37
				vendidos
			
		",(371 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 613
		
		 sem juros
		
	

	
		",13,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ORIONOFICIAL?brandId=1259,https://produto.mercadolivre.com.br/MLB-1071602668-1-fone-de-ouvido-bluetooth-41-mini-portatil-chamada-musica-_JM,NA,NA,NA,NA,NA,#1071602668,Universal,NA,Wolf Tech,In-ear,NA
919, Headfones Fones Ouvido Mpow Flame Ipx7 Bluetooth Na Caixa ,134,NA,"
			
				Novo
			
			
				
					 - 
				
				11
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1281
		
		 sem juros
		
	

	
		",81,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RSA+COM%C3%89RCIO,https://produto.mercadolivre.com.br/MLB-1198965841-headfones-fones-ouvido-mpow-flame-ipx7-bluetooth-na-caixa-_JM,NA,NA,NA,NA,NA,#1198965841,Mpow,Contemporânea,IPX7,In-ear,NA
920, Fone De Ouvido Bluetooth Edifier W800bt - Novo - Original ,219,NA,"
			
				Novo
			
			
				
					 - 
				
				77
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2103
		
		 sem juros
		
	

	
		",03,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,1045,https://perfil.mercadolivre.com.br/DV+YMPORTADOS,https://produto.mercadolivre.com.br/MLB-1061612434-fone-de-ouvido-bluetooth-edifier-w800bt-novo-original-_JM,879,131,29,3,3,#1061612434,Edifier,NA,W800bt - Preto,Over-ear,NA
921, Samsung Gear Iconx 2018 Fone De Ouvido Bluetooth Original ,899,NA,"
			
				Novo
			
			
				
					 - 
				
				29
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 8592
		
		 sem juros
		
	

	
		",92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,79,https://perfil.mercadolivre.com.br/JAFI+STORE,https://produto.mercadolivre.com.br/MLB-1083676162-samsung-gear-iconx-2018-fone-de-ouvido-bluetooth-original-_JM,62,10,3,2,2,#1083676162,Samsung,Gear,SM-R140,In-ear,SM-R140
922," Promoção!fone Bluetooth Stereo Recarregáv Samsung,boas.etc ",24,NA,"
			
				Novo
			
			
				
					 - 
				
				55
				vendidos
			
		",(45 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/CORCEL+MIX,https://produto.mercadolivre.com.br/MLB-1009966747-promocofone-bluetooth-stereo-recarregav-samsungboasetc-_JM,NA,NA,NA,NA,NA,#1009966747,Samsung,Primeira,Bluetooth,In-ear,5
923, Fone De Ouvido Bluetooth Kimaster - 1 Ano Garantia! Potente! ,94,NA,"
			
				Novo
			
			
				
					 - 
				
				41
				vendidos
			
		",(98747 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 791
		
		 sem juros
		
	

	
		",91,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,63,https://perfil.mercadolivre.com.br/IREXMOBILE+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1010471586-fone-de-ouvido-bluetooth-kimaster-1-ano-garantia-potente-_JM,44,12,4,1,2,#1010471586,Universal,NA,K1,Over-ear,NA
