search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
1030, Funda iPhone 8 Plus Y 7 Plus Otterbox Commuter Uso Rudo 8+ ,200,NA,20,12,18 meses,11.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/SCIMMIAINC,https://articulo.mercadolibre.com.mx/MLM-600415606-funda-case-marmol-iphone-6-7-8-plus-envio-gratis-_JM?searchVariation=18400514653,1,0,0,0,0,#600415606,Apple,"iphone 6, 6+, 7, 7+",ICASES,Case Mármol,Silicona,ICASES,Sin Relieve
1031, Funda Case iPhone Xs Max Xr X 8 7 6 Plus 5 5s 5e Oro Rosa Bu ,389,NA,6,NA,18 meses,21.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.MX,https://articulo.mercadolibre.com.mx/MLM-561329842-funda-iphone-8-plus-spigen-liquid-crystal-glitter-original-_JM,NA,NA,NA,NA,NA,#561329842,Apple,iPhone 8 Plus,Spigen,Liquid Crystal Glitter,TPU,Spigen,con Brillantina
1032, Funda Protector Case X 7/8 7/8 Plus 6 6 Plus Sport Correa ,299,NA,4,3,12 meses,29.54,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-646847506-funda-marmol-iphone-8-plus-7-plus-8-7-y-cris-templado-_JM,NA,NA,NA,NA,NA,#646847506,Apple,Iphone 8 Plus,idenmex,Mármol,Plástico,Dream,TPU IMD
1033, Funda Cartera Para iPhone 6- 7 - 8 Y 7 -8 Plus ,548,NA,13,3,12 meses,54.24,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/PROTECT-IT,https://articulo.mercadolibre.com.mx/MLM-628602489-funda-iphone-8-plus-y-7-plus-otterbox-commuter-uso-rudo-8-_JM?searchVariation=40640338184,NA,NA,NA,NA,NA,#628602489,Apple,iPhone 8 Plus y 7 Plus,OtterBox,Commuter 77-54045,Plástico,Otter Products,Original de Uso rudo
1034, Funda Cartera iPhone 8 Plus Flip Cover Personalizado ,295,NA,9,991,18 meses,16.43,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CTSHOPPINGMX,https://articulo.mercadolibre.com.mx/MLM-644672478-funda-case-iphone-xs-max-xr-x-8-7-6-plus-5-5s-5e-oro-rosa-bu-_JM,NA,NA,NA,NA,NA,#644672478,Apple,NA,Apple,Iphone XS MAX XR X 8 7 6 PLUS 5 5S 5E,Silicona,NA,NA
1035, Funda Lunatik Gorilas Glass iPhone Xr 6 7 8 8 Plus X 7 Plus ,210,NA,45,13,18 meses,11.67,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IMPORTNOVALZC,https://articulo.mercadolibre.com.mx/MLM-644827159-funda-protector-case-x-78-78-plus-6-6-plus-sport-correa-_JM?searchVariation=34988870297,1,0,0,0,0,#644827159,Apple,IPHONE X 8 8 PLUS 7 7 PLUS 6 6 PLUS,OEM,CORREA TPU+PC,Silicona,NA,CORREA
1036, Funda Jelly Ultra Delgada Para iPhone 7 7 Plus 8 8 Plus ,159,NA,2,2,12 meses,15.71,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/STRONG+ACCESORIES,https://articulo.mercadolibre.com.mx/MLM-623862941-funda-cartera-para-iphone-6-7-8-y-7-8-plus-_JM?searchVariation=23374415025,NA,NA,NA,NA,NA,#623862941,Apple,iPhone,STRONG TIPO CARTERA,iPhone 7/8 y 7/8 Plus,Plástico,Strong,NA
1037, Funda Recover Mármol iPhone 8/7/6&6s Plus - Blanco ,249,NA,13,46,12 meses,24.60,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TANGRAM.SHOP,https://articulo.mercadolibre.com.mx/MLM-626226748-funda-cartera-iphone-8-plus-flip-cover-personalizado-_JM,NA,NA,NA,NA,NA,#626226748,Apple,IPHONE 8 PLUS,TANGRAM.SHOP,CustomFlip,NA,TANGRAM.SHOP,Flip Cover
1038, Funda Tipo Cartera Elegance iPhone 7 Plus / 8 Plus / 5.5 ,599,NA,12,8,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,1,https://perfil.mercadolibre.com.mx/JORDANGARZA,https://articulo.mercadolibre.com.mx/MLM-639254916-funda-lunatik-gorilas-glass-iphone-xr-6-7-8-8-plus-x-7-plus-_JM,0,1,0,0,0,#639254916,Apple,iPhone,Genérico,Lunatik,Aluminio,NA,NA
1039, Funda Case iPhone 8 Plus / 7 Plus Acrílico Transparente Aqua ,209,NA,19,5,18 meses,11.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3,2,https://perfil.mercadolibre.com.mx/ROMOEDGAR73,https://articulo.mercadolibre.com.mx/MLM-587411479-funda-jelly-ultra-delgada-para-iphone-7-7-plus-8-8-plus-_JM,0,0,2,0,0,#587411479,Apple,Iphone 7 / 7 Plus / 8 / 8 Plus,Cafele,NA,Silicona,Cafele,Ultra Delgada
1040," Funda Case Bumper iPhone X, 8, 8 Plus, 7, 7 Plus, 6, 6 Plus ",499,NA,15,2,18 meses,27.72,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/CLUBMAC97,https://articulo.mercadolibre.com.mx/MLM-618133082-funda-recover-marmol-iphone-8766s-plus-blanco-_JM?searchVariation=34890409399,1,1,0,0,0,#618133082,Apple,Iphone 8/7/6 PLUS,Recover,Recover,Plástico,Recover,Silicona
1041," Funda Case Waterproof Iphone6, 6s Plus, 7, 7 Plus, 8, 8 Plus ",200,NA,28,1,12 meses,19.76,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/CEDIS+PC,https://articulo.mercadolibre.com.mx/MLM-567676265-funda-tipo-cartera-elegance-iphone-7-plus-8-plus-55-_JM?searchVariation=37212758347,3,0,0,0,0,#567676265,Apple,"7 Plus / 8 Plus / 5.5""",Genérico,Elegance,Plastico / Vinil,Hecho en China,Cartera
1042, Funda Magnética Case Uso Rudo iPhone 7 Plus / 8 Plus ,255,NA,5,2,18 meses,14.17,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-601013783-funda-case-iphone-8-plus-7-plus-acrilico-transparente-aqua-_JM,NA,NA,NA,NA,NA,#601013783,Apple,iPhone 7 Plus / iPhone 8 Plus,IDENMEX,iPhone 7 PLUS - Carcasa Candy - Aqua Transparente,Acrílico,IDENMEX,uso rudo
1043, Funda Protector iPhone 7/ 8 Plus Sup Ubstyle Rosa ,250,NA,48,466,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,5,https://perfil.mercadolibre.com.mx/PILILASTEAM,https://articulo.mercadolibre.com.mx/MLM-601371635-funda-case-bumper-iphone-x-8-8-plus-7-7-plus-6-6-plus-_JM?searchVariation=23054399730,4,1,0,0,0,#601371635,Apple,"IPHONE X, 8 PLUS, 8, 7 PLUS, 7, 6, 6+",OSAMSS,TPU Y ACRILICO,TPU Y ACRILICO,NA,Bumper
1044, Funda Marmol iPhone X / 7 / 8 / 7 Plus / 8 Plus Floveme Lujo ,599,NA,6,44,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/PRONOVASHOP,https://articulo.mercadolibre.com.mx/MLM-599306533-funda-case-waterproof-iphone6-6s-plus-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#599306533,Apple,"6, 6 plus, 6s, 6s plus, 7, 7 plus, 8, 8 plus",Pronova,"Funda Case waterproof Iphone6, 6s Plus, 7, 7 Plus, 8, 8 Plus",Policarbonato,Pronova,"Funda Case waterproof Iphone6, 6s Plus, 7, 7 Plus, 8, 8 Plus"
1045, Funda Para iPhone 7 / 8 Y Plus Ultraslim Transparente Luxury ,199,NA,22,14,18 meses,11.06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASSISCELL+TLAX,https://articulo.mercadolibre.com.mx/MLM-603755368-funda-magnetica-case-uso-rudo-iphone-7-plus-8-plus-_JM?searchVariation=19288504887,NA,NA,NA,NA,NA,#603755368,Apple,7 Plus / 8 Plus,OEM,Magnetica Uso Rudo,Plástico,OEM,Case Uso Rudo
1046, Funda Protector Alto Impacto Mobo Original iPhone 7 / 8 Plus ,254,299,2,28,18 meses,14.12,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MXSUPCASEANDIBLASONOFFICIA,https://articulo.mercadolibre.com.mx/MLM-685635257-funda-protector-iphone-7-8-plus-sup-ubstyle-rosa-_JM,NA,NA,NA,NA,NA,#685635257,Apple,NA,SUPCASE,Unicorn Beetle Style,NA,NA,NA
1047, Acrigel iPhone 8/7 Plus Transparente Lote De Mayoreo 10 Pzas ,199,NA,28,2,18 meses,11.06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/PHONE--MART,https://articulo.mercadolibre.com.mx/MLM-622515669-funda-marmol-iphone-x-7-8-7-plus-8-plus-floveme-lujo-_JM?searchVariation=23130191464,3,0,0,0,0,#622515669,Apple,"iphone X,  8 , 8 plus, 7 , 7 plus",Floveme,Marble Series,Plástico,Floveme,NA
1048, Funda Case Leopardo Sujetador iPhone 6 7 8 Plus X Xr Xs Max ,199,NA,12,198,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BRANDTRENDY,https://articulo.mercadolibre.com.mx/MLM-566611967-funda-para-iphone-7-8-y-plus-ultraslim-transparente-luxury-_JM?searchVariation=23953955972,NA,NA,NA,NA,NA,#566611967,Apple,iPhone 7/8 y Plus,Brandtrendy,Luxury,Silicona,.,Luxury
1049, Funda Dark Goth iPhone 5|6|7|8|plus Muerte Ataud Murcielago ,200,NA,3,2,18 meses,11.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BOLNEYTRONICS,https://articulo.mercadolibre.com.mx/MLM-630331214-funda-protector-alto-impacto-mobo-original-iphone-7-8-plus-_JM?searchVariation=32184897920,NA,NA,NA,NA,NA,#630331214,Apple,iphone 7 y 8 plus,Mobo,autum,Plástico,Mobo,alto impacto
1050, Funda Silicon iPhone 6 Plus / 6s Plus Disney Tsum Tsum ,499,NA,28,472,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/HEIV8909058,https://articulo.mercadolibre.com.mx/MLM-655254233-acrigel-iphone-87-plus-transparente-lote-de-mayoreo-10-pzas-_JM?searchVariation=34175492900,NA,NA,NA,NA,NA,#655254233,Apple,Iphone 8 Plus,Air Bag,Acrigel,Acrilico con Silicon,NA,Air Bag
1051, Funda iPhone 7/8 Plus Semi Rigida Transparente Fusión Bumper ,330,NA,7,13,18 meses,18.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-665046798-funda-case-leopardo-sujetador-iphone-6-7-8-plus-x-xr-xs-max-_JM,NA,NA,NA,NA,NA,#665046798,Apple,iPhone 6 6s 7 / 8 / 7 Plus / 8 Plus X XR XS MAX,iPhoneMX,Leopardo con sujetador Marmol pop Diamantes piedras arcoiris diamante soporte sujetador tornasol galaxia marble negra blanca lila morada dama sock caballero niño niña mujer hombre love amor pareja novios guepardo gepardo jaguar manchas zoo granja animal,Goma Dura,NA,Case Bumper Protector
1052, Funda Case + Cristal 5d Semi Curvo iPhone 6 6s 7 8 Plus ,300,NA,5,6,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-641030052-funda-dark-goth-iphone-5678plus-muerte-ataud-murcielago-_JM,NA,NA,NA,NA,NA,#641030052,Apple,IPHONE 5 6 7 8 PLUS,iPhoneMX,Ataud con Flor gotica gotico goth punk flor rosa bye muerte i am already dead papas french fires mcdonalds cigarrillo caja cajetilla negro oscuro alma,Silicona,NA,Case Bumper Protector
1053," Funda Case Slim Tpu Textura Piel iPhone 8 8 Plus, 7 7 Plus 6 ",220,NA,33,1,18 meses,12.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/ANDYHDZ05,https://articulo.mercadolibre.com.mx/MLM-561671494-funda-silicon-iphone-6-plus-6s-plus-disney-tsum-tsum-_JM,2,0,0,0,0,#561671494,Apple,6 Plus/6s Plus,Genérico,Tsum Tsum,Silicona,NA,Silicon
1054," Funda Case Lumee iPhone 6, 6s Plus, 7, 7 Plus, 8, 8 Plus ",199,NA,44,93,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.7,3,https://perfil.mercadolibre.com.mx/BRANDTRENDY,https://articulo.mercadolibre.com.mx/MLM-567020978-funda-iphone-78-plus-semi-rigida-transparente-fusion-bumper-_JM?searchVariation=23883057673,2,0,0,0,1,#567020978,Apple,para  iPhone 7 / 8 Plus,Brandtrendy,Cubierta,Plástico,.,Cubierta
1055, Funda Glitter iPhone 6 7 8 Plus X Xr Xs Max Brillos Diamante ,299,NA,47,19,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,3,https://perfil.mercadolibre.com.mx/ASSISCELL+TLAX,https://articulo.mercadolibre.com.mx/MLM-603754745-funda-case-cristal-5d-semi-curvo-iphone-6-6s-7-8-plus-_JM?searchVariation=24407916672,2,0,1,0,0,#603754745,Apple,Iphone 6 6s 7 8 Plus,OEM,Armor Case Quick Stand,Plástico,OEM,Case Uso Rudo
1056, Funda iPhone 6 6s 7 8 7p 8 Plus X 10 Tpu Doble 360 ,150,NA,5,9,18 meses,8.33,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/STAR10GT,https://articulo.mercadolibre.com.mx/MLM-595174891-funda-case-slim-tpu-textura-piel-iphone-8-8-plus-7-7-plus-6-_JM,NA,NA,NA,NA,NA,#595174891,Apple,iphone,Genérico,tpu,Silicona,NA,NA
1057, Funda Diamante Espejo iPhone 6 7 8 X Xs Xr Xs Max ,599,NA,7,43,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/PRONOVASHOP,https://articulo.mercadolibre.com.mx/MLM-599306329-funda-case-lumee-iphone-6-6s-plus-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#599306329,Apple,"6, 6 plus, 6s, 6s plus, 7, 7 plus, 8, 8 plus",Lumee,"Funda Case lumee Iphone 6, 6s Plus, 7, 7 Plus, 8, 8 Plus",Policarbonato,Lumee,"Funda Case lumee Iphone 6, 6s Plus, 7, 7 Plus, 8, 8 Plus"
1058, Funda adidas Sp Grip iPhone 6/6s/7/8 Plus Negro ,561,749,3,17,12 meses,55.50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BGT+MEX,https://articulo.mercadolibre.com.mx/MLM-622957145-funda-adidas-sp-grip-iphone-66s78-plus-negro-_JM,NA,NA,NA,NA,NA,#622957145,Apple,iPhone 6/6S/7/8 Plus,adidas,iPhone 6/6S/7/8 Plus,silicon,Adidas,NA
1059," Funda Hello Kitty Moño Rosa Corazones iPhone 7, 8, 7+ 8 Plus ",295,NA,17,4,12 meses,29.14,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/TERA+MX,https://articulo.mercadolibre.com.mx/MLM-601024473-funda-hello-kitty-mono-rosa-corazones-iphone-7-8-7-8-plus-_JM,2,0,0,0,0,#601024473,Apple,"iPhone 7, 8, 7 Plus, 8 Plus",HK,Heart Wink,Plástico,Apple,TPU Textura
1060, Funda Auto Focus iPhone 6 6+ 6s 6s+ 7 7+ 8 8+ iPhone X ,19,NA,67,1,12 meses,1.88,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/NADA1026345,https://articulo.mercadolibre.com.mx/MLM-633212706-funda-auto-focus-iphone-6-6-6s-6s-7-7-8-8-iphone-x-_JM,3,0,0,0,0,#633212706,Apple,IPHONE 8,AUTO FOCUS,Auto Focus,Plástico,AUTO FOCUS,TPU
1061, Funda iPhone Mujer Case Peluche Terciopelo Amarilla ,299,NA,7,4,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SILKIMX,https://articulo.mercadolibre.com.mx/MLM-649893736-funda-iphone-mujer-case-peluche-terciopelo-amarilla-_JM?searchVariation=31263643602,NA,NA,NA,NA,NA,#649893736,Apple,iPhone,Silki Mx,Velvety Amarilla,Silicona,Silki Mx,Peluche
1062," Funda Case Cover Protector iPhone 7 - 8, 7 - 8 Plus iPhone X ",170,NA,3,8,12 meses,16.79,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/STRONG+ACCESORIES,https://articulo.mercadolibre.com.mx/MLM-621608163-funda-case-cover-protector-iphone-7-8-7-8-plus-iphone-x-_JM?searchVariation=24491764945,NA,NA,NA,NA,NA,#621608163,Apple,NA,Strong,iPhone 7 al X,Plástico,Strong,NA
1063, Funda Protector Magnetica Aluminio iPhone 7/8 Plus Plata Env ,197,NA,2,998,18 meses,10.97,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MXCMART,https://articulo.mercadolibre.com.mx/MLM-669931646-funda-protector-magnetica-aluminio-iphone-78-plus-plata-env-_JM,NA,NA,NA,NA,NA,#669931646,Apple,NA,Genher,iPhone 7/8 Plus,NA,NA,NA
1064, Funda Uso Rudo Militar iPhone 8 7 Plus 6+ 6s X Xr 5 8 Xs Max ,399,NA,133,113,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,12,https://perfil.mercadolibre.com.mx/JORGE81606,https://articulo.mercadolibre.com.mx/MLM-572999652-funda-uso-rudo-militar-iphone-8-7-plus-6-6s-x-xr-5-8-xs-max-_JM?searchVariation=39647880933,8,3,1,0,0,#572999652,Apple,iPhone,Militar,Militar,Plástico,NA,Uso Rudo
1065, Funda Apple iPhone 8 Plus - Nillkin Magic Case Magnetica ,299,NA,58,9,12 meses,29.54,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,3.5,2,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=RIZgFl8nIgc4MKGRNiEgG3k22VTcBcRYvIfgOAcab0lQoJVLfe%2F43Yc7eFaoSS0%2BTh6UyuhYQOnQlglP6psaQ5wKAMxsbxLcUtKEDxRfaEr%2BscZCfc58fGtderd%2FQ27%2BjST%2FAC83a%2FW8b0d%2BoaM2dUR1X3W%2Bq4hJx5h%2FCSOz%2F1P4CUImGrkVXBDFg0CBePHCCTxpfzVhKMxxLqU%2F2gGef9jtd6ija9Pl%2FC98OpvbuFVUzJYYiB32hL8gJQUse8grY7WJ7editR2hTkhevCaVffz6VlFLQB0hdM445nzAwYnrcdWDoPhqLMNltAqfqzL1qG%2BcGANYzUf1%2Fn83dDK%2FJC5cCCxOVjSHJgwpS6BYb6%2FXSCjr0C5m1JocRQSL2j3Lj9dRWIRB9HABzL4YZ%2B1ENtiXfVa4Da3UWpqVMywLqsorbbpTnBNRnkT57gfilv9oAEUhEemGdS8lSOTzMpG%2Fa4B76Lv%2BECBwv3InKmsgp1xjCmeDh2f%2B24zWSofpnPGMgoeJlGFaGLpuj0CVRnnz%2FWYotwuOZZTnIuGA7aG0p242fIHAoeBWHJ%2BW6cJEWhiQ%2FLZXKN4B3urNRQNc3CIbUq1nSrwxNWz2Kg1xNJjONT76kmzP9Dh6OmCllPIsrlrHRo5TUDS9qpPMGl75CVDIZgFATUF9%2FFwb8UNMZbe%2Fi72KXlMq9DA4XHkAVLAeKWkmfkPnZpnOhz6lV%2FqJD%2BSP21nRKF%2BZ5NeCeGo5HV1J%2BTlmQ%2BBh41I1Ov8KA6Pir1e9CNeujLG7Zfvs7DCE%2B4qhTQGYXiSoBFusbRyOtwf69O271%2Bkqt7YknoPry7CtYJwxk2%2FkQtot4QwvCv43Ojc%2F6Ge7uXe9yJtPrRrEF20YT0dqjS2fm3VOaim8dz0ujgQOoZ6hGv6Cr3awrhea%2F6xP2OpiZlRJllkJT3p9g1iDah0H24EnynrY45VT575Wl%2BFer5vi9iOKwI4rGzGX%2BsfjYQKLeDRn0aUz%2BjtGLKz0jdIcRqG3XwmpZcvowLzMLCCQQ2NJs4TgAGLibT6xVeah8C9FvQNZJQ%2BuuksFApxGLSOsnpgPDh4fs1a%2Bc%2BG90tDf1LjU%2F3hw5GTy4X8aGH7s14m7%2B2xKErGJyxirPEimj24XHAdbhuah1r0pT%2F0ULWPLwP%2BD8vBK9%2BZd%2B%2BgHaoNP2jXSqUmPIEJUTs4AYTo%2FaNrmaqMmr%2FzXq0ASuEZWjThj%2B3rApvWTbVDV5xtAEuX3OmnZU2ol8aOJ1%2BNlowb27zk1EMf17tEqKW8u8AVgtTML9K2wHsQDvjaPFh3um9pYxAStvTLVGj%2FxqntANCHlIbQAb7TMnv%2Bhh5NTf8f72DwBr%2BxMnIQWDCIHCBPUXCDoZho0BSzcfh1Q8eCpUdA9g5SpgGs%2FVC820TTMiL9dRCVxDCCZDwmtlvWlneDHnlgmaVSGwJ4s8Xu3rLDM0mNEefOxhH7yrXtU22wYAyzHHMwcsv1NBucYKqAlHWCHPkF84ynFBaogf3cHTq6PI93CuW2eE%2FmCydt2UQ6StUX85iddvxxPGtDjrk%2B8Bu3z67L5FQIoyTPLBHedYm9X45pDQh8kVWDqcjAa7A6hRMBTLXV7QNNb5EspiA7IANCIz1sk6sM4eDP%2F4Kc4kN93UZ%2BkZpuIiikBImSzEPEyL%2BrRNfWwPw%3D%3D,0,1,1,0,0,#592289302,Apple,iPhone 7 Plus,Nillkin,Fusion,Plástico,Nillkin,Magnetica
1066, Funda Case Protector Transparente Para iPhone 7 8 7 8 Plus ,149,NA,4,1,18 meses,8.28,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TIANGUISITO+PUNTOCOM,https://articulo.mercadolibre.com.mx/MLM-568428029-funda-case-protector-transparente-para-iphone-7-8-7-8-plus-_JM,NA,NA,NA,NA,NA,#568428029,Apple,iphone 7 y 7plus 8 y 8 plus,tgto,Case,Acrílico,tgto,trasera
1067, Funda Protectora Case Slim Lujo Elegante iPhone 7 8 Plus Env ,219,NA,468,20,18 meses,12.17,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,49,https://perfil.mercadolibre.com.mx/RD-SHOP,https://articulo.mercadolibre.com.mx/MLM-595277411-funda-protectora-case-slim-lujo-elegante-iphone-7-8-plus-env-_JM,40,7,1,1,0,#595277411,Apple,iPhone 7,rdshop,Acrílico,Piel,rdshop,funda trasera
1068, Funda iPhone 5 6 7 8 Plus X Xs Max Xr Stranger Things 01 ,277,NA,1,19,18 meses,15.39,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GOCA116413,https://articulo.mercadolibre.com.mx/MLM-698347779-funda-iphone-5-6-7-8-plus-x-xs-max-xr-stranger-things-01-_JM,NA,NA,NA,NA,NA,#698347779,Apple,iphone,bull case,Iphone,tpu y aluminio,NA,funda placa protector
1069, Funda Pecera Flamingo iPhone 6 6s 7 8 7 Plus 8 Plus X Xs ,219,NA,34,1,18 meses,12.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/TRICHE+BOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-623036107-funda-pecera-flamingo-iphone-6-6s-7-8-7-plus-8-plus-x-xs-_JM,2,0,0,0,0,#623036107,Apple,"iPhone 6,6s / iPhone 7,8 / iPhone 7 Plus , 8 Plus",Triche,Pecera Flamingo,Silicona,Triche,NA
1070, Funda Case Ringke Para iPhone 7 Plus / 8 Plus Bumper ,349,NA,70,8,12 meses,34.48,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,28,https://perfil.mercadolibre.com.mx/HEALPLUSMX,https://articulo.mercadolibre.com.mx/MLM-565635466-funda-case-ringke-para-iphone-7-plus-8-plus-bumper-_JM,27,0,1,0,0,#565635466,Apple,iPhone 7 Plus,Ringke,Fusion,Plástico,Ringke,RESISTENTE
