search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
1023, Funda Cartera Protector iPhone 4 / 5 / 6 / 7 / 8 / Plus ,139,NA,4,12,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-621193983-funda-cartera-protector-iphone-4-5-6-7-8-plus-_JM?searchVariation=33609433927,NA,NA,NA,NA,NA,#621193983,Apple,NA,Fixealo,Funda Cartera,Piel sintética,Fixealo,Funda Cartera
1024, Funda De Silicon iPhone 8 Plus Apple Silicona ,149,NA,2,2,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-655026138-funda-marmol-azul-plastico-para-iphone-_JM,NA,NA,NA,NA,NA,#655026138,Apple,Apple,iBumper,Mármol Plastico,TPU,iBumper Ver,Marmol Platsico
1025, Funda Mármol Azul Plástico Para iPhone ,99,NA,2,13,12 meses,9.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TAXIDIAMX,https://articulo.mercadolibre.com.mx/MLM-697870798-case-funda-iphone-6-6-7-7-8-8-x-xs-xr-max-oso-escandaloso-_JM?searchVariation=40185540626,NA,NA,NA,NA,NA,#697870798,Apple,Iphone,"NA",3D Family Bear,Silicona,NA,Osos
1026, Case Funda iPhone 6 6+ 7 7+ 8 8+ X Xs Xr Max Oso Escandaloso ,300,NA,4,9,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-639414512-funda-bumper-rigida-transparente-iphone-6-7-8-plus-x-xs-rudo-_JM?searchVariation=33030737683,NA,NA,NA,NA,NA,#639414512,Apple,iPhone 6 6s 7 8 Plus X xs 10,iPhoneMX,auto focus hibrida acrilico transparente ventana resistente golpes Deluxe transparente acrilico resistente duro uso rudo hombre mujer caballero dama niño fuerte clear anti shock caidas shockproof,Goma Dura con plastico tipo acrilico,NA,case bumper protector
1027, Funda Bumper Rigida Transparente iPhone 6 7 8 Plus X Xs Rudo ,189,NA,5,195,18 meses,10.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-569950387-funda-uso-rudo-personalizado-cristal-iphone-4-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#569950387,Apple,NA,FIXEALO,Robot Case + Cristal Templado Plano 9H,Plástico,FIXEALO,Robot Case
1028, Funda Uso Rudo Personalizado + Cristal iPhone 4 5 6 7 8 Plus ,499,NA,6,1,18 meses,27.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ROGE1IOMOR3NO,https://articulo.mercadolibre.com.mx/MLM-606008990-funda-uso-rudo-otterbox-strada-piel-iphone-78-_JM,NA,NA,NA,NA,NA,#606008990,Apple,"IPHONE 7 PLUS, IPHONE 8 PLUS",OtterBox,Strada,Piel,OTTERBOX,Flip Cover
1029, Funda Uso Rudo Otterbox Strada Piel iPhone 7+/8+ ,169,NA,2,93,18 meses,9.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VENTDEPOT+1,https://articulo.mercadolibre.com.mx/MLM-622881290-funda-protector-transparent-tpu-iphone-7-8-x-10-8plus-9plus-_JM,NA,NA,NA,NA,NA,#622881290,Apple,Iphone,MapleTree,MapleTree,Plástico,MapleTree,NA
1030, Funda Protector Transparent Tpu iPhone 7 8 X 10 8plus 9plus ,388,NA,71,7,18 meses,21.58,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,7,https://perfil.mercadolibre.com.mx/VENTASEHMX,https://articulo.mercadolibre.com.mx/MLM-621512175-funda-bumper-iphone-x-xs-8-7-plus-premium-slim-_JM?searchVariation=22896314324,6,1,0,0,0,#621512175,Apple,iPhone 7 8 Plus X XS,Joyroom,ELECTRO,TPU/Policarbonato,Joyroom,NA
1031, Funda Bumper iPhone X Xs | 8 | 7 | Plus Premium Slim ,195,NA,24,11,12 meses,19.26,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,3,https://perfil.mercadolibre.com.mx/UNIVERSO.EN.LINEA,https://articulo.mercadolibre.com.mx/MLM-615532931-case-uso-rudo-funda-iphone-x-iphone-8-iphone-8-plus-envio-_JM?searchVariation=21187149114,2,1,0,0,0,#615532931,NA,NA,NA,NA,NA,NA,NA
1032, Case Uso Rudo Funda iPhone X iPhone 8 iPhone 8 Plus + Envío ,379,NA,32,6,18 meses,21.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,2,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-567744507-funda-iphone-8-7-plus-ultra-hybrid-2-bumper-negro-spigen-_JM,0,2,0,0,0,#567744507,Apple,iPhone 8/7 Plus,Spigen,Ultra Hybrid 2,Plástico,Spigen,Tipo Bumper
1033, Funda iPhone 8/ 7 Plus Ultra Hybrid 2 Bumper Negro Spigen ,129,NA,3,97,12 meses,12.74,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TKPARTES,https://articulo.mercadolibre.com.mx/MLM-646135690-funda-gato-para-iphone-5-6-6s-7-8-plus-x--_JM,NA,NA,NA,NA,NA,#646135690,Apple,iphone 5 | 6 | 6s | 7 | 8 | plus | X |,GEN,Gato Bigotes,Silicona,GEN,Case
1034, Funda Gato Para iPhone 5 | 6 | 6s | 7 | 8 | Plus | X | ,169,NA,2,48,18 meses,9.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-568797038-funda-protector-crystal-case-2-micas-iphone-7-plus-8-plus-_JM?searchVariation=22922653786,NA,NA,NA,NA,NA,#568797038,Apple,NA,Apple,TPU TRENDY + 2 Cristal Templado Plano 9H,Acrílico,FIXEALO,TPU TRENDY
1035, Funda Protector Crystal Case + 2 Micas iPhone 7 Plus 8 Plus ,135,NA,2,13,18 meses,7.50,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-667608063-funda-bordes-reforzados-en-silicon-para-iphone-_JM?searchVariation=33675175440,NA,NA,NA,NA,NA,#667608063,Apple,5/5s/SE/6/6s/6plus/6splus/7/8/7plus/8plus/X/Xs,iBumper Ver,Hard Silicone,Silicon,NA,Hard Silicone
1036, Funda Bordes Reforzados En Silicon Para iPhone ,249,NA,158,9,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,16,https://perfil.mercadolibre.com.mx/TIANGUISITO+PUNTOCOM,https://articulo.mercadolibre.com.mx/MLM-571938707-case-funda-protector-iphone-x-xs-6-6s-7-8-plus-hello-kitty-_JM?searchVariation=17436747473,16,0,0,0,0,#571938707,Apple,iphone varios,NA,Case trasero,Plástico tpu flexible,NA,trasera
1037, Case Funda Protector iPhone X Xs 6 6s 7 8 Plus Hello Kitty ,139,NA,3,17,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-638431996-funda-maestra-iphone-_JM,NA,NA,NA,NA,NA,#638431996,Apple,5/5S/SE/6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X,iBumper Ver,Maestra,Silicona,iBumper Ver,Maestra
1038, Funda Maestra iPhone ,149,NA,2,2,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-659322843-funda-veterinaria-silicon-para-iphone-_JM,NA,NA,NA,NA,NA,#659322843,Apple,5/5s/SE/6/6s/6plus/6splus/7/7plus/8/8plus,iBumper,Veterinaria,Silicona,iBumper Ver Ver,Veterinaria Silicón
1039, Funda Veterinaria Silicón Para Iphone ,248,NA,23,99,12 meses,24.60,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETME2002,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=nBItbx0%2B1U5oAnMFznxC7iPUTHEqNnQ7h7w3cX%2F4fOBLiVFzd0lt1cwAzLHWgAMVInmAOlgvbawH7d7%2FtU%2FSOwj5rtq5IlvrLnhmBOYHV1If%2FZ2%2F3GyP2PMcRFnkgCgdX5O%2BqlsAj5CxSitFKuWED0zWz75vkWU89o8hE1ZOORO3To1xjQ2qOXvB3rlAL18%2BaWOUxtwAJyblUORZ2jUx9whA9UGi02ZKkM7gQKKz5ueBzX9RKDFYxDjGKId7GNCOSo1HgVMcgLbTpKtI1qY8hNiJf2a%2FeardSDy20%2BDvK5uWaBws7PAaPn0a9hxnVUSnHgsuVi9U0hYo0yRVt7NjTxxaBFUU5h3cABPpg73Q5pQHhG7b%2BmFpWWlIG%2BuB5N7pSmaUXKhd2DPKTDw1lxG9%2BDZQQdFfUthgIFv63x4cD0eUweuH9BleSGV3HLVT3%2B%2FwWVhnmg3PzxFlUjGxEqQcimP0uj0FMMXropOfDIgukvbTLjw4bOfsRpp7Vv63jwPlChQ%2FCazHIPQJwAy%2BKXkyOuKhHMEts3g983xP9FDBziSdJZ0BpM8JIFB4b22AOD26zkF7EdLIJDavjLXftcejM5c73wHBFgct7TmwfJepGWH49G9r47stQNRKEOtjgZtGF%2FI0gOA%2B2dLQo%2F5IEAjvfKER8LJxbK8B5mqVT1LTAfu%2FRzI48hzLErSatXOMLEcRGBPRTF8TXc6%2BKwobbFGBvsiYLbqw%2F6ZzjdG35hwsYD3cDUMfDUAqtezmL0Ss0UIkfNHf8J7%2BQi%2BvaGIhZiwLi9CcQiar6%2FEM6NH%2BGRJY3n6d0KTbLHYDoW8g2g9vzLcU%2B2kf4OhTIh0iUhcBq7AGyw%2F3kd3%2FhamZA6exQtONrqbKLmyaRumfSZu00W1ULaiYSVHBiaw5GieI8mtD5FXXS3wzfqVaFeAgd17kXPysECyws1ie%2FQBGMEKXJzgjSVMy8YeckdljQgd8p0qZC%2B7NgxvuA96qaYWG5N2NF5PR4l7isLaIi1nzj8%2BBo8G6LYzFgfR0LZqXFuw8O8Toic4y6DhQFms40sOzF8yse7Hl3QaayaEfSJYjXhnvPqZNSyd7N53mL3DDVdUYRAEzMWvoLsC%2F%2B%2Fzr5sYYSOZHVqoXnIrSzSxThXwfmfRvBqosIlvHtGyBhOFPWERDfWrxtT25kTx7Q7EenxfwQ71JeINUSGnkZIqdlu80xdKo%2BdYLu%2BKEx1xOWYWjPPm%2F8iTkK9r3WriItunVZwowOl1Cw8T4xeermYHK2OjPtktTKxZhl8d9LPRqMEGI5Jp6QkPJdhXAHRz9H9DK5r3%2Brz17j%2BTnN3vgwxtFPaxGAwbpT90uWedk%2B431hh%2F4Iy%2BsrJDQ71Jf%2FiJXEPc0sLIGL1YnHyov%2FzoOizk6rv4I1g8SOdzydVmItcwPvMwZ4MQb%2BLOIQarJrg4yQh1RNI61lm60vd4DCNJC4ZF1HCiSiCQzAB5StaTt3aNdMD2eIwvGdQDeMqBvaoC%2FJm8JkbKT,NA,NA,NA,NA,NA,#596992463,Apple,iPhone 8 Plus,OEM,iPhone,Silicona,Generic,Silicón
1040, Funda Protector Uso Rudo Motomo Tarjetero iPhone 7 8 Plus ,139,NA,5,197,18 meses,7.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-573753636-funda-protector-uso-rudo-motomo-tarjetero-iphone-7-8-plus-_JM?searchVariation=27018765555,NA,NA,NA,NA,NA,#573753636,Apple,NA,FIXEALO,Motomo,Plástico,FIXEALO,Motomo tarjeta
1041, Funda iPhone 8 / 7 Plus Neo Hybrid Crystal 2 Spigen Bumper ,499,NA,9,5,18 meses,27.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-621706271-funda-iphone-8-7-plus-neo-hybrid-crystal-2-spigen-bumper-_JM?searchVariation=37071704754,NA,NA,NA,NA,NA,#621706271,Apple,iPhone 8/7 Plus,Spigen,Neo Hybrid Crystal 2,TPU,Spigen,Bumper
1042, Funda Case Cristal iPhone 7 8 X Xs Degradado Premium ,388,NA,7,6,18 meses,21.58,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VENTASEHMX,https://articulo.mercadolibre.com.mx/MLM-651684315-funda-case-cristal-iphone-7-8-x-xs-degradado-premium-_JM?searchVariation=29937556634,NA,NA,NA,NA,NA,#651684315,Apple,iPhone,GKK,Crystal Summer,Acrílico,GKK,Case
1043, Funda iPhone 6 7 8 7 8 Plus X Xs Max Transparente Armor Roar ,149,NA,3,11,12 meses,14.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/AURUM+79,https://articulo.mercadolibre.com.mx/MLM-650332254-funda-iphone-6-7-8-7-8-plus-x-xs-max-transparente-armor-roar-_JM?searchVariation=34346620716,NA,NA,NA,NA,NA,#650332254,Apple,iPhone 6 6s 7 8 7 8 Plus X,ROAR,ARMOR GEL,Plástico,RK,AIR Cushion
1044," Funda Transparente Uso Rudo iPhone 6, 7, 8, X, Xs Max, Xr ",119,NA,160,362,12 meses,11.76,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,14,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-567080582-funda-transparente-uso-rudo-iphone-6-7-8-x-xs-max-xr-_JM?searchVariation=31855742030,13,1,0,0,0,#567080582,Apple,"IPhone 6, 6s, 6 Plus, 6s Plus, 7, 8, 7 Plus, 8 Plus, X, Xs, XR, Xs Max",Apple,Transparente,TPU / PC,NA,Uso rudo
1045, Funda Para iPhone 8 Plus Pure Gear Slim Shell Orilla Negra ,450,NA,12,3,18 meses,25.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600084357-funda-para-iphone-8-plus-pure-gear-slim-shell-orilla-negra-_JM?searchVariation=34360651921,1,0,0,0,0,#600084357,Apple,S8 Plus,PureGear,SLIM SHELL,Plástico,PURE GEAR,FUNDA TRASERA
1046, Funda iPhone 8/7 Plus Neo Hybrid Herringbone Spigen Original ,549,NA,2,3,18 meses,30.50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-621687602-funda-iphone-87-plus-neo-hybrid-herringbone-spigen-original-_JM?searchVariation=22948579958,NA,NA,NA,NA,NA,#621687602,Apple,iPhone 8/7 Plus,Spigen,Neo Hybrid Herringbone,TPU,NA,Uso Rudo
1047, Case Tipo Gucci Serpiente Greca Para iPhone ,300,NA,6,52,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GUTIERREZMORELOSMARCOANTONIO,https://articulo.mercadolibre.com.mx/MLM-671216529-case-tipo-gucci-serpiente-greca-para-iphone-_JM,NA,NA,NA,NA,NA,#671216529,Apple,"IPHONE X, 7, IPHONE 7 PLUS, IPHONE 8 IPHONE 8 PLUS IPHONE X",s/s,iPhone,silicon,NA,funda case protector
1048, Funda iPhone 8/7 Plus Ultra Hybrid 2 Bumper Rose Crystal ,399,NA,5,3,18 meses,22.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-646989718-funda-iphone-87-plus-ultra-hybrid-2-bumper-rose-crystal-_JM,NA,NA,NA,NA,NA,#646989718,Apple,iPhone 8/7 Plus,Spigen,Ultra Hybrid 2,TPU,Spigen,Bumper
1049, Case Funda iPhone Se 5 5s 6 6s 7 8 Plus Mickey Minnie Stich ,249,NA,64,51,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,5,https://perfil.mercadolibre.com.mx/TIANGUISITO+PUNTOCOM,https://articulo.mercadolibre.com.mx/MLM-551438380-case-funda-iphone-se-5-5s-6-6s-7-8-plus-mickey-minnie-stich-_JM,4,1,0,0,0,#551438380,Apple,iphone,GMAE,Case,Plástico tpu,gmae,trasera
1050, Case Funda iPhone X 7 Plus 8 Plus Moschino iPhone 7 8 Marca ,549,NA,24,2,18 meses,30.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TEC.DAY,https://articulo.mercadolibre.com.mx/MLM-626484534-case-funda-iphone-x-7-plus-8-plus-moschino-iphone-7-8-marca-_JM,NA,NA,NA,NA,NA,#626484534,Apple,IPHONE X 7 8 7PLUS 8 PLUS,Delux,MARCA,VINIL,OEM,CASE CON SUJETADOR
1051, Funda Marmol iPhone 8 Plus / 7 Plus / 8 / 7 Rosgold Con Mica ,399,NA,18,1,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-569201347-funda-marmol-iphone-8-plus-7-plus-8-7-rosgold-con-mica-_JM,1,0,0,0,0,#569201347,Apple,Iphone 7 / Iphone 8,iDENMEX,Marmol Tuff,Acrílico,Mybat,uso rudo
1052, Funda Barcelona Case Madera Bambu Grabada iPhone X 8 7 6 5 ,399,NA,16,47,18 meses,22.17,NA,Envío gratis a todo el país,NA,NA,4,1,https://perfil.mercadolibre.com.mx/ARTCASES_CO,https://articulo.mercadolibre.com.mx/MLM-557778891-funda-barcelona-case-madera-bambu-grabada-iphone-x-8-7-6-5-_JM,0,1,0,0,0,#557778891,Apple,iPhone,zzignoo,BARCELONA,Madera,ZZIGNOO,Madera
1053, Funda Protector Uso Rudo Con Clip iPhone 7 Plus / 8 Plus ,99,NA,2,198,12 meses,9.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-587026331-funda-protector-uso-rudo-con-clip-iphone-7-plus-8-plus-_JM?searchVariation=19558091136,NA,NA,NA,NA,NA,#587026331,Apple,iPhone 7,COVER CASE,Robot Case,Plástico,COVER CASE,Funda Uso Rudo
1054, Funda Case iPhone 8 Plus / 7 Plus Con Cristal Templado Rojas ,399,NA,19,NA,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-605080802-funda-case-iphone-8-plus-7-plus-con-cristal-templado-rojas-_JM,4,0,0,0,0,#605080802,Apple,iPhone 7 Plus,MYBAT,iPhone 7 Plus - COMBO HIBRIDO TUFF - ROSAS ROJAS,Plástico,MYBAT,uso rudo
1055, Funda Case Brillos iPhone Xs Max / Xr / 8 Plus / 7 Plus Silv ,399,NA,1,2,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-576855466-funda-case-brillos-iphone-xs-max-xr-8-plus-7-plus-silv-_JM?searchVariation=28516056607,NA,NA,NA,NA,NA,#576855466,Apple,iPhone 7 Plus / iPhone 8 Plus,IDENMEX,iPhone 7 Plus - Carcasa Diamante - Silver,PEDRERÍA DE FANTASIA TIPO DIAMANTE,IDENMEX,uso rudo
1056, Funda Tpu Ferrari iPhone 7 Y 8plus Transparente Orilla Negra ,369,NA,10,3,18 meses,20.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-569914585-funda-tpu-ferrari-iphone-7-y-8plus-transparente-orilla-negra-_JM,NA,NA,NA,NA,NA,#569914585,Apple,IPHONE 8 Y 7 PLUS,Ferrari,TPU,TPU/Policarbonato,FERRARI,FUNDA TRASERA
1057, Funda Protector Bmw iPhone 8 5.5 Plus ,430,NA,2,3,18 meses,23.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600597648-funda-protector-bmw-iphone-8-55-plus-_JM,NA,NA,NA,NA,NA,#600597648,Apple,IPHONE 8 PLUS,BMW,FUNDA BMW,Aluminio,BMW,FUNDA TRASERA
1058, Funda Protector Crystal Case Tpu Colores iPhone 7 / 8 Plus ,79,NA,3,198,12 meses,7.80,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ACCESORIOS+FIXEALO,https://articulo.mercadolibre.com.mx/MLM-571415814-funda-protector-crystal-case-tpu-colores-iphone-7-8-plus-_JM?searchVariation=19558172025,NA,NA,NA,NA,NA,#571415814,Apple,Iphone 7 / 8 Plus,COVER CASE,TPU TRENDY,Acrílico,COVER CASE,TPU TRENDY
1059, Funda Clip Cinturon Premium Para Apple iPhone 8 Plus ,690,NA,5,24,12 meses,68.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASESORES_MTY,https://articulo.mercadolibre.com.mx/MLM-600364164-funda-clip-cinturon-premium-para-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#600364164,Apple,NA,Apple,Funda Clip Cinturon,Piel,NA,Cinturon
1060," Funda Case Bumper iPhone 6, 7, 8 6plus 7plus Y 8 Plus C/mica ",235,NA,11,89,18 meses,13.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FUNDASMTYNL,https://articulo.mercadolibre.com.mx/MLM-606534826-funda-case-bumper-iphone-6-7-8-6plus-7plus-y-8-plus-cmica-_JM,NA,NA,NA,NA,NA,#606534826,Apple,Iphone,FUNDA BUMPER,Bumper,Plástico,IPHONE,NA
1061, Funda Case iPhone 8 Plus / 7 Plus Con Cristal Templado Silve ,399,NA,13,1,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-601014477-funda-case-iphone-8-plus-7-plus-con-cristal-templado-silve-_JM?searchVariation=38754904015,NA,NA,NA,NA,NA,#601014477,Apple,iPhone 7 Plus / iPhone 8 Plus,MYBAT,iPHONE 7 PLUS - COMBO HIBRIDO CALAVERA - SILVER,Plástico,MYBAT,uso rudo
1062, iPhone Xs | X | 8 | 7 Funda Glass Premium + Mica Cristal ,289,NA,9,17,18 meses,16.06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,https://articulo.mercadolibre.com.mx/MLM-630412624-iphone-xs-x-8-7-funda-glass-premium-mica-cristal-_JM?searchVariation=24772170574,NA,NA,NA,NA,NA,#630412624,Apple,Iphone Xs | X | 8 | 7 | 6 | SE | 5s,Shock-Proof Suit,Gorilla Bumper Armor Case + Glass Protector,Plástico,Apple,Glass Protector
1063, Funda Case iPhone Xs Max / Xr / 8 Plus / 7 Plus Con Cristal ,399,NA,4,1,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-589226798-funda-case-iphone-xs-max-xr-8-plus-7-plus-con-cristal-_JM,NA,NA,NA,NA,NA,#589226798,Apple,iPhone 7 Plus / iPhone 8 Plus,MYBAT,iPHONE 7 PLUS - COMBO HIBRIDO TUFF - NARCISOS,Plástico,MYBAT,uso rudo
1064, Funda Case Protectora Para iPhone X/xs/ 8/7/6 Y Plus. Rudo ,159,NA,79,9,18 meses,8.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,4,https://perfil.mercadolibre.com.mx/SOLO+CALIDAD1,https://articulo.mercadolibre.com.mx/MLM-615836462-funda-case-protectora-para-iphone-xxs-876-y-plus-rudo-_JM?searchVariation=21365435852,2,1,1,0,0,#615836462,Apple,7/8/X Y PLUS,Luxury,iPhone,Plástico,"NA",TPU
