search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
945, Funda Clip Cinturon Premium Para Apple iPhone 8 ,690,NA,2,27,12 meses,68.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASESORES_MTY,https://articulo.mercadolibre.com.mx/MLM-600365657-funda-clip-cinturon-premium-para-apple-iphone-8-_JM,NA,NA,NA,NA,NA,#600365657,Apple,NA,Apple,NA,NA,Piel,NA
946, Funda Case Trendy Cats S851 iPhone X | 8 | 7 | 6 | 5 ,199,NA,5,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627739223-funda-case-trendy-cats-s851-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627739223,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S851,Slim,Policarbonato,Case Trendy
947, Funda Case Trendy Cap America S1145 iPhone X | 8 | 7 | 6 | 5 ,199,NA,140,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,17,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-567203315-funda-case-trendy-cap-america-s1145-iphone-x-8-7-6-5-_JM,13,0,2,1,1,#567203315,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S1145,Slim,Plástico,Case Trendy
948, Funda Magnética iPhone ,300,NA,1,69,18 meses,16.67,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CEAL6434647,https://articulo.mercadolibre.com.mx/MLM-664279271-funda-magnetica-iphone-_JM?searchVariation=32888374609,NA,NA,NA,NA,NA,#664279271,iPhone,"7, 7+, 8, 8+, X, Xs Max",magnetic case,Magnetica,magnética,metal y vidrio templado,NA
949, Funda Capsula De Dulces iPhone 6 7 8 Plus X Xr Xs Max ,250,NA,1,17,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-679559795-funda-capsula-de-dulces-iphone-6-7-8-plus-x-xr-xs-max-_JM,NA,NA,NA,NA,NA,#679559795,Apple,iPhone 6 / 6s / 6 Plus / 7 / 8 Plus / X / XS / XR / XS Max,IphoneMty,Capsula de Dulces Arcoiris Confeti Confetti Encapsulado Pastilla Pastel cupcake candy,Case Bumper Protector Funda,Funda de Goma con capsulas de Platico Duro Rigido,NA
950, Funda Protector iPhone 8 Plus - 7 Plus Funda Thunder Mobo ,249,NA,1,9,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-639631167-funda-protector-iphone-8-plus-7-plus-funda-thunder-mobo-_JM,NA,NA,NA,NA,NA,#639631167,Apple,IPHONE 7 PLUS Y 8 PLUS,Mobo,Thunder,TRASERA,Plástico,MOBO
951, Funda Case Trendy Abstract S606 iPhone X | 8 | 7 | 6 | 5 ,199,NA,6,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623383900-funda-case-trendy-abstract-s606-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623383900,NA,NA,NA,NA,NA,NA,NA
952, Protector Funda De Batman Rosa O Negro Para iPhone ,300,NA,7,13,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VENKSR,https://articulo.mercadolibre.com.mx/MLM-640859894-protector-funda-de-batman-rosa-o-negro-para-iphone-_JM?searchVariation=29923554657,NA,NA,NA,NA,NA,#640859894,Apple,X,Gmm,Batman,CASE,Silicona,GMM
953, Funda Chispas Cono Nieve Chopo iPhone 6 7 8 Plus X Xr Xs Max ,300,NA,3,5,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-662386923-funda-chispas-cono-nieve-chopo-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=32329886935,NA,NA,NA,NA,NA,#662386923,Apple,iPhone 6 7 8 Plus X XR XS Max,Iphonemx,Chispas De Cono ice cream arcoiris paleta chopo cono,Goma Resistente case bumper protector,Goma Dura,NA
954, Funda Case Trendy Abstract S613 iPhone X | 8 | 7 | 6 | 5 ,199,NA,2,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623383916-funda-case-trendy-abstract-s613-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623383916,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S613,Slim,Policarbonato,Case Trendy
955, Funda Case Trendy Chewbacca S1182 iPhone X | 8 | 7 | 6 | 5 ,199,NA,2,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738266-funda-case-trendy-chewbacca-s1182-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627738266,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S1182,Slim,Policarbonato,Case Trendy
956, Kate Spade New York Protective Funda Para iPhone 8/7/6s/6 - ,"1,482",NA,1,NA,18 meses,82.37,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DIGITALWAREHOUSEMX,https://articulo.mercadolibre.com.mx/MLM-698041432-kate-spade-new-york-protective-funda-para-iphone-876s6--_JM,NA,NA,NA,NA,NA,#698041432,NA,NA,Kate Spade New York,NA,NA,NA,NA
956, Kate Spade New York Protective Funda Para iPhone 8/7/6s/6 - ,"1,482",NA,1,NA,18 meses,82.37,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DIGITALWAREHOUSEMX,https://articulo.mercadolibre.com.mx/MLM-698041432-kate-spade-new-york-protective-funda-para-iphone-876s6--_JM,NA,NA,NA,NA,NA,#698041432,NA,NA,Kate Spade New York,NA,NA,NA,NA
957, Funda Para iPhone 8 4.7 Pure Gear Slim Shell Transparente ,400,NA,5,5,18 meses,22.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/QUIBAM_YBH,https://articulo.mercadolibre.com.mx/MLM-600083847-funda-para-iphone-8-47-pure-gear-slim-shell-transparente-_JM?searchVariation=34020866233,NA,NA,NA,NA,NA,#600083847,Apple,Iphone 8 4.7,PureGear,Slim Shell,Funda Trasea,Plástico,NA
958, Funda Case Trendy London S968 iPhone X | 8 | 7 | 6 | 5 ,199,NA,2,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-632014040-funda-case-trendy-london-s968-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#632014040,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S968,Slim,Policarbonato,Case Trendy
959, Funda Case Trendy White Marbl S1079 iPhone X | 8 | 7 | 6 | 5 ,199,NA,13,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,2,1,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738426-funda-case-trendy-white-marbl-s1079-iphone-x-8-7-6-5-_JM,0,0,0,1,0,#627738426,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S1079,Slim,Policarbonato,Case Trendy
960, Funda Case Doble iPhone 7 / iPhone 8 Diamante Rosa Mariposa ,449,NA,81,2,12 meses,44.36,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/TECNOLOCK,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=1FHiXKaCrFqfZ1LW%2FawIcLa5ZfbbbUJeaNUfiIKHo9runt8SaYl%2FMgk3YJudOmZP8NcyLyNTaiGXmMUv%2BGY%2BwyaHpe1wcLze9NTQd70CM34wZhIMZRojrtHCesUHuKWzwrLLdbJsU2M1dQK227Exu7CaZNLdAjtoJMiu11utmTIr4voV8MUnBW7eYDInGbL7S%2B41ujwy7RZ9OY3NCfLcd5s1QkFkNEjkXMfkdHCRT3FQcouvUg%2B93cxS%2BxWkXRlPU72K%2BQkdQ1sEx8tWKDo0Pcfz9MMUJ3MaUM8RexH7aTJpHy02idAf973kjHm%2BGkx4E%2BCXYsqOBCni5QHmsOZAzIGGDXTtOL9U4370UZIgzQBC1%2B1r2kJ33SHbWqLicppYgI6%2FhfAMJjv1oXhZrKRsv6Z%2Fp4srKj5nB2E4N%2FW5yXHGMReRc6A%2FHjscC4F%2BiPTPoLQ4jT8ZPcEBjSE64DC%2BFAXTbJ7H1GVn4mK0NmVX5LI5iBD24KHlnBI0g3CxDkA96seDqurz6y%2F7yaMJlBHrmlGBcAgzj77OstL1vJ1IINMjEpjx1tszRrGnSEHAWol66AF59bKaLjx0sAQarBNqpccq1vmVoVfFHHomGvw%2FWLJm%2FvQFM5eqAxvVbxR5E2aRNPv16tNtpbLjfQMlFsPpw5dVkxKA6SxXtdJNFXLuCGkOluxLkir9fQIfAhJSfq5yoEEDhWGGhFmebAwrSEgmzpDTRyvMiOPo%2FaGntEA6xhjsLur2MjlKQV67zn5u5o0rV913MuKOUu7p4nTTEYFptHqNmGKs%2FoOpgOKiPaAI%2BcpkplhqDbsDqBaODHy9HcJS%2B7bE3xBqr6vDZcUGBG6EKDi5Fkc71MHhsr%2B0aGdMRaf82DW0L8Fagy3raf1%2FB5IQrYlJ70FuaBjtG3JAxkwnJTKKbncNep0i2sdWvSSrJSa%2Bgt5MkWp319Y81FsUqw4u2Y647vE66KuTSv5N5JimxKwsJ1BMm5YQVAhg4paepIwm7E8cwR%2BUbMuIqQ%2FUH0ULz%2BIlAzLb%2FOwwRFau0m883b3H9zBnJZtJT%2BbjgP6N6e2gw5v7voTfrWGA4FTEUW1r4G9UbRNH31durKYUbtgWfGf1PsvPY5LIw2aOaXk9WZAI%2BVgQ%2FQDRJWA9LM7gjkCK7JhBojrJnxEU66cNqh7k8iYKjVWZS513Puh%2BPdhJHdoBNgV3AzY4uouCc2ZfwsO8CrFK%2BauKkaNQVeyYCiXW61iv2cKIkyngbf%2BvIQtK46D4a17Tg7EWNp%2FPmQSTJXDk8ceZ3zjO%2FCtnPHjKoFKW%2BpU3AqkYCEavxDIBUUwkdWBG5q%2FEqqZKB2pqQnHql4kS%2FfQ9nlw0iPhjZSuWpOVLkU%2FcFA%2F4uERz2JT1DOIsAjMc4%2FPJ0PZ42bkwxUuAlbo%2FAFf43mV5Kl3RHFFyaMxHTSSBmKVi5S79%2FXxkosjgppa8JqigSBadhVU4wxNijS6OmnVI1Prtj7nBfAlPhp5X4SIqVykKc6WzGlHCXlgp0S0CyAoTGL5xf8Lrwy%2B6X%2FNk9vVn4l80waNV5hC1vIl96ipfostMiTt4u41QGSeAVEXgOiUI8KgTeGmlLyhGUpOADsFXbEtUv44QxYloIak%2FrEL6wwz2Ir%2BEo1%2F2XrSM5%2BCPQR%2BlFK3eZQb8SYBVfU8OPZdAKj99V5G4QffIayEjGV8PQN8vGlQEskZBMO3qHW3NiP8BWY5AmwgdU0JOkW7zsJYB57Ml9FQ3g1Ea7Q%3D%3D,2,0,0,0,0,#689155990,NA,NA,NA,NA,NA,NA,NA
961, Funda Fendi Cara Monster iPhone 5 6 7 8 Plus ,373,NA,6,1,18 meses,20.75,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GREAT+CASES,https://articulo.mercadolibre.com.mx/MLM-631158635-funda-case-doble-iphone-7-iphone-8-diamante-rosa-mariposa-_JM,NA,NA,NA,NA,NA,#631158635,Apple,iPhone 7 / iPhone 8,Mbt,Hibrido,Uso Rudo,Silicona,Mbt
962, Funda Case Trendy Pink Marble S960 iPhone X | 8 | 7 | 6 | 5 ,250,NA,2,36,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/RAFE3677192,https://articulo.mercadolibre.com.mx/MLM-688763558-funda-fendi-cara-monster-iphone-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#688763558,Apple,iPhone 6 / 6S / 6 Plus / 6S Plus / 7 / 8 / 7 Plus / 8 Plus,Apple,Fendi Cara Suave Monster Ojos Pinguino Vimfull,Bumper Case Protector,Plastico Duro,NA
963, Funda Case Trendy Camouflage S599 iPhone X | 8 | 7 | 6 | 5 ,199,NA,1,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738419-funda-case-trendy-pink-marble-s960-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627738419,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S-960,Slim,Policarbonato,Case Trendy
964, Funda Case Trendy Tropical S135 iPhone X | 8 | 7 | 6 | 5 ,199,NA,6,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623383923-funda-case-trendy-camouflage-s599-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623383923,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S599,Slim,Policarbonato,Case Trendy
965, Funda Case Trendy Tie Pilot S1177 iPhone X | 8 | 7 | 6 | 5 ,199,NA,2,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623384038-funda-case-trendy-tropical-s135-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623384038,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S135,Slim,Policarbonato,Case Trendy
966, Funda Case Trendy Roses S905 iPhone X | 8 | 7 | 6 | 5 ,49,NA,413,1333,18 meses,2.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,27,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=cDaff5Bh2DBkZ7%2BopNeYY6iChlkarnMpAtwVySm8SABKmotOWioUtHEioNqxHoyF6MWt6M8OIcUjjGT%2FDsLjyCdxivgODaKIzqklWHguoq4fzZ2L2cDmCgc56eYtyZPdDqpBsmPGHZ3Z67qU95%2Bkeg8COnCSvLOI1gj%2Fyncw2nDrBP06Ab67wgM%2FKtTTKfmIjS5%2FCUrbVPonkQLLustI3XHeJ4JDjwKYelgnln7fyqplLan7F5dwyVb2ah5%2Fwual1ymHCR%2FWkxePZ0fteKIhF7m3zNb4YZCZ3nJcRN%2FQXbbEjLWdPQ4CpUvl9yg6n14KyDy%2F%2BZaN3JSoaynpwiP1UMFETQBEly247ruavxIWCM2UZ%2F5zQGyJSosAkkFDHGhTf%2FqXHzk1wB1ojD%2FLhsoY4%2FMCfxoov2L%2Ftp1EkYn6WJ5COqL4j0rkFa4jUHoj4%2B3VaYl1LmQPzmoZZfvY6QeLlhKEsEkU2JJWS3R2s0zYm4q2snBpnw4xH73OWpPbwEz%2F7eAzwCPQFuAnVj3Egp93fWDqwPBuaTgDEcP7n%2BDyhlOV25z1Yn%2BAG77O69de35NzbNvqRnAd7%2BWix8xqm7oA1y4hD6WQkDMqGmgCSEnn%2FYdttiV1qzIU3Jq0Bz1hs6ZFzZ%2B9fBueGuDef7JhAoQSdAwDX%2BlQPx4KkP9UuganpWjgo7rcEmHu0lqftpV7PDppp2NScOSTXJsQQStMUteiU6PIwrJ7U0qFDhK5N16g66rhOrRGasyYffi8rkNkF4oj36mFy67pigyo4TX5C8kCOTgxuhHnMJjzGQre2jaf1VVAJrY2xpbbSlAnPX8KJjnhiSI84ewYDUKLKKZbdcmXVFl9%2Bd0xa837qkw2%2FcXJCT7gJ7BVXxnx6kZaQjkfEsS0Qo%2BU0QZOU3%2F0f6fLDuswoK2EMB1SHEAyejMOYiWbCg9c1t1mS%2F7rAC9xpZ8edFTlDsCD0pBi2SmL1yJfTr%2FL5KjDlQO8Ym71KkJzZOIlQ33C1MiTNjiXP4q2ZWitKnwlY%2FS1EBxdWSb4AXun44uD46T%2FB6yMOxcoh7lpsoNQUY%2F6pDZRDonGWBrgl3Tiqrr5RxkATXCdc3UQ6UJ7Ieq%2F7hakJFQaCvYADoNVM1T5Pxt1lzwninS%2FZvu8RYAzp887V93TdoYUGVsobgR5wDxLO02TpnlddMavOp5Q2lTjb0O1eMVnG9EzB0HIwcYZ2H%2FDQOmy5TEOtTBprycGYvigRN7Yuq2T33p2fCNmna18n4kBcAkzQX76Cyh8rTfamtVq6pa2u43SkoKYSsoITyPeYZRF5MQBRzPK%2FNKcZGdqOXFiACzJm7MuEKhr4eo%2F0pra5JVWpcptI3e6thyUFD1%2FGUrxz%2FmJnL%2F74LKR9hr9Tda9ZWZbIKjb3aR3ozqsZAVIXQNzpqURp63VshkkFbQPrJp1zUTLloiQHx51oPN85w0qelMq%2BBGGe0I%2BmIkULOZLb0HXzsDAZLIsVOuBCBcWmJ%2BDl5uDQ5mhCZH0DHs1sxAYRq37gSOwI0H2ayzT2PCj8LhqWTg0d1o2A8jx2nhRo5ETwYl8241DcY6bbS%2FX8YlUHN1ZvNTN6Ts8BPGm6%2BlfwTwJoxq1DNrbFQEOFeL8BsM6Pg9R7fqVTEbA7OIwf6gkOlj3YFASqiz7WtloroOuYF5WX1mL00RA8NaN0W6qKDUqUPKYtvTI%2BKlzklf1Ju4L76yl9l4VrLPw%2F59fghN1%2FfHRWEc%3D,22,3,0,2,0,#607256963,Apple,IPHONE,s/n,s/n,Plastico,Silicona,s/n
967, Funda Case Trendy Abstract S568 iPhone X | 8 | 7 | 6 | 5 ,199,NA,1,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738269-funda-case-trendy-tie-pilot-s1177-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627738269,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S1177,Slim,Policarbonato,Case Trendy
968, Funda Case Trendy Abstract S575 iPhone X | 8 | 7 | 6 | 5 ,199,NA,2,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-627738904-funda-case-trendy-roses-s905-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#627738904,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S905,Slim,Policarbonato,Case Trendy
969, Funda Protector Guess Original Glitter Palm iPhone 7/8 Plus ,199,NA,0,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623384035-funda-case-trendy-abstract-s568-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623384035,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S568,Slim,Policarbonato,Case Trendy
970, Funda Case Trendy Flowers S1147 iPhone X | 8 | 7 | 6 | 5 ,199,NA,1,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623384037-funda-case-trendy-abstract-s575-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623384037,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S575,Slim,Policarbonato,Case Trendy
971, Funda Case Trendy Gym S610 iPhone X | 8 | 7 | 6 | 5 ,250,NA,1,9,18 meses,13.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BOLNEYTRONICS,https://articulo.mercadolibre.com.mx/MLM-689522331-funda-protector-guess-original-glitter-palm-iphone-78-plus-_JM,NA,NA,NA,NA,NA,#689522331,Apple,Iphone 8 plus,Guess,Glitter palm,Rugerizada,policarbonato rígido,NA
972, Funda Case Trendy Abstract S627 iPhone X | 8 | 7 | 6 | 5 ,85,NA,574,97,18 meses,4.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,17,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=d%2BqC%2Bx1l2E1PTwCBp5vuUo96ZxmEQXCVsfilHAQWjCm7xQpp8fDbvO%2FQlVZKczK7LOFMWuXZ1Kf%2BYhBq59mXxrJiInNAmHJO5kzyZGOsb9Iq7c7L9Igwdeoouuts28Lfmn%2FAUmIjmO7gKd4SdtUzE%2Boi6gP11edw6QYoYAiqsVV1EbeU%2BP98xlHBQ7AupMVm1sXu2M6w7rZg7PojPGw0hSuNNRZivw2it2X6C3L2IYq11cZzVBd87H5T%2BQ7BGuoALRQnpFRS5pdV8rxjfhynnESTsL8d47wFAIuo%2BZ4j8Ew%2FTDGKvUFWKob6jmXkwO%2F1AQ1ReZnE9SPv4gDH3AdBCgRmBQYQmWgt4AHOgO4UWgiXsNbvgAMezHYsjbQLzDmPyLPtHvbW3BNTeSJqV1nRFt46C56KtMsf9WxRei7KQdI7HVO9GXY8WFczfKP6oVxYms6Hcrlam%2FVG30dVHpomaGA1lQutI1RXU9zc2NjW59mPQNBxwmTG7zUVjK6TXcwVLSjPYAtgi8r7CysGPojSLuJ3jOlPvtni7aChtyN2XiGXgfqPeF9VwgDDk2lXXI%2BkPsorcPxFSTCpdOHEJrESwQg6y4GOlVdeb97NoaKYReh5%2FndY6pbs5G%2F6SniSmhUPj48eruRcD%2BEx3ooPxHE5mdGV6AMEy%2BHNiEBeG4h7VxDXIjVVhDaEssHd2wo9lWXN93B3yeb7RcPL8g1RrF4e7ZRqXcsiyVBG53INojhLc0w9SxrOh1oko65Tlv0NR5CGuM940DewTDa6dSD%2B5U7X%2Bd1VPqLQ7bupmWUvbxlHC61QM7nXloF3d%2BLANHENIxo2e9WduIwaRLslEphm4uqmJslG45z%2FpafI1ir4cIUeLgcagCDlrmknECyMipIl55bPprHz5XOmy%2Ftdc37JIHf1CKzLB6XeMhbxlLdgg%2BffcS47lbVcjzj6qwjVCLr71T8sc7UdWWd%2B9ubm%2FQE2D89AjWe5cbYmdVUoitBL91RCcviuXJZAtWBn7su%2Fp2YgrNbuj%2BCx4kRwxb8flN%2BxE7IVSMznjIptEURLVd5KyyTTPBMDCUm4km1Yb2hHXljSJVYvnSRnsi3Gd7mhKrxI3blMk%2BdtRWHg7U%2By8n87%2BBCAXrVi7%2BrochoJnilcS0Kz%2FEZ5L5uaWOz1rS9oVVf6ireD4HvHQta0qOfXwvf2tkq4sThxIPoWmhX7C7%2BJR%2B6EYVpLUCuzMkoYgGKo5ByRFdiPGfbGLazAVCMpAaZZkvFZK4QJZvhWYRygF2RBvL2AVMvxM7rIKGpYDOqgKyzbpxdR%2B%2BB7QLnDHx5NevG6fKXS5tQwzWmH2fFzCMfi7fcGNGywUWfqe0do7%2FksUBupXvSSnItIz31DIECQ%2FVJWpfos4Q8o%2BjaSbI%2FtbYTLPVf8D3jhyUQKK9Dqo%2Bqlxi9hJpCWCQpXXEFX44HR3Dc19AJwG002UEcTBLz9Om1zjZ3VBf2XurgdoMrYKqlLgydfu0ZeYXtMWRyaYuKl12NTBeyfe4LC17E7SQIIwsUTVxcfesbBxrwyZuPOGg4XetqyM09%2FmxaFeV9nukVUumIc0ohXJnnZ%2BCUzc5VlcDXr1YwTMkZQxnW0Rixoi3VyUdFDGoVRBqBUpGpfz78OtmTrv7zNlL0ugwtmjbrILfh0ToD9Ssrl96GV3Mw0t6S0q%2BbSCXCUPo3zWAiOvkx5ADvstGxeQ6m4vlExOyTrSSGbX%2F0Iou6x0%2F5cz5UyXQ%3D%3D,13,2,1,1,0,#613665999,iPhone,Iphone 7 y 7 Plus,Genérico,Silicone Case,SILICON,Silicona,generica
973, Funda Case Trendy Tropical S676 iPhone X | 8 | 7 | 6 | 5 ,199,NA,21,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-567153849-funda-case-trendy-flowers-s1147-iphone-x-8-7-6-5-_JM,4,0,0,0,0,#567153849,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S1147,Slim,Plástico,Case Trendy
974, Funda Case Trendy Abstract S565 iPhone X | 8 | 7 | 6 | 5 ,199,NA,4,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623383891-funda-case-trendy-gym-s610-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623383891,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S610,Slim,Policarbonato,Case Trendy
975, Funda Case Trendy Abstract S570 iPhone X | 8 | 7 | 6 | 5 ,199,NA,2,152,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,https://articulo.mercadolibre.com.mx/MLM-623383853-funda-case-trendy-abstract-s627-iphone-x-8-7-6-5-_JM,NA,NA,NA,NA,NA,#623383853,Apple,iPhone X | 8 | 7 | 6 | 5,Case Trendy,S627,Slim,Policarbonato,Case Trendy
